Date,TRV
2023-08-01,250.5471962536764
2023-08-02,247.33549598665823
2023-08-03,246.65689653435456
2023-08-04,241.55839923789824
2023-08-07,244.3063587427189
2023-08-08,252.14735752877837
2023-08-09,251.99744494048957
2023-08-10,243.18175902160513
2023-08-11,241.65341434329963
2023-08-14,244.67610698057618
2023-08-15,255.9706359397631
2023-08-16,256.69799085465627
2023-08-17,257.83876579292325
2023-08-18,248.68623857758678
2023-08-21,246.3851620315369
2023-08-22,241.1113200639729
2023-08-23,239.81728258049856
2023-08-24,241.62468879489975
2023-08-25,251.27714530644542
2023-08-28,253.40760535570536
2023-08-29,248.5687759490016
2023-08-30,250.66297378706068
2023-08-31,245.48745686590036
2023-09-01,244.2177668280487
2023-09-04,251.70769461474623
2023-09-05,246.0072977645793
2023-09-06,246.30566136450943
2023-09-07,238.6391366826516
2023-09-08,236.46001381833955
2023-09-11,236.0848220216112
2023-09-12,232.5503622076075
2023-09-13,236.02915115044308
2023-09-14,236.33189956312663
2023-09-15,241.6097974963516
2023-09-18,239.70391418000207
2023-09-19,248.3187733321192
2023-09-20,238.39744505340306
2023-09-21,237.53528728852942
2023-09-22,237.1896905316473
2023-09-25,233.63242594992082
2023-09-26,228.20939363720098
2023-09-27,224.05965773229508
2023-09-28,225.66684036724857
2023-09-29,230.85187278234505
2023-10-02,225.80598751521114
2023-10-03,229.9040161333536
2023-10-04,224.44309860186328
2023-10-05,229.93246696623407
2023-10-06,226.75955177833114
2023-10-09,228.63583707956485
2023-10-10,230.5746563963461
2023-10-11,239.2513421017577
2023-10-12,235.02420174524937
2023-10-13,234.1316390852051
2023-10-16,237.7160213956969
2023-10-17,228.0217520773541
2023-10-18,222.2334362382856
2023-10-19,224.1144956477205
2023-10-20,225.86288080909887
2023-10-23,221.19147822644842
2023-10-24,215.90660210455357
2023-10-25,214.89598617696595
2023-10-26,200.95361005297516
2023-10-27,198.07772324771494
2023-10-30,196.65765428667427
2023-10-31,201.83008557864184
2023-11-01,198.9070838276701
2023-11-02,197.37753373636713
2023-11-03,197.54350154752973
2023-11-06,198.6929029105965
2023-11-07,190.79269624468236
2023-11-08,181.63168097922625
2023-11-09,187.10124495206628
2023-11-10,180.73112144939697
2023-11-13,177.07966665229864
2023-11-14,175.62302469691323
2023-11-15,168.32717905081077
2023-11-16,167.74583694788373
2023-11-17,160.58587175343186
2023-11-20,165.35309117507265
2023-11-21,167.695566295506
2023-11-22,167.10520034641513
2023-11-23,165.34856379032323
2023-11-24,170.3954270057293
2023-11-27,175.7853446105884
2023-11-28,180.19024215932873
2023-11-29,185.7320681488872
2023-11-30,188.34115014403898
2023-12-01,185.62801066260107
2023-12-04,191.59614689222514
2023-12-05,181.67165805425486
2023-12-06,179.27770114496747
2023-12-07,187.3200503960127
2023-12-08,186.3891588309837
2023-12-11,198.93662421320548
2023-12-12,199.28536969543285
2023-12-13,197.06418137559953
2023-12-14,204.5870469056722
2023-12-15,209.4423485218341
2023-12-18,206.9923000495523
2023-12-19,210.69878183639048
2023-12-20,213.65339343374393
2023-12-21,220.9418214394035
2023-12-22,224.93137416914396
2023-12-25,219.37186371230442
2023-12-26,229.1309974142646
2023-12-27,215.75366623986145
2023-12-28,222.97832051404862
2023-12-29,222.53635396273376
2024-01-01,229.4057767644213
2024-01-02,221.3650722326893
2024-01-03,214.1553009205072
2024-01-04,211.07491031038626
2024-01-05,205.56437831890574
2024-01-08,204.79220404126218
2024-01-09,198.74748030978301
2024-01-10,201.91759734256115
2024-01-11,197.89895747884566
2024-01-12,203.08829685993177
2024-01-15,207.01487893929152
2024-01-16,206.42720942712324
2024-01-17,208.9791246646289
2024-01-18,201.95434537984
2024-01-19,202.32437070397714
2024-01-22,199.93556549747905
2024-01-23,197.97603051315693
2024-01-24,198.41826587868712
2024-01-25,194.07434464066054
2024-01-26,202.97009137233718
2024-01-29,202.34334588058482
2024-01-30,198.85870718728717
2024-01-31,197.96691221390714
2024-02-01,194.48267150190907
2024-02-02,196.5212553588238
2024-02-05,188.6676046385776
2024-02-06,180.10174859073078
2024-02-07,186.85604027220245
2024-02-08,187.2868934176599
2024-02-09,193.16711006994655
2024-02-12,194.37855932851411
2024-02-13,195.56720143100856
2024-02-14,211.95888233878642
2024-02-15,222.7684148731664
2024-02-16,231.14414541564335
2024-02-19,241.7039037791959
2024-02-20,241.83078379266422
2024-02-21,239.07004945493483
2024-02-22,237.74634170149906
2024-02-23,236.8182458183969
2024-02-26,236.66790242259648
2024-02-27,232.6958479420745
2024-02-28,232.62839166035727
2024-02-29,235.0428061760323
2024-03-01,233.38002085999727
2024-03-04,232.2646229716594
2024-03-05,231.0860224824617
2024-03-06,232.94543819644616
2024-03-07,224.42165158871245
2024-03-08,225.18636754100592
2024-03-11,220.47116755119683
2024-03-12,233.56323714927711
2024-03-13,237.8442279027199
2024-03-14,238.85210037326206
2024-03-15,244.6870996360461
2024-03-18,237.21596572368048
2024-03-19,234.23669592608834
2024-03-20,247.2455946338407
2024-03-21,240.0345820751678
2024-03-22,239.05731767552822
2024-03-25,242.3512552340323
2024-03-26,248.7092153730865
2024-03-27,250.16746535746958
2024-03-28,245.01696393886485
2024-03-29,246.80146570384665
2024-04-01,241.9187283404567
2024-04-02,248.21266945617003
2024-04-03,247.0270226060288
2024-04-04,258.51363548782547
2024-04-05,265.75701701701547
2024-04-08,259.19961937147053
2024-04-09,256.76442094360465
2024-04-10,260.1032893980179
2024-04-11,272.4366363391629
2024-04-12,266.58327125056496
2024-04-15,264.329302699493
2024-04-16,261.03551086317617
2024-04-17,270.3623788735237
2024-04-18,273.22160843766073
2024-04-19,283.03671693902686
2024-04-22,282.97277726048054
2024-04-23,288.3741005815495
2024-04-24,284.91984918868997
2024-04-25,282.95214836620096
2024-04-26,288.26211364213265
2024-04-29,282.1589409279363
2024-04-30,280.50901189956807
2024-05-01,286.42939394744263
2024-05-02,279.9034532730064
2024-05-03,271.0257049049445
2024-05-06,271.0116550048238
2024-05-07,267.0656955504776
2024-05-08,270.9804301032459
2024-05-09,266.5129358328641
2024-05-10,248.05540109263526
2024-05-13,241.27908914462108
2024-05-14,244.70435808616293
2024-05-15,229.21711828637453
2024-05-16,229.04882524981988
2024-05-17,225.66635008594383
2024-05-20,224.76829602143727
2024-05-21,231.19347131014578
2024-05-22,242.2373549459633
2024-05-23,239.61691422906037
2024-05-24,248.68503212123136
2024-05-27,245.8734272915366
2024-05-28,247.26489126489162
2024-05-29,251.5846632444718
2024-05-30,251.45796461058035
2024-05-31,245.8870192304043
2024-06-03,252.2934060328045
2024-06-04,250.18605028808443
2024-06-05,255.4646997630966
2024-06-06,251.7117355575651
2024-06-07,241.33148287164803
2024-06-10,230.65096663218574
2024-06-11,222.51397222490647
2024-06-12,224.04454804315995
2024-06-13,223.3500198629492
2024-06-14,216.6128665124037
2024-06-17,223.57296335048378
2024-06-18,212.80977686454523
2024-06-19,207.25801246184386
2024-06-20,208.41889418134696
2024-06-21,209.03876942103858
2024-06-24,204.2593680501676
2024-06-25,202.1831946874913
2024-06-26,200.24054988936842
2024-06-27,198.23850921305026
2024-06-28,193.05230594204534
2024-07-01,185.5783359249784
2024-07-02,186.68251985217302
2024-07-03,192.22719973739518
2024-07-04,190.8039646960267
2024-07-05,189.21754013893514
2024-07-08,194.36827911563762
2024-07-09,197.35655548139275
2024-07-10,198.32652828458927
2024-07-11,200.70810332796543
2024-07-12,193.28410718981348
2024-07-15,192.48756508119308
2024-07-16,209.89635249000065
2024-07-17,211.8002869959537
2024-07-18,204.2522527743305
2024-07-19,206.59306807705565
2024-07-22,210.41578672873862
2024-07-23,210.11269867377118
2024-07-24,210.20673261212025
2024-07-25,216.1307317199788
2024-07-26,213.90798632567504
2024-07-29,211.92099982508878
2024-07-30,216.80927737410548
2024-07-31,221.55821189797123
2024-08-01,220.24324626807515
2024-08-02,222.0825015303049
2024-08-05,223.57609333594198
2024-08-06,213.79523883851547
2024-08-07,222.9528841265259
2024-08-08,224.48681658248188
2024-08-09,224.2180920411054
2024-08-12,217.51527255888203
2024-08-13,213.4885914477451
2024-08-14,213.77618262569885
2024-08-15,222.6566108548161
2024-08-16,221.33273880561268
2024-08-19,223.5780133571756
2024-08-20,234.94542725741474
2024-08-21,230.53629597682908
2024-08-22,237.22729909461827
2024-08-23,233.4602794455485
2024-08-26,245.1348503303397
2024-08-27,247.73407076385746
2024-08-28,247.9918527254423
2024-08-29,247.83982176149453
2024-08-30,244.3463127570148
2024-09-02,248.26952165294583
2024-09-03,242.20243931533784
2024-09-04,235.6978029548942
2024-09-05,230.7322405877674
2024-09-06,230.57170267044543
2024-09-09,224.16232003095092
2024-09-10,215.4469605218081
2024-09-11,210.31614312608613
2024-09-12,201.6554268197409
2024-09-13,194.03863798850855
2024-09-16,194.54205121042918
2024-09-17,190.58439438633482
2024-09-18,196.0435840146836
2024-09-19,199.15360791392996
2024-09-20,192.83534351281693
2024-09-23,189.42506924592172
2024-09-24,181.2354126987783
2024-09-25,176.29111048661608
2024-09-26,184.59013855933918
2024-09-27,181.26494020337063
2024-09-30,184.59941752888923
2024-10-01,189.14699981691516
2024-10-02,185.15356557149252
2024-10-03,178.60081630144927
2024-10-04,174.38786841957884
2024-10-07,169.86714786906182
2024-10-08,171.73293054330608
2024-10-09,168.0119346942649
2024-10-10,169.668357533784
2024-10-11,175.7805850780227
2024-10-14,169.81856382539846
2024-10-15,170.83377369933734
2024-10-16,174.3997285080999
2024-10-17,172.9060036865847
2024-10-18,171.6948815336174
2024-10-21,173.2836122881795
2024-10-22,177.80723173071544
2024-10-23,175.5244944750041
2024-10-24,172.96399730776852
2024-10-25,176.38591390234066
2024-10-28,178.3406661672879
2024-10-29,177.719771934942
2024-10-30,177.54945397342286
2024-10-31,181.94627095170537
2024-11-01,182.09414224944572
2024-11-04,179.02988943112095
2024-11-05,174.88115597427714
2024-11-06,173.71746909644975
2024-11-07,167.33107653068623
2024-11-08,160.44726662125237
2024-11-11,168.24334792128303
2024-11-12,171.03480504541204
2024-11-13,166.36305948366396
2024-11-14,172.20123017939292
2024-11-15,171.82325367053923
2024-11-18,175.63159855024622
2024-11-19,178.536123859835
2024-11-20,173.940044035501
2024-11-21,178.13161167766035
2024-11-22,179.49719361188255
2024-11-25,181.1820795698898
2024-11-26,186.0445969835512
2024-11-27,183.32194732081172
2024-11-28,180.55493817847716
2024-11-29,185.53423091950967
2024-12-02,185.826993986793
2024-12-03,183.23776385516155
2024-12-04,181.8661902339861
2024-12-05,186.78374228504188
2024-12-06,189.0914150503095
2024-12-09,180.82165106778265
2024-12-10,173.22739357655288
2024-12-11,170.6925743367602
2024-12-12,171.22817309767356
2024-12-13,174.46944355286104
2024-12-16,171.88162527680416
2024-12-17,180.04426123361458
2024-12-18,175.06236837481006
2024-12-19,178.63419834609974
2024-12-20,193.66089508116391
2024-12-23,187.01020325648963
2024-12-24,188.1248573384368
2024-12-25,185.6803169033579
2024-12-26,189.51422215180912
2024-12-27,185.86327886993698
2024-12-30,185.41297511142434
2024-12-31,179.00160118944459
