Date,MLM
2023-08-04,591.4589512045163
2023-08-07,604.0380410741376
2023-08-08,609.5684870983498
2023-08-09,624.6165686326664
2023-08-10,625.9597871810286
2023-08-11,614.5414782744186
2023-08-14,609.262292309496
2023-08-15,596.5040055926141
2023-08-16,595.7080329176011
2023-08-17,607.7497689580657
2023-08-18,623.3561400374941
2023-08-21,613.6919872812169
2023-08-22,630.2397735814855
2023-08-23,656.9001499162878
2023-08-24,665.1343278481061
2023-08-25,658.4985361309307
2023-08-28,675.1363283537842
2023-08-29,707.7575244943614
2023-08-30,699.0142483054723
2023-08-31,726.3421008757146
2023-09-01,762.3524379871466
2023-09-04,769.9619742858505
2023-09-05,789.7643297606315
2023-09-06,804.6496215407899
2023-09-07,803.3861588880706
2023-09-08,772.8229350801228
2023-09-11,792.2764019076748
2023-09-12,777.3558480443498
2023-09-13,793.5136358059237
2023-09-14,780.5703432131628
2023-09-15,760.1032909968729
2023-09-18,775.1031409484831
2023-09-19,750.0308122486897
2023-09-20,747.1844377309548
2023-09-21,764.8699395608619
2023-09-22,784.5229688054717
2023-09-25,800.9318396238643
2023-09-26,793.3818609772323
2023-09-27,782.8203946216765
2023-09-28,788.3705583258227
2023-09-29,766.325435809719
2023-10-02,737.8792296469499
2023-10-03,708.9960101574889
2023-10-04,721.6715300062332
2023-10-05,722.927982387731
2023-10-06,698.0619665143153
2023-10-09,666.1994929823356
2023-10-10,678.5094845377333
2023-10-11,681.4706726934376
2023-10-12,687.7618927639776
2023-10-13,693.6368924430861
2023-10-16,712.8671951588881
2023-10-17,725.938543680791
2023-10-18,712.9980406471852
2023-10-19,730.5806550068669
2023-10-20,711.9243917362429
2023-10-23,672.1715219264538
2023-10-24,680.991138521233
2023-10-25,692.304335856006
2023-10-26,713.6986253759081
2023-10-27,667.7624240164439
2023-10-30,677.2028023766964
2023-10-31,668.5802334024556
2023-11-01,701.6977049191207
2023-11-02,711.3772393704189
2023-11-03,712.9713837508015
2023-11-06,730.6946112993107
2023-11-07,689.4500067732095
2023-11-08,672.1083864883556
2023-11-09,659.0751589633121
2023-11-10,657.4685356857672
2023-11-13,663.6015076604625
2023-11-14,665.5501463768363
2023-11-15,670.2493370017991
2023-11-16,679.1044925989598
2023-11-17,671.2134099388782
2023-11-20,639.4049875951338
2023-11-21,634.090131296705
2023-11-22,615.050620907705
2023-11-23,625.2321640939726
2023-11-24,619.151154832206
2023-11-27,616.8489100294458
2023-11-28,591.2132940942695
2023-11-29,584.3585415637821
2023-11-30,577.4003219907352
2023-12-01,579.5567267445778
2023-12-04,579.9860805849064
2023-12-05,604.1805511586018
2023-12-06,613.526488176907
2023-12-07,654.3280216349716
2023-12-08,632.8166437876907
2023-12-11,624.1654498411905
2023-12-12,635.1418296149236
2023-12-13,652.2441820628328
2023-12-14,635.7248039155579
2023-12-15,650.4077177168696
2023-12-18,655.8728260498934
2023-12-19,704.6028292952825
2023-12-20,720.7689011762862
2023-12-21,683.4327527380625
2023-12-22,694.8613501286121
2023-12-25,712.0967493360024
2023-12-26,727.4679512215527
2023-12-27,745.8870584340259
2023-12-28,779.9410725594046
2023-12-29,783.0510780596901
2024-01-01,779.8887258992842
2024-01-02,772.4189725594412
2024-01-03,773.4719609390149
2024-01-04,784.720964663181
2024-01-05,817.2212019143188
2024-01-08,800.6722971731115
2024-01-09,786.1618527545739
2024-01-10,812.4457879427625
2024-01-11,785.0948782414736
2024-01-12,833.757227923071
2024-01-15,876.7951915037245
2024-01-16,906.0638675621856
2024-01-17,914.0908134538998
2024-01-18,875.9308187231543
2024-01-19,883.3530024807069
2024-01-22,875.0882121296388
2024-01-23,876.6111536828497
2024-01-24,898.0199272522868
2024-01-25,915.2599651164074
2024-01-26,959.6832561446013
2024-01-29,957.7471827951676
2024-01-30,931.5560543191503
2024-01-31,940.46298162157
2024-02-01,923.8759600755985
2024-02-02,938.2246551027047
2024-02-05,956.4398822824429
2024-02-06,921.1557061839483
2024-02-07,876.4665929469736
2024-02-08,867.439102029412
2024-02-09,890.425349230203
2024-02-12,885.6700436423474
2024-02-13,913.4920373932247
2024-02-14,930.8003063578378
2024-02-15,914.1762147043631
2024-02-16,912.7037661188804
2024-02-19,891.3737606987769
2024-02-20,921.2615107480862
2024-02-21,935.115883037738
2024-02-22,951.7445525158463
2024-02-23,961.5797421200764
2024-02-26,941.5633155916473
2024-02-27,911.5711018826041
2024-02-28,942.9288901329362
2024-02-29,931.5812940481183
2024-03-01,973.4952776151932
2024-03-04,956.4623022385202
2024-03-05,940.1441338911966
2024-03-06,956.8173963877698
2024-03-07,985.4702519040163
2024-03-08,973.7468525552013
2024-03-11,938.6308383768766
2024-03-12,912.9693155703304
2024-03-13,905.8560538695434
2024-03-14,867.632153965816
2024-03-15,836.7176286337427
2024-03-18,833.4085425852251
2024-03-19,837.7345077859649
2024-03-20,831.8299185129883
2024-03-21,805.655415221382
2024-03-22,788.9564612597601
2024-03-25,805.5948257628816
2024-03-26,789.6805035040152
2024-03-27,802.395704265869
2024-03-28,810.6482772236012
2024-03-29,787.8380214862094
2024-04-01,796.5183464678108
2024-04-02,805.2588204677866
2024-04-03,822.2150512828464
2024-04-04,816.369061635086
2024-04-05,804.8319574677105
2024-04-08,807.7751934517213
2024-04-09,801.1890101012716
2024-04-10,797.0094318178373
2024-04-11,814.8066374214859
2024-04-12,833.404978138574
2024-04-15,801.2801152669697
2024-04-16,767.4426620343324
2024-04-17,741.6916737143193
2024-04-18,738.0367404556035
2024-04-19,750.7758959387128
2024-04-22,763.2090976288465
2024-04-23,773.9761555143589
2024-04-24,764.6317262847238
2024-04-25,797.278082699723
2024-04-26,803.0013550725737
2024-04-29,811.2230189058802
2024-04-30,813.5670271818825
2024-05-01,785.5587388831216
2024-05-02,800.3992188029378
2024-05-03,802.6789648021004
2024-05-06,765.597563334906
2024-05-07,780.7589759083834
2024-05-08,779.3881508866328
2024-05-09,742.4349567959378
2024-05-10,764.7750646940463
2024-05-13,797.1555032701078
2024-05-14,754.0454699054139
2024-05-15,745.886677310849
2024-05-16,762.0598537037041
2024-05-17,782.3234471890589
2024-05-20,796.7053878595291
2024-05-21,816.9404401201796
2024-05-22,807.9286334237837
2024-05-23,836.2157170768711
2024-05-24,828.1861342974461
2024-05-27,788.6904689565941
2024-05-28,786.7299101156894
2024-05-29,775.3693046131671
2024-05-30,748.9173507503787
2024-05-31,752.7697758460454
2024-06-03,729.5133300349814
2024-06-04,723.8095864438984
2024-06-05,720.0378350006655
2024-06-06,731.9439120841304
2024-06-07,702.6555607694281
2024-06-10,694.313069941188
2024-06-11,679.4806179482649
2024-06-12,692.1831798331126
2024-06-13,700.6718285713519
2024-06-14,704.1562508227952
2024-06-17,708.8319727587011
2024-06-18,677.5270960401019
2024-06-19,709.2227296805285
2024-06-20,719.0901052893023
2024-06-21,715.3915790432007
2024-06-24,722.0120588087427
2024-06-25,722.4539517155242
2024-06-26,726.219775616355
2024-06-27,734.2556935437564
2024-06-28,747.2222059302367
2024-07-01,750.1857102771116
2024-07-02,747.4317723113058
2024-07-03,768.4808600629274
2024-07-04,789.1786000027387
2024-07-05,808.5453487340218
2024-07-08,776.3671375268443
2024-07-09,791.4008793967569
2024-07-10,819.0914592862188
2024-07-11,821.316432737798
2024-07-12,820.2083171277279
2024-07-15,829.6265126243379
2024-07-16,807.3174974893753
2024-07-17,842.6126068366659
2024-07-18,821.9705481344604
2024-07-19,809.6474362654127
2024-07-22,804.2815842425381
2024-07-23,822.1725404987714
2024-07-24,800.7852671677015
2024-07-25,801.2930708348027
2024-07-26,801.7405620821685
2024-07-29,844.1009949605942
2024-07-30,833.8796969040915
2024-07-31,842.2367307451761
2024-08-01,828.7104562947344
2024-08-02,820.4455063581555
2024-08-05,861.1421563302522
2024-08-06,876.5005475521001
2024-08-07,870.3559960093827
2024-08-08,904.8621079550381
2024-08-09,940.256692464626
2024-08-12,894.9605945379775
2024-08-13,897.2706631744064
2024-08-14,870.6963996323976
2024-08-15,874.8684088861372
2024-08-16,837.5689803018169
2024-08-19,820.8195485802732
2024-08-20,839.2997279419417
2024-08-21,900.1540090617034
2024-08-22,908.8104365500479
2024-08-23,937.6060747360035
2024-08-26,928.7017856796172
2024-08-27,929.2729492903014
2024-08-28,874.8544887056406
2024-08-29,843.5616503677849
2024-08-30,860.7102914378505
2024-09-02,870.6084365914635
2024-09-03,847.1857886561078
2024-09-04,826.8721924262464
2024-09-05,829.5012436922161
2024-09-06,843.9817828508402
2024-09-09,848.6090125494812
2024-09-10,837.003653109662
2024-09-11,825.8925193841272
2024-09-12,830.9863920286215
2024-09-13,847.5588978875154
2024-09-16,862.0847011500437
2024-09-17,893.6010039576979
2024-09-18,912.1542166107971
2024-09-19,919.3066263512255
2024-09-20,942.5868624342678
2024-09-23,913.4138712562087
2024-09-24,916.6382873769365
2024-09-25,867.316307787949
2024-09-26,889.8714899715309
2024-09-27,915.3672426248156
2024-09-30,900.7953708897302
2024-10-01,880.2786003342834
2024-10-02,887.597546930044
2024-10-03,901.759988688627
2024-10-04,873.5637260819271
2024-10-07,854.0899626756585
2024-10-08,856.0681949399006
2024-10-09,875.920815291046
2024-10-10,884.260010009192
2024-10-11,851.3962164080943
2024-10-14,872.9674761511526
2024-10-15,873.6379166258563
2024-10-16,870.9411562631632
2024-10-17,850.2666362186312
2024-10-18,862.2379218916135
2024-10-21,867.7161187049513
2024-10-22,861.3864046026893
2024-10-23,843.528006722902
2024-10-24,803.225614798397
2024-10-25,818.3366324403313
2024-10-28,830.9521343793667
2024-10-29,823.9223226990206
2024-10-30,791.4723504880599
2024-10-31,777.4668886456408
2024-11-01,789.9826941839253
2024-11-04,782.6472737441374
2024-11-05,755.1533607276697
2024-11-06,744.3692361795336
2024-11-07,746.7052975580509
2024-11-08,755.0857931136712
2024-11-11,785.4911149412105
2024-11-12,787.7091695686705
2024-11-13,788.3547026805326
2024-11-14,775.1576444121733
2024-11-15,814.2263917847652
2024-11-18,824.3800216261938
2024-11-19,820.0038329206074
2024-11-20,873.3616229689243
2024-11-21,895.7013213876652
2024-11-22,920.5672082697464
2024-11-25,910.603020861853
2024-11-26,919.3826863547417
2024-11-27,893.6949296367438
2024-11-28,907.3791857880649
2024-11-29,890.8478310600757
2024-12-02,925.0110382212348
2024-12-03,927.0923941299131
2024-12-04,924.394993515979
2024-12-05,890.5627661874603
2024-12-06,894.4972616545474
2024-12-09,887.1807092557705
2024-12-10,860.9380783970071
2024-12-11,834.7511519573145
2024-12-12,842.4402535596965
2024-12-13,836.1263638921553
2024-12-16,824.7231378817372
2024-12-17,811.3203058831556
2024-12-18,854.3839160351312
2024-12-19,838.7201134323424
2024-12-20,801.9025009443033
2024-12-23,770.7087218787574
2024-12-24,773.3467574786927
2024-12-25,757.7952723374327
2024-12-26,779.8796873515332
2024-12-27,795.6999453235896
2024-12-30,803.192622329359
2024-12-31,794.8861533627355
