Date,STLD
2023-08-01,437.26065862355506
2023-08-02,438.49023762074273
2023-08-03,439.0598556846462
2023-08-04,425.18650413457794
2023-08-07,431.4338619205389
2023-08-08,431.0676129258539
2023-08-09,430.2926178406424
2023-08-10,421.6332585997257
2023-08-11,419.53354054747297
2023-08-14,418.48079664383374
2023-08-15,417.97005689711193
2023-08-16,416.425279038924
2023-08-17,410.52075380891984
2023-08-18,399.4307854112418
2023-08-21,394.3472085302592
2023-08-22,393.3927874891393
2023-08-23,389.53194660402164
2023-08-24,398.27540224833626
2023-08-25,389.74350115801707
2023-08-28,392.14598165741
2023-08-29,401.9193668941594
2023-08-30,405.86345484981194
2023-08-31,403.5440313820511
2023-09-01,396.5951983549915
2023-09-04,394.1694785048378
2023-09-05,398.1585699381027
2023-09-06,395.4938844213157
2023-09-07,382.0090334642936
2023-09-08,381.0058997467163
2023-09-11,402.58525867752036
2023-09-12,404.122263561815
2023-09-13,411.06057688850836
2023-09-14,413.0003433320574
2023-09-15,413.09927246497585
2023-09-18,417.93922483996744
2023-09-19,411.20628092580836
2023-09-20,410.3917882164295
2023-09-21,405.45024565241295
2023-09-22,416.3179802975253
2023-09-25,420.03798569748614
2023-09-26,404.33731630462376
2023-09-27,406.027752272643
2023-09-28,397.958496363647
2023-09-29,395.71836483854037
2023-10-02,392.80662017060826
2023-10-03,387.2953805190714
2023-10-04,387.99269695591386
2023-10-05,398.40550772841215
2023-10-06,402.68416218704795
2023-10-09,410.0863467078523
2023-10-10,399.0205885128227
2023-10-11,406.7435225773535
2023-10-12,404.9797505948827
2023-10-13,405.22137423906076
2023-10-16,396.6775514948747
2023-10-17,392.54524924243026
2023-10-18,401.66393165912535
2023-10-19,417.59147496783083
2023-10-20,423.0659505990085
2023-10-23,415.07155596217393
2023-10-24,408.4662522760797
2023-10-25,411.2716320133774
2023-10-26,403.75873913774444
2023-10-27,399.0491950953484
2023-10-30,404.63841098806506
2023-10-31,403.96117094544957
2023-11-01,396.48099760962765
2023-11-02,391.8377985196269
2023-11-03,370.44794454118
2023-11-06,366.0682896228202
2023-11-07,368.59656917530623
2023-11-08,374.6133459523523
2023-11-09,372.0431832188898
2023-11-10,359.6063918808908
2023-11-13,356.9529288808948
2023-11-14,355.208327499812
2023-11-15,353.52882211231656
2023-11-16,348.7138990367703
2023-11-17,350.0609098632819
2023-11-20,352.03641254932415
2023-11-21,355.15771100785446
2023-11-22,359.5639028138764
2023-11-23,366.6975874945492
2023-11-24,369.3813680879875
2023-11-27,379.6868231837178
2023-11-28,384.7159069379116
2023-11-29,386.40424008567624
2023-11-30,388.5721796011847
2023-12-01,381.1102629895143
2023-12-04,371.4032963856439
2023-12-05,353.6184564834495
2023-12-06,342.26379347402997
2023-12-07,343.3847762878817
2023-12-08,347.0885601922259
2023-12-11,346.9246884234393
2023-12-12,351.38625078686283
2023-12-13,373.12814186003595
2023-12-14,355.5269020303217
2023-12-15,345.98265974326193
2023-12-18,344.4492570246726
2023-12-19,350.8360174423843
2023-12-20,348.99993270921937
2023-12-21,339.7340270289588
2023-12-22,335.0332356116448
2023-12-25,339.16731954620684
2023-12-26,339.207065445171
2023-12-27,339.29070725625604
2023-12-28,335.6820837694508
2023-12-29,338.9887288877851
2024-01-01,337.58798972622014
2024-01-02,338.284233640949
2024-01-03,335.06167367267375
2024-01-04,324.5378123520333
2024-01-05,322.5733320320411
2024-01-08,317.50659344746975
2024-01-09,321.5740016919236
2024-01-10,312.30139595734516
2024-01-11,317.48672962628183
2024-01-12,315.6883453603841
2024-01-15,315.668893123675
2024-01-16,309.59607800474004
2024-01-17,302.65104421544595
2024-01-18,297.24764612927856
2024-01-19,307.2036072587375
2024-01-22,306.86651860969897
2024-01-23,306.5231075949718
2024-01-24,304.7539684422674
2024-01-25,304.69203839160457
2024-01-26,308.19561308234756
2024-01-29,304.4641628662668
2024-01-30,302.0909049278642
2024-01-31,302.8853215178649
2024-02-01,304.2321496021181
2024-02-02,301.43549870629494
2024-02-05,304.08464878433426
2024-02-06,306.60814170969155
2024-02-07,312.0904978777301
2024-02-08,306.63641674876385
2024-02-09,306.7058585567826
2024-02-12,308.1636930200098
2024-02-13,321.33864089902664
2024-02-14,311.36751944153383
2024-02-15,294.66113974665495
2024-02-16,291.1499670126703
2024-02-19,295.8766748627855
2024-02-20,301.6183510197112
2024-02-21,304.2709807375674
2024-02-22,310.32496929981824
2024-02-23,306.1690314150652
2024-02-26,308.69454431834896
2024-02-27,317.1042227482651
2024-02-28,319.06268292983617
2024-02-29,323.91100362932485
2024-03-01,313.83208394567373
2024-03-04,311.6447428199205
2024-03-05,313.74678900900403
2024-03-06,308.85946692789963
2024-03-07,303.51812044212926
2024-03-08,292.42318830886956
2024-03-11,286.95803582804297
2024-03-12,295.7364875743917
2024-03-13,297.7321514344087
2024-03-14,302.7308463154574
2024-03-15,297.9143377162415
2024-03-18,294.3243041961669
2024-03-19,292.60350804375116
2024-03-20,293.3744378829306
2024-03-21,295.35955330426987
2024-03-22,297.39374132085567
2024-03-25,296.3862144031315
2024-03-26,297.37281207019475
2024-03-27,301.67683874274263
2024-03-28,301.22846566551806
2024-03-29,308.4263674113548
2024-04-01,313.68579894675673
2024-04-02,309.9619922591294
2024-04-03,309.8342537398317
2024-04-04,310.6737611259692
2024-04-05,309.2430698655866
2024-04-08,311.840289992176
2024-04-09,313.339044396054
2024-04-10,308.19988156705915
2024-04-11,300.7209867344845
2024-04-12,298.2638796721314
2024-04-15,298.09688592246556
2024-04-16,296.08488087781774
2024-04-17,283.48316743794356
2024-04-18,279.9970498367236
2024-04-19,279.3866425895517
2024-04-22,292.3042928822386
2024-04-23,292.6659131059223
2024-04-24,286.86729066814786
2024-04-25,287.54788807200987
2024-04-26,291.59071588861116
2024-04-29,289.220365488659
2024-04-30,278.8850109675241
2024-05-01,281.973174274798
2024-05-02,283.83496368547804
2024-05-03,286.2309710845244
2024-05-06,277.5808778413016
2024-05-07,280.6799792732565
2024-05-08,282.33184363403683
2024-05-09,295.9894483254601
2024-05-10,291.10184706793325
2024-05-13,292.03454249540243
2024-05-14,294.93475376101753
2024-05-15,297.7933912109001
2024-05-16,299.4010669800393
2024-05-17,299.51399776733115
2024-05-20,297.41332742750166
2024-05-21,299.7861316319949
2024-05-22,300.7180821739168
2024-05-23,300.08550387315603
2024-05-24,302.7389545409396
2024-05-27,307.33290238354704
2024-05-28,305.5377768875069
2024-05-29,313.7351757011348
2024-05-30,318.1882478808631
2024-05-31,318.210631566548
2024-06-03,323.89698637765713
2024-06-04,334.08628810479235
2024-06-05,335.6940107944124
2024-06-06,330.2231167397477
2024-06-07,330.95372911664526
2024-06-10,329.7721646170226
2024-06-11,331.3473778821944
2024-06-12,330.68351712445997
2024-06-13,334.73336287283695
2024-06-14,344.79875689985465
2024-06-17,349.5493395506107
2024-06-18,349.79707584248337
2024-06-19,351.22650989352
2024-06-20,348.9124368941574
2024-06-21,351.21352210785085
2024-06-24,354.6089777489973
2024-06-25,356.06130389146
2024-06-26,344.2102248368116
2024-06-27,338.3579406226221
2024-06-28,340.50941497868666
2024-07-01,339.27431075691965
2024-07-02,336.5672958422575
2024-07-03,332.85753591912714
2024-07-04,328.77566791905485
2024-07-05,323.5097786149478
2024-07-08,327.9720988333147
2024-07-09,330.8086400945088
2024-07-10,329.4494351583909
2024-07-11,332.2180467235795
2024-07-12,331.4859502625123
2024-07-15,334.94836018765017
2024-07-16,344.0688945239498
2024-07-17,347.1801042739035
2024-07-18,348.028073631493
2024-07-19,354.5889962643827
2024-07-22,357.5097393412986
2024-07-23,365.71650878881496
2024-07-24,361.962274106321
2024-07-25,356.4528638981605
2024-07-26,362.33170702481164
2024-07-29,355.9687842573398
2024-07-30,351.00591166026027
2024-07-31,349.8055562955632
2024-08-01,353.32993593891837
2024-08-02,367.5124705139728
2024-08-05,369.42552172119196
2024-08-06,378.45510467996513
2024-08-07,367.31770212016755
2024-08-08,368.21264162928924
2024-08-09,368.95989036721795
2024-08-12,365.1544690799046
2024-08-13,360.9831435802178
2024-08-14,359.44841556645275
2024-08-15,371.5146927970825
2024-08-16,380.45908832631835
2024-08-19,380.5031818423185
2024-08-20,377.7339343457712
2024-08-21,371.44129353581644
2024-08-22,378.02758843591675
2024-08-23,386.03108542539997
2024-08-26,375.0269968254645
2024-08-27,371.00575409484634
2024-08-28,372.9737793599613
2024-08-29,376.27331539879026
2024-08-30,376.4438190031657
2024-09-02,368.33428970472517
2024-09-03,362.4331694503085
2024-09-04,369.7903724272613
2024-09-05,371.41469950917667
2024-09-06,361.94071500375196
2024-09-09,355.00057578033875
2024-09-10,355.71670782412934
2024-09-11,360.2726166640277
2024-09-12,360.1158252895996
2024-09-13,350.7215211430315
2024-09-16,356.9443090663439
2024-09-17,361.7254834803037
2024-09-18,365.4288061925125
2024-09-19,360.7996017956476
2024-09-20,364.02515811605906
2024-09-23,376.75717842734343
2024-09-24,367.32565946434204
2024-09-25,368.7819532232444
2024-09-26,378.8134307845416
2024-09-27,382.31538177302775
2024-09-30,386.3801414586768
2024-10-01,374.8126483488258
2024-10-02,372.35232239754924
2024-10-03,378.65709617193266
2024-10-04,372.62961052894707
2024-10-07,365.04467116498006
2024-10-08,354.8289947229367
2024-10-09,352.05338481117064
2024-10-10,353.6241299694465
2024-10-11,359.14551749893013
2024-10-14,374.8601087728714
2024-10-15,369.9646249414904
2024-10-16,356.25495837198247
2024-10-17,360.0265283311182
2024-10-18,363.944803319524
2024-10-21,356.1897457356027
2024-10-22,362.06084105872475
2024-10-23,367.85535064354576
2024-10-24,363.9261640256569
2024-10-25,372.20150771564374
2024-10-28,368.5538418464961
2024-10-29,364.77683434364707
2024-10-30,353.3529576945987
2024-10-31,356.7376246995212
2024-11-01,361.3751045030182
2024-11-04,350.8520954438554
2024-11-05,345.07350658411667
2024-11-06,346.04522402563236
2024-11-07,346.1290896868401
2024-11-08,342.8198703560475
2024-11-11,341.80790736218125
2024-11-12,340.23469731299576
2024-11-13,334.4369598542114
2024-11-14,335.00024496063213
2024-11-15,321.66390299361115
2024-11-18,323.14280133506196
2024-11-19,324.605203440055
2024-11-20,322.3210467749385
2024-11-21,320.45974729884665
2024-11-22,313.8287614573925
2024-11-25,313.53446037146324
2024-11-26,322.0979167195531
2024-11-27,320.3094187759878
2024-11-28,324.965360068625
2024-11-29,316.596418521005
2024-12-02,313.5625523341246
2024-12-03,315.5998534331621
2024-12-04,317.54646998087867
2024-12-05,317.27820847623184
2024-12-06,315.5830045952703
2024-12-09,311.3976896777739
2024-12-10,308.8552719648198
2024-12-11,306.544884288599
2024-12-12,311.89126186342907
2024-12-13,310.94804352063454
2024-12-16,308.6606788165903
2024-12-17,309.65014523080265
2024-12-18,301.8888683794561
2024-12-19,299.4086842096887
2024-12-20,303.81468673910655
2024-12-23,306.3098921892469
2024-12-24,297.69691978977795
2024-12-25,282.22000590631836
2024-12-26,285.21699342827134
2024-12-27,283.4676010277786
2024-12-30,275.9717543123205
2024-12-31,278.1859706600779
