Date,ROK
2023-08-03,502.30954513038705
2023-08-04,552.3739716200275
2023-08-07,557.8189840552789
2023-08-08,548.5526895612464
2023-08-09,542.0873785786036
2023-08-10,552.3843921371023
2023-08-11,567.3858206591059
2023-08-14,535.1709435554163
2023-08-15,541.8062017637508
2023-08-16,516.1693323279981
2023-08-17,517.3478980043525
2023-08-18,503.8268124159782
2023-08-21,475.1147177770356
2023-08-22,489.1712986931361
2023-08-23,491.71096642613867
2023-08-24,505.9529674802606
2023-08-25,516.2214499071828
2023-08-28,529.1364501664932
2023-08-29,527.7299958312582
2023-08-30,521.8949101853344
2023-08-31,517.229601519746
2023-09-01,542.5809159633898
2023-09-04,564.2754817042884
2023-09-05,572.6762422963085
2023-09-06,551.389972335567
2023-09-07,547.1393389719358
2023-09-08,545.48115285732
2023-09-11,536.9701776027114
2023-09-12,538.3449642491954
2023-09-13,541.1637337026427
2023-09-14,521.9256220704177
2023-09-15,520.1422261769061
2023-09-18,522.5571351461227
2023-09-19,497.8933305791561
2023-09-20,490.5755063150872
2023-09-21,485.4274132094101
2023-09-22,479.4939248132332
2023-09-25,493.3604881987263
2023-09-26,506.6076658165005
2023-09-27,523.2903963570751
2023-09-28,503.0760099886265
2023-09-29,503.9988344237428
2023-10-02,518.6429982182283
2023-10-03,532.4039974819925
2023-10-04,531.1846975700828
2023-10-05,535.8780785095756
2023-10-06,505.58076751624355
2023-10-09,500.6274262967429
2023-10-10,477.42456679987174
2023-10-11,492.83612185297676
2023-10-12,483.0009881066735
2023-10-13,480.60966943487523
2023-10-16,477.72105049173985
2023-10-17,475.78503100491275
2023-10-18,482.56061202476593
2023-10-19,483.35040573520604
2023-10-20,482.60894493392186
2023-10-23,479.6364241068192
2023-10-24,477.3253190321717
2023-10-25,496.0584018979988
2023-10-26,516.9825546177227
2023-10-27,511.9700813685773
2023-10-30,529.4637238994633
2023-10-31,558.6595266441108
2023-11-01,547.4341575780098
2023-11-02,575.0123989822471
2023-11-03,567.6334998134106
2023-11-06,581.9824591402365
2023-11-07,576.6690708640673
2023-11-08,585.1773636393875
2023-11-09,601.9099142847075
2023-11-10,624.8332945229324
2023-11-13,613.5510392869772
2023-11-14,623.3149173849804
2023-11-15,613.9807673514323
2023-11-16,609.4265674253069
2023-11-17,623.4783750785074
2023-11-20,600.9924051040144
2023-11-21,584.4240768680767
2023-11-22,578.5777943626708
2023-11-23,575.4441995440898
2023-11-24,558.2304688511113
2023-11-27,559.928911259297
2023-11-28,554.7886708532236
2023-11-29,549.2987037516351
2023-11-30,553.3122634671003
2023-12-01,560.768770526263
2023-12-04,586.6078836892932
2023-12-05,592.6879346493052
2023-12-06,607.5370815607436
2023-12-07,621.139627231388
2023-12-08,607.6704986335576
2023-12-11,618.3663325336476
2023-12-12,634.4508314098246
2023-12-13,644.0651287126889
2023-12-14,644.6024887126448
2023-12-15,648.4707794146907
2023-12-18,659.4356297863018
2023-12-19,634.546765843663
2023-12-20,638.1887551906198
2023-12-21,624.4451315027873
2023-12-22,610.979110115939
2023-12-25,617.607161193551
2023-12-26,631.016558970329
2023-12-27,612.8333662583195
2023-12-28,610.5628050041854
2023-12-29,633.2245105978627
2024-01-01,641.0888412509078
2024-01-02,617.7390995403983
2024-01-03,611.0472323059186
2024-01-04,618.5113218657294
2024-01-05,591.80208801864
2024-01-08,575.1517615383764
2024-01-09,568.6971659014774
2024-01-10,575.678908027519
2024-01-11,564.5247730228781
2024-01-12,552.4698084085979
2024-01-15,552.8981737381004
2024-01-16,535.189984968718
2024-01-17,550.7255897522132
2024-01-18,545.0771427207018
2024-01-19,538.5602886071754
2024-01-22,559.8236054529676
2024-01-23,555.9812569313293
2024-01-24,578.4075409002293
2024-01-25,582.4626649162149
2024-01-26,596.0632496973979
2024-01-29,591.9544689158075
2024-01-30,583.3824655768898
2024-01-31,603.3234021851172
2024-02-01,567.9022927310347
2024-02-02,582.9627048091344
2024-02-05,576.857573233761
2024-02-06,580.2903733370592
2024-02-07,596.1224624438793
2024-02-08,591.4293226170548
2024-02-09,577.5298779070649
2024-02-12,618.5639132788136
2024-02-13,616.0907709578697
2024-02-14,617.3717554840002
2024-02-15,613.4828407479009
2024-02-16,596.7733856869488
2024-02-19,582.4858640123172
2024-02-20,608.5782715871403
2024-02-21,609.6934423461518
2024-02-22,644.9417413121971
2024-02-23,643.3418683429471
2024-02-26,648.6197133442221
2024-02-27,663.3720155253578
2024-02-28,647.8061733233388
2024-02-29,628.3528371397267
2024-03-01,599.9261702581244
2024-03-04,606.9373141975228
2024-03-05,627.6245915863542
2024-03-06,621.4697827499192
2024-03-07,614.8837049406872
2024-03-08,643.0331954902509
2024-03-11,624.3016261724053
2024-03-12,599.436113618557
2024-03-13,591.8441157460041
2024-03-14,614.7135698603636
2024-03-15,609.5361717457079
2024-03-18,589.2708709434721
2024-03-19,590.6514969047047
2024-03-20,574.9207961156616
2024-03-21,560.3251682912152
2024-03-22,534.842218893549
2024-03-25,558.8716482243974
2024-03-26,556.7309442154655
2024-03-27,548.0995454066527
2024-03-28,549.0812706178108
2024-03-29,547.3207313201755
2024-04-01,528.5233476313902
2024-04-02,512.6054163730125
2024-04-03,511.28984607105366
2024-04-04,500.0119690836599
2024-04-05,496.97032818154736
2024-04-08,497.71128296679535
2024-04-09,498.6213129518047
2024-04-10,496.45508908920715
2024-04-11,477.2363317454946
2024-04-12,457.4080628409436
2024-04-15,441.10507094991266
2024-04-16,438.7487236038852
2024-04-17,436.96751936175326
2024-04-18,434.4243517394196
2024-04-19,437.2736815735699
2024-04-22,435.4954337237049
2024-04-23,437.80057394326906
2024-04-24,449.55029874926237
2024-04-25,445.90584177828214
2024-04-26,423.90319042727856
2024-04-29,431.2020234906295
2024-04-30,433.88827838497053
2024-05-01,439.9982340190433
2024-05-02,430.23246570026697
2024-05-03,442.5732627991879
2024-05-06,425.5610275151429
2024-05-07,431.9765885062366
2024-05-08,412.6144443158716
2024-05-09,416.88412036659554
2024-05-10,408.8925077881496
2024-05-13,410.982613202542
2024-05-14,415.85969131048785
2024-05-15,405.4775686698905
2024-05-16,409.0091540707948
2024-05-17,429.18610872025596
2024-05-20,403.95813669656894
2024-05-21,384.21793738006636
2024-05-22,376.02579194856406
2024-05-23,370.50961371719524
2024-05-24,365.80103946423
2024-05-27,366.2850436095175
2024-05-28,376.9077196434853
2024-05-29,377.87770412441546
2024-05-30,367.421134520707
2024-05-31,364.0140694056961
2024-06-03,366.4733717784251
2024-06-04,379.56095828861015
2024-06-05,365.28109578172996
2024-06-06,383.8599140750003
2024-06-07,374.2302494099812
2024-06-10,385.0224296779388
2024-06-11,396.6433027623471
2024-06-12,387.8494274412503
2024-06-13,383.0839857164166
2024-06-14,381.3860666247116
2024-06-17,385.6048817419631
2024-06-18,393.27419703588674
2024-06-19,383.17309858882373
2024-06-20,387.89028078549757
2024-06-21,390.77137495263645
2024-06-24,391.7681396731004
2024-06-25,373.416097287948
2024-06-26,354.4850830856502
2024-06-27,353.4329391718613
2024-06-28,344.7425774386613
2024-07-01,331.90086608355807
2024-07-02,335.6160219673214
2024-07-03,341.014381759924
2024-07-04,351.9972517583862
2024-07-05,346.148716832208
2024-07-08,370.498664362617
2024-07-09,361.66211117685
2024-07-10,348.27844946493093
2024-07-11,330.5066239210366
2024-07-12,345.089170297178
2024-07-15,353.14117449052725
2024-07-16,345.55127275541105
2024-07-17,351.0761499016481
2024-07-18,355.6182163913862
2024-07-19,354.9739957720702
2024-07-22,345.1035122898232
2024-07-23,318.28495115678095
2024-07-24,309.35057900400517
2024-07-25,317.5810717012854
2024-07-26,330.7442488480086
2024-07-29,327.5023830784572
2024-07-30,331.01399763495556
2024-07-31,330.7921891340612
2024-08-01,320.96970465759557
2024-08-02,324.2611824880114
2024-08-05,330.3215220029674
2024-08-06,313.78048341250286
2024-08-07,328.6175874617566
2024-08-08,330.6244507700507
2024-08-09,338.84140935890036
2024-08-12,340.52731997296894
2024-08-13,343.0117087157472
2024-08-14,356.2579591907582
2024-08-15,358.944714839412
2024-08-16,372.20857906788063
2024-08-19,378.14990831146076
2024-08-20,379.7099886594758
2024-08-21,354.73523248337074
2024-08-22,355.23311917465617
2024-08-23,350.3079077993874
2024-08-26,361.4784541454131
2024-08-27,357.91364997802106
2024-08-28,364.3295717321714
2024-08-29,376.16611816096815
2024-08-30,382.07298743843575
2024-09-02,386.58692726180624
2024-09-03,387.14102479959956
2024-09-04,408.2703446106589
2024-09-05,407.6852723436716
2024-09-06,404.4354147900657
2024-09-09,391.2939465665106
2024-09-10,380.9206866897646
2024-09-11,386.03376084912543
2024-09-12,386.82619393528
2024-09-13,392.00343535937833
2024-09-16,395.0455782715251
2024-09-17,386.6436519741514
2024-09-18,379.82672917620306
2024-09-19,370.4711893096993
2024-09-20,359.10248983512713
2024-09-23,365.11109998328715
2024-09-24,363.9228689124391
2024-09-25,359.5774283398351
2024-09-26,355.95552779276494
2024-09-27,335.94912610209724
2024-09-30,338.8223087839658
2024-10-01,335.90221620035436
2024-10-02,329.5146171108689
2024-10-03,342.75148923641115
2024-10-04,363.6915624824842
2024-10-07,356.1918947535917
2024-10-08,342.5366585721832
2024-10-09,344.1350708810727
2024-10-10,333.5541693337987
2024-10-11,327.70934274716666
2024-10-14,324.1855640446538
2024-10-15,334.583336588387
2024-10-16,336.8641058659991
2024-10-17,338.58486661585795
2024-10-18,334.8134097316192
2024-10-21,337.349105980222
2024-10-22,349.19846939311117
2024-10-23,354.6206571526852
2024-10-24,354.81246835603645
2024-10-25,354.12022117712996
2024-10-28,350.97511599754006
2024-10-29,355.9483717552827
2024-10-30,353.92230394724726
2024-10-31,355.0742125669653
2024-11-01,367.83702760996323
2024-11-04,354.7029639307986
2024-11-05,349.49146530935343
2024-11-06,341.1044441330109
2024-11-07,343.93662958093995
2024-11-08,362.15860266871744
2024-11-11,364.8270024304061
2024-11-12,371.13511638325394
2024-11-13,394.4992031757464
2024-11-14,407.5198883457453
2024-11-15,410.8851785296985
2024-11-18,427.17390273839175
2024-11-19,434.36957414662544
2024-11-20,459.350763076209
2024-11-21,456.5147561024055
2024-11-22,443.56607121860213
2024-11-25,475.52295270810316
2024-11-26,459.2201602601804
2024-11-27,481.57281444396517
2024-11-28,468.14588483465496
2024-11-29,480.5240274084079
2024-12-02,491.52189610459095
2024-12-03,506.86883081641184
2024-12-04,498.348687975584
2024-12-05,500.14563028717487
2024-12-06,488.9808268975616
2024-12-09,521.1230131869255
2024-12-10,555.1057266284439
2024-12-11,527.4840860262991
2024-12-12,544.7594350660829
2024-12-13,566.4423520264572
2024-12-16,602.5070741722635
2024-12-17,601.5606257899092
2024-12-18,582.8876151573054
2024-12-19,562.9004897427413
2024-12-20,583.1808264790133
2024-12-23,584.6857606840027
2024-12-24,585.3342644645809
2024-12-25,574.6761315665836
2024-12-26,574.5711423824873
2024-12-27,584.9772105406998
2024-12-30,582.5071358721598
2024-12-31,598.4903659549241
