Date,USB
2023-08-03,538.3697074233658
2023-08-04,535.3230974606965
2023-08-07,523.3838593967187
2023-08-08,519.4235152588935
2023-08-09,527.3380355430861
2023-08-10,533.2577252445941
2023-08-11,532.7413510056855
2023-08-14,522.7080415907521
2023-08-15,542.389815310002
2023-08-16,550.1327376475585
2023-08-17,553.4628945538209
2023-08-18,544.8927921684979
2023-08-21,531.1650073532406
2023-08-22,558.6295566613928
2023-08-23,570.7741533548785
2023-08-24,551.9210740385078
2023-08-25,547.2513465674426
2023-08-28,554.5293001589018
2023-08-29,556.3610748113084
2023-08-30,564.7940626603103
2023-08-31,570.0275988511362
2023-09-01,576.59648926007
2023-09-04,583.5869071510617
2023-09-05,583.0789972495265
2023-09-06,588.1612979225148
2023-09-07,587.3371445528023
2023-09-08,571.5037922901405
2023-09-11,570.2239672140461
2023-09-12,569.2102424731903
2023-09-13,562.6458124789876
2023-09-14,561.8513530482871
2023-09-15,563.2630402820383
2023-09-18,567.558073103063
2023-09-19,557.6227087040584
2023-09-20,575.6026051761183
2023-09-21,574.5042154443926
2023-09-22,569.4232653475168
2023-09-25,573.4111703229511
2023-09-26,583.9761313885064
2023-09-27,583.0344994548811
2023-09-28,584.889764283744
2023-09-29,593.3313382010766
2023-10-02,600.5963826123098
2023-10-03,601.133947689971
2023-10-04,608.6749765182032
2023-10-05,611.4201207929293
2023-10-06,612.9751359085229
2023-10-09,600.6422610144296
2023-10-10,596.7445966581585
2023-10-11,593.2750963981424
2023-10-12,602.1210543537609
2023-10-13,592.8011664444497
2023-10-16,587.5483542770725
2023-10-17,590.7847175247289
2023-10-18,594.8330837941347
2023-10-19,593.7445090390833
2023-10-20,588.2169351232135
2023-10-23,596.3871703876614
2023-10-24,584.441249357376
2023-10-25,573.2175316611717
2023-10-26,595.7803968785313
2023-10-27,612.4200892275832
2023-10-30,633.48928457771
2023-10-31,637.8781477383166
2023-11-01,657.9830628463053
2023-11-02,638.0409693722693
2023-11-03,626.494519794081
2023-11-06,617.422428670097
2023-11-07,598.4558610294766
2023-11-08,588.2489645986826
2023-11-09,570.0660942265175
2023-11-10,568.9942214721024
2023-11-13,569.2001306230167
2023-11-14,568.9837242802428
2023-11-15,564.7449074398672
2023-11-16,550.8135919005471
2023-11-17,548.7508928435684
2023-11-20,538.4496974810626
2023-11-21,535.401829301019
2023-11-22,532.0298984865364
2023-11-23,522.2665621375111
2023-11-24,513.1199569522587
2023-11-27,512.6345197546809
2023-11-28,498.97628531672564
2023-11-29,488.7674155622744
2023-11-30,485.07766379847874
2023-12-01,485.5620368336541
2023-12-04,483.5616859479616
2023-12-05,483.0331712920024
2023-12-06,486.62018994750747
2023-12-07,490.6843135392285
2023-12-08,501.80477851376156
2023-12-11,498.1420173139239
2023-12-12,493.1410610303466
2023-12-13,487.7327850774435
2023-12-14,478.52375748324687
2023-12-15,477.94850954777405
2023-12-18,472.991234652939
2023-12-19,480.6356908576767
2023-12-20,484.7745886390581
2023-12-21,477.63079708458224
2023-12-22,480.9036314854911
2023-12-25,467.91909888862705
2023-12-26,460.40503446142384
2023-12-27,464.0560137886799
2023-12-28,457.7367852821643
2023-12-29,455.2507656384855
2024-01-01,453.7889095778636
2024-01-02,453.6095753728441
2024-01-03,458.043071417193
2024-01-04,460.75792184628733
2024-01-05,461.48951157866753
2024-01-08,453.4790765188625
2024-01-09,474.5961507492516
2024-01-10,473.0984454097192
2024-01-11,465.1217993850123
2024-01-12,462.8396621196288
2024-01-15,452.1980741746418
2024-01-16,443.52899786210276
2024-01-17,440.75327285383497
2024-01-18,429.0518002509271
2024-01-19,445.40277509802536
2024-01-22,450.65943432791335
2024-01-23,453.3125164670979
2024-01-24,448.0829412610792
2024-01-25,456.78176822485426
2024-01-26,465.17164973938577
2024-01-29,455.48883524290085
2024-01-30,459.2580878828054
2024-01-31,457.4474849785372
2024-02-01,469.3592072029849
2024-02-02,463.10430103224274
2024-02-05,453.53015768148816
2024-02-06,451.9835110207504
2024-02-07,466.5031749945373
2024-02-08,466.05274208773557
2024-02-09,464.72742527546905
2024-02-12,466.2180013031829
2024-02-13,457.4442852047335
2024-02-14,471.1457459976518
2024-02-15,454.5989532536203
2024-02-16,449.60849380905097
2024-02-19,445.47378443708243
2024-02-20,451.86581553615713
2024-02-21,464.45079652395907
2024-02-22,471.50048365917615
2024-02-23,459.3711834675896
2024-02-26,444.4871958044839
2024-02-27,416.30013101592306
2024-02-28,412.5366392069263
2024-02-29,414.93285155833865
2024-03-01,409.174758095455
2024-03-04,415.9471839385079
2024-03-05,417.21147276063493
2024-03-06,418.00283288249324
2024-03-07,423.6826423678906
2024-03-08,440.5813440071639
2024-03-11,432.315979685178
2024-03-12,435.51170425523236
2024-03-13,439.0663979364929
2024-03-14,437.0465815237761
2024-03-15,447.43058005417464
2024-03-18,449.7569572525726
2024-03-19,447.60781889374437
2024-03-20,459.4966961518134
2024-03-21,456.3356542591537
2024-03-22,472.2560133458873
2024-03-25,468.77931199364184
2024-03-26,477.81750341126155
2024-03-27,470.4935585661327
2024-03-28,476.5786951827236
2024-03-29,476.1450418947798
2024-04-01,489.20852599094854
2024-04-02,494.7104247110329
2024-04-03,501.51396945386887
2024-04-04,513.8933865446604
2024-04-05,520.9320032343601
2024-04-08,515.5991419961993
2024-04-09,523.0073050701385
2024-04-10,525.6729152708342
2024-04-11,541.0442545533151
2024-04-12,533.9231647460274
2024-04-15,532.1703369967187
2024-04-16,528.7557056304953
2024-04-17,533.2128252753454
2024-04-18,533.4764832441718
2024-04-19,537.7266830513362
2024-04-22,539.6023792646671
2024-04-23,540.7017639005595
2024-04-24,537.2306726371868
2024-04-25,534.1109377702543
2024-04-26,538.025040388314
2024-04-29,546.6957400559972
2024-04-30,539.2292173725419
2024-05-01,525.1589064279419
2024-05-02,534.461961264232
2024-05-03,542.0628205026594
2024-05-06,552.6437722687668
2024-05-07,554.8832696082441
2024-05-08,552.2853921004219
2024-05-09,553.6425118395774
2024-05-10,554.548018912696
2024-05-13,536.9808913410877
2024-05-14,532.0802885375147
2024-05-15,526.617383234179
2024-05-16,522.2903330424142
2024-05-17,533.1426196724103
2024-05-20,519.3141332608433
2024-05-21,515.2751244503451
2024-05-22,530.7052791664318
2024-05-23,521.8673587678652
2024-05-24,532.0160603856789
2024-05-27,534.0106436237178
2024-05-28,531.2613308795407
2024-05-29,528.764071587348
2024-05-30,519.2893483308299
2024-05-31,519.7876825541639
2024-06-03,529.598938945302
2024-06-04,522.220665890216
2024-06-05,528.3849477310181
2024-06-06,531.2888806646205
2024-06-07,532.6983712372221
2024-06-10,526.2902782649286
2024-06-11,515.9655066224652
2024-06-12,528.1625055562216
2024-06-13,543.5778769435385
2024-06-14,539.99256042011
2024-06-17,555.5182963528495
2024-06-18,549.1659408185535
2024-06-19,550.4141697866608
2024-06-20,553.7039020525917
2024-06-21,556.3890018950814
2024-06-24,550.8351806306724
2024-06-25,547.9336531561464
2024-06-26,525.0305680098353
2024-06-27,524.6054578805341
2024-06-28,513.9326109603062
2024-07-01,512.6459725208214
2024-07-02,530.6348618045714
2024-07-03,521.6415929275928
2024-07-04,507.3340659539863
2024-07-05,492.293521891898
2024-07-08,490.53745794799374
2024-07-09,488.07943745628086
2024-07-10,492.73137497309193
2024-07-11,493.10151929181865
2024-07-12,503.7045550017526
2024-07-15,502.9616210066951
2024-07-16,519.1691571507232
2024-07-17,515.3873755639155
2024-07-18,520.3872607673983
2024-07-19,523.1198730761196
2024-07-22,526.7734713719968
2024-07-23,535.3759675646933
2024-07-24,531.359331102392
2024-07-25,538.7287004146095
2024-07-26,553.0256766181471
2024-07-29,554.9820930188216
2024-07-30,558.7949875834018
2024-07-31,544.7346524055414
2024-08-01,544.8651203504179
2024-08-02,549.6374933083376
2024-08-05,540.9182488541827
2024-08-06,541.5005195361393
2024-08-07,537.1472406227556
2024-08-08,535.248002610277
2024-08-09,542.8894672989181
2024-08-12,543.7712768271967
2024-08-13,546.4270068342856
2024-08-14,539.7490692695405
2024-08-15,551.7323972113925
2024-08-16,551.7299538863143
2024-08-19,547.4792994528743
2024-08-20,532.7360322498205
2024-08-21,531.3577346028951
2024-08-22,552.8657243280279
2024-08-23,563.7677398582281
2024-08-26,549.8814002505917
2024-08-27,556.8166749197982
2024-08-28,551.5554204728596
2024-08-29,549.4080684579544
2024-08-30,550.1252473700786
2024-09-02,535.6977781254297
2024-09-03,537.311218721609
2024-09-04,545.5473934323373
2024-09-05,560.5204801698733
2024-09-06,555.2113603227016
2024-09-09,564.6832393509327
2024-09-10,565.657065049441
2024-09-11,576.1804522351337
2024-09-12,585.3406407801388
2024-09-13,577.2124145678182
2024-09-16,593.6534038997526
2024-09-17,586.492779542017
2024-09-18,589.1875302868019
2024-09-19,601.9298596908262
2024-09-20,596.947311532727
2024-09-23,593.4552563242911
2024-09-24,584.9969792073567
2024-09-25,586.8806316731252
2024-09-26,559.9232630124479
2024-09-27,555.0543021888761
2024-09-30,569.0991523808556
2024-10-01,566.0360743958389
2024-10-02,553.5798739912343
2024-10-03,558.6345755754148
2024-10-04,570.8110527161701
2024-10-07,580.1594449763462
2024-10-08,589.6285519494331
2024-10-09,598.1858608946684
2024-10-10,594.940380583677
2024-10-11,599.0118995148963
2024-10-14,602.9159561172007
2024-10-15,615.8214740130549
2024-10-16,629.4530672069488
2024-10-17,624.8361085329299
2024-10-18,625.41906371716
2024-10-21,616.838676092733
2024-10-22,610.76755350482
2024-10-23,605.5838827383175
2024-10-24,603.6907257674053
2024-10-25,594.1646564717902
2024-10-28,587.5557546684686
2024-10-29,568.4321982049365
2024-10-30,544.8556301212028
2024-10-31,525.494319295306
2024-11-01,523.6696182128102
2024-11-04,520.5602137060359
2024-11-05,526.501234645018
2024-11-06,531.5541140138097
2024-11-07,540.2437794509907
2024-11-08,569.7745021328968
2024-11-11,576.5328279005254
2024-11-12,568.6992930971761
2024-11-13,563.9728293886503
2024-11-14,561.645505735037
2024-11-15,568.8862397706514
2024-11-18,566.5026547281371
2024-11-19,564.1468180672261
2024-11-20,559.1160250006782
2024-11-21,561.3246005841786
2024-11-22,564.9962051670173
2024-11-25,558.3115171934154
2024-11-26,547.7582714416127
2024-11-27,542.2915931051248
2024-11-28,523.5249042099048
2024-11-29,522.6520166301477
2024-12-02,541.06219158649
2024-12-03,523.1871258986713
2024-12-04,531.8017762156023
2024-12-05,532.5068926200393
2024-12-06,542.811771158761
2024-12-09,530.7658576959037
2024-12-10,541.5648558437744
2024-12-11,532.8457929317028
2024-12-12,538.829263563907
2024-12-13,540.6563140303132
2024-12-16,533.8848832793092
2024-12-17,526.6422395180512
2024-12-18,531.1143264399236
2024-12-19,518.6531127910708
2024-12-20,525.3634272595687
2024-12-23,534.8960758013026
2024-12-24,523.1279884151646
2024-12-25,513.6302113834164
2024-12-26,505.0547750681959
2024-12-27,511.38068805465304
2024-12-30,532.6229318937521
2024-12-31,518.5075608483502
