Date,CSX
2023-07-31,224.1147123284203
2023-08-01,223.91336309038894
2023-08-02,222.3030643891514
2023-08-03,217.02685116838543
2023-08-04,206.45816306044853
2023-08-07,209.47572954497375
2023-08-08,204.7760364495665
2023-08-09,197.7755451078263
2023-08-10,195.27746334973276
2023-08-11,190.8736896926903
2023-08-14,196.92422217642695
2023-08-15,189.02720093741044
2023-08-16,189.08526361361942
2023-08-17,185.11974208820826
2023-08-18,187.02809716378815
2023-08-21,181.20108357599494
2023-08-22,191.97865029059125
2023-08-23,190.34643244149495
2023-08-24,191.81506982176134
2023-08-25,190.90275093512093
2023-08-28,188.97157596531213
2023-08-29,194.5928660838184
2023-08-30,196.9254188101344
2023-08-31,202.35893207474047
2023-09-01,195.1853928470965
2023-09-04,195.32385754686865
2023-09-05,189.19560773002905
2023-09-06,180.13713634158347
2023-09-07,175.717863841408
2023-09-08,164.66139214600207
2023-09-11,169.57851132963134
2023-09-12,174.45359439306407
2023-09-13,178.4053645781127
2023-09-14,173.54957306347058
2023-09-15,184.67867215952893
2023-09-18,185.58135954283574
2023-09-19,186.45530641189325
2023-09-20,183.96183970112025
2023-09-21,184.58627124917632
2023-09-22,175.96054429621597
2023-09-25,176.15905830826532
2023-09-26,181.01881444460582
2023-09-27,189.44639634213803
2023-09-28,196.99232678000791
2023-09-29,190.81165192818395
2023-10-02,192.40423204025254
2023-10-03,193.8931441642722
2023-10-04,193.39677114860842
2023-10-05,195.43555480792642
2023-10-06,204.1646825534805
2023-10-09,218.0737251419443
2023-10-10,227.01103741523474
2023-10-11,219.54604166012246
2023-10-12,221.95833040769182
2023-10-13,224.44544009281478
2023-10-16,214.622522924869
2023-10-17,214.07577816298505
2023-10-18,216.98296842369544
2023-10-19,223.43308297336984
2023-10-20,221.4421146994893
2023-10-23,224.67872617864302
2023-10-24,214.4596017457935
2023-10-25,218.29612297661535
2023-10-26,210.7446518138363
2023-10-27,205.5309853566654
2023-10-30,207.6728733674051
2023-10-31,204.63600794155988
2023-11-01,200.97402385697916
2023-11-02,208.5913890933383
2023-11-03,210.3893983588669
2023-11-06,207.6507558053158
2023-11-07,210.91319876528672
2023-11-08,212.11722548934225
2023-11-09,215.65399832634765
2023-11-10,219.61258063956092
2023-11-13,215.3604683708701
2023-11-14,223.81301806226978
2023-11-15,213.81218375588224
2023-11-16,219.69011068747815
2023-11-17,207.54322177584967
2023-11-20,221.91879222445036
2023-11-21,227.94290368307708
2023-11-22,215.73972348034724
2023-11-23,211.1857154070922
2023-11-24,205.55233397577325
2023-11-27,204.73674526065767
2023-11-28,201.1196445231575
2023-11-29,211.06590529527267
2023-11-30,216.18592717310892
2023-12-01,215.4256289127034
2023-12-04,219.8511813727231
2023-12-05,228.61417469542968
2023-12-06,221.8593167816426
2023-12-07,219.5390660150145
2023-12-08,215.94178024294175
2023-12-11,210.7408186911191
2023-12-12,211.13806578970335
2023-12-13,212.85048142499286
2023-12-14,216.85649994831306
2023-12-15,218.2242752553247
2023-12-18,212.14340472549088
2023-12-19,225.06393879072633
2023-12-20,232.65620105433726
2023-12-21,235.80270118080335
2023-12-22,232.51884420133945
2023-12-25,231.6241813218697
2023-12-26,226.8183724337299
2023-12-27,225.96685947393743
2023-12-28,233.86909539794343
2023-12-29,242.4326240985916
2024-01-01,247.97150271281242
2024-01-02,253.19891468901756
2024-01-03,255.9060498653411
2024-01-04,257.48582500704435
2024-01-05,255.95275585213764
2024-01-08,258.6381755221247
2024-01-09,259.33256439283633
2024-01-10,255.70467418342088
2024-01-11,252.74415051988865
2024-01-12,248.0281511822406
2024-01-15,255.53917120504443
2024-01-16,261.3462501870205
2024-01-17,259.1126429755157
2024-01-18,252.22889246171206
2024-01-19,254.13678285811773
2024-01-22,274.6501519478399
2024-01-23,269.33315858764354
2024-01-24,266.5842588332421
2024-01-25,267.61585101317314
2024-01-26,273.0868215904941
2024-01-29,286.77892823406745
2024-01-30,293.27298842993724
2024-01-31,294.7407039303712
2024-02-01,297.0701820809721
2024-02-02,300.44452178513194
2024-02-05,300.8917580054695
2024-02-06,298.6474078165135
2024-02-07,300.78154035793233
2024-02-08,313.8253969184966
2024-02-09,319.3408411215532
2024-02-12,313.54384987112684
2024-02-13,340.8924766504302
2024-02-14,342.9801468164288
2024-02-15,329.3874584898651
2024-02-16,331.6390109661151
2024-02-19,331.25238095049116
2024-02-20,333.7866598597422
2024-02-21,328.7648278626686
2024-02-22,325.734828901774
2024-02-23,324.1436335386584
2024-02-26,345.6742735270613
2024-02-27,348.27756991555395
2024-02-28,340.3333928950253
2024-02-29,346.76164268290194
2024-03-01,352.651663943986
2024-03-04,366.3966749279749
2024-03-05,363.669227873234
2024-03-06,370.5716237899374
2024-03-07,357.7209200135626
2024-03-08,359.2129912800519
2024-03-11,354.6765851820505
2024-03-12,364.87009818556663
2024-03-13,369.60413809995157
2024-03-14,378.0718464423087
2024-03-15,394.1688727470238
2024-03-18,391.2668861090643
2024-03-19,394.68332925042125
2024-03-20,382.7882691468889
2024-03-21,376.13892678904017
2024-03-22,374.70883822624256
2024-03-25,370.3651137522475
2024-03-26,381.42110583686247
2024-03-27,389.51104177852653
2024-03-28,381.62986315640774
2024-03-29,361.87616307794036
2024-04-01,370.9039734325485
2024-04-02,381.3089857420094
2024-04-03,393.99005639906505
2024-04-04,398.6368973110495
2024-04-05,400.2510286565248
2024-04-08,407.407848480223
2024-04-09,412.49618076521375
2024-04-10,415.93411967878194
2024-04-11,431.4931720327541
2024-04-12,421.3028941846361
2024-04-15,425.22326828136306
2024-04-16,417.03772620082174
2024-04-17,415.3515042369666
2024-04-18,399.5857831063285
2024-04-19,407.8206962212567
2024-04-22,427.05765256190404
2024-04-23,442.08930689428814
2024-04-24,454.66801862890685
2024-04-25,466.6684636786207
2024-04-26,480.6722311838781
2024-04-29,488.5855529601964
2024-04-30,506.6204515831787
2024-05-01,509.8825773106757
2024-05-02,538.0273774177722
2024-05-03,555.2198877625067
2024-05-06,565.6180784617181
2024-05-07,586.6496528425414
2024-05-08,584.5157388618493
2024-05-09,577.1223532352736
2024-05-10,606.843797874001
2024-05-13,634.169543501425
2024-05-14,622.6611445248234
2024-05-15,650.7539748213111
2024-05-16,666.5613213777034
2024-05-17,671.8259933677421
2024-05-20,659.3836171597607
2024-05-21,647.2403606356729
2024-05-22,688.2082069534066
2024-05-23,699.6765738817332
2024-05-24,717.5015468593305
2024-05-27,727.3639798329782
2024-05-28,723.311502132294
2024-05-29,688.4749966973786
2024-05-30,727.5838622639687
2024-05-31,712.0089911996315
2024-06-03,732.4998462814924
2024-06-04,721.2799698268343
2024-06-05,721.7387545609223
2024-06-06,713.9397115129798
2024-06-07,712.8112812336765
2024-06-10,702.2565471747752
2024-06-11,717.3137144495056
2024-06-12,713.3815367226063
2024-06-13,693.2521500349603
2024-06-14,651.0822541914589
2024-06-17,628.6591199671719
2024-06-18,617.9228986375103
2024-06-19,618.5947664182679
2024-06-20,595.6062733030924
2024-06-21,590.4698365781835
2024-06-24,607.4668756975898
2024-06-25,625.448324831245
2024-06-26,621.0978295548268
2024-06-27,613.8869118886745
2024-06-28,595.1268668974232
2024-07-01,619.1584202999069
2024-07-02,641.6414553739894
2024-07-03,606.9106941447753
2024-07-04,611.9916071847694
2024-07-05,598.4416876200016
2024-07-08,573.9805267272571
2024-07-09,574.6554532981347
2024-07-10,588.204085470735
2024-07-11,592.0394258447932
2024-07-12,600.6314234386821
2024-07-15,624.259721635176
2024-07-16,611.7183437909437
2024-07-17,592.6473989124006
2024-07-18,584.8428538211238
2024-07-19,592.3257811765411
2024-07-22,583.3133062202559
2024-07-23,566.3811644454815
2024-07-24,574.2105957932142
2024-07-25,583.3076808970478
2024-07-26,592.2195582176734
2024-07-29,580.2663712314148
2024-07-30,565.5546398982078
2024-07-31,575.7001333419032
2024-08-01,566.9733001105234
2024-08-02,554.6516073112847
2024-08-05,565.9157172514642
2024-08-06,592.2357009056255
2024-08-07,610.0697242594744
2024-08-08,620.0313262834542
2024-08-09,639.8659871413042
2024-08-12,651.915991651818
2024-08-13,647.1291410361534
2024-08-14,620.486797500045
2024-08-15,636.468937806589
2024-08-16,673.2449853087296
2024-08-19,663.2065432742107
2024-08-20,669.6266361415676
2024-08-21,675.244603256008
2024-08-22,645.1998225008446
2024-08-23,636.6313586605936
2024-08-26,630.2637173776388
2024-08-27,623.0036350664182
2024-08-28,630.9247974741323
2024-08-29,617.6680627477691
2024-08-30,593.6749517400759
2024-09-02,596.2415911105855
2024-09-03,597.574333598836
2024-09-04,578.0356307988778
2024-09-05,583.4477644644292
2024-09-06,593.1180428248992
2024-09-09,596.2067539060251
2024-09-10,570.4515084431746
2024-09-11,569.6753096324206
2024-09-12,564.260314294459
2024-09-13,572.1633976353287
2024-09-16,554.2072498995118
2024-09-17,559.566327786009
2024-09-18,580.8423415047517
2024-09-19,576.4464948121791
2024-09-20,590.3021956620622
2024-09-23,589.3250669174316
2024-09-24,593.5216625482307
2024-09-25,619.3209822625229
2024-09-26,630.1107485419866
2024-09-27,628.5399644604098
2024-09-30,626.1041193519807
2024-10-01,603.02858913321
2024-10-02,617.4030969577789
2024-10-03,592.6950988599011
2024-10-04,587.8251807132717
2024-10-07,579.9962196327901
2024-10-08,573.7535735523802
2024-10-09,569.5999292699504
2024-10-10,575.1850868767438
2024-10-11,565.8242151756832
2024-10-14,574.0856979536451
2024-10-15,599.4895624298857
2024-10-16,591.7416858233436
2024-10-17,596.2486464193651
2024-10-18,575.5754871373804
2024-10-21,603.2691688070832
2024-10-22,596.4861813351263
2024-10-23,600.5843319568736
2024-10-24,591.4442100603977
2024-10-25,619.8715904749002
2024-10-28,620.3923232050192
2024-10-29,622.9011218036576
2024-10-30,623.6781496752498
2024-10-31,638.4141519952451
2024-11-01,652.5720112122186
2024-11-04,657.7471632083318
2024-11-05,685.306307520975
2024-11-06,691.9037861795234
2024-11-07,719.2756668299495
2024-11-08,724.5002173976735
2024-11-11,712.2292629856217
2024-11-12,714.1469055653633
2024-11-13,745.5036975771831
2024-11-14,748.2406127165661
2024-11-15,747.404761823618
2024-11-18,778.8613819999049
2024-11-19,811.9591393912731
2024-11-20,802.4731520880352
2024-11-21,816.1198043273672
2024-11-22,884.5032744426125
2024-11-25,909.3079983960965
2024-11-26,926.0432679699827
2024-11-27,931.6895719694669
2024-11-28,853.9753915005367
2024-11-29,871.9246203655465
2024-12-02,907.3546043902894
2024-12-03,885.0578470055698
2024-12-04,933.1638061432385
2024-12-05,977.8486877621337
2024-12-06,1021.4437808322873
2024-12-09,963.7435076465351
2024-12-10,974.6580600874116
2024-12-11,973.6984985664739
2024-12-12,926.9939600274017
2024-12-13,936.9468356307559
2024-12-16,930.9870804627652
2024-12-17,972.1948362218807
2024-12-18,938.4118990647547
2024-12-19,946.1772811738599
2024-12-20,937.3497610858245
2024-12-23,918.8900746274697
2024-12-24,914.5106661889788
2024-12-25,923.5168791133558
2024-12-26,894.0167448787961
2024-12-27,885.5056954994326
2024-12-30,910.864216043438
2024-12-31,953.242064758515
