Date,SCHW
2023-08-01,133.33906395706148
2023-08-02,138.05225103556268
2023-08-03,136.4896876971346
2023-08-04,138.8037479387521
2023-08-07,135.83711774705648
2023-08-08,136.2418240805909
2023-08-09,131.64646016866712
2023-08-10,135.30218602986477
2023-08-11,137.65038962311948
2023-08-14,136.82209873993443
2023-08-15,136.715597972208
2023-08-16,137.82633016829863
2023-08-17,135.58381133242642
2023-08-18,134.43300893546112
2023-08-21,137.4926371900024
2023-08-22,139.58989682852015
2023-08-23,138.43824894223278
2023-08-24,138.44811943318942
2023-08-25,135.3966416581711
2023-08-28,133.48431587833633
2023-08-29,135.0683334026858
2023-08-30,134.25536550576734
2023-08-31,134.04086843482594
2023-09-01,136.40593676359316
2023-09-04,135.88265055227927
2023-09-05,134.51452742985035
2023-09-06,137.21533489541937
2023-09-07,137.0174666778349
2023-09-08,139.73302421025878
2023-09-11,140.46663560985223
2023-09-12,139.22551307412016
2023-09-13,138.9144286992043
2023-09-14,141.90041241707488
2023-09-15,138.5608798374266
2023-09-18,139.04097211064294
2023-09-19,143.85636162099217
2023-09-20,144.90687128431716
2023-09-21,144.6860410206402
2023-09-22,144.69205547240998
2023-09-25,142.7301599052702
2023-09-26,141.30797415728532
2023-09-27,138.53824194788785
2023-09-28,139.01025378247854
2023-09-29,138.24828881882607
2023-10-02,138.96421626830175
2023-10-03,141.25266934686383
2023-10-04,140.76700919506357
2023-10-05,139.9754812804869
2023-10-06,137.81486086874813
2023-10-09,138.7648850008754
2023-10-10,137.10145329410747
2023-10-11,137.43967992078996
2023-10-12,139.01602441286497
2023-10-13,139.5809229503618
2023-10-16,143.38422405738055
2023-10-17,142.40726632091773
2023-10-18,144.66811729900752
2023-10-19,145.53218451255862
2023-10-20,144.78933294023903
2023-10-23,146.41510040181834
2023-10-24,147.5844914372422
2023-10-25,147.1992720158737
2023-10-26,147.83631581742046
2023-10-27,149.3312378262641
2023-10-30,148.07906839796257
2023-10-31,144.79222158239708
2023-11-01,145.09966795223013
2023-11-02,148.66347128807175
2023-11-03,145.96817758237
2023-11-06,147.75669375686286
2023-11-07,145.38400043500351
2023-11-08,145.91856750209624
2023-11-09,143.92970489830836
2023-11-10,141.52522652475858
2023-11-13,142.48327963879342
2023-11-14,140.77135142048706
2023-11-15,143.70010965813503
2023-11-16,140.3116455107311
2023-11-17,146.64707714217198
2023-11-20,149.35625956797014
2023-11-21,149.39716709807325
2023-11-22,152.12576780204552
2023-11-23,154.71644603141164
2023-11-24,156.88554016248446
2023-11-27,157.2168878732269
2023-11-28,157.34800708104257
2023-11-29,154.5628052684644
2023-11-30,156.2222516625086
2023-12-01,157.9246061844395
2023-12-04,161.62944487315445
2023-12-05,155.66143917722195
2023-12-06,152.83358479971685
2023-12-07,154.2507398731303
2023-12-08,156.50539880258978
2023-12-11,154.862868168529
2023-12-12,155.49470208142995
2023-12-13,157.14934254307641
2023-12-14,156.64942424682025
2023-12-15,152.95718412813824
2023-12-18,153.85026711799816
2023-12-19,157.2198552417314
2023-12-20,159.52041070686894
2023-12-21,161.93975806558709
2023-12-22,165.623787489873
2023-12-25,161.70614391002874
2023-12-26,162.1894028969374
2023-12-27,158.74236273553635
2023-12-28,158.25379482038562
2023-12-29,161.728351395291
2024-01-01,165.4346630098336
2024-01-02,164.28050921369424
2024-01-03,162.70348654055314
2024-01-04,157.98575040325946
2024-01-05,158.77228315075573
2024-01-08,159.9464212325571
2024-01-09,160.02256541800682
2024-01-10,159.9755566834728
2024-01-11,161.62733536983504
2024-01-12,159.37456745655393
2024-01-15,160.43125589681372
2024-01-16,156.37478124675835
2024-01-17,154.511668587682
2024-01-18,155.62953470604617
2024-01-19,156.03436249114392
2024-01-22,161.23232169485271
2024-01-23,164.97718251671293
2024-01-24,162.56709711126234
2024-01-25,162.66467329761585
2024-01-26,163.72004890834404
2024-01-29,167.4456538770626
2024-01-30,173.76485561671757
2024-01-31,167.98097609797014
2024-02-01,171.90212894903908
2024-02-02,172.0498590205958
2024-02-05,172.88276482641768
2024-02-06,166.32608180455964
2024-02-07,171.30648139483955
2024-02-08,175.03449803782846
2024-02-09,172.33568735982166
2024-02-12,168.97572465611105
2024-02-13,170.80833986260419
2024-02-14,172.4074294375584
2024-02-15,170.63377494765388
2024-02-16,170.0727805027735
2024-02-19,173.64597043811284
2024-02-20,174.3049428138059
2024-02-21,169.84791103030645
2024-02-22,170.19068992513112
2024-02-23,171.4126940408337
2024-02-26,178.9361293403486
2024-02-27,181.45079903897377
2024-02-28,182.19385605175648
2024-02-29,182.44202947190868
2024-03-01,182.60911871195447
2024-03-04,177.0473722767442
2024-03-05,180.2502207095479
2024-03-06,180.39890493080966
2024-03-07,179.22870731165574
2024-03-08,180.28216079574094
2024-03-11,178.06911332563877
2024-03-12,176.31758926302362
2024-03-13,178.15976082514337
2024-03-14,175.5714621504792
2024-03-15,181.9539429523039
2024-03-18,178.02403310529525
2024-03-19,180.04770287166832
2024-03-20,176.46483922906327
2024-03-21,182.26259519873844
2024-03-22,180.30791745177115
2024-03-25,181.33708456090184
2024-03-26,177.97128720763658
2024-03-27,180.588199499651
2024-03-28,187.1891575910545
2024-03-29,181.1414193800615
2024-04-01,179.64446814936903
2024-04-02,180.72553510575287
2024-04-03,179.98649343886441
2024-04-04,182.72874597488817
2024-04-05,183.63915753563467
2024-04-08,186.71555364609947
2024-04-09,182.9709916189683
2024-04-10,189.120265324988
2024-04-11,188.49465869375751
2024-04-12,186.08120962317645
2024-04-15,185.25964543543896
2024-04-16,178.14286012262588
2024-04-17,185.21014019519572
2024-04-18,188.62275697168045
2024-04-19,185.54821957671473
2024-04-22,185.9027899345837
2024-04-23,193.96709329174854
2024-04-24,192.55584040904054
2024-04-25,192.21867046505972
2024-04-26,191.7383767064186
2024-04-29,187.41425699048423
2024-04-30,188.99912387391484
2024-05-01,186.75631984861081
2024-05-02,189.92705261192268
2024-05-03,192.4045427062012
2024-05-06,193.73693950030875
2024-05-07,195.93255374395895
2024-05-08,196.20367087684636
2024-05-09,192.53198780512542
2024-05-10,192.7442089398908
2024-05-13,194.35673756720024
2024-05-14,190.73969194202536
2024-05-15,193.86471170741362
2024-05-16,200.34485974389608
2024-05-17,205.97743505514777
2024-05-20,201.4945040752067
2024-05-21,200.41713510338082
2024-05-22,200.4398201646254
2024-05-23,196.48845935492187
2024-05-24,194.72154520430774
2024-05-27,199.77470412154045
2024-05-28,205.7415141610241
2024-05-29,214.55171710199323
2024-05-30,205.43838031914197
2024-05-31,207.9033219287297
2024-06-03,208.35167738629667
2024-06-04,215.27346122793682
2024-06-05,219.51476703335203
2024-06-06,219.29953510487837
2024-06-07,217.46475752228548
2024-06-10,217.70655785830556
2024-06-11,217.68827936938928
2024-06-12,212.91327456915582
2024-06-13,213.92257471925612
2024-06-14,208.7699853966951
2024-06-17,211.39824725021563
2024-06-18,210.0350055806839
2024-06-19,208.21478222394728
2024-06-20,209.93481658363143
2024-06-21,216.75449642698035
2024-06-24,210.41989029249157
2024-06-25,219.6575417149642
2024-06-26,218.23494320903606
2024-06-27,218.7944669666947
2024-06-28,216.40817248781337
2024-07-01,212.18040423385307
2024-07-02,213.67797741393437
2024-07-03,211.23035739164123
2024-07-04,211.90766375414142
2024-07-05,215.86603373077287
2024-07-08,210.7211550993796
2024-07-09,209.48930200586253
2024-07-10,214.80478025865511
2024-07-11,202.1748819769872
2024-07-12,208.3182874216481
2024-07-15,206.3046837843265
2024-07-16,209.85099886140722
2024-07-17,210.99890477542633
2024-07-18,203.94650946688714
2024-07-19,212.5939378257088
2024-07-22,204.5582637209665
2024-07-23,204.29271430884077
2024-07-24,199.10449435883373
2024-07-25,198.2824382873448
2024-07-26,187.72009224405448
2024-07-29,192.16203136949093
2024-07-30,188.8729327197621
2024-07-31,188.61339890387356
2024-08-01,189.27086524917857
2024-08-02,197.63544644170963
2024-08-05,201.3878973029939
2024-08-06,192.47739412145205
2024-08-07,185.15055075680002
2024-08-08,181.65730350739318
2024-08-09,185.93857576319826
2024-08-12,187.22395555964212
2024-08-13,192.21631401519778
2024-08-14,189.89762011232935
2024-08-15,195.0870371204318
2024-08-16,194.37852220602804
2024-08-19,194.51881407214728
2024-08-20,195.38131068967053
2024-08-21,193.6516867337716
2024-08-22,197.51582586977526
2024-08-23,197.18295415572015
2024-08-26,198.08117995566516
2024-08-27,201.4664336087001
2024-08-28,199.37227560941173
2024-08-29,197.05916011918143
2024-08-30,198.32430919878811
2024-09-02,200.11968066938218
2024-09-03,204.79821437069364
2024-09-04,204.5419729548139
2024-09-05,207.71727118948914
2024-09-06,204.91362273762564
2024-09-09,206.3182762401029
2024-09-10,207.28921282831305
2024-09-11,208.8775543890952
2024-09-12,211.0036903169801
2024-09-13,214.85658043618247
2024-09-16,212.53731599191335
2024-09-17,207.4396464123111
2024-09-18,209.08143420695828
2024-09-19,215.29740695725945
2024-09-20,220.49242206995515
2024-09-23,221.13152669953269
2024-09-24,219.21470178665083
2024-09-25,218.51374551974263
2024-09-26,223.32173168976337
2024-09-27,227.11264250809185
2024-09-30,227.49697032863523
2024-10-01,228.8643067163608
2024-10-02,224.46493629719114
2024-10-03,223.4589547877695
2024-10-04,224.09191532741272
2024-10-07,229.88793432674458
2024-10-08,235.90790817867608
2024-10-09,227.95471663942192
2024-10-10,231.96564972804546
2024-10-11,229.99022282266753
2024-10-14,227.96774756293118
2024-10-15,227.9705293203581
2024-10-16,232.56069684151362
2024-10-17,228.50890387438304
2024-10-18,227.4576535497824
2024-10-21,226.94060492478735
2024-10-22,226.6071063517352
2024-10-23,220.17819795133528
2024-10-24,221.05644053586107
2024-10-25,217.33309957451957
2024-10-28,218.72993654309371
2024-10-29,226.3020422908204
2024-10-30,227.75667956833024
2024-10-31,230.77061782854585
2024-11-01,233.56981874496265
2024-11-04,234.78827875757116
2024-11-05,230.42875021605286
2024-11-06,227.0232221294642
2024-11-07,224.28449613851478
2024-11-08,228.30700859635652
2024-11-11,220.6131427203568
2024-11-12,229.3753020053612
2024-11-13,230.78976480335825
2024-11-14,229.6952732286853
2024-11-15,226.94351037681585
2024-11-18,232.53814997522514
2024-11-19,237.08710074861176
2024-11-20,247.0960953324115
2024-11-21,254.8277814842309
2024-11-22,256.88846789175454
2024-11-25,263.2780354233944
2024-11-26,264.6520286493049
2024-11-27,264.65489768180106
2024-11-28,275.27903029655977
2024-11-29,268.0029806038951
2024-12-02,262.2695704965961
2024-12-03,262.3584651620388
2024-12-04,261.29639730579305
2024-12-05,259.0466825541081
2024-12-06,268.2871677255581
2024-12-09,271.45013819960843
2024-12-10,278.35464448508844
2024-12-11,273.1784756567067
2024-12-12,270.5690841761345
2024-12-13,268.08209089803734
2024-12-16,259.40104659082976
2024-12-17,256.91814907893905
2024-12-18,263.2746489793537
2024-12-19,258.9434001557992
2024-12-20,259.1947804869086
2024-12-23,256.1116356784249
2024-12-24,250.3901340533634
2024-12-25,255.23394929372526
2024-12-26,259.04674648850306
2024-12-27,258.1647263380933
2024-12-30,261.68378552710175
2024-12-31,254.39566806381785
