Date,HCA
2023-07-31,163.44403381609882
2023-08-01,172.86213508386624
2023-08-02,174.93849798270944
2023-08-03,182.99503219903735
2023-08-04,178.49787649935593
2023-08-07,176.92577288274305
2023-08-08,174.11663047773106
2023-08-09,178.42636533716143
2023-08-10,179.74917956815366
2023-08-11,178.46371225596738
2023-08-14,178.09231210626405
2023-08-15,176.84972835600732
2023-08-16,177.56748702903758
2023-08-17,179.55542548556835
2023-08-18,181.81428716718773
2023-08-21,181.18389045262768
2023-08-22,180.10456885150816
2023-08-23,189.23941934360806
2023-08-24,179.47878942226066
2023-08-25,177.89135279351672
2023-08-28,176.1384460365875
2023-08-29,186.65032667367979
2023-08-30,181.6059753380939
2023-08-31,180.17853254019397
2023-09-01,177.00518587408973
2023-09-04,177.82859312056001
2023-09-05,175.00239899759106
2023-09-06,172.96947176964778
2023-09-07,179.79199995984357
2023-09-08,187.74126852660754
2023-09-11,180.46188617840377
2023-09-12,180.56515194065074
2023-09-13,174.05448206004
2023-09-14,171.19848253237453
2023-09-15,174.37553310952677
2023-09-18,174.17578959182802
2023-09-19,172.00850196140715
2023-09-20,162.1498544383164
2023-09-21,164.57485556156206
2023-09-22,155.58992944969762
2023-09-25,158.44430260260881
2023-09-26,163.21519599192456
2023-09-27,162.41594657791194
2023-09-28,165.00405143430746
2023-09-29,168.0981725993836
2023-10-02,170.0279169474657
2023-10-03,178.51093075342956
2023-10-04,172.21284394788896
2023-10-05,169.92910952508646
2023-10-06,178.8563693760014
2023-10-09,180.17807081396506
2023-10-10,181.5630892957795
2023-10-11,188.17701508751097
2023-10-12,183.9115667335294
2023-10-13,179.40162843168628
2023-10-16,181.5065199650154
2023-10-17,186.0600998897367
2023-10-18,179.70628676411866
2023-10-19,174.49416059853547
2023-10-20,174.89945501775875
2023-10-23,171.84739021461942
2023-10-24,173.00504320446328
2023-10-25,177.43462383389294
2023-10-26,184.32940941675065
2023-10-27,190.75880049052947
2023-10-30,189.4321206212095
2023-10-31,185.83763255253444
2023-11-01,186.63625106578286
2023-11-02,183.46474133205942
2023-11-03,183.00310322344808
2023-11-06,185.52515658639314
2023-11-07,184.69851414197086
2023-11-08,183.57175456903127
2023-11-09,184.3575279868289
2023-11-10,178.1844474050051
2023-11-13,177.01089189607933
2023-11-14,167.7689020032414
2023-11-15,163.43447735067016
2023-11-16,155.1092128680272
2023-11-17,162.42598226345595
2023-11-20,163.50410273932428
2023-11-21,162.08819637105594
2023-11-22,167.87582198887029
2023-11-23,172.4168031645328
2023-11-24,163.93287303381194
2023-11-27,170.35616754895412
2023-11-28,173.92122309335912
2023-11-29,173.96545322603222
2023-11-30,169.36558834173138
2023-12-01,169.72896494634534
2023-12-04,172.84625881826008
2023-12-05,164.4644855684265
2023-12-06,161.5268420486189
2023-12-07,161.6252698981234
2023-12-08,154.67961599404902
2023-12-11,153.82331228428166
2023-12-12,153.0785764811522
2023-12-13,157.39205609016838
2023-12-14,153.4270601871586
2023-12-15,157.8255555594809
2023-12-18,159.0675826363872
2023-12-19,159.92294415285522
2023-12-20,160.25291616041193
2023-12-21,157.6606518492719
2023-12-22,154.87651900645426
2023-12-25,160.5837227903344
2023-12-26,167.54694509831936
2023-12-27,162.89163030108426
2023-12-28,162.7028835310294
2023-12-29,161.21963281468675
2024-01-01,165.44169268498388
2024-01-02,170.12842726230627
2024-01-03,178.5897163906268
2024-01-04,175.073669678954
2024-01-05,173.1816341956582
2024-01-08,165.09118990339755
2024-01-09,156.1241187011154
2024-01-10,153.33691015847745
2024-01-11,154.6685315202001
2024-01-12,161.35008555927143
2024-01-15,159.98501482196298
2024-01-16,160.81773970501922
2024-01-17,155.0642161002512
2024-01-18,152.17922350939338
2024-01-19,144.00482207546338
2024-01-22,142.37422764026226
2024-01-23,141.7281333367767
2024-01-24,143.46476840162006
2024-01-25,146.97156008754024
2024-01-26,143.8896446329539
2024-01-29,139.09038984283166
2024-01-30,141.2476851156681
2024-01-31,145.83545790884804
2024-02-01,146.09938744247592
2024-02-02,135.68465545573613
2024-02-05,131.99922512374658
2024-02-06,132.01556031005404
2024-02-07,135.6934403047965
2024-02-08,139.46563387520973
2024-02-09,136.6946851454979
2024-02-12,146.779619261029
2024-02-13,142.61746987167126
2024-02-14,146.4745879639084
2024-02-15,149.15379245222638
2024-02-16,148.3005775065248
2024-02-19,151.11857875687048
2024-02-20,151.17343996336234
2024-02-21,150.93472654909706
2024-02-22,158.54417062228475
2024-02-23,154.23127818042732
2024-02-26,151.48859996076047
2024-02-27,160.86181694451534
2024-02-28,161.2546205634506
2024-02-29,160.75924486551816
2024-03-01,150.47438189631092
2024-03-04,145.8787020214234
2024-03-05,146.21030028498336
2024-03-06,143.0262674113302
2024-03-07,142.8047414861377
2024-03-08,139.61596259873116
2024-03-11,140.52404262332107
2024-03-12,145.57005116699102
2024-03-13,146.72062500732366
2024-03-14,148.47833446526033
2024-03-15,147.59290429706974
2024-03-18,147.44204238877737
2024-03-19,144.5105250699849
2024-03-20,148.0149282089105
2024-03-21,149.01658901133763
2024-03-22,154.14553328674745
2024-03-25,153.96540267854667
2024-03-26,147.68276404703008
2024-03-27,154.62719978370944
2024-03-28,154.77383658743778
2024-03-29,156.64543112824353
2024-04-01,159.5258975345876
2024-04-02,166.08961167407938
2024-04-03,172.25077722015016
2024-04-04,182.63508369667963
2024-04-05,180.452716496155
2024-04-08,196.85372056960708
2024-04-09,193.50113342081127
2024-04-10,193.30885563061898
2024-04-11,203.58535006387308
2024-04-12,206.83228298824798
2024-04-15,211.4132368525274
2024-04-16,215.06917000372457
2024-04-17,212.68546583966426
2024-04-18,208.8024074437708
2024-04-19,218.57282571297554
2024-04-22,210.64309350560532
2024-04-23,212.56479964361927
2024-04-24,229.2383845949956
2024-04-25,229.3110666325238
2024-04-26,233.7258288472015
2024-04-29,222.9915478799179
2024-04-30,225.67394239857583
2024-05-01,238.08675172346557
2024-05-02,231.35794675426314
2024-05-03,231.08052614651973
2024-05-06,221.50613926584103
2024-05-07,214.7717726778807
2024-05-08,204.99465101258266
2024-05-09,207.89328412633753
2024-05-10,217.98151027634736
2024-05-13,216.77190029932285
2024-05-14,223.7250095458238
2024-05-15,216.26713427817236
2024-05-16,221.50517940940276
2024-05-17,229.9467409646631
2024-05-20,227.74044520743274
2024-05-21,228.07637791138785
2024-05-22,219.4392782671578
2024-05-23,224.0107414060505
2024-05-24,223.25525129225406
2024-05-27,223.46002487979337
2024-05-28,226.60970286462097
2024-05-29,229.38905718367414
2024-05-30,227.24443061603597
2024-05-31,217.93912283827495
2024-06-03,218.54227140651489
2024-06-04,224.2285272889237
2024-06-05,230.0887908552901
2024-06-06,231.29083446195966
2024-06-07,227.0539486181236
2024-06-10,227.78701237037424
2024-06-11,235.03185075706332
2024-06-12,227.25085983726018
2024-06-13,211.73833000953118
2024-06-14,206.3797464889519
2024-06-17,204.07709520830724
2024-06-18,207.41097892676063
2024-06-19,207.55247982014046
2024-06-20,221.48557005056261
2024-06-21,216.79701456705746
2024-06-24,216.37421877510465
2024-06-25,207.33086127180079
2024-06-26,208.038774439458
2024-06-27,210.5977956402717
2024-06-28,199.16735042076579
2024-07-01,196.15481629503924
2024-07-02,196.7931475461891
2024-07-03,205.14725030367373
2024-07-04,205.4153449374838
2024-07-05,196.16524832253273
2024-07-08,207.3861202077354
2024-07-09,210.35114297947092
2024-07-10,213.62832367952242
2024-07-11,216.9348496890287
2024-07-12,220.00101424362734
2024-07-15,219.79408395624637
2024-07-16,208.49367855846555
2024-07-17,218.27205973076877
2024-07-18,225.68050440710914
2024-07-19,228.1597858271568
2024-07-22,229.6326750473631
2024-07-23,224.09986391801857
2024-07-24,216.59027241274336
2024-07-25,227.89075256173572
2024-07-26,218.51891090929232
2024-07-29,204.31249443765975
2024-07-30,193.77800028323995
2024-07-31,186.29521722057004
2024-08-01,191.16414868216305
2024-08-02,192.78878517053474
2024-08-05,206.19744158883466
2024-08-06,205.78975212685344
2024-08-07,208.56369802359194
2024-08-08,213.02770683341552
2024-08-09,205.0603273515367
2024-08-12,215.21532820554611
2024-08-13,213.9189416689561
2024-08-14,217.87801893861462
2024-08-15,219.38984300340778
2024-08-16,215.47266173295088
2024-08-19,210.04251987903672
2024-08-20,204.19806751628778
2024-08-21,203.30340328447463
2024-08-22,194.17220048398627
2024-08-23,191.27770468796595
2024-08-26,191.22877890686178
2024-08-27,195.35430106320302
2024-08-28,190.12799336814354
2024-08-29,186.61202185533816
2024-08-30,190.27744644159753
2024-09-02,181.72597719423308
2024-09-03,182.44912770881913
2024-09-04,178.49348343889966
2024-09-05,178.35917617831512
2024-09-06,172.51473741773117
2024-09-09,178.34346096932168
2024-09-10,176.05206858021677
2024-09-11,173.14626701793188
2024-09-12,169.3440137455083
2024-09-13,161.5816931882617
2024-09-16,160.3752629997857
2024-09-17,163.44927524423792
2024-09-18,169.46332663544482
2024-09-19,162.74303027414433
2024-09-20,157.0600497680253
2024-09-23,163.71120278293998
2024-09-24,161.54466447284267
2024-09-25,166.16839703213392
2024-09-26,168.03421589135203
2024-09-27,167.71521815637578
2024-09-30,166.51556288768245
2024-10-01,166.82526522163033
2024-10-02,165.9864275928271
2024-10-03,164.63048380343167
2024-10-04,164.02540914579578
2024-10-07,159.0418379740417
2024-10-08,154.20194739199826
2024-10-09,151.6017519937641
2024-10-10,152.6770664618419
2024-10-11,156.22548450744407
2024-10-14,158.0433431117646
2024-10-15,162.79381835736595
2024-10-16,170.94244247829533
2024-10-17,173.76600466450236
2024-10-18,172.28191537121853
2024-10-21,162.20941563161927
2024-10-22,156.40534611326166
2024-10-23,154.23550889452972
2024-10-24,153.63685199280212
2024-10-25,153.22978123350768
2024-10-28,147.1351103637872
2024-10-29,149.08342549407726
2024-10-30,147.09146261356435
2024-10-31,145.46089026615886
2024-11-01,147.02589662137618
2024-11-04,148.64624337356997
2024-11-05,152.10108585858472
2024-11-06,157.64764718927464
2024-11-07,157.400885551874
2024-11-08,158.21983853627887
2024-11-11,157.2082949542552
2024-11-12,153.0985056276208
2024-11-13,149.04316557301829
2024-11-14,143.5447066868945
2024-11-15,143.93040151767408
2024-11-18,143.19601291848346
2024-11-19,137.09097706424524
2024-11-20,134.23931477765927
2024-11-21,138.3958652520667
2024-11-22,138.2013725796634
2024-11-25,129.14071884824708
2024-11-26,138.17501068103115
2024-11-27,144.68898008907146
2024-11-28,144.85309929343757
2024-11-29,152.14961812899134
2024-12-02,148.5008752492227
2024-12-03,149.04587516102183
2024-12-04,149.10292310357994
2024-12-05,145.29036631894533
2024-12-06,140.81283324197113
2024-12-09,145.63860866125387
2024-12-10,151.65388002243995
2024-12-11,155.05022019089074
2024-12-12,162.13122910908277
2024-12-13,161.95647423714098
2024-12-16,163.88301357718998
2024-12-17,160.32740978126358
2024-12-18,167.84408837345256
2024-12-19,172.0233814116519
2024-12-20,170.20891732772105
2024-12-23,164.26567156306746
2024-12-24,162.0992977439154
2024-12-25,165.73684074256613
2024-12-26,167.12373389684942
2024-12-27,173.19619703562864
2024-12-30,171.2424138193839
2024-12-31,170.5813999351312
