Date,LOW
2023-08-04,583.1678655760196
2023-08-07,576.7517520544674
2023-08-08,574.8005743557653
2023-08-09,573.7622148176134
2023-08-10,570.8315211413941
2023-08-11,575.9166138706236
2023-08-14,588.9839746547406
2023-08-15,596.920199428056
2023-08-16,592.2013482238772
2023-08-17,598.1111018859011
2023-08-18,599.8007778015364
2023-08-21,609.6717199198033
2023-08-22,615.3181799355169
2023-08-23,632.0582996384043
2023-08-24,623.4928692097193
2023-08-25,630.6876332124288
2023-08-28,628.8563649961912
2023-08-29,637.0733365109639
2023-08-30,635.4319025295605
2023-08-31,628.8875421337124
2023-09-01,626.6978860529579
2023-09-04,623.9862517295146
2023-09-05,623.316207083864
2023-09-06,636.1533054707149
2023-09-07,637.8223932305592
2023-09-08,642.5514677267433
2023-09-11,655.6210442111608
2023-09-12,662.2868065343274
2023-09-13,669.4174532797658
2023-09-14,687.2184570711031
2023-09-15,692.2502483996898
2023-09-18,693.3773120029268
2023-09-19,709.7721334017399
2023-09-20,717.7757754727174
2023-09-21,709.0074895162907
2023-09-22,714.2227825710005
2023-09-25,714.2927937911329
2023-09-26,724.4331050263588
2023-09-27,719.0846204250203
2023-09-28,733.7846888999854
2023-09-29,718.8637103700129
2023-10-02,726.7034078162065
2023-10-03,730.2092853690102
2023-10-04,729.6240970126074
2023-10-05,731.2523480801422
2023-10-06,737.2731259943237
2023-10-09,725.4628509684438
2023-10-10,707.8218267032826
2023-10-11,710.2375111021798
2023-10-12,697.8495425314266
2023-10-13,691.8089271400712
2023-10-16,685.1452823162111
2023-10-17,697.5461833029965
2023-10-18,692.588618140874
2023-10-19,680.8973168998563
2023-10-20,693.8460846562454
2023-10-23,704.4392637189886
2023-10-24,711.7036713183943
2023-10-25,712.9600285867515
2023-10-26,721.4208422436086
2023-10-27,723.7780979796929
2023-10-30,708.7935762457171
2023-10-31,696.6381153242335
2023-11-01,706.194822203194
2023-11-02,711.1773162504259
2023-11-03,714.8200461038667
2023-11-06,724.571633303409
2023-11-07,731.9629400957785
2023-11-08,743.6343435422848
2023-11-09,744.187027151074
2023-11-10,740.1738542417706
2023-11-13,757.9272577860899
2023-11-14,747.5215721242678
2023-11-15,743.5509511107341
2023-11-16,730.6711342430012
2023-11-17,736.62964317258
2023-11-20,731.4969742533222
2023-11-21,718.574214482346
2023-11-22,726.0434639722921
2023-11-23,729.4779193372431
2023-11-24,722.0297187604544
2023-11-27,720.1419580693488
2023-11-28,725.8127722119212
2023-11-29,723.5622079270886
2023-11-30,730.9019630902085
2023-12-01,727.3644442878973
2023-12-04,728.4984936589319
2023-12-05,726.4294139432267
2023-12-06,709.8808029348977
2023-12-07,732.2286006926229
2023-12-08,740.3918154254086
2023-12-11,720.4931279175745
2023-12-12,721.8097629552491
2023-12-13,728.0597221173452
2023-12-14,737.6441485022102
2023-12-15,736.5187003959932
2023-12-18,730.5037294605631
2023-12-19,741.8950166196879
2023-12-20,739.2040413181411
2023-12-21,725.2304721539707
2023-12-22,724.2739908098957
2023-12-25,731.2376936737089
2023-12-26,737.619808835965
2023-12-27,736.1691244842209
2023-12-28,737.4850890513469
2023-12-29,744.748724265666
2024-01-01,751.3284856452618
2024-01-02,760.923644401815
2024-01-03,758.9707297958732
2024-01-04,748.8576068320914
2024-01-05,748.6172841415973
2024-01-08,745.9687785137191
2024-01-09,747.1164393220655
2024-01-10,740.6963628238509
2024-01-11,738.8694103638671
2024-01-12,744.6473095171012
2024-01-15,744.7088414065721
2024-01-16,744.8230098737226
2024-01-17,740.0268468811635
2024-01-18,732.8277415745187
2024-01-19,730.1798988533469
2024-01-22,738.2684909018604
2024-01-23,721.179297841794
2024-01-24,726.8283858109056
2024-01-25,738.2978466609088
2024-01-26,740.7397568715163
2024-01-29,735.1265022186385
2024-01-30,747.6312273520265
2024-01-31,745.5072487318321
2024-02-01,751.8517369173858
2024-02-02,750.566856351508
2024-02-05,741.0464416160988
2024-02-06,753.5697333964837
2024-02-07,749.2148540152801
2024-02-08,754.8943476438136
2024-02-09,759.5893118827015
2024-02-12,752.1248245131449
2024-02-13,754.4653263330856
2024-02-14,753.556206779299
2024-02-15,751.8680644949432
2024-02-16,768.6408478544987
2024-02-19,788.190301714085
2024-02-20,790.6568417173687
2024-02-21,795.5081466229187
2024-02-22,823.9117607135197
2024-02-23,813.5311654132811
2024-02-26,824.7043550724451
2024-02-27,830.8628453482033
2024-02-28,828.195043485709
2024-02-29,815.317373863288
2024-03-01,809.4844611766209
2024-03-04,809.5316501410939
2024-03-05,818.5112209610838
2024-03-06,830.9500328727676
2024-03-07,844.8255560669656
2024-03-08,852.7112084320411
2024-03-11,855.3356879926147
2024-03-12,866.1169216309507
2024-03-13,884.6277123615392
2024-03-14,875.7611291727661
2024-03-15,881.1169311665676
2024-03-18,870.2755533416296
2024-03-19,861.8626646669197
2024-03-20,859.1872398298005
2024-03-21,862.2234275710773
2024-03-22,872.523088014917
2024-03-25,880.818262714598
2024-03-26,871.5424385092052
2024-03-27,874.5950468221188
2024-03-28,868.1856235092777
2024-03-29,875.6876163696749
2024-04-01,872.696398430827
2024-04-02,859.3494715963936
2024-04-03,844.1944546525802
2024-04-04,836.3963176850199
2024-04-05,870.4220817177372
2024-04-08,864.8677977975583
2024-04-09,845.3013062344817
2024-04-10,836.1947526547483
2024-04-11,840.4688896959315
2024-04-12,841.4782710677474
2024-04-15,819.2625018056254
2024-04-16,810.2424650357144
2024-04-17,801.7108492009035
2024-04-18,798.2044344238827
2024-04-19,811.6476894042037
2024-04-22,810.1226007590759
2024-04-23,798.5202357081587
2024-04-24,778.1932012159924
2024-04-25,773.8230330373632
2024-04-26,770.6544644656198
2024-04-29,778.5330665196985
2024-04-30,760.6026081259837
2024-05-01,750.6000465279134
2024-05-02,739.9513989200415
2024-05-03,736.6313830955712
2024-05-06,729.1242656488705
2024-05-07,740.729022031326
2024-05-08,736.373707529308
2024-05-09,742.9916524358008
2024-05-10,753.6315507993409
2024-05-13,753.8361663539238
2024-05-14,750.512325374931
2024-05-15,746.053382629376
2024-05-16,753.0968701297264
2024-05-17,754.9311247771511
2024-05-20,751.4280558182718
2024-05-21,752.1613963678651
2024-05-22,741.7323419955029
2024-05-23,734.6674158660644
2024-05-24,724.9199837276767
2024-05-27,717.9209592751714
2024-05-28,703.7427828992961
2024-05-29,704.073656107562
2024-05-30,695.7870623943091
2024-05-31,700.1304707271287
2024-06-03,715.5383369317756
2024-06-04,725.0137614424044
2024-06-05,724.5309719615396
2024-06-06,729.6521222822358
2024-06-07,734.2573560157184
2024-06-10,736.6723511276981
2024-06-11,722.2054934497743
2024-06-12,727.484447259251
2024-06-13,718.2555456078255
2024-06-14,718.451328599042
2024-06-17,726.3503199496772
2024-06-18,723.4012234990533
2024-06-19,727.6674726011172
2024-06-20,730.7783425958444
2024-06-21,744.6471035478904
2024-06-24,757.4899510639377
2024-06-25,740.566521863901
2024-06-26,735.4467041505159
2024-06-27,730.1461992856359
2024-06-28,738.5813171664159
2024-07-01,750.340629572677
2024-07-02,758.1837659872796
2024-07-03,762.4901457193051
2024-07-04,774.1138108239168
2024-07-05,769.418992038033
2024-07-08,766.7583982870474
2024-07-09,762.1826484315319
2024-07-10,763.0094103061101
2024-07-11,757.2730660685239
2024-07-12,756.7676566188272
2024-07-15,752.145253914336
2024-07-16,757.2927529364588
2024-07-17,771.2189238536662
2024-07-18,771.0200896082416
2024-07-19,777.2436657187392
2024-07-22,782.435123078186
2024-07-23,788.2350649258168
2024-07-24,786.6859085959643
2024-07-25,789.2121546822073
2024-07-26,785.9749940632732
2024-07-29,791.3505041140066
2024-07-30,790.3614789605178
2024-07-31,813.4556913607139
2024-08-01,809.9103717359932
2024-08-02,810.2977463859678
2024-08-05,803.9906137252767
2024-08-06,812.9425965019058
2024-08-07,796.1307924886615
2024-08-08,796.0719802870407
2024-08-09,792.2364317599713
2024-08-12,803.4219518242512
2024-08-13,803.0841554444918
2024-08-14,816.684053598667
2024-08-15,805.2384426376454
2024-08-16,800.0466349220023
2024-08-19,793.2163142828799
2024-08-20,812.0930210326036
2024-08-21,800.6683246118063
2024-08-22,799.2174139190049
2024-08-23,793.5132037000212
2024-08-26,801.3635448494648
2024-08-27,798.5113012230115
2024-08-28,800.0219104018267
2024-08-29,809.1506748024865
2024-08-30,810.8591275971725
2024-09-02,816.258286437277
2024-09-03,821.8205522112256
2024-09-04,829.2834350592229
2024-09-05,831.6730881548464
2024-09-06,844.1551176501383
2024-09-09,830.5312748159726
2024-09-10,823.003193879549
2024-09-11,820.851181367367
2024-09-12,842.9917226187904
2024-09-13,855.7487200521687
2024-09-16,855.9494111970879
2024-09-17,842.3374505049662
2024-09-18,835.7573425269157
2024-09-19,842.5020492681354
2024-09-20,850.1873974700895
2024-09-23,861.1884220476812
2024-09-24,866.8226528984665
2024-09-25,876.4033188898001
2024-09-26,886.8040681489857
2024-09-27,894.5325037779153
2024-09-30,888.1157787305217
2024-10-01,889.3674424809126
2024-10-02,896.9547079384274
2024-10-03,911.7688339757315
2024-10-04,915.7028891782527
2024-10-07,928.1552135336954
2024-10-08,932.2365495081997
2024-10-09,918.7660518990094
2024-10-10,919.6374955224798
2024-10-11,919.6434955133614
2024-10-14,928.0421248479641
2024-10-15,931.1111161624231
2024-10-16,945.3093698678849
2024-10-17,935.3649777979073
2024-10-18,935.599988871576
2024-10-21,941.8785339619433
2024-10-22,938.1723045881015
2024-10-23,928.8150498123749
2024-10-24,928.0115701772903
2024-10-25,941.6645645644678
2024-10-28,941.742971350711
2024-10-29,939.1687986328092
2024-10-30,958.0778084598129
2024-10-31,974.436576026148
2024-11-01,980.9370839276706
2024-11-04,969.3510758635309
2024-11-05,956.7942853198012
2024-11-06,966.3540124028627
2024-11-07,951.2936788210752
2024-11-08,956.6092931764147
2024-11-11,969.6585294841318
2024-11-12,970.3872357233288
2024-11-13,961.2378127659407
2024-11-14,969.2055769696008
2024-11-15,950.500583963136
2024-11-18,946.6847736574086
2024-11-19,927.1020706211999
2024-11-20,935.071158073906
2024-11-21,933.4659284694263
2024-11-22,906.0601034895463
2024-11-25,894.3356502294957
2024-11-26,894.3438616818079
2024-11-27,895.4302793058546
2024-11-28,904.818607216674
2024-11-29,909.0976971277569
2024-12-02,894.9333558399801
2024-12-03,896.8317412183778
2024-12-04,925.4811339917662
2024-12-05,921.9500387567314
2024-12-06,921.7392852262866
2024-12-09,935.2349960819254
2024-12-10,928.9786918702039
2024-12-11,938.4810934425891
2024-12-12,959.9909129619367
2024-12-13,961.1009696680529
2024-12-16,948.0965973827984
2024-12-17,953.1550794502826
2024-12-18,949.9711902342093
2024-12-19,970.4430431847767
2024-12-20,964.255724236589
2024-12-23,950.5380788738418
2024-12-24,961.2874532797474
2024-12-25,960.3649063340315
2024-12-26,954.9871067790058
2024-12-27,970.7088523800138
2024-12-30,949.1384154693981
2024-12-31,954.6276756481911
