Date,KR
2023-08-01,263.2660687806564
2023-08-02,264.79434095210996
2023-08-03,265.78196636711505
2023-08-04,263.2643299755225
2023-08-07,260.90052720089017
2023-08-08,268.58142766853007
2023-08-09,264.1924795996842
2023-08-10,263.4546616908991
2023-08-11,268.5134243543771
2023-08-14,265.7437747535085
2023-08-15,263.49287665709744
2023-08-16,263.0577734906261
2023-08-17,258.1447553547648
2023-08-18,261.9747160810356
2023-08-21,268.0328061553376
2023-08-22,262.3978076511321
2023-08-23,261.72777141656564
2023-08-24,269.18466024966835
2023-08-25,271.761451099592
2023-08-28,270.059499240501
2023-08-29,267.9363239730731
2023-08-30,265.6385834845656
2023-08-31,257.0775639491091
2023-09-01,255.30019938462087
2023-09-04,256.3732321392766
2023-09-05,254.64914365851422
2023-09-06,248.59889100040286
2023-09-07,242.1892036244467
2023-09-08,243.30442914353634
2023-09-11,239.3583548754449
2023-09-12,239.48647511746833
2023-09-13,232.32535591585898
2023-09-14,232.2825789102125
2023-09-15,235.60718716469626
2023-09-18,233.18552683018373
2023-09-19,232.04143755562333
2023-09-20,228.5551795568892
2023-09-21,228.66433906279906
2023-09-22,227.5839803754169
2023-09-25,226.3110082381709
2023-09-26,225.6949886207325
2023-09-27,230.14238405660495
2023-09-28,220.32020139769682
2023-09-29,224.19740958591862
2023-10-02,221.61818986893638
2023-10-03,221.35469498781626
2023-10-04,227.42482829720063
2023-10-05,223.49627401465483
2023-10-06,224.86393055149767
2023-10-09,226.69679059636883
2023-10-10,223.73453872282732
2023-10-11,225.48350920637952
2023-10-12,230.7735602300884
2023-10-13,227.97802001995373
2023-10-16,226.1819142703289
2023-10-17,223.85034494026775
2023-10-18,225.1228125288132
2023-10-19,222.2193913325567
2023-10-20,218.6968191549299
2023-10-23,226.26667755319028
2023-10-24,224.90922224876923
2023-10-25,221.34259914524694
2023-10-26,221.4007080062657
2023-10-27,212.64431102205072
2023-10-30,214.78553586463428
2023-10-31,217.0229315983945
2023-11-01,216.30736383727267
2023-11-02,218.5711239373919
2023-11-03,218.00077790701818
2023-11-06,221.9646343212459
2023-11-07,221.9541674087583
2023-11-08,223.10650342228746
2023-11-09,227.44863585888484
2023-11-10,233.221165817167
2023-11-13,237.5409781265973
2023-11-14,231.9284786326323
2023-11-15,230.9494990623624
2023-11-16,228.49730631046452
2023-11-17,227.40839728064748
2023-11-20,224.56686363401312
2023-11-21,221.88398334794124
2023-11-22,223.30341864025098
2023-11-23,220.22517921952186
2023-11-24,221.32196918290316
2023-11-27,217.32366260034078
2023-11-28,216.20506866003393
2023-11-29,219.06067501139353
2023-11-30,219.99517635344176
2023-12-01,218.32804246250723
2023-12-04,219.22453922552702
2023-12-05,220.76279392420872
2023-12-06,220.95872192466558
2023-12-07,222.0712875499182
2023-12-08,222.44245885182153
2023-12-11,218.45756780114573
2023-12-12,220.61282224808255
2023-12-13,223.9840238879988
2023-12-14,224.89844082530283
2023-12-15,222.1495333178791
2023-12-18,224.06520612958826
2023-12-19,221.89606774478645
2023-12-20,223.93382936000714
2023-12-21,225.5063474181161
2023-12-22,226.31582908042984
2023-12-25,225.36873354786016
2023-12-26,218.9880355719058
2023-12-27,217.82739259019607
2023-12-28,221.96073759477423
2023-12-29,216.70216772589197
2024-01-01,221.25908552770306
2024-01-02,224.33921593091034
2024-01-03,220.81842493199318
2024-01-04,217.8305445748202
2024-01-05,217.14035317480014
2024-01-08,220.55818498004876
2024-01-09,223.11788389341888
2024-01-10,221.30662637330317
2024-01-11,222.18051787340042
2024-01-12,221.65766318662736
2024-01-15,223.42389742510835
2024-01-16,220.39761016386942
2024-01-17,221.06487606758472
2024-01-18,223.65147521188266
2024-01-19,228.45982425300895
2024-01-22,230.96858512416028
2024-01-23,226.5339099108034
2024-01-24,225.46632845106552
2024-01-25,231.29686428084773
2024-01-26,230.71466397536068
2024-01-29,237.92889482411485
2024-01-30,238.01418990860435
2024-01-31,242.54887065167395
2024-02-01,244.03428603768077
2024-02-02,244.72104142413943
2024-02-05,242.7570983702625
2024-02-06,248.11394074264913
2024-02-07,244.09225646345416
2024-02-08,247.9514674207478
2024-02-09,248.06045936676227
2024-02-12,248.04154190051293
2024-02-13,257.0337660296575
2024-02-14,260.8459690775967
2024-02-15,270.17502468301035
2024-02-16,272.3643587484602
2024-02-19,274.93320928877597
2024-02-20,268.84251502834786
2024-02-21,272.52013266385165
2024-02-22,273.8439558070828
2024-02-23,270.01624946127646
2024-02-26,275.6874312563866
2024-02-27,277.86687852788197
2024-02-28,281.7931001211853
2024-02-29,282.2824868838364
2024-03-01,285.6947542961977
2024-03-04,288.8887095705568
2024-03-05,284.3448671264319
2024-03-06,288.96281222940195
2024-03-07,286.00646607008883
2024-03-08,288.76506167774215
2024-03-11,299.08556597269643
2024-03-12,298.3752430079212
2024-03-13,299.8508411741029
2024-03-14,294.2716152561514
2024-03-15,290.1688933292605
2024-03-18,290.1891187170587
2024-03-19,293.62506885056064
2024-03-20,295.4208838700178
2024-03-21,292.9072925652191
2024-03-22,290.80379647514377
2024-03-25,291.0406946807069
2024-03-26,295.2328001905679
2024-03-27,294.8602003012094
2024-03-28,300.7502573138083
2024-03-29,299.9262640319949
2024-04-01,299.2502818949041
2024-04-02,307.3303744817214
2024-04-03,308.84951299577364
2024-04-04,308.38708136051537
2024-04-05,306.4129718068481
2024-04-08,302.8031698106323
2024-04-09,309.8067246602669
2024-04-10,306.6997235255794
2024-04-11,317.18050179157177
2024-04-12,316.0369251059566
2024-04-15,314.4902305536069
2024-04-16,313.5207762655554
2024-04-17,303.89453804393963
2024-04-18,299.54063574592743
2024-04-19,295.9941087068043
2024-04-22,297.2006020261735
2024-04-23,295.76424723343564
2024-04-24,278.5458642300731
2024-04-25,281.771850859843
2024-04-26,281.46703962149735
2024-04-29,281.9895637418743
2024-04-30,274.1832760197811
2024-05-01,266.4746072131578
2024-05-02,258.505406885475
2024-05-03,260.7703762786843
2024-05-06,261.5589619634126
2024-05-07,255.76201094194283
2024-05-08,254.68469802206468
2024-05-09,250.61028198500904
2024-05-10,251.46526424253452
2024-05-13,252.78661916975935
2024-05-14,253.75418073330206
2024-05-15,254.54177577119887
2024-05-16,255.92332094710292
2024-05-17,252.3397820641483
2024-05-20,256.8078322589205
2024-05-21,254.0704492169647
2024-05-22,256.8906019843624
2024-05-23,259.99175408802773
2024-05-24,262.4762324574344
2024-05-27,269.01974503040515
2024-05-28,272.15786333399234
2024-05-29,264.69351075014964
2024-05-30,265.56887447083386
2024-05-31,267.0445850741895
2024-06-03,267.37360144756076
2024-06-04,268.2696650864881
2024-06-05,274.86884150608006
2024-06-06,269.13279461856797
2024-06-07,258.42598190523364
2024-06-10,255.59556518561908
2024-06-11,254.57640998950464
2024-06-12,252.1871935757031
2024-06-13,252.53503452850748
2024-06-14,244.56917100576942
2024-06-17,247.3183744527592
2024-06-18,252.95622867143476
2024-06-19,252.54926442099438
2024-06-20,259.6844281307316
2024-06-21,255.31223609302015
2024-06-24,255.0501096776036
2024-06-25,248.1518716776809
2024-06-26,247.90727172675105
2024-06-27,246.56095533926162
2024-06-28,246.1626443107507
2024-07-01,243.63307503150685
2024-07-02,243.81445272451816
2024-07-03,246.96375868824995
2024-07-04,244.41646573799346
2024-07-05,240.66984483793985
2024-07-08,240.93468710531562
2024-07-09,244.24748972432425
2024-07-10,249.17115978821496
2024-07-11,243.28241284105897
2024-07-12,245.1309841227125
2024-07-15,245.7065720036575
2024-07-16,243.6086305713344
2024-07-17,250.76197371118073
2024-07-18,254.4185596641965
2024-07-19,251.78148677491473
2024-07-22,242.20052935571832
2024-07-23,245.8082636295349
2024-07-24,245.2133955670899
2024-07-25,247.1352671343435
2024-07-26,246.53224478573833
2024-07-29,254.31212106025674
2024-07-30,256.5081289789758
2024-07-31,258.17173182965723
2024-08-01,256.0006350221949
2024-08-02,256.3207075181358
2024-08-05,253.63658082031787
2024-08-06,256.67796452768715
2024-08-07,261.3234897114402
2024-08-08,264.56928157556695
2024-08-09,269.1107883792394
2024-08-12,276.2622246346176
2024-08-13,276.2926064882673
2024-08-14,273.31253041266825
2024-08-15,272.239655610634
2024-08-16,276.60717652903577
2024-08-19,271.0353435496266
2024-08-20,268.51087738902004
2024-08-21,266.92588800492143
2024-08-22,267.05725826569056
2024-08-23,265.17606667586057
2024-08-26,268.51440131061435
2024-08-27,270.73562124271484
2024-08-28,281.1246200488627
2024-08-29,278.71707538117727
2024-08-30,279.3781838290642
2024-09-02,286.58817547722657
2024-09-03,286.94996549483136
2024-09-04,287.6570571808764
2024-09-05,281.42262888591904
2024-09-06,285.6114846120868
2024-09-09,283.2895425581203
2024-09-10,283.3328709084218
2024-09-11,276.6628548008411
2024-09-12,271.3032586761927
2024-09-13,266.4476650042274
2024-09-16,262.1431386223215
2024-09-17,262.9923262236788
2024-09-18,263.23034040540404
2024-09-19,264.80830455803726
2024-09-20,268.9049055756827
2024-09-23,275.6429884588174
2024-09-24,277.52408847008314
2024-09-25,282.47175406574235
2024-09-26,284.38258518715713
2024-09-27,286.2740471912826
2024-09-30,287.7102785864892
2024-10-01,279.6196416646146
2024-10-02,281.12415929673557
2024-10-03,289.0094887546835
2024-10-04,289.9992238819774
2024-10-07,283.415556395121
2024-10-08,283.4771469294158
2024-10-09,282.66145432862413
2024-10-10,278.1215201731909
2024-10-11,277.4480382421427
2024-10-14,281.71927902635883
2024-10-15,288.6918099734094
2024-10-16,297.85797805664004
2024-10-17,299.4396892532365
2024-10-18,298.5274660464355
2024-10-21,290.1496906634069
2024-10-22,294.36024541034305
2024-10-23,292.5878299221639
2024-10-24,294.9734899596013
2024-10-25,297.69844434960953
2024-10-28,299.30599126545195
2024-10-29,312.29689964794824
2024-10-30,309.3084315767984
2024-10-31,311.4971622980583
2024-11-01,304.78503517409735
2024-11-04,301.766118358531
2024-11-05,308.7947606736769
2024-11-06,314.1009162750443
2024-11-07,310.51306256167504
2024-11-08,302.4001306979493
2024-11-11,306.4568248232682
2024-11-12,302.08255522445387
2024-11-13,297.7425895961035
2024-11-14,292.2261854143916
2024-11-15,293.0639386308006
2024-11-18,288.7268425389565
2024-11-19,292.47544948142803
2024-11-20,292.3223959035963
2024-11-21,287.24418431801513
2024-11-22,288.9285196109168
2024-11-25,281.4249467336979
2024-11-26,280.741193593411
2024-11-27,284.1993699312928
2024-11-28,285.4169996106989
2024-11-29,275.7272371421932
2024-12-02,274.17593631253305
2024-12-03,271.4702588311135
2024-12-04,273.3562949349197
2024-12-05,272.2823795436327
2024-12-06,274.83360399075053
2024-12-09,265.93888014352433
2024-12-10,263.336180911843
2024-12-11,260.1499057958905
2024-12-12,263.7024711905256
2024-12-13,262.0988480405195
2024-12-16,266.9549724045774
2024-12-17,266.1442769491992
2024-12-18,269.0616160170845
2024-12-19,267.7457752885739
2024-12-20,273.9323322432817
2024-12-23,274.0574983949263
2024-12-24,275.29946661814705
2024-12-25,281.3697608149554
2024-12-26,283.0523861876402
2024-12-27,281.87931720336996
2024-12-30,278.44130257067326
2024-12-31,286.006325811316
