Date,CMCSA
2023-07-31,172.98030028381106
2023-08-01,174.7006165534513
2023-08-02,176.5966781147685
2023-08-03,175.01248775270747
2023-08-04,176.39553011218973
2023-08-07,174.6473053869285
2023-08-08,179.0843509479879
2023-08-09,181.93839183205142
2023-08-10,183.50679924534845
2023-08-11,185.7051290892807
2023-08-14,191.49375634598033
2023-08-15,195.12097408935733
2023-08-16,203.1850272639919
2023-08-17,208.99418039419368
2023-08-18,204.4419151496732
2023-08-21,205.51977643406357
2023-08-22,196.83617586419857
2023-08-23,205.26656394430864
2023-08-24,202.01420431697525
2023-08-25,210.20539598089832
2023-08-28,208.45183513272687
2023-08-29,214.19746977277202
2023-08-30,213.0399216900926
2023-08-31,208.44989538527585
2023-09-01,213.08912477057194
2023-09-04,207.55515747102473
2023-09-05,211.01148305756672
2023-09-06,217.82936541149007
2023-09-07,208.51101498427528
2023-09-08,206.3591254747169
2023-09-11,211.32431422625993
2023-09-12,215.95925899147696
2023-09-13,227.09747238144212
2023-09-14,222.8346449416208
2023-09-15,221.65525845972047
2023-09-18,225.58273650024546
2023-09-19,223.0693004879909
2023-09-20,214.1770488043207
2023-09-21,203.87786075642265
2023-09-22,205.67511050042114
2023-09-25,202.09262829169353
2023-09-26,197.17768979495844
2023-09-27,198.2543117703612
2023-09-28,192.85871302375295
2023-09-29,195.30488668401227
2023-10-02,194.64491788109953
2023-10-03,195.23818976712118
2023-10-04,196.5074188688976
2023-10-05,199.0325701969818
2023-10-06,194.700277608177
2023-10-09,195.42548992121914
2023-10-10,198.48882299176708
2023-10-11,203.14711337821896
2023-10-12,200.24206005322472
2023-10-13,209.18765642172866
2023-10-16,211.5990263073517
2023-10-17,207.22867061830766
2023-10-18,213.917562370661
2023-10-19,211.7393944539427
2023-10-20,210.68485253676536
2023-10-23,209.36549469594615
2023-10-24,212.45851984660897
2023-10-25,218.34002387973158
2023-10-26,219.07692640686065
2023-10-27,234.38868645990507
2023-10-30,235.4185327943676
2023-10-31,237.9279017425264
2023-11-01,236.75057519961595
2023-11-02,235.89265655211886
2023-11-03,240.35299777216497
2023-11-06,238.5358918191491
2023-11-07,236.3348013613225
2023-11-08,240.6426398692588
2023-11-09,244.4354943848468
2023-11-10,252.03215968774572
2023-11-13,249.69526734194145
2023-11-14,248.08473222884587
2023-11-15,258.00588310808047
2023-11-16,253.75972004313087
2023-11-17,262.6081138198399
2023-11-20,264.07685221000855
2023-11-21,257.3589709156252
2023-11-22,268.1064124780023
2023-11-23,273.180083990034
2023-11-24,269.6581566554553
2023-11-27,276.98855711395765
2023-11-28,265.0431794756136
2023-11-29,272.2606611503671
2023-11-30,272.75711924185424
2023-12-01,271.24331588613103
2023-12-04,270.40231702632144
2023-12-05,260.85211503790276
2023-12-06,262.464905647391
2023-12-07,264.9193196652877
2023-12-08,266.6005613590812
2023-12-11,269.76216378873016
2023-12-12,276.3749325661194
2023-12-13,276.17994727871843
2023-12-14,278.89668791836976
2023-12-15,291.8236409232664
2023-12-18,293.8486259396169
2023-12-19,298.55054726703344
2023-12-20,303.1979195771328
2023-12-21,306.97829165166945
2023-12-22,303.1161873331157
2023-12-25,295.8440507865895
2023-12-26,294.60935915197814
2023-12-27,292.3485200061959
2023-12-28,296.9360566315697
2023-12-29,300.7824946851035
2024-01-01,298.56977186993595
2024-01-02,291.73333522474894
2024-01-03,294.76029514047957
2024-01-04,306.143062236506
2024-01-05,319.6977885358012
2024-01-08,312.8498559478887
2024-01-09,300.8958081013436
2024-01-10,292.9607218433023
2024-01-11,303.1783843639269
2024-01-12,297.87423241520537
2024-01-15,284.72238196675426
2024-01-16,281.8665727447215
2024-01-17,273.92983194643523
2024-01-18,273.92554676097467
2024-01-19,281.50875204604864
2024-01-22,287.5740509458314
2024-01-23,282.1028471560088
2024-01-24,275.9354466710206
2024-01-25,281.711610354515
2024-01-26,289.07921278946645
2024-01-29,287.22616773185274
2024-01-30,288.4159874842588
2024-01-31,278.5916801371059
2024-02-01,286.65042669741297
2024-02-02,298.33284363695935
2024-02-05,290.4970134296354
2024-02-06,282.0100131118916
2024-02-07,283.44046915267813
2024-02-08,290.20224846516237
2024-02-09,295.4334238789043
2024-02-12,291.4010367797411
2024-02-13,291.71109915718887
2024-02-14,282.3437669724776
2024-02-15,280.08148510062557
2024-02-16,275.87679194303803
2024-02-19,271.23309405023485
2024-02-20,276.98128270915566
2024-02-21,263.18351421687845
2024-02-22,265.35912843729795
2024-02-23,263.6629158042979
2024-02-26,262.37795174226443
2024-02-27,272.2496347027056
2024-02-28,270.62633470067954
2024-02-29,282.80513696537173
2024-03-01,284.2545093896858
2024-03-04,282.291944552861
2024-03-05,281.30815618679355
2024-03-06,288.72597402582704
2024-03-07,287.2279739463434
2024-03-08,284.1242949409304
2024-03-11,285.78941757159726
2024-03-12,289.6642906922067
2024-03-13,279.61237808748353
2024-03-14,276.51947154407253
2024-03-15,272.736498814693
2024-03-18,278.2043935418612
2024-03-19,279.68206990056314
2024-03-20,285.3185294335512
2024-03-21,287.1822293020693
2024-03-22,280.6596447517797
2024-03-25,295.0917545340586
2024-03-26,299.0776363080994
2024-03-27,301.69670788019187
2024-03-28,310.01968145063466
2024-03-29,312.1498523299334
2024-04-01,289.59740716926484
2024-04-02,279.29138822682546
2024-04-03,296.9475820233808
2024-04-04,294.1523801249936
2024-04-05,293.2444514513205
2024-04-08,295.4911113059585
2024-04-09,302.44051071179257
2024-04-10,308.9586976079102
2024-04-11,309.99192995511487
2024-04-12,309.85033554475433
2024-04-15,303.1950962317033
2024-04-16,302.0722238072069
2024-04-17,301.28246205667807
2024-04-18,305.7300337276794
2024-04-19,308.1486270075205
2024-04-22,307.06235107031586
2024-04-23,331.40940733701666
2024-04-24,332.65668849749227
2024-04-25,323.7161873393516
2024-04-26,321.3725187687151
2024-04-29,322.1386721178244
2024-04-30,323.1160567024633
2024-05-01,324.444347565705
2024-05-02,318.8694198025115
2024-05-03,319.4199589310881
2024-05-06,325.93338021395016
2024-05-07,318.57455220285107
2024-05-08,325.6483118430473
2024-05-09,331.3888545360203
2024-05-10,328.03091415636266
2024-05-13,326.66428651314766
2024-05-14,333.6811700265662
2024-05-15,339.73482509009455
2024-05-16,344.18858945852963
2024-05-17,347.5684590665442
2024-05-20,345.14677003546814
2024-05-21,352.31977125683693
2024-05-22,350.93896604230866
2024-05-23,353.709511352354
2024-05-24,358.5505005144041
2024-05-27,358.3068458349503
2024-05-28,365.55213245712673
2024-05-29,351.65203075085094
2024-05-30,350.3177326975997
2024-05-31,352.1914106411543
2024-06-03,331.194949313494
2024-06-04,326.8142665536839
2024-06-05,329.1529883740014
2024-06-06,324.72168140483626
2024-06-07,322.79597454359833
2024-06-10,327.9886442881656
2024-06-11,323.27663211508167
2024-06-12,331.7234133064324
2024-06-13,326.53697056540574
2024-06-14,325.0580270436314
2024-06-17,320.9049912020483
2024-06-18,318.08341794862685
2024-06-19,321.9180124202842
2024-06-20,323.19312473292456
2024-06-21,332.11114213015367
2024-06-24,332.2298770644689
2024-06-25,336.5861269693566
2024-06-26,327.38582528328124
2024-06-27,327.0262625037234
2024-06-28,316.0081792813874
2024-07-01,312.01308854858496
2024-07-02,322.31943421329925
2024-07-03,314.0597562032311
2024-07-04,310.9528945467924
2024-07-05,307.25944600004686
2024-07-08,303.9391082307352
2024-07-09,294.5455584234025
2024-07-10,288.26736667750276
2024-07-11,285.61789190248527
2024-07-12,291.063423337205
2024-07-15,282.10788051875335
2024-07-16,284.49912235068314
2024-07-17,278.92917938413245
2024-07-18,264.4500763140721
2024-07-19,268.621573493362
2024-07-22,271.9541353554256
2024-07-23,276.2877757779704
2024-07-24,279.2581175681872
2024-07-25,277.78009173071723
2024-07-26,273.83966531124724
2024-07-29,281.5873605394058
2024-07-30,278.4052285992817
2024-07-31,269.3608881078725
2024-08-01,265.130123680853
2024-08-02,259.4937642191021
2024-08-05,249.12071701445421
2024-08-06,257.18572674163994
2024-08-07,262.5412319085219
2024-08-08,260.55473035799446
2024-08-09,272.0995032461943
2024-08-12,282.9892607294169
2024-08-13,283.51876858781
2024-08-14,280.3871423991028
2024-08-15,293.583280901102
2024-08-16,284.8957126289488
2024-08-19,287.44291137302486
2024-08-20,274.9643417963491
2024-08-21,273.7465472094452
2024-08-22,278.10090149063006
2024-08-23,286.1815422111694
2024-08-26,298.75278564575785
2024-08-27,300.9816954214769
2024-08-28,301.16341733530044
2024-08-29,304.56074268481115
2024-08-30,308.18142197739826
2024-09-02,320.79271711038973
2024-09-03,304.60916273785557
2024-09-04,301.5703633290293
2024-09-05,292.17895552210297
2024-09-06,304.9724173001495
2024-09-09,306.5333091008709
2024-09-10,312.8924257593453
2024-09-11,306.1896015950659
2024-09-12,303.1317436276298
2024-09-13,299.90101922433286
2024-09-16,297.21760919888374
2024-09-17,300.62314169421063
2024-09-18,297.5709178715474
2024-09-19,307.8623202748751
2024-09-20,312.29947546657326
2024-09-23,323.9693317255958
2024-09-24,316.54564254098494
2024-09-25,310.3032996492553
2024-09-26,312.07247786173235
2024-09-27,307.967929968592
2024-09-30,302.3961457844748
2024-10-01,300.23561541673854
2024-10-02,300.25369825795667
2024-10-03,304.99263506181813
2024-10-04,307.894564269633
2024-10-07,296.5588670620502
2024-10-08,303.53090260090283
2024-10-09,304.7728827098341
2024-10-10,309.2713022343395
2024-10-11,320.50185271969985
2024-10-14,320.1394150516338
2024-10-15,320.68557679609773
2024-10-16,317.6992298338062
2024-10-17,308.91273698578937
2024-10-18,314.91592845442494
2024-10-21,306.8622877579278
2024-10-22,313.4309176921221
2024-10-23,318.6346160711304
2024-10-24,336.1187143315226
2024-10-25,342.5560788635942
2024-10-28,345.14358842660477
2024-10-29,350.5334747163318
2024-10-30,345.60737249918685
2024-10-31,333.17117806143057
2024-11-01,348.7398281546997
2024-11-04,340.7300706017079
2024-11-05,340.3591195400532
2024-11-06,347.35034369350626
2024-11-07,343.9566370130355
2024-11-08,340.72194414330994
2024-11-11,344.9792454146043
2024-11-12,357.492941295207
2024-11-13,363.28198960940637
2024-11-14,360.45303094449264
2024-11-15,367.85674526710244
2024-11-18,364.6598660415241
2024-11-19,351.3749316654143
2024-11-20,338.22204820063945
2024-11-21,332.95400807124895
2024-11-22,324.62838325773333
2024-11-25,331.63993710177414
2024-11-26,333.567663455283
2024-11-27,340.15272461784866
2024-11-28,339.8485632830631
2024-11-29,338.6206452206553
2024-12-02,332.95120286809816
2024-12-03,330.9503796159766
2024-12-04,329.35601162526893
2024-12-05,333.58456059513134
2024-12-06,334.60672250554325
2024-12-09,330.6743007038899
2024-12-10,339.98373691537154
2024-12-11,342.5621353463573
2024-12-12,327.85563121693025
2024-12-13,329.5044210802637
2024-12-16,332.7083534461202
2024-12-17,327.4550374853684
2024-12-18,323.80054288384935
2024-12-19,324.20762001738706
2024-12-20,317.9310406631903
2024-12-23,332.9689963221912
2024-12-24,326.16245401584774
2024-12-25,325.8792619499289
2024-12-26,334.87001778956096
2024-12-27,340.082779184988
2024-12-30,337.59336112942856
2024-12-31,348.4228659322538
