Date,LMT
2023-08-01,196.7076622868318
2023-08-02,195.00263248708836
2023-08-03,197.60121984270302
2023-08-04,195.21039536626157
2023-08-07,196.20633316855836
2023-08-08,192.84810028787805
2023-08-09,191.8809676387088
2023-08-10,189.73994638353835
2023-08-11,191.57240360907116
2023-08-14,201.12226487983992
2023-08-15,201.33681889508404
2023-08-16,200.21064371771334
2023-08-17,201.40548385120334
2023-08-18,198.66613038560521
2023-08-21,202.83962223709435
2023-08-22,203.2093941575238
2023-08-23,201.50490281473603
2023-08-24,206.44013055431085
2023-08-25,204.95621694072003
2023-08-28,203.98959943717205
2023-08-29,201.77691421994962
2023-08-30,204.49723052400518
2023-08-31,208.1616451748386
2023-09-01,206.1461945359134
2023-09-04,204.97510760744498
2023-09-05,206.4336211113434
2023-09-06,210.14955751337564
2023-09-07,211.55278418815877
2023-09-08,213.63392926298417
2023-09-11,208.72533077788032
2023-09-12,206.9247266261099
2023-09-13,211.39902380081864
2023-09-14,209.25338134973745
2023-09-15,203.9785364196572
2023-09-18,207.08463758835686
2023-09-19,205.57667161588853
2023-09-20,201.06677557456848
2023-09-21,200.77733219357972
2023-09-22,199.9707182090655
2023-09-25,201.6433075938101
2023-09-26,205.08837353012217
2023-09-27,205.63679536210952
2023-09-28,200.49463134423036
2023-09-29,198.52197026810362
2023-10-02,197.9602723013752
2023-10-03,198.20222062212446
2023-10-04,200.87624211481543
2023-10-05,196.5317444246544
2023-10-06,202.13374172264238
2023-10-09,197.43434693974748
2023-10-10,201.75279337718266
2023-10-11,202.3148716795631
2023-10-12,197.52542242865465
2023-10-13,201.2279908003685
2023-10-16,201.64158863317238
2023-10-17,202.81114865878257
2023-10-18,200.47621577890584
2023-10-19,196.1897211316945
2023-10-20,198.26974176002102
2023-10-23,198.17841716044936
2023-10-24,193.18291835991732
2023-10-25,188.11036922380424
2023-10-26,184.6609870892998
2023-10-27,186.87241362455836
2023-10-30,192.26378491714624
2023-10-31,189.58707435579188
2023-11-01,192.19799589908988
2023-11-02,196.5458419207908
2023-11-03,193.3522613834083
2023-11-06,188.47013067949604
2023-11-07,183.8943542268741
2023-11-08,186.5184477903742
2023-11-09,186.4397907107288
2023-11-10,185.21448447115887
2023-11-13,189.0258740253695
2023-11-14,188.2238771405674
2023-11-15,192.18760798198227
2023-11-16,195.2737139634069
2023-11-17,195.07015593074294
2023-11-20,190.93443540315863
2023-11-21,195.83097862559995
2023-11-22,195.21580162252272
2023-11-23,192.96654543792073
2023-11-24,189.8093004952794
2023-11-27,187.94774415964008
2023-11-28,188.17772989556153
2023-11-29,184.2745427359242
2023-11-30,181.2136708530393
2023-12-01,182.56642496287066
2023-12-04,183.40889616805768
2023-12-05,183.58673211803608
2023-12-06,184.13577994797114
2023-12-07,180.23879426278828
2023-12-08,185.4965392072704
2023-12-11,190.12975050247425
2023-12-12,188.93740020706875
2023-12-13,191.1318857579418
2023-12-14,192.7395430058675
2023-12-15,187.07508678409957
2023-12-18,189.0722305681625
2023-12-19,189.71330022542648
2023-12-20,190.74230989166801
2023-12-21,187.63587902168572
2023-12-22,187.27123048642002
2023-12-25,188.09292128014414
2023-12-26,194.67743924177756
2023-12-27,195.05340776646705
2023-12-28,194.9267613413027
2023-12-29,198.2277603805173
2024-01-01,201.80352643719084
2024-01-02,200.38832670842487
2024-01-03,195.48472845371253
2024-01-04,199.98184197345302
2024-01-05,201.6313838208978
2024-01-08,197.17346876101846
2024-01-09,196.8995387116254
2024-01-10,192.02559145742669
2024-01-11,196.19536558618415
2024-01-12,195.394113066928
2024-01-15,200.0569899448548
2024-01-16,201.70943601996993
2024-01-17,197.9766467517233
2024-01-18,192.7569409322867
2024-01-19,201.18071507220785
2024-01-22,197.82357347493453
2024-01-23,196.88623104997532
2024-01-24,200.00142007705554
2024-01-25,197.5132128733784
2024-01-26,206.847798661156
2024-01-29,207.07380142865821
2024-01-30,206.12963784461772
2024-01-31,202.6957741182536
2024-02-01,198.54948869281966
2024-02-02,194.74420875736877
2024-02-05,199.61844136393407
2024-02-06,194.53902149744542
2024-02-07,192.59167955207943
2024-02-08,195.28774319468118
2024-02-09,199.9762485656511
2024-02-12,197.8022026536375
2024-02-13,195.17999196810794
2024-02-14,197.50311244530457
2024-02-15,196.7779730728608
2024-02-16,197.19235321275306
2024-02-19,193.7300888391046
2024-02-20,190.61449132782386
2024-02-21,194.0046597494236
2024-02-22,199.3029571330432
2024-02-23,204.07868605343486
2024-02-26,208.51714650889
2024-02-27,208.442301681505
2024-02-28,208.01444503632715
2024-02-29,206.02787222443337
2024-03-01,206.99966038520154
2024-03-04,202.28039568682905
2024-03-05,204.32189927035145
2024-03-06,208.58962073884803
2024-03-07,210.65217080315952
2024-03-08,203.4880534819874
2024-03-11,203.731916225372
2024-03-12,202.05482412348675
2024-03-13,200.55214295423383
2024-03-14,200.5618805998669
2024-03-15,200.19791234877044
2024-03-18,194.1379606547768
2024-03-19,193.80180192751817
2024-03-20,195.09373545393254
2024-03-21,198.7755515128855
2024-03-22,200.47125649275992
2024-03-25,200.0580717348816
2024-03-26,196.57652624371747
2024-03-27,195.9072043023853
2024-03-28,192.5875741155585
2024-03-29,198.82363504683423
2024-04-01,196.23101823371667
2024-04-02,195.20084414159993
2024-04-03,195.98695430965992
2024-04-04,193.13606889559094
2024-04-05,189.95560221784348
2024-04-08,192.33486342572292
2024-04-09,189.7513123836226
2024-04-10,192.08988654358276
2024-04-11,192.714995373094
2024-04-12,196.57842428296942
2024-04-15,195.15436406514607
2024-04-16,194.33305805173057
2024-04-17,187.26194340729919
2024-04-18,191.15792999820255
2024-04-19,191.14520004139843
2024-04-22,192.3462494180651
2024-04-23,190.29634975321122
2024-04-24,186.1772116221315
2024-04-25,184.74461893203178
2024-04-26,185.91029530954438
2024-04-29,186.2575984587347
2024-04-30,185.53549878446086
2024-05-01,186.30102607020817
2024-05-02,185.41268038855048
2024-05-03,183.02781667564017
2024-05-06,180.11986094086433
2024-05-07,181.46897963799594
2024-05-08,180.53454720872475
2024-05-09,177.411254242367
2024-05-10,173.85381698188175
2024-05-13,173.69147876191676
2024-05-14,174.4556851940991
2024-05-15,174.60741418469254
2024-05-16,179.265311665535
2024-05-17,182.61295029596323
2024-05-20,184.10667419820652
2024-05-21,184.34310091253224
2024-05-22,189.71595494111568
2024-05-23,190.52087144619838
2024-05-24,199.18307944489553
2024-05-27,202.61464389987742
2024-05-28,201.2336459613766
2024-05-29,200.79918972276764
2024-05-30,196.877726009389
2024-05-31,194.58928859230107
2024-06-03,196.42574374146113
2024-06-04,201.122485547783
2024-06-05,199.8838204352709
2024-06-06,200.305607817956
2024-06-07,199.56018180719684
2024-06-10,200.9136309689781
2024-06-11,197.7539753224879
2024-06-12,191.35988721767677
2024-06-13,188.49834820715105
2024-06-14,192.8267216295621
2024-06-17,192.19416358218638
2024-06-18,195.04914517188251
2024-06-19,199.1738456578327
2024-06-20,202.73351695113718
2024-06-21,196.6100455750804
2024-06-24,200.13194523599145
2024-06-25,199.92663187773744
2024-06-26,198.30652440753246
2024-06-27,200.09740500907367
2024-06-28,202.37945647753386
2024-07-01,202.1837348861964
2024-07-02,202.68935390502577
2024-07-03,202.99516203211897
2024-07-04,204.39386200966592
2024-07-05,208.8735334470416
2024-07-08,204.91725715918986
2024-07-09,203.61788735866594
2024-07-10,201.08371095263922
2024-07-11,201.31309754145548
2024-07-12,204.6975541776552
2024-07-15,203.8157034209275
2024-07-16,205.11430270613184
2024-07-17,207.4545806177867
2024-07-18,215.56862606927348
2024-07-19,215.23713052030152
2024-07-22,216.0818946112297
2024-07-23,217.0955503982531
2024-07-24,227.9422540216444
2024-07-25,230.28775512379434
2024-07-26,234.56525216113067
2024-07-29,237.47155022578275
2024-07-30,244.89114725026727
2024-07-31,246.484693555718
2024-08-01,242.38610773645533
2024-08-02,242.77918022369326
2024-08-05,243.44886282461854
2024-08-06,239.28119889732434
2024-08-07,242.0691531636469
2024-08-08,247.57042536480742
2024-08-09,242.84236621239688
2024-08-12,237.01611061794503
2024-08-13,233.53671165757723
2024-08-14,234.78288933563843
2024-08-15,239.04260096551718
2024-08-16,246.76511808174575
2024-08-19,245.9231664184649
2024-08-20,242.0240836989861
2024-08-21,243.7024897909418
2024-08-22,245.39428745417462
2024-08-23,251.33040166241065
2024-08-26,253.39489348660587
2024-08-27,256.53283524915435
2024-08-28,254.56747814551304
2024-08-29,252.43376486045472
2024-08-30,261.10526210978037
2024-09-02,262.51680076428585
2024-09-03,265.2586910014111
2024-09-04,266.11047353795215
2024-09-05,269.95958438403164
2024-09-06,268.02490505119806
2024-09-09,262.7737514826949
2024-09-10,259.4746838294014
2024-09-11,257.23593561292023
2024-09-12,256.6912110833777
2024-09-13,258.41118626000275
2024-09-16,254.20824628205892
2024-09-17,253.32923709276184
2024-09-18,247.25882980689437
2024-09-19,257.09437378839596
2024-09-20,256.48821929818865
2024-09-23,255.01848561294312
2024-09-24,255.9150252610819
2024-09-25,259.7758130049614
2024-09-26,267.05875096820915
2024-09-27,264.29475328926964
2024-09-30,265.3296668854868
2024-10-01,266.259032178877
2024-10-02,266.64619643900585
2024-10-03,276.7034293324418
2024-10-04,279.8733922354124
2024-10-07,278.44418726254236
2024-10-08,278.0626412869805
2024-10-09,288.84511164788915
2024-10-10,289.11743932416425
2024-10-11,287.7920660194814
2024-10-14,290.3108435288833
2024-10-15,290.0326443140663
2024-10-16,297.3718343110292
2024-10-17,299.327636075533
2024-10-18,302.55828757572874
2024-10-21,300.64748969579034
2024-10-22,299.7320293510077
2024-10-23,296.1728555855214
2024-10-24,297.6793833481632
2024-10-25,308.1085683959007
2024-10-28,311.39076207452223
2024-10-29,313.60280239442517
2024-10-30,306.6346949146322
2024-10-31,303.5104718859793
2024-11-01,304.7451447457306
2024-11-04,306.40014686563046
2024-11-05,308.93227891694863
2024-11-06,305.8057664871687
2024-11-07,307.5799653324679
2024-11-08,313.2499575813175
2024-11-11,322.0043465638694
2024-11-12,323.69379813394016
2024-11-13,317.8994221785683
2024-11-14,310.91633053022434
2024-11-15,318.2279412437962
2024-11-18,326.6547715189342
2024-11-19,327.83218763936026
2024-11-20,319.2484208850625
2024-11-21,305.7484170676695
2024-11-22,305.9652676153509
2024-11-25,315.11205708622407
2024-11-26,312.1106399779015
2024-11-27,311.449352230231
2024-11-28,319.53139491718053
2024-11-29,323.53475771911104
2024-12-02,326.93952772260565
2024-12-03,322.4386778779536
2024-12-04,326.98269449299966
2024-12-05,328.5946531862431
2024-12-06,325.521144448915
2024-12-09,325.9415423101773
2024-12-10,326.777985892853
2024-12-11,325.69325706633975
2024-12-12,328.5071454619147
2024-12-13,328.8378967511245
2024-12-16,329.70401855052074
2024-12-17,332.12465763964457
2024-12-18,333.8410632990489
2024-12-19,328.1855432539487
2024-12-20,327.03709625841753
2024-12-23,323.6864452811659
2024-12-24,320.5540992870031
2024-12-25,323.5243587016491
2024-12-26,314.9985806789667
2024-12-27,303.8747330837122
2024-12-30,306.3174052894674
2024-12-31,302.1204248794682
