Date,PEP
2023-08-01,804.8444994289881
2023-08-02,778.1269006686205
2023-08-03,776.1007361930616
2023-08-04,761.6292077973577
2023-08-07,740.7310646274033
2023-08-08,735.5598896576461
2023-08-09,749.2479401392173
2023-08-10,732.8975574937288
2023-08-11,743.7219075989375
2023-08-14,725.8012209219231
2023-08-15,714.6012981264248
2023-08-16,714.7646815933396
2023-08-17,731.4509390147136
2023-08-18,705.3425444823351
2023-08-21,697.3991554555325
2023-08-22,696.0790260782377
2023-08-23,712.8543468183534
2023-08-24,717.4373214652187
2023-08-25,728.0851294830517
2023-08-28,742.2555395636614
2023-08-29,743.2621575469659
2023-08-30,765.2863518666579
2023-08-31,778.3065712606713
2023-09-01,786.8904753357914
2023-09-04,788.1516925591112
2023-09-05,743.8714397526672
2023-09-06,723.3987151938052
2023-09-07,697.0472532349079
2023-09-08,726.0816723999363
2023-09-11,710.377357792696
2023-09-12,692.8772505288113
2023-09-13,702.0146186501202
2023-09-14,673.2048392168082
2023-09-15,684.9516705146845
2023-09-18,674.0301512959593
2023-09-19,661.3409064098742
2023-09-20,647.1208260258664
2023-09-21,623.0806205952515
2023-09-22,642.9559353610838
2023-09-25,621.224255056279
2023-09-26,634.6348254358262
2023-09-27,629.0575511796579
2023-09-28,599.952258786223
2023-09-29,577.1231984914266
2023-10-02,588.5970780716247
2023-10-03,584.1704213745064
2023-10-04,573.9585944013476
2023-10-05,604.6373388804126
2023-10-06,619.3115314368694
2023-10-09,669.000423346412
2023-10-10,647.7938501935386
2023-10-11,655.616632422939
2023-10-12,707.3205400469825
2023-10-13,700.5946266657589
2023-10-16,711.1337195627203
2023-10-17,701.3499826068488
2023-10-18,734.7485712311702
2023-10-19,703.7365186270636
2023-10-20,696.8157084342389
2023-10-23,704.2396842478896
2023-10-24,680.8007885815113
2023-10-25,660.8730598352113
2023-10-26,695.6176485982417
2023-10-27,687.2253533268082
2023-10-30,715.4912905259911
2023-10-31,729.2394259371034
2023-11-01,695.8309344765795
2023-11-02,718.3278944283784
2023-11-03,697.4019252383969
2023-11-06,706.2278959699366
2023-11-07,721.2195498277299
2023-11-08,723.0338098271009
2023-11-09,742.7926977601547
2023-11-10,744.845312020186
2023-11-13,726.0990723367289
2023-11-14,719.3706232692476
2023-11-15,684.6187853080828
2023-11-16,678.8823486321901
2023-11-17,701.4936214261555
2023-11-20,730.5797672667723
2023-11-21,723.3729136946324
2023-11-22,748.2168681247374
2023-11-23,756.1551282663158
2023-11-24,777.1897088477289
2023-11-27,794.4522949858314
2023-11-28,778.7620238515838
2023-11-29,803.5490920614131
2023-11-30,798.3349769131074
2023-12-01,765.718245374348
2023-12-04,781.0299000428878
2023-12-05,783.0950977814899
2023-12-06,762.8871733217372
2023-12-07,750.3610785376478
2023-12-08,729.0552858075097
2023-12-11,724.2856684574278
2023-12-12,690.4490521019167
2023-12-13,721.5330556384977
2023-12-14,772.1598520932596
2023-12-15,756.2918385906281
2023-12-18,746.7230543088704
2023-12-19,714.2469487610043
2023-12-20,740.2897244956106
2023-12-21,717.5172855528873
2023-12-22,695.4209559120635
2023-12-25,713.3638444819105
2023-12-26,718.2964090106226
2023-12-27,720.6564227889489
2023-12-28,695.8169420765948
2023-12-29,683.8999727624225
2024-01-01,698.8933016806158
2024-01-02,696.9672245285984
2024-01-03,686.6111345270012
2024-01-04,694.3484135030579
2024-01-05,690.9222018668077
2024-01-08,683.9762938787144
2024-01-09,698.2682611019536
2024-01-10,663.8784734600572
2024-01-11,679.7307606941775
2024-01-12,669.2298041744045
2024-01-15,629.4113235009742
2024-01-16,602.9544205378454
2024-01-17,625.7412895214509
2024-01-18,634.4193621425421
2024-01-19,647.6917317023989
2024-01-22,659.9316620452745
2024-01-23,660.942778147896
2024-01-24,673.8063869207391
2024-01-25,669.7005054403544
2024-01-26,694.7720625494284
2024-01-29,708.6863391646257
2024-01-30,733.946781592553
2024-01-31,722.2846505930581
2024-02-01,731.1171677149525
2024-02-02,736.2611802615569
2024-02-05,763.7144540691284
2024-02-06,768.0069197105316
2024-02-07,773.9117477658782
2024-02-08,806.4548863844947
2024-02-09,773.8446585084095
2024-02-12,746.4392134320382
2024-02-13,715.6395594000988
2024-02-14,700.0647536336085
2024-02-15,707.6246842373173
2024-02-16,676.3940717069936
2024-02-19,680.3506964482605
2024-02-20,689.493953241451
2024-02-21,709.151242504
2024-02-22,702.1462403587327
2024-02-23,698.2154191590196
2024-02-26,718.5945590994769
2024-02-27,757.2543937841554
2024-02-28,755.1818895458197
2024-02-29,776.9153545021467
2024-03-01,764.9417195481968
2024-03-04,769.8389352044649
2024-03-05,783.760742475739
2024-03-06,769.7319544041252
2024-03-07,772.8123824381717
2024-03-08,763.0760449367685
2024-03-11,735.8185326623138
2024-03-12,774.1670594613585
2024-03-13,789.9277170079525
2024-03-14,801.448026013138
2024-03-15,825.9196147561163
2024-03-18,813.5784479045572
2024-03-19,788.5758149475729
2024-03-20,733.8648038259223
2024-03-21,766.453799150016
2024-03-22,779.4665522141955
2024-03-25,752.4495538257136
2024-03-26,732.4401221712512
2024-03-27,758.7137917455779
2024-03-28,741.3806499997168
2024-03-29,723.7079493248543
2024-04-01,737.8015122619457
2024-04-02,722.6565462070728
2024-04-03,719.7108688509666
2024-04-04,722.9474760915457
2024-04-05,741.8529365116863
2024-04-08,752.5389224929546
2024-04-09,761.3881709401944
2024-04-10,789.411298906911
2024-04-11,777.5955079539647
2024-04-12,764.8824773994838
2024-04-15,780.9040100350004
2024-04-16,761.613476604169
2024-04-17,750.3129735244395
2024-04-18,737.415446018417
2024-04-19,711.8478254670772
2024-04-22,733.7756738072319
2024-04-23,775.5082058115196
2024-04-24,790.6190266295863
2024-04-25,797.5342627425257
2024-04-26,804.5514271314258
2024-04-29,823.8851731758972
2024-04-30,855.9947420918302
2024-05-01,833.831761023447
2024-05-02,842.612611809686
2024-05-03,868.4983299377981
2024-05-06,906.9807231886164
2024-05-07,951.5089721313713
2024-05-08,1001.8637846175509
2024-05-09,971.4055647876899
2024-05-10,932.1538970822439
2024-05-13,940.14671301216
2024-05-14,990.5579617082241
2024-05-15,1023.3022409568073
2024-05-16,1045.0454259625972
2024-05-17,989.1494383847631
2024-05-20,997.3998578252457
2024-05-21,968.7585209726361
2024-05-22,985.3069964037888
2024-05-23,984.7171642877339
2024-05-24,973.7614002921135
2024-05-27,956.0116126230943
2024-05-28,992.8183147093018
2024-05-29,1001.260072032857
2024-05-30,1005.806578543998
2024-05-31,1012.9505593911828
2024-06-03,1000.6554768981883
2024-06-04,1005.2703102089475
2024-06-05,1000.7289097013752
2024-06-06,1031.241165729075
2024-06-07,1015.3696173841862
2024-06-10,1027.847011714399
2024-06-11,987.5252058861957
2024-06-12,995.5674804561203
2024-06-13,991.099689541572
2024-06-14,987.1214335912499
2024-06-17,998.0650369402571
2024-06-18,984.1645123722847
2024-06-19,957.012082145179
2024-06-20,999.2769497851045
2024-06-21,959.7755411886233
2024-06-24,930.4556043704661
2024-06-25,938.0392216250938
2024-06-26,912.4627083975281
2024-06-27,891.5804912192066
2024-06-28,914.6919123754251
2024-07-01,883.2871417793484
2024-07-02,916.1219160885411
2024-07-03,932.6457156234067
2024-07-04,918.0084276581084
2024-07-05,908.8421699316511
2024-07-08,893.0058658780707
2024-07-09,899.1652148442059
2024-07-10,891.7339737091017
2024-07-11,913.7345463940552
2024-07-12,890.4058404448521
2024-07-15,881.5123122531295
2024-07-16,896.3562446998083
2024-07-17,912.5065454217641
2024-07-18,900.3436586003958
2024-07-19,915.9641945179935
2024-07-22,917.351605270681
2024-07-23,882.625626280467
2024-07-24,876.0781556209183
2024-07-25,859.5301456666374
2024-07-26,847.8056918574542
2024-07-29,791.9460530854342
2024-07-30,798.0736261749802
2024-07-31,784.1749399229207
2024-08-01,810.1201658281163
2024-08-02,824.7749532848381
2024-08-05,824.3281721608247
2024-08-06,839.7307265926751
2024-08-07,859.5931750237265
2024-08-08,847.3132482869906
2024-08-09,873.9319489498407
2024-08-12,879.9078408873597
2024-08-13,896.6062958722031
2024-08-14,935.7393076387431
2024-08-15,978.8977719900636
2024-08-16,931.580119793207
2024-08-19,985.0712412939725
2024-08-20,968.0982017625655
2024-08-21,948.9904826025908
2024-08-22,928.8384294257003
2024-08-23,908.1870004339471
2024-08-26,879.3621578605705
2024-08-27,866.4239522608802
2024-08-28,900.280701341094
2024-08-29,899.4690606963006
2024-08-30,887.4717465326247
2024-09-02,909.5696075506048
2024-09-03,880.8961730355068
2024-09-04,825.3236855866661
2024-09-05,852.4353753290653
2024-09-06,928.2481195329848
2024-09-09,903.2060200722848
2024-09-10,931.2182093472023
2024-09-11,954.2794666730996
2024-09-12,943.2144806498846
2024-09-13,931.9811398589799
2024-09-16,917.4141756994887
2024-09-17,864.789387875526
2024-09-18,867.5854151330784
2024-09-19,920.2810836229643
2024-09-20,936.7041474091742
2024-09-23,911.5619825836457
2024-09-24,920.7189413347555
2024-09-25,888.420385147373
2024-09-26,892.5650701239723
2024-09-27,916.5587762078152
2024-09-30,868.7142652415955
2024-10-01,859.0061731247823
2024-10-02,879.3892125943686
2024-10-03,855.7779641266052
2024-10-04,870.481425975695
2024-10-07,890.611215506921
2024-10-08,881.8182049944348
2024-10-09,858.1903622373228
2024-10-10,863.3339731397668
2024-10-11,851.3164219554848
2024-10-14,796.2134411455354
2024-10-15,836.063111563063
2024-10-16,872.4598703079905
2024-10-17,860.9845943734724
2024-10-18,882.6790007787821
2024-10-21,865.1418444768819
2024-10-22,867.1778361137857
2024-10-23,835.7477578330582
2024-10-24,795.6658094488967
2024-10-25,802.8877594018977
2024-10-28,787.3929095643635
2024-10-29,861.6000524300788
2024-10-30,864.3519644195426
2024-10-31,849.1877712399577
2024-11-01,861.6349829827924
2024-11-04,893.1817447892545
2024-11-05,926.3317099206407
2024-11-06,898.0860577144833
2024-11-07,916.9350004876924
2024-11-08,947.0707708271945
2024-11-11,891.0771249968763
2024-11-12,918.7468208135122
2024-11-13,948.0436211485435
2024-11-14,927.8399726560589
2024-11-15,924.3389235652265
2024-11-18,932.4686544230782
2024-11-19,933.8144385843963
2024-11-20,951.5520157397194
2024-11-21,960.7716614223231
2024-11-22,907.7335385445331
2024-11-25,887.7269068649138
2024-11-26,928.7283728344211
2024-11-27,953.3587229910512
2024-11-28,943.9353266775433
2024-11-29,928.4394135990448
2024-12-02,953.7323880682469
2024-12-03,1001.1199774458687
2024-12-04,1004.0563501554334
2024-12-05,1001.0254138343059
2024-12-06,986.1255852462684
2024-12-09,1003.9122286032641
2024-12-10,945.8423151692256
2024-12-11,958.1164634703215
2024-12-12,972.1257219488183
2024-12-13,1007.1123127152977
2024-12-16,980.4419067925526
2024-12-17,959.2598190536221
2024-12-18,971.2795675524388
2024-12-19,966.4577002458448
2024-12-20,914.0397993892785
2024-12-23,882.3458707384522
2024-12-24,868.8394492793242
2024-12-25,803.5575588183842
2024-12-26,770.7888821196314
2024-12-27,766.5263253394324
2024-12-30,757.3560171069487
2024-12-31,730.6160495266448
