Date,JNJ
2023-07-31,183.36325318673624
2023-08-01,180.01083299899497
2023-08-02,178.9183547404911
2023-08-03,176.1634085432102
2023-08-04,177.99549897439198
2023-08-07,174.64852729749902
2023-08-08,172.37906760529896
2023-08-09,173.7912407747442
2023-08-10,176.43725033183
2023-08-11,175.0140444358255
2023-08-14,172.86111658948852
2023-08-15,172.6944815049536
2023-08-16,173.45761925600343
2023-08-17,172.43053952096938
2023-08-18,175.59789793455874
2023-08-21,177.27916090688055
2023-08-22,174.52603255491886
2023-08-23,174.61200271909496
2023-08-24,175.15182655837324
2023-08-25,176.05496198398723
2023-08-28,173.9885988065968
2023-08-29,171.2253116758987
2023-08-30,172.21686991917767
2023-08-31,171.7755689076356
2023-09-01,174.25116902062496
2023-09-04,176.8823897849397
2023-09-05,173.33558620233512
2023-09-06,173.10615017706735
2023-09-07,173.19429784133663
2023-09-08,173.1790908312866
2023-09-11,174.5070703940185
2023-09-12,174.94792593947489
2023-09-13,172.57211466625316
2023-09-14,171.7477897642928
2023-09-15,172.2323212867943
2023-09-18,175.11757002423002
2023-09-19,175.48470272670443
2023-09-20,174.303640128728
2023-09-21,171.72270134390197
2023-09-22,168.17842599614005
2023-09-25,166.71471635768117
2023-09-26,167.36437076988258
2023-09-27,164.77499146960406
2023-09-28,165.00176086836845
2023-09-29,165.13548291870194
2023-10-02,166.51115146908856
2023-10-03,163.10040875931315
2023-10-04,162.96956712835168
2023-10-05,162.75435566167948
2023-10-06,162.69365445129202
2023-10-09,162.94697407688966
2023-10-10,163.28701736313496
2023-10-11,161.8473018906318
2023-10-12,159.14317320903217
2023-10-13,158.44602864443434
2023-10-16,160.15050226095977
2023-10-17,160.7815179300965
2023-10-18,162.05517944898196
2023-10-19,159.001546006205
2023-10-20,156.58865745170104
2023-10-23,153.61507217564318
2023-10-24,151.711614001414
2023-10-25,153.0612346338707
2023-10-26,151.53603287183407
2023-10-27,151.71474430670915
2023-10-30,150.67602884501406
2023-10-31,151.26607060705112
2023-11-01,151.66137178925092
2023-11-02,149.93744392632132
2023-11-03,147.3656498571032
2023-11-06,147.6827320631283
2023-11-07,148.88382830997665
2023-11-08,147.6088031106796
2023-11-09,148.95429207970446
2023-11-10,148.68263393366092
2023-11-13,150.27527564817936
2023-11-14,151.70384865282918
2023-11-15,152.48447715690253
2023-11-16,153.7668943855024
2023-11-17,153.47174562194195
2023-11-20,150.35651178270106
2023-11-21,150.37363435780856
2023-11-22,147.72726657362625
2023-11-23,148.39486811474535
2023-11-24,147.90581673860433
2023-11-27,146.53761859843232
2023-11-28,148.3094454370748
2023-11-29,147.61849671157339
2023-11-30,146.70102782308734
2023-12-01,146.00159434624828
2023-12-04,147.89849723305738
2023-12-05,143.5972488079894
2023-12-06,142.87611777212206
2023-12-07,140.12258867896554
2023-12-08,139.45889695510945
2023-12-11,143.27533722753785
2023-12-12,144.29267595362154
2023-12-13,146.22470960600944
2023-12-14,144.5246738200488
2023-12-15,144.24617800939046
2023-12-18,146.24066942387213
2023-12-19,146.17578887863132
2023-12-20,146.73513746999757
2023-12-21,148.80318621519885
2023-12-22,149.10955619043605
2023-12-25,153.70436129777957
2023-12-26,155.43657120428188
2023-12-27,154.7913117975811
2023-12-28,156.2073829082624
2023-12-29,155.49810530224116
2024-01-01,158.69111929871676
2024-01-02,160.58420669652367
2024-01-03,160.42678337739227
2024-01-04,159.84179886125247
2024-01-05,157.45288692820094
2024-01-08,155.99442509060512
2024-01-09,151.01307915660695
2024-01-10,152.5652868535204
2024-01-11,148.71866710460782
2024-01-12,145.9496923720051
2024-01-15,142.208445173897
2024-01-16,141.89633968144813
2024-01-17,139.04090321719752
2024-01-18,139.76026628705029
2024-01-19,139.32477329373822
2024-01-22,139.61402815316666
2024-01-23,137.7342682641934
2024-01-24,135.71542633943923
2024-01-25,136.04450713312556
2024-01-26,134.5836284395213
2024-01-29,136.35902039184833
2024-01-30,138.00565014206205
2024-01-31,136.2518963442493
2024-02-01,134.73987473243872
2024-02-02,134.4309764557203
2024-02-05,137.19795663383223
2024-02-06,134.87267625067489
2024-02-07,133.58600813535014
2024-02-08,135.51434072907622
2024-02-09,132.53341758126055
2024-02-12,131.67465345460818
2024-02-13,132.13631485545315
2024-02-14,135.6882784619744
2024-02-15,135.04861198781273
2024-02-16,135.76498844927403
2024-02-19,134.9479020926345
2024-02-20,134.9831189945397
2024-02-21,134.4361630358217
2024-02-22,132.6014940732266
2024-02-23,132.58775168922156
2024-02-26,131.4040388151891
2024-02-27,131.60883541287498
2024-02-28,130.39930435005658
2024-02-29,128.5261504556363
2024-03-01,131.9823204291186
2024-03-04,132.19965165506883
2024-03-05,132.62589293737278
2024-03-06,131.46845114559878
2024-03-07,130.24181344746955
2024-03-08,126.03021757593733
2024-03-11,125.38040454449317
2024-03-12,125.14327846154904
2024-03-13,123.39729481091149
2024-03-14,122.68299227881535
2024-03-15,120.70306320433188
2024-03-18,123.33315106576207
2024-03-19,122.75236432641753
2024-03-20,121.3789954470182
2024-03-21,123.77722408168239
2024-03-22,122.63410218266101
2024-03-25,119.09586928458467
2024-03-26,120.45606801247698
2024-03-27,119.59144742388759
2024-03-28,121.08891215857341
2024-03-29,122.90663873364646
2024-04-01,126.35905411168088
2024-04-02,125.03415708596135
2024-04-03,125.83981147812037
2024-04-04,127.80095839332941
2024-04-05,127.87238171756978
2024-04-08,125.92775180272021
2024-04-09,126.39656540575945
2024-04-10,125.96343085858024
2024-04-11,127.24066455765684
2024-04-12,128.89265681246633
2024-04-15,130.89476931365684
2024-04-16,131.03656350042706
2024-04-17,124.99319818627123
2024-04-18,125.78440814089963
2024-04-19,126.43671081116854
2024-04-22,124.88592803631637
2024-04-23,123.05526539796716
2024-04-24,123.6111582946393
2024-04-25,123.83476193378749
2024-04-26,124.70419794903134
2024-04-29,122.05414322843373
2024-04-30,122.93898634719486
2024-05-01,123.46184277635163
2024-05-02,119.98097473090155
2024-05-03,118.04188554402933
2024-05-06,119.62954989379985
2024-05-07,120.56982004459644
2024-05-08,120.06466826618836
2024-05-09,121.95665315651372
2024-05-10,123.43750509260735
2024-05-13,123.31483296015551
2024-05-14,123.12399236934198
2024-05-15,122.160268092742
2024-05-16,122.51006471880224
2024-05-17,121.5335773454471
2024-05-20,120.68547140125207
2024-05-21,120.19101482259927
2024-05-22,118.85303442789726
2024-05-23,117.0443074318209
2024-05-24,116.99121464151024
2024-05-27,118.26529468696357
2024-05-28,118.76474654458993
2024-05-29,118.4015993984857
2024-05-30,117.67077458155666
2024-05-31,118.58604971570239
2024-06-03,116.24720109591372
2024-06-04,116.59920442451805
2024-06-05,115.41158953078792
2024-06-06,114.81931319923363
2024-06-07,113.06443959377543
2024-06-10,111.93023275793904
2024-06-11,115.36050357506439
2024-06-12,113.8356159697775
2024-06-13,114.32257140924901
2024-06-14,116.02115346202991
2024-06-17,117.0208667287378
2024-06-18,116.47105725401316
2024-06-19,116.85154653403177
2024-06-20,115.68990820648305
2024-06-21,117.14018603069034
2024-06-24,117.08319825988293
2024-06-25,117.76830928799811
2024-06-26,118.32682508665435
2024-06-27,117.59483332189531
2024-06-28,114.5749937853903
2024-07-01,113.73138856711542
2024-07-02,115.11630094275472
2024-07-03,115.67323128362185
2024-07-04,115.08460937204934
2024-07-05,114.86052365260119
2024-07-08,112.20711500844553
2024-07-09,110.93000247514617
2024-07-10,111.90013987751358
2024-07-11,110.13743592641467
2024-07-12,108.93834729309084
2024-07-15,108.34847880390022
2024-07-16,109.87542613155509
2024-07-17,108.65346541288704
2024-07-18,109.10876648288986
2024-07-19,112.78381444208671
2024-07-22,113.69237968614601
2024-07-23,113.01819315550827
2024-07-24,111.80897231972078
2024-07-25,107.35812276585997
2024-07-26,107.04843822734945
2024-07-29,108.80818633396149
2024-07-30,109.45071972407793
2024-07-31,109.48173888296773
2024-08-01,110.94239298051234
2024-08-02,110.66844444734124
2024-08-05,109.9077810690666
2024-08-06,110.51276314335337
2024-08-07,111.43308733635952
2024-08-08,110.96505900125942
2024-08-09,111.41543197167678
2024-08-12,110.49179586429065
2024-08-13,110.83016229203564
2024-08-14,114.15759404665056
2024-08-15,113.13453297555418
2024-08-16,113.57973194854301
2024-08-19,114.27290868642777
2024-08-20,115.33483454361624
2024-08-21,114.53756010520785
2024-08-22,113.42273034500852
2024-08-23,114.86536695313143
2024-08-26,115.64819360114
2024-08-27,118.52317142225834
2024-08-28,118.42043137036335
2024-08-29,118.52613669924547
2024-08-30,118.96851498799165
2024-09-02,115.8355047427325
2024-09-03,114.63383206436127
2024-09-04,113.88567263081777
2024-09-05,111.91434096563341
2024-09-06,114.21187886366188
2024-09-09,115.28396223112715
2024-09-10,116.73127536544006
2024-09-11,116.83361801343949
2024-09-12,116.39259084402404
2024-09-13,115.21039801049778
2024-09-16,114.45871838714723
2024-09-17,113.18534645623335
2024-09-18,112.20820476997038
2024-09-19,113.2500838480583
2024-09-20,113.10701513885027
2024-09-23,112.19216005160335
2024-09-24,113.7835286593736
2024-09-25,113.63712829629772
2024-09-26,114.23753743017829
2024-09-27,112.27608678662807
2024-09-30,114.32477217257014
2024-10-01,114.45049472606215
2024-10-02,116.26369035591331
2024-10-03,114.11592346953219
2024-10-04,116.53246046058709
2024-10-07,117.18239510248814
2024-10-08,117.48723018943588
2024-10-09,117.5213540961
2024-10-10,118.95882711444064
2024-10-11,121.2991149244607
2024-10-14,124.03064463852077
2024-10-15,124.64272394994185
2024-10-16,122.386444159246
2024-10-17,122.68770612727059
2024-10-18,123.32009819234948
2024-10-21,122.34463353016372
2024-10-22,122.72530463104495
2024-10-23,122.85147923627648
2024-10-24,121.97037010093581
2024-10-25,123.0401594258513
2024-10-28,126.80009010368715
2024-10-29,125.02403403267991
2024-10-30,124.423185461956
2024-10-31,126.86057278432881
2024-11-01,130.15703638259814
2024-11-04,130.88561642494565
2024-11-05,127.03640863945438
2024-11-06,125.17552250844531
2024-11-07,125.61363761081161
2024-11-08,129.0462756849743
2024-11-11,129.45308468725597
2024-11-12,128.76827912954968
2024-11-13,127.37459495828551
2024-11-14,128.9643171868523
2024-11-15,127.75259455733676
2024-11-18,126.713013517111
2024-11-19,126.03770625534062
2024-11-20,126.26455837382943
2024-11-21,128.32938779463134
2024-11-22,124.37827146325353
2024-11-25,123.95591956251837
2024-11-26,124.76692119130344
2024-11-27,125.0565714228798
2024-11-28,124.87520854559659
2024-11-29,122.3943373269975
2024-12-02,121.22016955902174
2024-12-03,121.35712681327993
2024-12-04,120.35076584292767
2024-12-05,118.65407314470937
2024-12-06,118.19317747342849
2024-12-09,117.90362448490056
2024-12-10,120.0641349999544
2024-12-11,121.12068721831972
2024-12-12,120.39456885388367
2024-12-13,119.60612546885446
2024-12-16,116.76942502639469
2024-12-17,115.04431840870237
2024-12-18,118.17922705813604
2024-12-19,117.80593060500698
2024-12-20,118.44658065518372
2024-12-23,120.20404612734866
2024-12-24,120.98479730864499
2024-12-25,121.41264423572446
2024-12-26,120.12534774195589
2024-12-27,117.6737394549877
2024-12-30,117.63913460914044
2024-12-31,120.0076170236828
