Date,RTX
2023-08-02,386.4968110243024
2023-08-03,387.6052561405642
2023-08-04,388.83668411846594
2023-08-07,388.4345721202653
2023-08-08,383.29294176474207
2023-08-09,391.5699162780048
2023-08-10,389.86602668632
2023-08-11,387.7698170992519
2023-08-14,387.6731812842928
2023-08-15,384.9458571191182
2023-08-16,380.22483218973247
2023-08-17,381.7147970717131
2023-08-18,386.6433072392371
2023-08-21,385.7343264216151
2023-08-22,382.11956325529025
2023-08-23,384.4945016649448
2023-08-24,382.6774818790895
2023-08-25,378.9530178190337
2023-08-28,383.8412239226709
2023-08-29,380.95668674211225
2023-08-30,386.36622153861526
2023-08-31,397.54860410238604
2023-09-01,391.70583692537866
2023-09-04,398.49697647105313
2023-09-05,394.4825355795799
2023-09-06,393.7926965021539
2023-09-07,389.2769958396835
2023-09-08,395.2681066719151
2023-09-11,394.0752383907309
2023-09-12,390.1225320227278
2023-09-13,391.53368665345033
2023-09-14,392.5427102012053
2023-09-15,388.0484138203876
2023-09-18,389.22222331514934
2023-09-19,381.9444905067229
2023-09-20,393.8781829286411
2023-09-21,395.17251014419537
2023-09-22,391.61483126505334
2023-09-25,400.7668269310117
2023-09-26,397.11840495635516
2023-09-27,411.8231724193476
2023-09-28,413.8785894785715
2023-09-29,420.456290325693
2023-10-02,427.1323394850139
2023-10-03,427.3886670013413
2023-10-04,425.15754696246285
2023-10-05,425.28500042470245
2023-10-06,417.4011139739089
2023-10-09,418.6511331576246
2023-10-10,426.18839834611947
2023-10-11,423.75035452743316
2023-10-12,426.4472916025798
2023-10-13,427.7390174481621
2023-10-16,430.23277909700874
2023-10-17,428.70042180115604
2023-10-18,433.0767961015771
2023-10-19,436.27743337820317
2023-10-20,435.8748657501994
2023-10-23,438.13369201443726
2023-10-24,437.6381914410507
2023-10-25,448.0839098434249
2023-10-26,446.9605485990086
2023-10-27,441.39732539187327
2023-10-30,439.76518799999656
2023-10-31,443.61446345062774
2023-11-01,444.8019257659198
2023-11-02,444.6923901141294
2023-11-03,451.78681184923323
2023-11-06,450.40380778563457
2023-11-07,451.3372620223682
2023-11-08,451.0519871674429
2023-11-09,449.1170849770807
2023-11-10,452.20304054719804
2023-11-13,451.59190394824196
2023-11-14,449.0012038312319
2023-11-15,451.5748140133107
2023-11-16,463.08245008411495
2023-11-17,468.47121497872797
2023-11-20,473.07973846705875
2023-11-21,477.3360019200925
2023-11-22,470.1780023660507
2023-11-23,465.66566252738875
2023-11-24,460.6632579271963
2023-11-27,460.8312283997149
2023-11-28,454.8478482877058
2023-11-29,446.051228120641
2023-11-30,445.4401791069782
2023-12-01,446.77436382635295
2023-12-04,453.18125233777675
2023-12-05,462.4890012984347
2023-12-06,460.61834600957104
2023-12-07,462.9853789654058
2023-12-08,458.3910339066571
2023-12-11,456.0930305882051
2023-12-12,463.9295935648264
2023-12-13,459.2735437152314
2023-12-14,454.69031709196696
2023-12-15,450.04223065487554
2023-12-18,453.3370257010253
2023-12-19,458.46455521563644
2023-12-20,463.6040597597947
2023-12-21,457.64132911952436
2023-12-22,455.5370966871468
2023-12-25,458.5344593395189
2023-12-26,452.5910687169882
2023-12-27,446.0074109335589
2023-12-28,441.1619591155736
2023-12-29,444.11507367494875
2024-01-01,442.31947441807205
2024-01-02,443.99410564417695
2024-01-03,439.2009292307117
2024-01-04,438.45777007090567
2024-01-05,436.6380441436396
2024-01-08,436.08354482937096
2024-01-09,434.85511361199366
2024-01-10,428.1739980991203
2024-01-11,428.58907538051164
2024-01-12,423.25701942094753
2024-01-15,436.8690080993364
2024-01-16,437.0506120866403
2024-01-17,437.3143028418855
2024-01-18,439.5583094507581
2024-01-19,438.93634275813343
2024-01-22,432.1923511122797
2024-01-23,435.2258308262457
2024-01-24,435.32678500543875
2024-01-25,431.3248616377823
2024-01-26,431.7069479264431
2024-01-29,441.04962684014447
2024-01-30,443.23377310521056
2024-01-31,445.9985742953912
2024-02-01,438.04668723823767
2024-02-02,442.95999470615385
2024-02-05,442.84970686067396
2024-02-06,441.5581046357036
2024-02-07,445.57878723162804
2024-02-08,447.3041004774843
2024-02-09,448.1387626182093
2024-02-12,452.2036825182107
2024-02-13,460.16781498837923
2024-02-14,456.7391210546876
2024-02-15,448.0077662091248
2024-02-16,444.9622654955142
2024-02-19,450.02297316508555
2024-02-20,441.03369304773935
2024-02-21,440.68989523712503
2024-02-22,445.675560398076
2024-02-23,444.1431990366957
2024-02-26,440.0762305238759
2024-02-27,440.5258304625431
2024-02-28,447.5307044966199
2024-02-29,449.1076836373275
2024-03-01,450.91169735632684
2024-03-04,447.82023637244583
2024-03-05,446.96524740671185
2024-03-06,450.5764630896707
2024-03-07,462.47323978100474
2024-03-08,462.9635998937501
2024-03-11,466.29330819737095
2024-03-12,463.5039596851679
2024-03-13,469.1265113045207
2024-03-14,467.2567334700143
2024-03-15,475.47548440867445
2024-03-18,477.01079419632913
2024-03-19,478.84545752795947
2024-03-20,475.7838329302442
2024-03-21,477.2408588950571
2024-03-22,477.984484656051
2024-03-25,473.7357469673482
2024-03-26,471.45525367277276
2024-03-27,475.5945580262619
2024-03-28,473.89767517892903
2024-03-29,467.90989775704264
2024-04-01,465.09212721023727
2024-04-02,465.60071664063946
2024-04-03,472.53594211659225
2024-04-04,473.247587114663
2024-04-05,468.8613251698831
2024-04-08,468.3332781288314
2024-04-09,461.9647738512325
2024-04-10,458.8710168581757
2024-04-11,458.6918346146249
2024-04-12,451.342940998137
2024-04-15,453.8150385448336
2024-04-16,452.92683534499673
2024-04-17,454.75035481828735
2024-04-18,452.38311747376855
2024-04-19,454.18883781047606
2024-04-22,450.88603655068187
2024-04-23,449.11307274884877
2024-04-24,454.28691080030376
2024-04-25,462.99179264994694
2024-04-26,465.89383133675005
2024-04-29,472.45883990414046
2024-04-30,471.3863527237457
2024-05-01,468.07956770757806
2024-05-02,472.86040073453023
2024-05-03,469.9093868389648
2024-05-06,465.0338087423221
2024-05-07,468.3194086826825
2024-05-08,479.7199710544011
2024-05-09,479.80527724970966
2024-05-10,473.0415627906742
2024-05-13,474.18212507226633
2024-05-14,472.66082510120276
2024-05-15,476.53192014459484
2024-05-16,474.1307950851614
2024-05-17,462.31314933232034
2024-05-20,456.47881993112725
2024-05-21,462.4394767195839
2024-05-22,462.8521816576457
2024-05-23,473.25957578720676
2024-05-24,465.7098208658981
2024-05-27,469.6304971265705
2024-05-28,466.6900453581196
2024-05-29,471.021253649967
2024-05-30,469.7721558212169
2024-05-31,474.08526550104574
2024-06-03,473.9012626810257
2024-06-04,477.0817983573575
2024-06-05,474.83398395081275
2024-06-06,475.7952909438095
2024-06-07,470.3882706444386
2024-06-10,473.2399184946174
2024-06-11,487.00415296275077
2024-06-12,475.73140092427246
2024-06-13,477.58828317646504
2024-06-14,475.26459485115157
2024-06-17,480.0960008271551
2024-06-18,479.5681850438208
2024-06-19,487.2565727945101
2024-06-20,491.53135132203255
2024-06-21,492.0332633209335
2024-06-24,495.3025190722247
2024-06-25,500.1891485063341
2024-06-26,498.337714115246
2024-06-27,496.51604474247574
2024-06-28,505.92378637580424
2024-07-01,504.95807978351854
2024-07-02,494.40339533110114
2024-07-03,492.72480993781807
2024-07-04,493.7657180368092
2024-07-05,486.5785752637831
2024-07-08,483.30249832667954
2024-07-09,483.38005794096415
2024-07-10,492.21002592361276
2024-07-11,481.6644701784562
2024-07-12,481.1032814734955
2024-07-15,476.863490100135
2024-07-16,481.3492067880162
2024-07-17,486.1256426626089
2024-07-18,482.1682911011683
2024-07-19,481.0481161940271
2024-07-22,478.42280613008467
2024-07-23,484.661462215622
2024-07-24,484.8817750539624
2024-07-25,484.00569602856655
2024-07-26,489.14856975115924
2024-07-29,496.4008475041345
2024-07-30,498.791310730102
2024-07-31,489.8392546199701
2024-08-01,486.8648094162695
2024-08-02,483.8487371521457
2024-08-05,492.0331837613245
2024-08-06,494.731327278133
2024-08-07,488.13029847439606
2024-08-08,490.24385650390445
2024-08-09,478.5114669782689
2024-08-12,475.90668435953825
2024-08-13,473.17194367823504
2024-08-14,469.9268942116666
2024-08-15,470.9652122876584
2024-08-16,476.8779673205359
2024-08-19,489.7855236187538
2024-08-20,483.8664567214131
2024-08-21,481.2776589275598
2024-08-22,481.2562489210147
2024-08-23,479.55630443103786
2024-08-26,480.82554025525917
2024-08-27,482.5018451455266
2024-08-28,480.3313010074128
2024-08-29,478.02327643085465
2024-08-30,472.83431363259535
2024-09-02,487.47370581384257
2024-09-03,492.93473294815334
2024-09-04,492.14051725161426
2024-09-05,491.06269405056753
2024-09-06,484.8463662515464
2024-09-09,477.8811361564407
2024-09-10,472.67240621395086
2024-09-11,470.1389181911988
2024-09-12,473.0405621146879
2024-09-13,474.6108977109626
2024-09-16,476.5334524880698
2024-09-17,477.2638223398057
2024-09-18,476.08225016958863
2024-09-19,470.74497171806803
2024-09-20,469.9150929452114
2024-09-23,477.4947272420253
2024-09-24,473.14587447529
2024-09-25,472.8198780579805
2024-09-26,478.74368951903267
2024-09-27,476.74108111438477
2024-09-30,484.089052882415
2024-10-01,489.05314039158384
2024-10-02,482.5873826167801
2024-10-03,478.1698420909101
2024-10-04,481.6579715993465
2024-10-07,484.92273781391395
2024-10-08,489.23596977142734
2024-10-09,488.712685791412
2024-10-10,488.3391971916834
2024-10-11,483.42754334705035
2024-10-14,486.3971062168192
2024-10-15,476.1713345932034
2024-10-16,475.8430940761197
2024-10-17,475.07633973889835
2024-10-18,473.2195764385918
2024-10-21,480.792151983116
2024-10-22,485.578997559215
2024-10-23,479.9562980372129
2024-10-24,473.5202776427675
2024-10-25,477.4262009376241
2024-10-28,477.76024025506257
2024-10-29,478.134051715806
2024-10-30,483.385029542712
2024-10-31,483.1968738782271
2024-11-01,484.06853045698773
2024-11-04,479.871814696348
2024-11-05,487.4541861478409
2024-11-06,492.82586142459354
2024-11-07,492.11068201196645
2024-11-08,487.25151828612263
2024-11-11,490.64873645858273
2024-11-12,492.63822681552125
2024-11-13,502.8802698812278
2024-11-14,502.67456646419305
2024-11-15,504.4879399587383
2024-11-18,499.4257987062688
2024-11-19,501.7854763702829
2024-11-20,504.95682593961124
2024-11-21,499.42523852143296
2024-11-22,500.6566107190679
2024-11-25,506.1156453160646
2024-11-26,497.52070133191296
2024-11-27,499.1699937611428
2024-11-28,501.76874519494305
2024-11-29,504.86964755485724
2024-12-02,501.29893855853663
2024-12-03,504.25765502731645
2024-12-04,501.23756913776197
2024-12-05,506.2189005418795
2024-12-06,512.5642675807953
2024-12-09,517.2953408289123
2024-12-10,517.0548626015204
2024-12-11,517.8070763937361
2024-12-12,515.1999845438289
2024-12-13,521.450723546086
2024-12-16,519.6486808586712
2024-12-17,519.5971689672439
2024-12-18,529.3148709138594
2024-12-19,530.8368718112348
2024-12-20,530.9001488014485
2024-12-23,534.5210709922925
2024-12-24,546.1678846666023
2024-12-25,548.9622418787941
2024-12-26,544.5870266221748
2024-12-27,546.3051259839061
2024-12-30,540.1757404110643
2024-12-31,543.9490218131674
