Date,TROW
2023-08-08,697.6263604173074
2023-08-09,683.5265887063041
2023-08-10,698.6770651803371
2023-08-11,721.8803714239928
2023-08-14,702.5922823116339
2023-08-15,714.6570802209793
2023-08-16,721.784182776251
2023-08-17,710.2803956364006
2023-08-18,693.4193343619647
2023-08-21,684.6773322506675
2023-08-22,668.4424140635317
2023-08-23,651.9603856677722
2023-08-24,664.4467015377487
2023-08-25,643.2122710085249
2023-08-28,632.4540950911164
2023-08-29,624.9724149055539
2023-08-30,638.4768008015923
2023-08-31,612.4450573781102
2023-09-01,618.5592920388727
2023-09-04,632.6969450807981
2023-09-05,639.2482467653304
2023-09-06,641.0300663815548
2023-09-07,672.4616634888454
2023-09-08,678.937799121355
2023-09-11,667.3874466619334
2023-09-12,673.7225316907533
2023-09-13,653.968281952423
2023-09-14,683.3288423105697
2023-09-15,696.824570954425
2023-09-18,700.5466551691524
2023-09-19,683.506107769712
2023-09-20,679.6382935562584
2023-09-21,670.6555342170475
2023-09-22,674.2318086916434
2023-09-25,674.8060189249843
2023-09-26,671.0182289820891
2023-09-27,665.9477034532694
2023-09-28,670.5149769342574
2023-09-29,635.8508056670697
2023-10-02,636.2071570662424
2023-10-03,657.1285434491753
2023-10-04,651.2744572834168
2023-10-05,652.7793629285405
2023-10-06,637.1640862356332
2023-10-09,651.7078928394577
2023-10-10,646.172482501003
2023-10-11,664.857515120896
2023-10-12,680.8668737776751
2023-10-13,651.3159557326862
2023-10-16,678.5683269262008
2023-10-17,667.3676956046826
2023-10-18,679.4181392745454
2023-10-19,686.7028675862719
2023-10-20,674.3437739935854
2023-10-23,666.0334001193941
2023-10-24,667.934686478634
2023-10-25,641.9062871749002
2023-10-26,638.7561040640011
2023-10-27,634.4847429264879
2023-10-30,626.8550042676802
2023-10-31,630.5533041329205
2023-11-01,618.9921203869245
2023-11-02,594.8440508761588
2023-11-03,582.2148678130103
2023-11-06,574.2397173208298
2023-11-07,544.7224864292622
2023-11-08,535.4915901203404
2023-11-09,528.930233376556
2023-11-10,531.0859563873983
2023-11-13,535.2289331839177
2023-11-14,525.0619630473279
2023-11-15,530.6351698121197
2023-11-16,523.315090840767
2023-11-17,515.0963240572519
2023-11-20,526.7746073465056
2023-11-21,523.0883913309045
2023-11-22,508.6912392356039
2023-11-23,485.02843451253733
2023-11-24,467.64754388038085
2023-11-27,464.3173218892374
2023-11-28,461.6228656530244
2023-11-29,448.4477226485288
2023-11-30,461.77668460675983
2023-12-01,459.96302819341173
2023-12-04,453.32311262610443
2023-12-05,438.37420389701765
2023-12-06,429.3653415674576
2023-12-07,426.23995738685886
2023-12-08,428.958814350956
2023-12-11,423.9370969720871
2023-12-12,433.95134054619274
2023-12-13,430.3718482790664
2023-12-14,428.3744384298352
2023-12-15,438.31506754028766
2023-12-18,441.9422032833892
2023-12-19,425.87937737917605
2023-12-20,418.6541927426572
2023-12-21,413.892139462964
2023-12-22,413.71037036331944
2023-12-25,405.0195932860582
2023-12-26,397.55458115642176
2023-12-27,411.2084396914647
2023-12-28,423.558126865691
2023-12-29,425.7463705531155
2024-01-01,431.62647549919336
2024-01-02,439.37670501097045
2024-01-03,437.58335775247116
2024-01-04,435.2984695570573
2024-01-05,431.5861074690575
2024-01-08,427.29031370352004
2024-01-09,422.0613136964652
2024-01-10,417.1744761397675
2024-01-11,415.5998135824218
2024-01-12,409.5841184429136
2024-01-15,413.3210175920085
2024-01-16,402.91546609052284
2024-01-17,401.4771662230945
2024-01-18,398.8734901042053
2024-01-19,398.45586078191513
2024-01-22,404.8062274459816
2024-01-23,396.9876997357628
2024-01-24,392.67621259810693
2024-01-25,376.84818907209996
2024-01-26,378.0391240936196
2024-01-29,366.98457315481977
2024-01-30,362.94378404606226
2024-01-31,365.2898795765667
2024-02-01,354.5612069407999
2024-02-02,373.92971846015473
2024-02-05,372.7951430926589
2024-02-06,377.42028631309097
2024-02-07,376.14121103993847
2024-02-08,394.883379722274
2024-02-09,407.26423828498963
2024-02-12,413.0310908393559
2024-02-13,410.1253770218844
2024-02-14,405.01647292289493
2024-02-15,395.7269701462676
2024-02-16,405.3834265208546
2024-02-19,400.740316988076
2024-02-20,402.71155786717986
2024-02-21,411.6377174478278
2024-02-22,424.3076248494762
2024-02-23,415.55815921413324
2024-02-26,417.65629842491836
2024-02-27,417.9672522844424
2024-02-28,413.2659121091051
2024-02-29,408.13179399913895
2024-03-01,411.91534263951854
2024-03-04,407.4391553669417
2024-03-05,406.06035085291336
2024-03-06,406.23530629507786
2024-03-07,397.8512863850166
2024-03-08,412.900932449431
2024-03-11,416.7168953671598
2024-03-12,409.281711450399
2024-03-13,406.3409839981699
2024-03-14,417.2130111938582
2024-03-15,411.5320716089132
2024-03-18,407.21288257368246
2024-03-19,405.0492840161556
2024-03-20,412.6283283297943
2024-03-21,409.0876764539034
2024-03-22,409.7732814731399
2024-03-25,405.3254845649926
2024-03-26,393.73084979951835
2024-03-27,387.4550021275996
2024-03-28,393.2245866010059
2024-03-29,377.231031860735
2024-04-01,365.6206962669902
2024-04-02,357.15450647370915
2024-04-03,356.4706084599776
2024-04-04,356.21860781965415
2024-04-05,354.5075511245762
2024-04-08,349.55332843194714
2024-04-09,344.66818468593095
2024-04-10,349.65081691330033
2024-04-11,346.74884716022484
2024-04-12,343.8247134344362
2024-04-15,332.150142579129
2024-04-16,326.1290389161911
2024-04-17,319.05552085229846
2024-04-18,325.7340849966834
2024-04-19,315.7811468907282
2024-04-22,319.28121271733266
2024-04-23,312.0226573485939
2024-04-24,317.8603346647927
2024-04-25,326.52590112551997
2024-04-26,321.3523726934292
2024-04-29,326.76755902691684
2024-04-30,331.64262826255066
2024-05-01,330.74983345072457
2024-05-02,328.58488976402447
2024-05-03,338.20845731171124
2024-05-06,339.6931538917579
2024-05-07,347.9898180862053
2024-05-08,344.8665813635349
2024-05-09,335.5108735493973
2024-05-10,341.1186192116592
2024-05-13,335.20913405596093
2024-05-14,337.20189772403614
2024-05-15,335.4183133044113
2024-05-16,337.0428275764744
2024-05-17,342.2971100709373
2024-05-20,341.5082155715901
2024-05-21,350.55300091387954
2024-05-22,343.55821677223184
2024-05-23,339.96661340983724
2024-05-24,340.6808519569196
2024-05-27,343.41750823021
2024-05-28,358.7651186432913
2024-05-29,350.5156834543183
2024-05-30,353.58634734149035
2024-05-31,353.38205160322406
2024-06-03,348.0655132697862
2024-06-04,361.34407626484335
2024-06-05,364.0405261750236
2024-06-06,360.93814664850674
2024-06-07,364.9499567647901
2024-06-10,359.6819254068923
2024-06-11,364.91029876126
2024-06-12,363.7945705995667
2024-06-13,357.6085707591538
2024-06-14,360.5772759274997
2024-06-17,366.9762400736867
2024-06-18,355.30104856719083
2024-06-19,353.1957808237393
2024-06-20,359.20104049405444
2024-06-21,364.42811630479423
2024-06-24,354.785745774046
2024-06-25,359.72496399228606
2024-06-26,349.61792626050124
2024-06-27,333.683896575768
2024-06-28,342.1014837449253
2024-07-01,333.2943429325819
2024-07-02,328.2942692214621
2024-07-03,324.9799666383333
2024-07-04,327.4053796605554
2024-07-05,335.018433707017
2024-07-08,343.1388786894205
2024-07-09,350.99208241491334
2024-07-10,344.3162527874703
2024-07-11,347.36314680095035
2024-07-12,347.81200154330236
2024-07-15,348.98930711521047
2024-07-16,362.281895244349
2024-07-17,365.17925792070326
2024-07-18,361.8144929633956
2024-07-19,352.6138702737182
2024-07-22,365.6998069611328
2024-07-23,362.2230486860578
2024-07-24,364.56990420309063
2024-07-25,363.45570830626957
2024-07-26,360.7088315903458
2024-07-29,366.4683055831429
2024-07-30,372.64905117760844
2024-07-31,371.4005059225173
2024-08-01,372.9559306919922
2024-08-02,360.61381621467865
2024-08-05,361.5406191050549
2024-08-06,363.28132065423017
2024-08-07,370.52247274397445
2024-08-08,366.5145903149254
2024-08-09,380.5988812351412
2024-08-12,377.19148872170695
2024-08-13,375.5067687303402
2024-08-14,359.19070092569496
2024-08-15,359.7864986505479
2024-08-16,352.5155059394567
2024-08-19,333.41820819633955
2024-08-20,342.4793918045343
2024-08-21,333.54446182820897
2024-08-22,334.5389363775808
2024-08-23,318.73637491047043
2024-08-26,319.63744460716885
2024-08-27,310.9705902875302
2024-08-28,317.20133670907285
2024-08-29,337.4010461557963
2024-08-30,325.77888861923736
2024-09-02,323.8381839219592
2024-09-03,328.1652328539774
2024-09-04,321.08882814754725
2024-09-05,311.09737449476415
2024-09-06,317.75011504193424
2024-09-09,318.5540311142015
2024-09-10,317.49501764826425
2024-09-11,311.00306788915697
2024-09-12,315.49426476519074
2024-09-13,318.37613255848674
2024-09-16,318.6243022956596
2024-09-17,320.0287803865789
2024-09-18,318.29416617851035
2024-09-19,331.4518298628002
2024-09-20,334.01877698757056
2024-09-23,333.4512252281217
2024-09-24,349.911403806165
2024-09-25,347.02264479869325
2024-09-26,351.58708360050923
2024-09-27,346.9432655267818
2024-09-30,349.1744254609449
2024-10-01,358.3037532520625
2024-10-02,335.0071217000625
2024-10-03,332.98430381832156
2024-10-04,326.6096203433439
2024-10-07,322.164340790924
2024-10-08,331.8243033068616
2024-10-09,329.9257660155903
2024-10-10,334.17837536214836
2024-10-11,336.71038530793555
2024-10-14,341.4863267828198
2024-10-15,344.164253017714
2024-10-16,344.9236578578338
2024-10-17,350.6326537971467
2024-10-18,362.0047822855812
2024-10-21,354.4478730185772
2024-10-22,348.61515713001796
2024-10-23,345.171721238479
2024-10-24,342.7221301507318
2024-10-25,345.29228185451876
2024-10-28,350.33357530929845
2024-10-29,349.24910691164223
2024-10-30,347.58557031161615
2024-10-31,357.49450988299435
2024-11-01,354.4382612122967
2024-11-04,351.3242616061919
2024-11-05,335.876945795621
2024-11-06,338.1911367737743
2024-11-07,333.23568732304767
2024-11-08,332.28974046412947
2024-11-11,322.81939934334855
2024-11-12,319.85603720427554
2024-11-13,324.6794674108934
2024-11-14,315.72757943073236
2024-11-15,309.7221785410979
2024-11-18,308.81783257088443
2024-11-19,301.9664915782013
2024-11-20,303.8069654814407
2024-11-21,302.0827711683591
2024-11-22,310.451311379526
2024-11-25,316.6254296622457
2024-11-26,317.6528465368428
2024-11-27,320.1926192745662
2024-11-28,334.7669655194189
2024-11-29,332.3796375900867
2024-12-02,343.3811238903771
2024-12-03,331.990657230105
2024-12-04,329.35270980867443
2024-12-05,331.80207624929534
2024-12-06,335.55074383608587
2024-12-09,331.51302283209554
2024-12-10,334.8091272783269
2024-12-11,332.70232842501395
2024-12-12,332.0376297684383
2024-12-13,333.7143950334909
2024-12-16,330.13072931989257
2024-12-17,335.93570561159055
2024-12-18,340.5110848640823
2024-12-19,336.69193916951366
2024-12-20,327.71972065282614
2024-12-23,318.89309252054835
2024-12-24,325.0791957109464
2024-12-25,327.81903873069604
2024-12-26,329.9943282464495
2024-12-27,325.7577832624428
2024-12-30,329.9510051401323
2024-12-31,330.78009069930863
