Date,NOW
2023-08-01,149.68238008970897
2023-08-02,148.6569569137695
2023-08-03,147.8737987677719
2023-08-04,145.58969111031752
2023-08-07,142.34194381018756
2023-08-08,147.49519986701523
2023-08-09,151.31477830130004
2023-08-10,153.58919913095482
2023-08-11,153.52896058791575
2023-08-14,159.35358444454582
2023-08-15,152.9716569222744
2023-08-16,150.67304744256745
2023-08-17,151.04532146988683
2023-08-18,147.5966716500486
2023-08-21,155.35572638464745
2023-08-22,160.5388327462712
2023-08-23,158.17846997592883
2023-08-24,158.22359813587087
2023-08-25,164.581316022649
2023-08-28,154.94897077649364
2023-08-29,162.80500701226688
2023-08-30,164.86717730407682
2023-08-31,164.6195422011739
2023-09-01,167.97689458411315
2023-09-04,169.768553141254
2023-09-05,169.0991811709008
2023-09-06,174.51940777999167
2023-09-07,180.9917755517317
2023-09-08,173.97011314820466
2023-09-11,170.02114576421363
2023-09-12,173.40272327303285
2023-09-13,169.7722694240804
2023-09-14,166.65619367964752
2023-09-15,165.47680139888524
2023-09-18,166.09442042789402
2023-09-19,162.52503803301528
2023-09-20,155.67548196001974
2023-09-21,158.44831821519765
2023-09-22,156.98623664314445
2023-09-25,164.11672348709288
2023-09-26,157.63827838876526
2023-09-27,156.8284899068142
2023-09-28,156.82070247058402
2023-09-29,156.960561202674
2023-10-02,156.55099900913166
2023-10-03,160.81280015693844
2023-10-04,155.71619403826256
2023-10-05,163.05581394482388
2023-10-06,159.24739513684437
2023-10-09,162.37892604187678
2023-10-10,162.75680098805842
2023-10-11,160.3183801282901
2023-10-12,166.32403129186747
2023-10-13,164.15956297828484
2023-10-16,164.9300992877151
2023-10-17,168.1303488215227
2023-10-18,170.03259253414961
2023-10-19,169.04871126290254
2023-10-20,168.10886468363313
2023-10-23,170.87014382060278
2023-10-24,173.82252383177894
2023-10-25,180.65465823931328
2023-10-26,178.6080203538154
2023-10-27,184.12725676009214
2023-10-30,183.49657484745853
2023-10-31,179.08101679888915
2023-11-01,188.43580863504178
2023-11-02,193.02432667219645
2023-11-03,193.15398467407175
2023-11-06,184.51696408067716
2023-11-07,191.5992044723882
2023-11-08,198.31682715803282
2023-11-09,199.72388357251967
2023-11-10,204.24491707753478
2023-11-13,205.80990023306327
2023-11-14,219.28132625332725
2023-11-15,229.02168913084626
2023-11-16,234.7909881673651
2023-11-17,231.4508651033655
2023-11-20,232.1036363295506
2023-11-21,228.07579058932222
2023-11-22,225.959889367743
2023-11-23,220.09179097611477
2023-11-24,225.341369694487
2023-11-27,229.9462691273523
2023-11-28,223.4501268293547
2023-11-29,229.84760876310892
2023-11-30,222.53100039625627
2023-12-01,222.90866192167272
2023-12-04,223.36646388970166
2023-12-05,220.8037923367773
2023-12-06,222.34777906193736
2023-12-07,218.3811749957801
2023-12-08,215.22307859728537
2023-12-11,220.79834556038145
2023-12-12,221.16044058210016
2023-12-13,217.8837595872989
2023-12-14,227.93066770113415
2023-12-15,230.48045231456092
2023-12-18,230.18598360338618
2023-12-19,218.18827584018152
2023-12-20,219.56575170289426
2023-12-21,225.03723542202655
2023-12-22,227.78601344311855
2023-12-25,225.39055530068805
2023-12-26,217.7870951084859
2023-12-27,217.00149919347015
2023-12-28,206.28575267913791
2023-12-29,200.68797683473318
2024-01-01,204.36696538673496
2024-01-02,204.30941245790248
2024-01-03,196.874258558438
2024-01-04,198.76021821332773
2024-01-05,197.68663734452718
2024-01-08,200.1882188955281
2024-01-09,201.12429652775472
2024-01-10,197.22935847152897
2024-01-11,192.12488168850408
2024-01-12,191.41313029974626
2024-01-15,195.12543639068025
2024-01-16,199.17988634213643
2024-01-17,197.20440308019408
2024-01-18,193.62749642826432
2024-01-19,193.77433109238706
2024-01-22,194.51242148820805
2024-01-23,188.30210790694642
2024-01-24,197.44167263088355
2024-01-25,205.28032394651348
2024-01-26,208.36884118800396
2024-01-29,205.7089846100421
2024-01-30,210.6966148643496
2024-01-31,214.16103655182235
2024-02-01,210.49445237339881
2024-02-02,212.62836285590026
2024-02-05,217.55729863554862
2024-02-06,219.5801429160296
2024-02-07,214.96206561644996
2024-02-08,210.4524918835657
2024-02-09,218.3624688908122
2024-02-12,225.44348472736522
2024-02-13,227.7784402115946
2024-02-14,225.7562589687047
2024-02-15,226.80555591928442
2024-02-16,233.94353760715427
2024-02-19,230.40945003796466
2024-02-20,221.71654692049756
2024-02-21,219.80849156240436
2024-02-22,215.29243566811633
2024-02-23,215.90908046397402
2024-02-26,217.49842995188786
2024-02-27,219.9403834028763
2024-02-28,223.3409088167841
2024-02-29,216.67380035619001
2024-03-01,223.52778695832492
2024-03-04,223.19668298034136
2024-03-05,224.5100489236735
2024-03-06,231.6191635492028
2024-03-07,226.32987692287278
2024-03-08,237.79109483018433
2024-03-11,232.07322004009993
2024-03-12,228.84194534478223
2024-03-13,231.9972235481277
2024-03-14,231.45962764832632
2024-03-15,236.46128031845322
2024-03-18,239.6102651327311
2024-03-19,232.2477569321214
2024-03-20,235.0584697501279
2024-03-21,233.85158343271448
2024-03-22,230.6672589815311
2024-03-25,241.23820155179308
2024-03-26,247.08372923431997
2024-03-27,253.1627304094291
2024-03-28,254.3210068235064
2024-03-29,245.64018493820822
2024-04-01,244.69751550602314
2024-04-02,237.46059635740662
2024-04-03,246.24759502824634
2024-04-04,241.05613985831147
2024-04-05,237.4740242725469
2024-04-08,235.78843311240416
2024-04-09,234.63548216492157
2024-04-10,231.96074067991654
2024-04-11,232.1131956562232
2024-04-12,225.77505551049882
2024-04-15,224.0425947245279
2024-04-16,223.77936310454527
2024-04-17,224.4166450554022
2024-04-18,220.2504944101224
2024-04-19,213.95173389648068
2024-04-22,226.5994752216017
2024-04-23,226.4124296107444
2024-04-24,225.431929685361
2024-04-25,224.9805980006725
2024-04-26,241.29624460035583
2024-04-29,246.17770194445518
2024-04-30,242.43256621830957
2024-05-01,240.52799173749514
2024-05-02,242.66502143803754
2024-05-03,231.72543495926033
2024-05-06,246.20037655163688
2024-05-07,231.8991250726387
2024-05-08,234.1598650661087
2024-05-09,234.9370383827475
2024-05-10,235.88677617509993
2024-05-13,230.7612157999384
2024-05-14,233.64823504611695
2024-05-15,229.87479093869544
2024-05-16,227.0628758753816
2024-05-17,230.18355649795456
2024-05-20,232.1701933374417
2024-05-21,237.1721653633154
2024-05-22,235.91318203169794
2024-05-23,237.36001055162987
2024-05-24,238.06272545723104
2024-05-27,238.24623457854958
2024-05-28,227.13704395716843
2024-05-29,223.16928828448377
2024-05-30,217.69754738996676
2024-05-31,227.1561065669382
2024-06-03,222.34711478033262
2024-06-04,221.73151781512698
2024-06-05,225.0395879817968
2024-06-06,227.54478067206904
2024-06-07,222.7431847540141
2024-06-10,227.35943898855135
2024-06-11,240.20446797047512
2024-06-12,244.3164203840504
2024-06-13,243.60823418685146
2024-06-14,242.663573757038
2024-06-17,232.77224837353077
2024-06-18,233.1291407239268
2024-06-19,225.83615453324865
2024-06-20,231.55669012012453
2024-06-21,219.7169365118789
2024-06-24,206.59410170017304
2024-06-25,203.18621596741824
2024-06-26,209.16073267830558
2024-06-27,204.58374132260155
2024-06-28,200.52906431283628
2024-07-01,197.7868193850247
2024-07-02,201.12866522446063
2024-07-03,199.73950935632854
2024-07-04,200.53606561091672
2024-07-05,199.29915249889675
2024-07-08,196.82155889164832
2024-07-09,195.59891457333396
2024-07-10,201.94937631837047
2024-07-11,194.9432440083313
2024-07-12,192.88179174267154
2024-07-15,194.3756229659524
2024-07-16,199.7145234546597
2024-07-17,197.43332481566864
2024-07-18,192.15562910557554
2024-07-19,192.3795815766059
2024-07-22,185.27142845271757
2024-07-23,182.98859381367072
2024-07-24,177.74917893566254
2024-07-25,178.99619327692727
2024-07-26,184.39970032387498
2024-07-29,180.1059916427342
2024-07-30,179.14489722390513
2024-07-31,173.63470361576546
2024-08-01,167.4067975288891
2024-08-02,163.21656398282275
2024-08-05,164.08841614369084
2024-08-06,172.60528886156857
2024-08-07,174.52552570462544
2024-08-08,183.00643145328118
2024-08-09,185.75445370381308
2024-08-12,189.69821015231668
2024-08-13,192.53817536198693
2024-08-14,188.96218960615252
2024-08-15,181.07339991808826
2024-08-16,184.26291773106223
2024-08-19,187.30144493463146
2024-08-20,183.1717091645976
2024-08-21,184.9400243635824
2024-08-22,189.2047650565648
2024-08-23,186.58867785928754
2024-08-26,193.59792140704857
2024-08-27,197.5250483464828
2024-08-28,195.80888637327044
2024-08-29,198.33108289589293
2024-08-30,193.46895901005982
2024-09-02,201.43662651952283
2024-09-03,205.87994376637934
2024-09-04,201.2617981339145
2024-09-05,191.70901692381594
2024-09-06,198.18744490014788
2024-09-09,191.678748875569
2024-09-10,201.92105670163832
2024-09-11,197.9576612787176
2024-09-12,205.66115556222155
2024-09-13,207.71071576735312
2024-09-16,202.87065625663806
2024-09-17,192.0587682988077
2024-09-18,187.0857307480164
2024-09-19,175.39113582437653
2024-09-20,174.81992613206089
2024-09-23,170.2719809525834
2024-09-24,168.32818165803727
2024-09-25,164.91358089878122
2024-09-26,165.10974007854915
2024-09-27,159.43662860369616
2024-09-30,168.01754373045364
2024-10-01,162.53745162074034
2024-10-02,161.75985538525248
2024-10-03,165.52573772782662
2024-10-04,167.92254991101672
2024-10-07,165.88550341444318
2024-10-08,173.93597714237484
2024-10-09,176.857513476233
2024-10-10,177.54770542617055
2024-10-11,177.26988270311298
2024-10-14,175.85649381382348
2024-10-15,172.91201713828443
2024-10-16,172.06213382618034
2024-10-17,170.00378448453205
2024-10-18,178.1717894358834
2024-10-21,179.2943453244071
2024-10-22,176.686541479185
2024-10-23,176.4783097434998
2024-10-24,174.22455442989332
2024-10-25,173.50359906607324
2024-10-28,167.60491916225627
2024-10-29,178.91158706049583
2024-10-30,175.64275071182948
2024-10-31,183.804247188123
2024-11-01,178.34757980762762
2024-11-04,188.1074569789174
2024-11-05,188.58901972678933
2024-11-06,191.02575631579532
2024-11-07,193.6968188213531
2024-11-08,193.84933793306263
2024-11-11,189.8696330476208
2024-11-12,187.89528347556077
2024-11-13,187.18702423818522
2024-11-14,185.308615002002
2024-11-15,191.07979633506454
2024-11-18,195.62864486173638
2024-11-19,191.78935095270793
2024-11-20,197.30431475009647
2024-11-21,198.12132071045005
2024-11-22,202.30654983146948
2024-11-25,204.9803587554049
2024-11-26,204.34592572924373
2024-11-27,207.14825669405943
2024-11-28,206.52636541796264
2024-11-29,200.74810382051066
2024-12-02,203.03632363574434
2024-12-03,196.59788688889438
2024-12-04,190.36558257648034
2024-12-05,186.00263076542754
2024-12-06,191.0361586871795
2024-12-09,187.29557303584215
2024-12-10,186.98904483565218
2024-12-11,176.42504662239566
2024-12-12,171.37533449735986
2024-12-13,168.02949627420094
2024-12-16,172.50414377060997
2024-12-17,170.7944075317082
2024-12-18,173.72464851940126
2024-12-19,178.41500231081662
2024-12-20,176.55878340003443
2024-12-23,179.87255521510514
2024-12-24,173.4540422144463
2024-12-25,179.97388485534768
2024-12-26,180.59963072030422
2024-12-27,188.32921733832663
2024-12-30,180.80719247560393
2024-12-31,178.72334618513239
