Date,ZS
2023-08-02,257.5310327316713
2023-08-03,256.5616154986155
2023-08-04,253.66920981016503
2023-08-07,252.18969506036848
2023-08-08,247.39673273941042
2023-08-09,248.32905030962684
2023-08-10,244.8488815519364
2023-08-11,242.71820680208185
2023-08-14,241.14227251495814
2023-08-15,240.54847893205056
2023-08-16,241.59136987183598
2023-08-17,242.19319233006013
2023-08-18,245.87252859481578
2023-08-21,245.75529789582887
2023-08-22,241.579991705603
2023-08-23,244.86554937207214
2023-08-24,243.64003179899112
2023-08-25,243.03399508804014
2023-08-28,239.4183827808312
2023-08-29,239.65720389543117
2023-08-30,238.9178541594548
2023-08-31,238.11157048819274
2023-09-01,235.49961823347363
2023-09-04,233.4522142083887
2023-09-05,227.90572015944517
2023-09-06,227.52307562712383
2023-09-07,223.6027874690937
2023-09-08,225.19434761191155
2023-09-11,226.622731636169
2023-09-12,225.441844719838
2023-09-13,223.18910241373027
2023-09-14,225.81195999486718
2023-09-15,226.2559712378432
2023-09-18,224.45231755356664
2023-09-19,222.02580948585458
2023-09-20,221.7884014450209
2023-09-21,217.92995509823697
2023-09-22,214.90106617617622
2023-09-25,217.64855859938598
2023-09-26,217.88521642465196
2023-09-27,218.3864391172944
2023-09-28,222.2672140171157
2023-09-29,224.1015925408094
2023-10-02,221.39101269128173
2023-10-03,223.13989339872714
2023-10-04,224.663024466472
2023-10-05,224.42639780049538
2023-10-06,227.1841008657626
2023-10-09,227.00253103732774
2023-10-10,227.16721471531332
2023-10-11,227.7295550570287
2023-10-12,225.06374028482784
2023-10-13,226.4594349614241
2023-10-16,226.64433335171162
2023-10-17,225.4328283587931
2023-10-18,225.5566924810473
2023-10-19,224.22522867786904
2023-10-20,226.32007874723197
2023-10-23,226.76175669065537
2023-10-24,229.63105150417186
2023-10-25,228.63190204135728
2023-10-26,228.95865605825662
2023-10-27,230.63250948864246
2023-10-30,231.24692569161377
2023-10-31,228.3500464523253
2023-11-01,228.87957139007935
2023-11-02,227.60988377786154
2023-11-03,230.4190802373647
2023-11-06,229.6683205285736
2023-11-07,234.91922268526628
2023-11-08,235.24876382861888
2023-11-09,236.20852551681094
2023-11-10,235.16650206098734
2023-11-13,235.30319508226134
2023-11-14,238.15109474189845
2023-11-15,237.03424673192094
2023-11-16,230.38978883290608
2023-11-17,231.8859125499689
2023-11-20,237.8008297105992
2023-11-21,240.1215152684344
2023-11-22,241.87616892880823
2023-11-23,244.2509573746163
2023-11-24,246.13657999331855
2023-11-27,243.8218489483683
2023-11-28,239.99973935580053
2023-11-29,243.61708796353562
2023-11-30,244.99971790668428
2023-12-01,251.27603847823858
2023-12-04,251.68167391322277
2023-12-05,249.0598277183343
2023-12-06,249.62344139763908
2023-12-07,250.9191996885992
2023-12-08,249.21917071393776
2023-12-11,250.10439938121314
2023-12-12,250.8412018979952
2023-12-13,251.33358839368316
2023-12-14,252.79900845807697
2023-12-15,251.44790466312622
2023-12-18,256.92413232126336
2023-12-19,254.7939206585379
2023-12-20,258.0613731710653
2023-12-21,260.7993573107521
2023-12-22,262.32491762462405
2023-12-25,266.09785024179115
2023-12-26,267.2654855610256
2023-12-27,272.092930264534
2023-12-28,275.67001747196025
2023-12-29,275.78384844312245
2024-01-01,277.8612833397029
2024-01-02,270.5138286771282
2024-01-03,271.5529748422608
2024-01-04,273.7505131269819
2024-01-05,272.84885087816394
2024-01-08,272.2601731937652
2024-01-09,272.8119808779704
2024-01-10,276.2249446610022
2024-01-11,275.4408646305555
2024-01-12,282.86230228833574
2024-01-15,286.08670561867046
2024-01-16,289.92001654118866
2024-01-17,290.9975022171067
2024-01-18,293.04201465948967
2024-01-19,293.5289133621442
2024-01-22,293.5289962355642
2024-01-23,287.9758951008152
2024-01-24,285.9545200848888
2024-01-25,286.01210816244367
2024-01-26,293.81707277630034
2024-01-29,298.1236198880157
2024-01-30,302.3306659582443
2024-01-31,307.1095147219028
2024-02-01,307.3002287676704
2024-02-02,309.4075739718241
2024-02-05,309.0566055126476
2024-02-06,307.6705914883859
2024-02-07,305.41858012525904
2024-02-08,302.234453465834
2024-02-09,296.6442166321468
2024-02-12,299.4077089777838
2024-02-13,291.92397039608505
2024-02-14,291.5412378359152
2024-02-15,292.0455496732166
2024-02-16,290.53874198805767
2024-02-19,291.4146959768972
2024-02-20,293.56853214948643
2024-02-21,292.5495991997273
2024-02-22,296.45342342410714
2024-02-23,300.1464676506243
2024-02-26,296.41111494604127
2024-02-27,298.62799355967456
2024-02-28,308.2079050476235
2024-02-29,312.0765515417558
2024-03-01,316.9432943258542
2024-03-04,318.1136034353275
2024-03-05,315.7923052783999
2024-03-06,305.68652750639706
2024-03-07,303.920927788406
2024-03-08,306.69760149778836
2024-03-11,306.25004694292187
2024-03-12,301.48082808674786
2024-03-13,302.2945153584266
2024-03-14,301.56712355269633
2024-03-15,300.55284041721535
2024-03-18,302.8136335000965
2024-03-19,304.08560974238463
2024-03-20,299.76625696044675
2024-03-21,300.7765758410224
2024-03-22,303.6473770710532
2024-03-25,304.6508405381937
2024-03-26,299.5627608290055
2024-03-27,301.6870376267775
2024-03-28,298.2805737281261
2024-03-29,294.24646417617026
2024-04-01,298.8067118471373
2024-04-02,299.42484132144995
2024-04-03,296.6969480188373
2024-04-04,296.87697243026327
2024-04-05,300.38296980565474
2024-04-08,302.3134527006659
2024-04-09,305.7379534478579
2024-04-10,307.78760517681013
2024-04-11,310.0682634088869
2024-04-12,308.66733025435735
2024-04-15,313.68958945178537
2024-04-16,321.37774552761965
2024-04-17,324.726618295879
2024-04-18,325.0717174351156
2024-04-19,329.1575384102095
2024-04-22,319.805673626541
2024-04-23,321.88978495727525
2024-04-24,325.9716257533132
2024-04-25,328.09723195191145
2024-04-26,334.5952544411307
2024-04-29,331.7531085397367
2024-04-30,330.20630557971214
2024-05-01,325.76740338607067
2024-05-02,325.6806821610294
2024-05-03,324.45511524290794
2024-05-06,326.6156741999254
2024-05-07,323.85513710718897
2024-05-08,319.3556616956882
2024-05-09,323.5348270381994
2024-05-10,327.4156658901231
2024-05-13,331.7409226342059
2024-05-14,330.55227675037435
2024-05-15,325.3397420336932
2024-05-16,317.76150677245903
2024-05-17,315.4573406743037
2024-05-20,304.1083605244449
2024-05-21,301.9442439119517
2024-05-22,302.3225382365221
2024-05-23,308.1475812748526
2024-05-24,305.39538791360417
2024-05-27,304.6133064597925
2024-05-28,306.1068068024637
2024-05-29,305.92722743339675
2024-05-30,311.46084651985376
2024-05-31,310.4829859754837
2024-06-03,311.9910771759837
2024-06-04,317.75363390377447
2024-06-05,321.7503783619659
2024-06-06,323.3135046209898
2024-06-07,319.66713484933376
2024-06-10,311.34483403993056
2024-06-11,308.58186754497126
2024-06-12,306.26737485955124
2024-06-13,300.3822693426252
2024-06-14,302.42756917830735
2024-06-17,303.84948662390286
2024-06-18,305.53928727281107
2024-06-19,303.46746321255574
2024-06-20,306.57700298087315
2024-06-21,308.31299826910237
2024-06-24,311.43175027743376
2024-06-25,314.7697646151043
2024-06-26,317.2899996469563
2024-06-27,316.0758744622324
2024-06-28,317.3621144014401
2024-07-01,315.34130466282335
2024-07-02,313.8190390575151
2024-07-03,315.4800807828494
2024-07-04,316.1971828819095
2024-07-05,316.6353569808133
2024-07-08,325.16251749457473
2024-07-09,320.94516124115245
2024-07-10,318.3590064472874
2024-07-11,318.25973395384653
2024-07-12,324.10513271574786
2024-07-15,322.16396351385555
2024-07-16,324.17890941846434
2024-07-17,326.96676702925794
2024-07-18,331.88702544135833
2024-07-19,330.9300347842246
2024-07-22,331.7363706745763
2024-07-23,334.66793720253077
2024-07-24,340.1270875543686
2024-07-25,342.56620917713326
2024-07-26,342.46417456292164
2024-07-29,337.83211379135486
2024-07-30,341.6336494251558
2024-07-31,335.0070081733808
2024-08-01,343.1544417995361
2024-08-02,340.38285065575934
2024-08-05,348.2901416804358
2024-08-06,350.23613246733004
2024-08-07,354.8353974793883
2024-08-08,357.46722832878345
2024-08-09,353.9780555905051
2024-08-12,358.0984269726834
2024-08-13,362.07666815400603
2024-08-14,365.74083228093167
2024-08-15,364.1809600856817
2024-08-16,369.7265123166103
2024-08-19,368.6094943292999
2024-08-20,365.8049716417706
2024-08-21,364.57846316741677
2024-08-22,367.6998897804865
2024-08-23,359.2505420212974
2024-08-26,361.31234634361005
2024-08-27,357.0391649244855
2024-08-28,356.0360893634555
2024-08-29,357.3285633953655
2024-08-30,360.46895523531043
2024-09-02,356.1340009336508
2024-09-03,358.16085669729824
2024-09-04,362.30531915110663
2024-09-05,363.25079481360035
2024-09-06,363.6737133147861
2024-09-09,356.1797097204191
2024-09-10,355.79813300425775
2024-09-11,354.3126299133323
2024-09-12,359.29599643772764
2024-09-13,360.7451571501086
2024-09-16,369.96875174119447
2024-09-17,373.4689120330839
2024-09-18,370.7055655918965
2024-09-19,372.6746907325091
2024-09-20,370.4536011742965
2024-09-23,370.0932249376206
2024-09-24,373.97812397215637
2024-09-25,376.8858140415407
2024-09-26,373.98145816885705
2024-09-27,372.5582442417511
2024-09-30,370.04853355189493
2024-10-01,364.563729909454
2024-10-02,369.2911186564168
2024-10-03,373.1444979387006
2024-10-04,371.4567814482286
2024-10-07,373.9370538041547
2024-10-08,368.9741141986031
2024-10-09,366.84660696355803
2024-10-10,365.9533119080375
2024-10-11,362.9946122096319
2024-10-14,360.9613510875933
2024-10-15,362.64434537168
2024-10-16,362.2435690844607
2024-10-17,355.3370735753773
2024-10-18,351.60462394560733
2024-10-21,362.6290525554015
2024-10-22,359.4213211944022
2024-10-23,368.9067348899111
2024-10-24,362.52382988998306
2024-10-25,361.1827455116105
2024-10-28,364.4776318903774
2024-10-29,366.30220739802235
2024-10-30,363.1529597013876
2024-10-31,359.8702293340185
2024-11-01,363.5030107966184
2024-11-04,355.80079300902077
2024-11-05,352.60053233463844
2024-11-06,357.0211306138675
2024-11-07,355.626845839561
2024-11-08,353.55844223920724
2024-11-11,357.0231705271132
2024-11-12,356.4787362441409
2024-11-13,351.9852335910318
2024-11-14,348.2957307397931
2024-11-15,349.1774090848281
2024-11-18,351.00575051324336
2024-11-19,350.4342782362893
2024-11-20,347.50112557139994
2024-11-21,350.8404994834455
2024-11-22,348.60274200657904
2024-11-25,345.93173699459834
2024-11-26,345.75893859648374
2024-11-27,344.73888546888094
2024-11-28,350.96186568365016
2024-11-29,355.43798065673496
2024-12-02,351.0790687625014
2024-12-03,354.6136431369489
2024-12-04,356.6993727747221
2024-12-05,358.1783615621108
2024-12-06,363.7364184136355
2024-12-09,363.84515864761204
2024-12-10,363.39949999198245
2024-12-11,361.8356337976031
2024-12-12,357.7148393251218
2024-12-13,366.98489068566494
2024-12-16,370.04430187135927
2024-12-17,363.26581163955325
2024-12-18,363.90888370786723
2024-12-19,369.28850021868766
2024-12-20,371.81260395229833
2024-12-23,373.58147844738966
2024-12-24,375.0459261298318
2024-12-25,373.68142647033034
2024-12-26,377.8368828036225
2024-12-27,372.7757597630846
2024-12-30,379.16598941080343
2024-12-31,378.49540456112925
