Date,EA
2023-07-31,86.87578837187606
2023-08-01,87.4146310204709
2023-08-02,88.21117325626405
2023-08-03,89.56639726222171
2023-08-04,88.91561825107217
2023-08-07,88.82698542210328
2023-08-08,88.59841945838483
2023-08-09,89.49899439914547
2023-08-10,88.79034028213859
2023-08-11,88.6465587225343
2023-08-14,89.2088589669715
2023-08-15,88.43959104945921
2023-08-16,87.87816306730517
2023-08-17,86.08615935361175
2023-08-18,84.07783518781453
2023-08-21,84.38270637049388
2023-08-22,83.10464863262584
2023-08-23,83.57107949401482
2023-08-24,83.86552361816882
2023-08-25,83.50295294178167
2023-08-28,83.2833255834288
2023-08-29,83.07226622590325
2023-08-30,82.18793216229834
2023-08-31,82.2322921930934
2023-09-01,82.09455298568119
2023-09-04,83.55283384107113
2023-09-05,82.9209415350288
2023-09-06,82.65784837535689
2023-09-07,81.83115704699387
2023-09-08,82.86175484717221
2023-09-11,84.864754365758
2023-09-12,85.38023637725152
2023-09-13,86.7981916679592
2023-09-14,88.37379807957258
2023-09-15,89.09736254762102
2023-09-18,89.25505643121548
2023-09-19,88.32238427357628
2023-09-20,87.99535401398056
2023-09-21,87.8315433868533
2023-09-22,87.85804641683042
2023-09-25,86.15987462873423
2023-09-26,86.32559677982023
2023-09-27,86.2627863543976
2023-09-28,85.60121838546935
2023-09-29,86.72326180676032
2023-10-02,87.54825769577906
2023-10-03,86.46028748214532
2023-10-04,85.6582148119698
2023-10-05,84.1663936870405
2023-10-06,83.58708066953105
2023-10-09,82.97142714855252
2023-10-10,81.29594183054397
2023-10-11,82.21581669686525
2023-10-12,81.49986594466915
2023-10-13,81.25544563568347
2023-10-16,80.49823553320891
2023-10-17,81.05252588369898
2023-10-18,80.47400789961969
2023-10-19,80.09928450824685
2023-10-20,81.32459233235983
2023-10-23,81.25155618685682
2023-10-24,81.53305467977732
2023-10-25,83.02763957310677
2023-10-26,83.75789229098682
2023-10-27,84.55855366075271
2023-10-30,84.33670655426691
2023-10-31,83.42612149245285
2023-11-01,84.55791651435456
2023-11-02,85.9282956360267
2023-11-03,85.7726998998353
2023-11-06,86.9874720980402
2023-11-07,88.06273372791523
2023-11-08,87.14342876452672
2023-11-09,86.79434315560117
2023-11-10,89.12252096602789
2023-11-13,89.52686928501174
2023-11-14,89.30521730432936
2023-11-15,90.23570953285234
2023-11-16,90.871078153608
2023-11-17,91.22626294305141
2023-11-20,92.22464045065057
2023-11-21,91.7386417947634
2023-11-22,92.34606885310005
2023-11-23,92.2531222604131
2023-11-24,91.69869720958954
2023-11-27,91.5422459704581
2023-11-28,91.54595552863846
2023-11-29,91.87012635934622
2023-11-30,92.90030117018453
2023-12-01,91.25352045713957
2023-12-04,90.38211195294636
2023-12-05,89.69094407969759
2023-12-06,91.80964796226198
2023-12-07,93.32693686927827
2023-12-08,93.6923475093709
2023-12-11,93.41783124066684
2023-12-12,93.8552938582238
2023-12-13,95.2847449212356
2023-12-14,95.71320941621971
2023-12-15,96.06063783360372
2023-12-18,97.28151922247967
2023-12-19,97.3873927499938
2023-12-20,96.45336961890601
2023-12-21,94.68771354400226
2023-12-22,94.05178651474495
2023-12-25,96.10393897639851
2023-12-26,95.11594855644782
2023-12-27,94.04832285988023
2023-12-28,92.16920530182867
2023-12-29,89.61168196918292
2024-01-01,89.14687464445811
2024-01-02,88.0951194477341
2024-01-03,87.0863576499029
2024-01-04,86.29069702396284
2024-01-05,83.97424244418842
2024-01-08,85.08406249017757
2024-01-09,85.56429813162246
2024-01-10,83.20864367557682
2024-01-11,83.43269147629907
2024-01-12,84.91544423740662
2024-01-15,85.5494907223326
2024-01-16,86.58423901083741
2024-01-17,88.04858769413623
2024-01-18,87.8958002378521
2024-01-19,87.83669643832617
2024-01-22,89.17766926512418
2024-01-23,90.48162152757476
2024-01-24,90.89155978269478
2024-01-25,88.27733806135384
2024-01-26,88.79776226909246
2024-01-29,88.37768003693422
2024-01-30,88.85705326392845
2024-01-31,88.17502585874479
2024-02-01,88.18200651384757
2024-02-02,88.6931663260837
2024-02-05,87.77430652372816
2024-02-06,89.32310227806201
2024-02-07,88.50502788684676
2024-02-08,90.49616333827781
2024-02-09,90.65244350711366
2024-02-12,91.30927318881778
2024-02-13,92.04555628177205
2024-02-14,92.9552777481396
2024-02-15,92.01386944230485
2024-02-16,91.68858276079833
2024-02-19,91.94370628187156
2024-02-20,91.37513469038473
2024-02-21,89.87619458867573
2024-02-22,87.01601909109874
2024-02-23,87.72790568478128
2024-02-26,87.37081582783678
2024-02-27,87.91369623828474
2024-02-28,89.50769239283225
2024-02-29,90.34608289207033
2024-03-01,90.3190845879131
2024-03-04,89.39139105490933
2024-03-05,91.2913136945708
2024-03-06,89.73373727967831
2024-03-07,89.81532583914205
2024-03-08,89.78208593149391
2024-03-11,89.57652153378974
2024-03-12,89.73218766841488
2024-03-13,91.24341860547719
2024-03-14,91.12943397757084
2024-03-15,91.52980456881849
2024-03-18,92.88839294387903
2024-03-19,92.46194212047787
2024-03-20,93.33498511152108
2024-03-21,93.25779284870123
2024-03-22,91.87292553003039
2024-03-25,92.97391337571545
2024-03-26,93.84610757786469
2024-03-27,94.29637450044136
2024-03-28,95.8140589451529
2024-03-29,95.84587868742798
2024-04-01,94.62023159901841
2024-04-02,92.13404539295082
2024-04-03,92.89725140783607
2024-04-04,93.59287150636345
2024-04-05,92.30407008360818
2024-04-08,92.26807281847651
2024-04-09,93.27807818626046
2024-04-10,91.8292159390144
2024-04-11,93.52507137648594
2024-04-12,93.95207049204609
2024-04-15,93.69595700807963
2024-04-16,93.00638168990932
2024-04-17,92.50597102697768
2024-04-18,91.50551331879652
2024-04-19,92.1033152563287
2024-04-22,91.6868738186182
2024-04-23,92.22542836945637
2024-04-24,92.93570074982605
2024-04-25,94.19016211190329
2024-04-26,92.84893855211459
2024-04-29,93.02516954438113
2024-04-30,93.81027262723852
2024-05-01,93.84679173653878
2024-05-02,95.72008360424704
2024-05-03,95.82954768582958
2024-05-06,95.73493523162522
2024-05-07,96.63476522314726
2024-05-08,96.95759890576598
2024-05-09,98.23720824081344
2024-05-10,98.8182591933915
2024-05-13,98.45862198366174
2024-05-14,98.00502467155702
2024-05-15,99.6912607986454
2024-05-16,98.41529660605596
2024-05-17,98.18321612745815
2024-05-20,96.62986974279042
2024-05-21,96.59285339081755
2024-05-22,94.55725835487435
2024-05-23,95.1111916284485
2024-05-24,95.6318697618034
2024-05-27,94.73932712441183
2024-05-28,94.47992460101945
2024-05-29,94.87680055598825
2024-05-30,93.16233904301205
2024-05-31,92.13323549287925
2024-06-03,91.37528882280684
2024-06-04,91.3443711800213
2024-06-05,90.5788368398436
2024-06-06,90.86736661166228
2024-06-07,90.25884876824303
2024-06-10,90.08081284381869
2024-06-11,90.34954949402183
2024-06-12,88.9232706398984
2024-06-13,88.67819668933826
2024-06-14,89.51758594285957
2024-06-17,87.85333163404034
2024-06-18,87.07926983818562
2024-06-19,87.17657004723736
2024-06-20,87.31555116784588
2024-06-21,87.78938458541744
2024-06-24,88.79311541689712
2024-06-25,88.49052728110325
2024-06-26,85.82910606148481
2024-06-27,87.83074722562183
2024-06-28,87.9210007775799
2024-07-01,87.61705348325708
2024-07-02,88.47101939464393
2024-07-03,88.53900428121358
2024-07-04,87.5814737796107
2024-07-05,88.37340033398331
2024-07-08,88.30754031082749
2024-07-09,88.7861103503516
2024-07-10,90.67588985748186
2024-07-11,91.49991754871155
2024-07-12,91.53363689383114
2024-07-15,89.714500066149
2024-07-16,90.00026029388759
2024-07-17,90.6278067627034
2024-07-18,89.28159517978199
2024-07-19,90.13961151749227
2024-07-22,89.96046114110224
2024-07-23,90.29378191907043
2024-07-24,90.36931867739119
2024-07-25,91.98411573787376
2024-07-26,93.69660118336813
2024-07-29,93.04946283397425
2024-07-30,93.48939207223957
2024-07-31,91.12924598290292
2024-08-01,89.33069677761729
2024-08-02,87.85311411621997
2024-08-05,86.73270713047253
2024-08-06,89.25117834169664
2024-08-07,88.5276626764955
2024-08-08,87.8251360696501
2024-08-09,88.92216567031164
2024-08-12,87.86230800008057
2024-08-13,88.62411959742234
2024-08-14,89.40207896929739
2024-08-15,88.19630390263559
2024-08-16,86.96555611810118
2024-08-19,87.38272597994579
2024-08-20,86.21661628393235
2024-08-21,85.41868484836014
2024-08-22,85.25237096325891
2024-08-23,85.01703989622231
2024-08-26,84.85187273259436
2024-08-27,85.71962279667598
2024-08-28,84.90004709365884
2024-08-29,85.1116967815386
2024-08-30,86.09149885964013
2024-09-02,86.28353836362753
2024-09-03,86.47736146714462
2024-09-04,86.27655468065218
2024-09-05,86.00872356681722
2024-09-06,85.82354631940049
2024-09-09,84.99584041819924
2024-09-10,84.296229222688
2024-09-11,85.0385680210674
2024-09-12,85.24213640844845
2024-09-13,84.68747877045251
2024-09-16,83.09973916645208
2024-09-17,83.0466988683292
2024-09-18,82.47571293451185
2024-09-19,81.77495331469609
2024-09-20,82.45275397107727
2024-09-23,82.0295119745666
2024-09-24,81.55837552960699
2024-09-25,81.81192805303321
2024-09-26,82.00307274064188
2024-09-27,81.19085868050819
2024-09-30,80.75471400734111
2024-10-01,81.21322008497478
2024-10-02,82.068130910313
2024-10-03,83.32529020229268
2024-10-04,83.53550857181243
2024-10-07,83.63679944347285
2024-10-08,84.45075377652603
2024-10-09,84.87841548831148
2024-10-10,84.414601233803
2024-10-11,85.67588034535653
2024-10-14,88.08561845465309
2024-10-15,88.28285076974872
2024-10-16,85.74783870033
2024-10-17,85.70586381991444
2024-10-18,84.21160728970432
2024-10-21,83.74590301040946
2024-10-22,83.22345098247884
2024-10-23,81.96624752789273
2024-10-24,81.93183795198551
2024-10-25,84.68146611849797
2024-10-28,85.26932145895054
2024-10-29,83.86926002211565
2024-10-30,81.49857462440936
2024-10-31,81.56680480915112
2024-11-01,81.32370133543556
2024-11-04,80.30167158857728
2024-11-05,80.33997577018121
2024-11-06,81.43381520060004
2024-11-07,81.63052601568248
2024-11-08,82.64321027228162
2024-11-11,80.78968829839475
2024-11-12,79.79190526500345
2024-11-13,80.89298055134145
2024-11-14,81.1053987551484
2024-11-15,80.77102954292398
2024-11-18,80.58233186464392
2024-11-19,80.89436196087422
2024-11-20,78.43199027113955
2024-11-21,77.20399318636072
2024-11-22,77.64227733347934
2024-11-25,78.75858874492253
2024-11-26,79.79803239989316
2024-11-27,79.92819696778332
2024-11-28,78.4119109835986
2024-11-29,77.54166306660265
2024-12-02,77.91920342998893
2024-12-03,76.96746482074158
2024-12-04,77.57403549527977
2024-12-05,78.19186764687879
2024-12-06,78.72687009378805
2024-12-09,78.4118426574075
2024-12-10,78.96025673186924
2024-12-11,79.81135778437736
2024-12-12,80.1683697663831
2024-12-13,79.5399958612617
2024-12-16,80.70910249307072
2024-12-17,81.66941953200222
2024-12-18,80.89987775236072
2024-12-19,79.79933120915652
2024-12-20,80.32237314483963
2024-12-23,80.86836293269191
2024-12-24,80.96527007446853
2024-12-25,80.78653880208597
2024-12-26,81.5936420183716
2024-12-27,81.12227578965532
2024-12-30,82.45367946463291
2024-12-31,81.47577112800617
