Date,LUV
2023-08-03,303.80002517704196
2023-08-04,290.99160676773164
2023-08-07,291.44684640911055
2023-08-08,279.23844601999394
2023-08-09,282.9154003817177
2023-08-10,285.1353946489527
2023-08-11,281.56219205081777
2023-08-14,276.6651633562478
2023-08-15,288.6077256362315
2023-08-16,298.47814930870834
2023-08-17,293.3382218650382
2023-08-18,304.3502043209707
2023-08-21,305.6422029346674
2023-08-22,310.98685879237786
2023-08-23,311.7039839313583
2023-08-24,315.84518056450895
2023-08-25,318.3582182122588
2023-08-28,306.57861366522735
2023-08-29,301.04698331355064
2023-08-30,313.27774047926073
2023-08-31,305.23493303952813
2023-09-01,309.7572353163456
2023-09-04,310.14097879439606
2023-09-05,314.0672137322826
2023-09-06,311.446732643455
2023-09-07,300.19722787058777
2023-09-08,295.85404063591625
2023-09-11,302.3764474697732
2023-09-12,286.69154676573464
2023-09-13,280.99980777642827
2023-09-14,274.3814150535796
2023-09-15,284.20303412307817
2023-09-18,292.299904593421
2023-09-19,288.0931742105917
2023-09-20,293.57473687242504
2023-09-21,291.43619381162995
2023-09-22,296.38139781743246
2023-09-25,300.0418793516644
2023-09-26,305.7082570764645
2023-09-27,305.3557207602172
2023-09-28,308.5639339288965
2023-09-29,307.730432908294
2023-10-02,304.95617933805585
2023-10-03,306.842743120564
2023-10-04,310.5908956129843
2023-10-05,313.8624447246525
2023-10-06,316.0390232521768
2023-10-09,310.1354244233469
2023-10-10,291.2257922329251
2023-10-11,291.4953505427307
2023-10-12,298.80056451203325
2023-10-13,293.60490270002555
2023-10-16,287.45270641365994
2023-10-17,286.45314336884104
2023-10-18,282.07322979059023
2023-10-19,275.9734135350447
2023-10-20,280.8723179088741
2023-10-23,284.6628510578737
2023-10-24,285.3136480377594
2023-10-25,276.33410852158624
2023-10-26,288.34223114650723
2023-10-27,293.0817996887296
2023-10-30,285.22834991279495
2023-10-31,292.0785313149189
2023-11-01,285.4963214467627
2023-11-02,291.22048453683203
2023-11-03,280.13849411248697
2023-11-06,283.61550424006776
2023-11-07,273.07195279947223
2023-11-08,266.0796257645638
2023-11-09,260.6938500931645
2023-11-10,260.7787803850493
2023-11-13,263.647239935943
2023-11-14,264.8706228199901
2023-11-15,257.10248855106585
2023-11-16,250.094639986185
2023-11-17,249.32217540271498
2023-11-20,249.66262279642686
2023-11-21,244.14268428004024
2023-11-22,249.6459515780994
2023-11-23,244.74048214601527
2023-11-24,244.15703699944922
2023-11-27,238.31601665658968
2023-11-28,248.2268426092183
2023-11-29,245.5775395436606
2023-11-30,244.26658649097996
2023-12-01,242.24110964048842
2023-12-04,238.35335144461854
2023-12-05,245.68778654270565
2023-12-06,238.54550168455867
2023-12-07,259.66700291806796
2023-12-08,264.86133830126374
2023-12-11,265.21824003339515
2023-12-12,271.3199307646763
2023-12-13,276.37030962376883
2023-12-14,283.0102458632925
2023-12-15,290.8356236750282
2023-12-18,290.47478975662085
2023-12-19,284.2974620914509
2023-12-20,287.5102804036715
2023-12-21,291.28481921317194
2023-12-22,281.0625929135091
2023-12-25,280.92559801873267
2023-12-26,282.83957709498196
2023-12-27,280.37217885311003
2023-12-28,287.51628623441775
2023-12-29,283.99349656665663
2024-01-01,285.0155589436291
2024-01-02,290.41015794718226
2024-01-03,272.0399535711164
2024-01-04,269.2064320106634
2024-01-05,266.1789928967171
2024-01-08,277.9838862132159
2024-01-09,275.5347437171849
2024-01-10,283.13469421574644
2024-01-11,290.56124381132116
2024-01-12,294.8775166863006
2024-01-15,302.17457242900633
2024-01-16,298.72538021551196
2024-01-17,289.7516208730849
2024-01-18,293.46570164614866
2024-01-19,282.0577380118627
2024-01-22,292.1209920676717
2024-01-23,281.6627316853739
2024-01-24,280.73271097630106
2024-01-25,276.7756113963312
2024-01-26,265.15702346979714
2024-01-29,269.58630524222235
2024-01-30,250.3345396056121
2024-01-31,251.3968543800569
2024-02-01,253.7014794304091
2024-02-02,244.04061214807984
2024-02-05,237.94199717643224
2024-02-06,253.37282285149507
2024-02-07,244.90375273716876
2024-02-08,232.49396375045987
2024-02-09,224.25261244211242
2024-02-12,222.18107021390898
2024-02-13,221.26114621098836
2024-02-14,215.20178181937803
2024-02-15,212.42391123096075
2024-02-16,209.6580894519623
2024-02-19,210.46789755761944
2024-02-20,224.11107433535074
2024-02-21,229.80786511385938
2024-02-22,230.5552014342937
2024-02-23,233.98288933093448
2024-02-26,228.70563155140775
2024-02-27,230.94316091353116
2024-02-28,232.92394972264043
2024-02-29,232.48408924678802
2024-03-01,217.70461517083277
2024-03-04,226.90197377166496
2024-03-05,226.40045374721896
2024-03-06,228.08634545170423
2024-03-07,222.12264445191613
2024-03-08,210.65614844669594
2024-03-11,211.76849896569843
2024-03-12,217.0518172596168
2024-03-13,217.8959948696247
2024-03-14,220.60371830519276
2024-03-15,229.64782252657912
2024-03-18,220.86293129405303
2024-03-19,227.46052962977745
2024-03-20,214.5950537662904
2024-03-21,207.2959383068753
2024-03-22,207.68790903451242
2024-03-25,202.4331454986828
2024-03-26,206.64041201690102
2024-03-27,204.5393459489728
2024-03-28,207.1363726055388
2024-03-29,203.88477099017592
2024-04-01,205.9930237487596
2024-04-02,203.87484930680586
2024-04-03,204.53943462205493
2024-04-04,207.2529717383451
2024-04-05,201.5860754898337
2024-04-08,200.13722036290454
2024-04-09,195.7228470415108
2024-04-10,193.86094839737797
2024-04-11,195.5440104130997
2024-04-12,189.7148448069639
2024-04-15,178.15493346900473
2024-04-16,183.6353967773716
2024-04-17,178.6340399113394
2024-04-18,186.97896231742047
2024-04-19,185.5795030195469
2024-04-22,185.85972336618565
2024-04-23,193.28225853179748
2024-04-24,183.17968000404102
2024-04-25,185.33195318877577
2024-04-26,182.37110124999285
2024-04-29,185.99239383076778
2024-04-30,185.02422488230937
2024-05-01,182.4071234412194
2024-05-02,179.2705350068116
2024-05-03,181.09615944400431
2024-05-06,182.93970224992407
2024-05-07,181.25304252109768
2024-05-08,186.6295109487518
2024-05-09,189.33334280110415
2024-05-10,192.49023638185085
2024-05-13,190.23076764137045
2024-05-14,194.62493695620387
2024-05-15,186.02845114067833
2024-05-16,189.64066073280023
2024-05-17,189.37844784538208
2024-05-20,194.33951192319668
2024-05-21,193.20035391507497
2024-05-22,195.8520776163918
2024-05-23,199.28546692835374
2024-05-24,194.98446220365992
2024-05-27,189.26300150541405
2024-05-28,185.91197253446026
2024-05-29,186.86872034720454
2024-05-30,183.34249181222216
2024-05-31,181.03276433546108
2024-06-03,180.94712046356915
2024-06-04,180.24388986441767
2024-06-05,182.42591855626932
2024-06-06,185.65808525386578
2024-06-07,187.88368716205977
2024-06-10,182.68745408463298
2024-06-11,188.1554860404771
2024-06-12,188.93500022308822
2024-06-13,188.75593339501046
2024-06-14,191.1031035763655
2024-06-17,196.4191822928844
2024-06-18,187.2984647382747
2024-06-19,184.49655806006385
2024-06-20,190.63545423304978
2024-06-21,190.48985243334002
2024-06-24,186.4849952546798
2024-06-25,192.1723913541568
2024-06-26,196.62961425727096
2024-06-27,200.98472370636003
2024-06-28,203.80234056765832
2024-07-01,199.00013879408507
2024-07-02,191.08189877994576
2024-07-03,194.20127895812965
2024-07-04,193.57442704226887
2024-07-05,203.13397424345442
2024-07-08,209.85787052469112
2024-07-09,204.02570162934407
2024-07-10,206.34030552088424
2024-07-11,214.08430456196345
2024-07-12,208.62463325122326
2024-07-15,203.2148254072973
2024-07-16,205.06443349720047
2024-07-17,205.35370756365407
2024-07-18,203.9825571312487
2024-07-19,203.09032658646913
2024-07-22,206.41907587241118
2024-07-23,206.5848826361236
2024-07-24,195.76659812664718
2024-07-25,194.32765691577967
2024-07-26,196.93257556158244
2024-07-29,202.18715714480788
2024-07-30,204.01270850253027
2024-07-31,199.8086723069465
2024-08-01,202.4225414324407
2024-08-02,198.97262481823458
2024-08-05,198.41446855569797
2024-08-06,194.7487539143907
2024-08-07,188.35097453985858
2024-08-08,190.60146342703706
2024-08-09,188.2067093012759
2024-08-12,191.76950348983752
2024-08-13,197.23284950928476
2024-08-14,195.51620321963722
2024-08-15,198.98735548488347
2024-08-16,195.13082170000106
2024-08-19,191.2546996353202
2024-08-20,187.27267372748844
2024-08-21,182.04276363109992
2024-08-22,181.7069598267014
2024-08-23,181.913779554994
2024-08-26,178.78873368784252
2024-08-27,168.1294100787032
2024-08-28,164.64314191305573
2024-08-29,154.90482740340974
2024-08-30,154.43304584739155
2024-09-02,159.22471941487527
2024-09-03,159.89700612312396
2024-09-04,157.7735474428786
2024-09-05,155.21134670207826
2024-09-06,153.62607850492589
2024-09-09,152.63541012144304
2024-09-10,156.06978889162733
2024-09-11,152.72556162400264
2024-09-12,158.43201631275917
2024-09-13,162.4388626499923
2024-09-16,162.84468355451696
2024-09-17,156.7167683130786
2024-09-18,158.37009672782096
2024-09-19,161.45409314907423
2024-09-20,160.88273330361554
2024-09-23,164.64554157483985
2024-09-24,170.15977517108743
2024-09-25,172.7722651522679
2024-09-26,175.05398122161
2024-09-27,175.25799059351655
2024-09-30,170.99296010080263
2024-10-01,172.24761660136062
2024-10-02,177.41212234297183
2024-10-03,182.53132384746934
2024-10-04,179.5509624765755
2024-10-07,180.68181553299465
2024-10-08,179.622894556071
2024-10-09,180.8628183207314
2024-10-10,185.78669241026665
2024-10-11,187.77031383868857
2024-10-14,193.38939998190588
2024-10-15,189.9687746435838
2024-10-16,182.83885031159855
2024-10-17,191.6059810049229
2024-10-18,190.28124834635096
2024-10-21,196.80770676197312
2024-10-22,195.06156643765934
2024-10-23,195.09064623900608
2024-10-24,189.80263694188335
2024-10-25,189.3944997927572
2024-10-28,179.27743748061272
2024-10-29,186.04554916708386
2024-10-30,194.0662253947602
2024-10-31,198.25071946381465
2024-11-01,195.92568348784113
2024-11-04,201.99771845553178
2024-11-05,210.67558553488942
2024-11-06,202.87690793936562
2024-11-07,205.97559532578813
2024-11-08,210.87834393556847
2024-11-11,219.0339991727912
2024-11-12,218.68192317031367
2024-11-13,229.46755167500336
2024-11-14,244.55364066024214
2024-11-15,246.01883295438824
2024-11-18,252.45022972596726
2024-11-19,243.07009344293698
2024-11-20,249.54914880335932
2024-11-21,238.12755541741745
2024-11-22,233.08839201892
2024-11-25,239.83525233050742
2024-11-26,236.46129363290322
2024-11-27,235.54915176960367
2024-11-28,235.8039102031783
2024-11-29,230.7660777509972
2024-12-02,233.42550012875566
2024-12-03,227.71143608565293
2024-12-04,213.66059196831625
2024-12-05,211.33323237281743
2024-12-06,196.6797239912257
2024-12-09,194.79032328534115
2024-12-10,194.43213079933304
2024-12-11,197.6697089511095
2024-12-12,192.0548675872502
2024-12-13,194.77796334974707
2024-12-16,197.92427972526536
2024-12-17,198.5140911129242
2024-12-18,199.21801877816054
2024-12-19,200.7362050554315
2024-12-20,202.95481404769114
2024-12-23,201.67186901079592
2024-12-24,203.890901730719
2024-12-25,209.12636847335088
2024-12-26,209.21386869046447
2024-12-27,210.78268468871565
2024-12-30,218.58292330636337
2024-12-31,226.68739244924194
