Date,KMI
2023-08-01,187.1667815450588
2023-08-02,188.31989293031822
2023-08-03,188.6726464084473
2023-08-04,192.6623207634428
2023-08-07,193.00814509235266
2023-08-08,185.38977427935905
2023-08-09,186.76453193064705
2023-08-10,184.7194183334418
2023-08-11,184.30458389938298
2023-08-14,182.47742528267747
2023-08-15,184.02308075183205
2023-08-16,187.0694300261947
2023-08-17,183.9963798500419
2023-08-18,179.3711997681917
2023-08-21,177.82097307607958
2023-08-22,176.64262145732772
2023-08-23,169.13385933675474
2023-08-24,170.05067442344955
2023-08-25,167.88381601633245
2023-08-28,170.28332313161664
2023-08-29,172.316545055027
2023-08-30,171.8923482397857
2023-08-31,174.32064964503294
2023-09-01,176.08377415402094
2023-09-04,174.7614735479911
2023-09-05,170.03087672696924
2023-09-06,163.9864778388321
2023-09-07,162.14473907647113
2023-09-08,166.18551155087468
2023-09-11,157.26044605461095
2023-09-12,153.8727552013979
2023-09-13,150.1244195876492
2023-09-14,152.59623955739679
2023-09-15,147.45302618126138
2023-09-18,143.93724730682985
2023-09-19,144.7705543696539
2023-09-20,142.92819205046573
2023-09-21,141.10115440674173
2023-09-22,147.38223730221196
2023-09-25,143.89612761110644
2023-09-26,141.9216947674436
2023-09-27,141.96408276999256
2023-09-28,142.08336264872278
2023-09-29,143.37157201267848
2023-10-02,142.98784010221846
2023-10-03,146.14597794713555
2023-10-04,148.80672237434754
2023-10-05,153.4750716637875
2023-10-06,153.57097762990455
2023-10-09,156.9889557774759
2023-10-10,155.63678668661558
2023-10-11,151.5948699919318
2023-10-12,151.98857955764512
2023-10-13,153.68494133776048
2023-10-16,158.78831067090897
2023-10-17,155.5222543542783
2023-10-18,161.8765308108876
2023-10-19,158.796264829675
2023-10-20,153.16311933821717
2023-10-23,155.46941685396857
2023-10-24,154.10712977648413
2023-10-25,153.97047052063897
2023-10-26,157.8303834457552
2023-10-27,163.10497848168004
2023-10-30,162.43959551653722
2023-10-31,161.89074928381595
2023-11-01,158.31501860763436
2023-11-02,155.69908140373613
2023-11-03,151.1710737045909
2023-11-06,151.9299393382641
2023-11-07,155.36742245570284
2023-11-08,160.07499824899122
2023-11-09,165.41929756837973
2023-11-10,164.60705122435755
2023-11-13,163.17382110934085
2023-11-14,160.85312394417184
2023-11-15,161.4331850567798
2023-11-16,161.2015233222337
2023-11-17,159.52699650440164
2023-11-20,154.16418195973088
2023-11-21,146.88569485253907
2023-11-22,146.2085246225752
2023-11-23,152.4341042508289
2023-11-24,152.50313853911067
2023-11-27,155.1634055334099
2023-11-28,152.98718798264596
2023-11-29,151.64765999009933
2023-11-30,152.78233369395127
2023-12-01,152.44355495242397
2023-12-04,153.45674447965268
2023-12-05,155.20117333112276
2023-12-06,161.08037024041016
2023-12-07,163.20227331420097
2023-12-08,164.6042331743376
2023-12-11,158.06910775776635
2023-12-12,160.477586024411
2023-12-13,158.10196039862916
2023-12-14,153.97505194543527
2023-12-15,155.00714424366112
2023-12-18,153.56593343862212
2023-12-19,151.057489574424
2023-12-20,149.3589317361432
2023-12-21,148.42858843897298
2023-12-22,157.0244054739426
2023-12-25,157.51136126367288
2023-12-26,159.9451056859284
2023-12-27,162.85899598341027
2023-12-28,167.36558140240103
2023-12-29,168.15209148085526
2024-01-01,167.3552233353284
2024-01-02,163.69732388733578
2024-01-03,166.40222442029787
2024-01-04,166.56209026458842
2024-01-05,164.75351147543236
2024-01-08,168.4527989451059
2024-01-09,168.98754889539453
2024-01-10,168.95044901082932
2024-01-11,172.78426861287454
2024-01-12,176.98496616612252
2024-01-15,171.11907200115095
2024-01-16,172.35225418534873
2024-01-17,174.85867466238204
2024-01-18,172.91375423492585
2024-01-19,172.97837043226508
2024-01-22,174.76666715125492
2024-01-23,172.83538737277772
2024-01-24,173.912638701733
2024-01-25,174.96564871613805
2024-01-26,173.10318817828684
2024-01-29,181.03797206869288
2024-01-30,186.2291879386261
2024-01-31,181.8318671657262
2024-02-01,183.12981191640196
2024-02-02,188.7203594819361
2024-02-05,183.96807016924953
2024-02-06,187.82707787262993
2024-02-07,183.73312888912974
2024-02-08,181.63364211407728
2024-02-09,183.8587360457198
2024-02-12,182.44760466912274
2024-02-13,179.29860017180346
2024-02-14,179.80343234962436
2024-02-15,180.86788058463452
2024-02-16,184.38021073908533
2024-02-19,187.6344551188589
2024-02-20,184.00700007879098
2024-02-21,179.45653244437185
2024-02-22,179.1723139873469
2024-02-23,177.34289869457726
2024-02-26,180.82522374552892
2024-02-27,184.45947138300954
2024-02-28,181.34373783130334
2024-02-29,183.30220444736875
2024-03-01,176.39176307864392
2024-03-04,176.52084298736364
2024-03-05,177.70383017424828
2024-03-06,181.02096853550992
2024-03-07,182.7551995305376
2024-03-08,177.19762793303394
2024-03-11,174.25772080004225
2024-03-12,171.75678024559207
2024-03-13,173.14200162348186
2024-03-14,171.9632964002442
2024-03-15,166.71501106463373
2024-03-18,170.1685174998149
2024-03-19,167.0318343287283
2024-03-20,172.4690396693363
2024-03-21,170.33040847870953
2024-03-22,169.56492929793077
2024-03-25,167.93188776414127
2024-03-26,170.93264082804805
2024-03-27,174.59215283299997
2024-03-28,174.74722773100055
2024-03-29,176.20788960058192
2024-04-01,175.53833884240765
2024-04-02,174.25720284506315
2024-04-03,172.8468908495559
2024-04-04,164.09013039782795
2024-04-05,163.1324304058285
2024-04-08,167.46563665843863
2024-04-09,168.1121251483846
2024-04-10,168.7571250457368
2024-04-11,168.87211798662094
2024-04-12,173.68536130211186
2024-04-15,174.73054596288415
2024-04-16,174.68481749413152
2024-04-17,168.52835094895622
2024-04-18,167.15577656432953
2024-04-19,170.69572756344317
2024-04-22,166.60230789355697
2024-04-23,167.44261793002957
2024-04-24,162.660782110735
2024-04-25,168.61716662576012
2024-04-26,163.8971646824904
2024-04-29,163.8288730747439
2024-04-30,168.17699198958738
2024-05-01,164.693970188078
2024-05-02,170.33482358469004
2024-05-03,171.10114717812348
2024-05-06,167.30355206899176
2024-05-07,173.90033932339236
2024-05-08,175.9200768571733
2024-05-09,168.20927849406408
2024-05-10,169.91589130916017
2024-05-13,168.04702415332957
2024-05-14,163.94449101590635
2024-05-15,163.92169587576282
2024-05-16,168.97753822259642
2024-05-17,167.14955188650924
2024-05-20,167.29349354255632
2024-05-21,165.41631216628153
2024-05-22,165.7038088987436
2024-05-23,169.10015815109355
2024-05-24,170.60189754431406
2024-05-27,164.77904563369626
2024-05-28,171.39423472772526
2024-05-29,169.43788215188658
2024-05-30,174.9595940918352
2024-05-31,174.55955761095677
2024-06-03,174.57400182157843
2024-06-04,173.18898661008976
2024-06-05,178.68121452404162
2024-06-06,178.0257394482915
2024-06-07,178.5167681599167
2024-06-10,183.74252078308416
2024-06-11,181.70347405411695
2024-06-12,178.36782221225477
2024-06-13,178.2616607398414
2024-06-14,181.2538485779539
2024-06-17,178.60420598819988
2024-06-18,174.69623707949054
2024-06-19,168.74878499309423
2024-06-20,171.14459319475714
2024-06-21,167.18282044703383
2024-06-24,167.36702316423143
2024-06-25,170.9287597182864
2024-06-26,172.61762572407062
2024-06-27,172.94832395544935
2024-06-28,176.41054559853927
2024-07-01,176.15224955247777
2024-07-02,182.44712664657843
2024-07-03,177.28826900413068
2024-07-04,180.0891831405429
2024-07-05,181.34916250410654
2024-07-08,185.1853822265342
2024-07-09,191.7555491955899
2024-07-10,191.20068087225647
2024-07-11,199.86961528357403
2024-07-12,196.37402007774588
2024-07-15,196.38229980988527
2024-07-16,192.2296486451872
2024-07-17,191.94870858978663
2024-07-18,193.81230393449178
2024-07-19,192.46659296388412
2024-07-22,198.039316984076
2024-07-23,199.22129804752166
2024-07-24,201.79457963656736
2024-07-25,199.86973721843938
2024-07-26,201.44524404759994
2024-07-29,208.99721715410868
2024-07-30,203.4180909563048
2024-07-31,207.89182718758707
2024-08-01,207.0603958058542
2024-08-02,206.5926251113667
2024-08-05,204.52195366149707
2024-08-06,200.88923684131683
2024-08-07,201.87521376997265
2024-08-08,196.77548431060217
2024-08-09,191.08436658821824
2024-08-12,187.3156502603436
2024-08-13,190.68344570197496
2024-08-14,188.92871964019952
2024-08-15,183.07587917634635
2024-08-16,182.5396188318292
2024-08-19,177.04289365932738
2024-08-20,175.20051571123622
2024-08-21,170.54595013222558
2024-08-22,169.31828966908677
2024-08-23,166.6509657965288
2024-08-26,166.30430265163326
2024-08-27,162.37882506989476
2024-08-28,155.91697858648467
2024-08-29,161.33422456436168
2024-08-30,158.5468006053978
2024-09-02,162.66852423057063
2024-09-03,167.35990226841787
2024-09-04,166.412176842189
2024-09-05,166.76915463799142
2024-09-06,166.9705837470235
2024-09-09,165.8615363406917
2024-09-10,172.52983946146145
2024-09-11,171.86784923004993
2024-09-12,173.08676962550766
2024-09-13,167.037622038789
2024-09-16,172.46799693152627
2024-09-17,170.06888063744094
2024-09-18,172.75781456555896
2024-09-19,174.7254240656478
2024-09-20,177.03787967146937
2024-09-23,186.46123498227732
2024-09-24,187.77805271990778
2024-09-25,184.14897044216542
2024-09-26,185.05834022601056
2024-09-27,191.0747096058377
2024-09-30,191.50345357949146
2024-10-01,184.63227637182686
2024-10-02,187.92747705781068
2024-10-03,182.18518691329322
2024-10-04,178.43087696962442
2024-10-07,176.70872676267103
2024-10-08,179.41259853124808
2024-10-09,175.986016603953
2024-10-10,180.22914297010584
2024-10-11,177.72708793499874
2024-10-14,179.24406677081114
2024-10-15,180.1977076961545
2024-10-16,181.87100387425684
2024-10-17,185.62387017552084
2024-10-18,191.04525016104233
2024-10-21,192.16539078648253
2024-10-22,188.41066079116345
2024-10-23,190.2017003335569
2024-10-24,184.97287589665746
2024-10-25,182.94399591473478
2024-10-28,186.482608398871
2024-10-29,184.06687955526994
2024-10-30,189.79201995329385
2024-10-31,184.92239685675983
2024-11-01,179.62505803423065
2024-11-04,178.82382797128045
2024-11-05,179.5452166065356
2024-11-06,175.50831183322367
2024-11-07,172.46565204226965
2024-11-08,176.34415968303142
2024-11-11,178.97465044627327
2024-11-12,171.4811980273023
2024-11-13,169.6635886828206
2024-11-14,171.35531001557788
2024-11-15,173.54229024667939
2024-11-18,174.44335177760445
2024-11-19,173.93104006128073
2024-11-20,171.66793953604272
2024-11-21,171.23273366710598
2024-11-22,170.70611446913668
2024-11-25,171.43858969227463
2024-11-26,170.94061020579832
2024-11-27,168.74001665860607
2024-11-28,165.57102723262165
2024-11-29,167.1373782914206
2024-12-02,170.1637481821027
2024-12-03,164.66746802273587
2024-12-04,159.86167592812578
2024-12-05,163.64050502124658
2024-12-06,167.23751133970106
2024-12-09,169.54003582625413
2024-12-10,174.3651277325985
2024-12-11,171.09524717001244
2024-12-12,171.87065315833786
2024-12-13,173.00359842160975
2024-12-16,173.78613360854914
2024-12-17,167.3050280710833
2024-12-18,166.67598131424333
2024-12-19,159.90198596719117
2024-12-20,159.6995271998733
2024-12-23,157.328017688976
2024-12-24,159.00873694183198
2024-12-25,159.7576875559788
2024-12-26,161.40372898235452
2024-12-27,164.30991262253485
2024-12-30,169.28915327260862
2024-12-31,169.8514737184265
