Date,BLK
2023-08-01,245.23346783141534
2023-08-02,241.1297915124024
2023-08-03,232.54446037135878
2023-08-04,228.17579559223682
2023-08-07,235.67651006715937
2023-08-08,235.08236844366297
2023-08-09,231.36826408824794
2023-08-10,234.22481426953934
2023-08-11,231.09857945972885
2023-08-14,227.00490951531305
2023-08-15,223.4287935661984
2023-08-16,223.24974648770566
2023-08-17,223.5116446028928
2023-08-18,217.8192932417678
2023-08-21,217.93459972145587
2023-08-22,222.08421932104085
2023-08-23,220.76711188309864
2023-08-24,221.96012064456824
2023-08-25,232.9104114730065
2023-08-28,232.7789105127124
2023-08-29,231.03271046261142
2023-08-30,236.8359489436113
2023-08-31,242.98814469123008
2023-09-01,243.93454749411586
2023-09-04,248.68463437396647
2023-09-05,247.57429122749383
2023-09-06,245.61948221950223
2023-09-07,241.51064861442435
2023-09-08,234.92213057982084
2023-09-11,235.82726230261167
2023-09-12,226.67523271446126
2023-09-13,223.63589899459382
2023-09-14,228.00787476069556
2023-09-15,229.0065915981799
2023-09-18,223.99433978051601
2023-09-19,224.47054039018172
2023-09-20,219.7187186415185
2023-09-21,214.51965299920002
2023-09-22,216.76812118871604
2023-09-25,225.5901736688499
2023-09-26,222.11740994067623
2023-09-27,220.10085246280667
2023-09-28,223.1809536296673
2023-09-29,220.17854797643315
2023-10-02,220.39504188533869
2023-10-03,220.10310239182652
2023-10-04,218.11718090723778
2023-10-05,223.52497452896023
2023-10-06,220.39101546826996
2023-10-09,213.58700679207294
2023-10-10,213.13747535599435
2023-10-11,218.60017785518704
2023-10-12,218.28492788939715
2023-10-13,222.21170845444917
2023-10-16,218.51924997276762
2023-10-17,216.66102864056666
2023-10-18,218.05995778251722
2023-10-19,220.72915757431196
2023-10-20,223.24680939797702
2023-10-23,224.05284903704123
2023-10-24,225.05358731954146
2023-10-25,229.037271778585
2023-10-26,231.34987425537975
2023-10-27,227.11772517015197
2023-10-30,225.4084337204476
2023-10-31,223.14733500994873
2023-11-01,222.94009142293183
2023-11-02,228.035061771342
2023-11-03,228.56380726565078
2023-11-06,230.842785871993
2023-11-07,230.12149589853777
2023-11-08,231.65549371318264
2023-11-09,230.3906984856717
2023-11-10,225.58145387264153
2023-11-13,232.3098702964722
2023-11-14,235.4152547186234
2023-11-15,232.65495650026605
2023-11-16,228.2177880406779
2023-11-17,222.16403680128792
2023-11-20,221.33711627669936
2023-11-21,226.04032627006657
2023-11-22,223.30637771045124
2023-11-23,232.35433586208612
2023-11-24,231.69690349590084
2023-11-27,232.49211519261695
2023-11-28,221.15857479478066
2023-11-29,216.58000303733672
2023-11-30,213.5792774716482
2023-12-01,210.61118528468225
2023-12-04,210.72933256986184
2023-12-05,210.88768643925457
2023-12-06,215.9521146657743
2023-12-07,216.42277351478774
2023-12-08,213.25486180498206
2023-12-11,202.43229640096752
2023-12-12,204.06097213153873
2023-12-13,211.74914359560591
2023-12-14,209.29521992393117
2023-12-15,207.68119146717228
2023-12-18,204.11308310621524
2023-12-19,199.5537164900394
2023-12-20,201.82667349663117
2023-12-21,198.38556471610053
2023-12-22,195.83411174124313
2023-12-25,197.56557037347696
2023-12-26,204.02609339736458
2023-12-27,220.1321528474357
2023-12-28,229.86513228906955
2023-12-29,227.2343966005724
2024-01-01,233.80654748331844
2024-01-02,236.79966804598715
2024-01-03,235.36546851490615
2024-01-04,237.08087398215267
2024-01-05,242.10025444713085
2024-01-08,245.7964696861951
2024-01-09,247.84312666468574
2024-01-10,246.71461518913225
2024-01-11,244.95966288229323
2024-01-12,243.24090110698708
2024-01-15,247.46175386170177
2024-01-16,256.7905220685961
2024-01-17,256.25816219095935
2024-01-18,258.5487218891922
2024-01-19,259.8837679590527
2024-01-22,266.510079950124
2024-01-23,276.7367683191194
2024-01-24,275.20573452743383
2024-01-25,274.89931959642746
2024-01-26,280.5661636176748
2024-01-29,275.5238925925723
2024-01-30,279.77991319414144
2024-01-31,279.23196827473737
2024-02-01,280.35336213589136
2024-02-02,283.3082576157223
2024-02-05,270.8659912403246
2024-02-06,277.53179430484164
2024-02-07,286.00827856386763
2024-02-08,292.6010329988469
2024-02-09,295.613050490228
2024-02-12,296.0642055039482
2024-02-13,299.1599862678716
2024-02-14,316.77134634150264
2024-02-15,317.079979191888
2024-02-16,310.3214457638586
2024-02-19,323.0140581552865
2024-02-20,322.22635196627124
2024-02-21,331.02132207423654
2024-02-22,333.7803971294687
2024-02-23,333.0263732778953
2024-02-26,332.13049967381096
2024-02-27,335.13342049876655
2024-02-28,339.02278525668294
2024-02-29,333.69388071483155
2024-03-01,341.3000287372449
2024-03-04,353.27853704082656
2024-03-05,355.8033874635673
2024-03-06,350.6687392624173
2024-03-07,353.41136557750735
2024-03-08,363.46081672788677
2024-03-11,366.5443229773405
2024-03-12,368.3592697584504
2024-03-13,368.06782681893833
2024-03-14,381.98699618928094
2024-03-15,388.5376428575835
2024-03-18,379.8201545273492
2024-03-19,381.5624507434257
2024-03-20,377.91226225572785
2024-03-21,379.64493118335946
2024-03-22,387.78299244860824
2024-03-25,397.9306885349561
2024-03-26,411.5263523363158
2024-03-27,407.1047931431106
2024-03-28,401.9945300366937
2024-03-29,416.23565425194346
2024-04-01,415.809301807465
2024-04-02,423.4921160651497
2024-04-03,409.3484247229437
2024-04-04,407.854766163426
2024-04-05,410.4379023481005
2024-04-08,414.64842905143
2024-04-09,410.11308461080614
2024-04-10,412.09760104935793
2024-04-11,411.08128486314615
2024-04-12,409.2818130348783
2024-04-15,415.6025883842354
2024-04-16,419.9916838396884
2024-04-17,424.03462922132445
2024-04-18,418.74414228831307
2024-04-19,408.5053012091566
2024-04-22,392.9709620861174
2024-04-23,383.7945157174573
2024-04-24,363.3535327437511
2024-04-25,372.47584234126333
2024-04-26,382.5557032730842
2024-04-29,392.3854020555877
2024-04-30,394.52145782894564
2024-05-01,410.09553162542903
2024-05-02,413.7434790562678
2024-05-03,425.20161084991173
2024-05-06,435.76328745929237
2024-05-07,448.1315323409543
2024-05-08,444.2376241324544
2024-05-09,442.3762938985812
2024-05-10,445.1743361540953
2024-05-13,439.2707559750276
2024-05-14,440.5585020519212
2024-05-15,440.69749558011705
2024-05-16,452.27682545448096
2024-05-17,478.075799548651
2024-05-20,461.6940223944395
2024-05-21,463.618187471335
2024-05-22,459.91254868564613
2024-05-23,456.71999031454067
2024-05-24,455.26554491714006
2024-05-27,462.6273437379845
2024-05-28,450.0175699026353
2024-05-29,442.57557647713816
2024-05-30,443.28148814031215
2024-05-31,457.7726373483348
2024-06-03,448.2458320621334
2024-06-04,443.3770226647241
2024-06-05,442.1173480700063
2024-06-06,421.12443875394763
2024-06-07,422.2231024969554
2024-06-10,411.0841799551554
2024-06-11,400.13681880049734
2024-06-12,408.715233653518
2024-06-13,408.0884454112589
2024-06-14,401.01487688874903
2024-06-17,401.8082532692473
2024-06-18,391.34145034652266
2024-06-19,388.8411208641341
2024-06-20,403.90392047936774
2024-06-21,416.11197660283165
2024-06-24,413.87523341489947
2024-06-25,413.6681029008779
2024-06-26,414.72804557217125
2024-06-27,428.92838651359455
2024-06-28,431.788366186728
2024-07-01,435.474513997048
2024-07-02,440.8686756114686
2024-07-03,451.70376871593845
2024-07-04,475.6209986805623
2024-07-05,472.64395971054256
2024-07-08,472.1028851321271
2024-07-09,468.8373831181217
2024-07-10,453.3584634833436
2024-07-11,468.75327440875554
2024-07-12,464.5054245535763
2024-07-15,474.56219719735105
2024-07-16,473.0272448642531
2024-07-17,467.86063134941753
2024-07-18,488.18701804412393
2024-07-19,483.481782530024
2024-07-22,490.21156240055194
2024-07-23,489.78526474220325
2024-07-24,486.4815734484576
2024-07-25,495.327753941145
2024-07-26,481.15316846275704
2024-07-29,474.2249536897215
2024-07-30,481.8273388098293
2024-07-31,465.62824337743757
2024-08-01,466.61640122870466
2024-08-02,467.68587586814476
2024-08-05,474.90800591052925
2024-08-06,476.7127597793912
2024-08-07,497.251768912876
2024-08-08,488.4655081145802
2024-08-09,471.40497794786626
2024-08-12,474.5379541874611
2024-08-13,477.5382562437962
2024-08-14,477.7915347930515
2024-08-15,478.8408702913031
2024-08-16,467.1317136943557
2024-08-19,474.6581087060868
2024-08-20,476.1656975494583
2024-08-21,465.29442454567175
2024-08-22,464.7332718999438
2024-08-23,458.64428994943523
2024-08-26,459.4757605377956
2024-08-27,455.87527176390273
2024-08-28,456.0863131067249
2024-08-29,455.34101093451187
2024-08-30,456.5992976867371
2024-09-02,452.80134180341105
2024-09-03,486.1103774578213
2024-09-04,490.76429097831436
2024-09-05,497.48714479091177
2024-09-06,484.87992441239214
2024-09-09,491.8139195637449
2024-09-10,502.0715871171865
2024-09-11,497.5936052205681
2024-09-12,502.96597095484515
2024-09-13,496.0591072514779
2024-09-16,496.24410492027613
2024-09-17,494.92433766712026
2024-09-18,498.51182845797126
2024-09-19,499.7120338910124
2024-09-20,499.36174756387004
2024-09-23,496.8999042652846
2024-09-24,487.27930833274183
2024-09-25,503.1551943969176
2024-09-26,504.4052305060774
2024-09-27,519.3767232904911
2024-09-30,515.4199414470635
2024-10-01,523.4534730629808
2024-10-02,517.1702445847092
2024-10-03,496.4915730563784
2024-10-04,505.0115345074436
2024-10-07,503.3294961879628
2024-10-08,480.73289402157826
2024-10-09,481.60271369122756
2024-10-10,469.3473740579294
2024-10-11,476.9650935587986
2024-10-14,467.1855460787395
2024-10-15,462.1713028217294
2024-10-16,456.4140894874408
2024-10-17,466.06159987677995
2024-10-18,468.73951644466183
2024-10-21,464.21570040098584
2024-10-22,472.5144361280474
2024-10-23,468.28378899525364
2024-10-24,469.4439845089767
2024-10-25,471.37270363087595
2024-10-28,460.60730250442066
2024-10-29,472.5570325451737
2024-10-30,486.40249585400176
2024-10-31,497.000937303879
2024-11-01,483.9776678285802
2024-11-04,486.80531134972034
2024-11-05,488.88872842455856
2024-11-06,493.4108984428161
2024-11-07,495.1194712516979
2024-11-08,480.80110227221365
2024-11-11,475.83052226571664
2024-11-12,485.28256564012503
2024-11-13,490.10249928363464
2024-11-14,505.71328676907183
2024-11-15,532.3334790358314
2024-11-18,518.5412394139765
2024-11-19,508.39589912967017
2024-11-20,494.48970625398465
2024-11-21,494.6032463948199
2024-11-22,500.3658677783415
2024-11-25,504.00791504388593
2024-11-26,503.1435785326694
2024-11-27,514.8402270523117
2024-11-28,506.226307941401
2024-11-29,517.0248225523161
2024-12-02,501.25151013841776
2024-12-03,510.69105576185285
2024-12-04,521.655575309376
2024-12-05,519.4945291502329
2024-12-06,543.3344041805946
2024-12-09,539.3468255067671
2024-12-10,530.1935999917265
2024-12-11,538.6266673412521
2024-12-12,537.7130035913905
2024-12-13,533.9766709985521
2024-12-16,541.3617070173593
2024-12-17,545.9688135411538
2024-12-18,550.1139913922386
2024-12-19,548.6621004588247
2024-12-20,547.9279076153782
2024-12-23,545.5722208174953
2024-12-24,560.3104787057274
2024-12-25,574.0059547591986
2024-12-26,597.4226003330172
2024-12-27,584.1835332253567
2024-12-30,583.8755172818144
2024-12-31,598.7478094067329
