Date,AMD
2023-07-31,64.99934143733273
2023-08-01,62.84753512992743
2023-08-02,64.00405940730718
2023-08-03,66.14475234592888
2023-08-04,67.73268055872724
2023-08-07,68.51807609027416
2023-08-08,71.00451528602406
2023-08-09,73.41384073651982
2023-08-10,75.16459446473644
2023-08-11,77.88619085326762
2023-08-14,80.08334655391764
2023-08-15,80.42418376090518
2023-08-16,79.67375553695484
2023-08-17,74.11515370830577
2023-08-18,73.59300208184833
2023-08-21,73.96064265415016
2023-08-22,75.20031774616004
2023-08-23,74.34968294747068
2023-08-24,74.57516261100555
2023-08-25,74.01922624517537
2023-08-28,70.71822144444506
2023-08-29,71.71519562347598
2023-08-30,67.16283741283394
2023-08-31,69.48790022756934
2023-09-01,70.72277830814127
2023-09-04,70.64860796365676
2023-09-05,73.39244864171043
2023-09-06,73.47109969268756
2023-09-07,72.72588573498123
2023-09-08,71.95726787995727
2023-09-11,72.23008719501479
2023-09-12,72.03858872734132
2023-09-13,73.89604588265045
2023-09-14,73.40096434216969
2023-09-15,75.60964858959626
2023-09-18,75.50407353471273
2023-09-19,75.03817753487733
2023-09-20,77.1030669175443
2023-09-21,74.15942037641915
2023-09-22,74.8174851327045
2023-09-25,73.03131914298105
2023-09-26,67.99681118832231
2023-09-27,67.0082269483024
2023-09-28,67.12351485469294
2023-09-29,68.05082410822985
2023-10-02,67.43829293732712
2023-10-03,66.1049018753167
2023-10-04,68.12504657264995
2023-10-05,67.72859516602445
2023-10-06,68.5311477545313
2023-10-09,69.15995399699254
2023-10-10,66.74248340972211
2023-10-11,65.11618500277302
2023-10-12,61.11683293082071
2023-10-13,59.06156517214642
2023-10-16,61.00099293383366
2023-10-17,62.59310620286161
2023-10-18,63.74248771671668
2023-10-19,61.92519371869152
2023-10-20,62.964376043798374
2023-10-23,62.036245393821225
2023-10-24,62.85974404880682
2023-10-25,64.06977132963644
2023-10-26,67.18794016910392
2023-10-27,65.66246444337847
2023-10-30,66.41366375315037
2023-10-31,68.60035691015163
2023-11-01,70.94003500057399
2023-11-02,67.39735618305515
2023-11-03,67.90501283812402
2023-11-06,68.64071680926597
2023-11-07,68.45471225639548
2023-11-08,69.8344755222692
2023-11-09,69.8809875196215
2023-11-10,70.74393898679723
2023-11-13,68.12270504929722
2023-11-14,70.81045688595351
2023-11-15,71.4309138234861
2023-11-16,67.81636510822769
2023-11-17,67.43475741079992
2023-11-20,66.57586461917442
2023-11-21,62.96923329947154
2023-11-22,66.16853500049733
2023-11-23,66.9872249556473
2023-11-24,68.91630214513694
2023-11-27,65.91267935375858
2023-11-28,60.54838269239249
2023-11-29,62.60054836178421
2023-11-30,62.172375389317025
2023-12-01,59.68767008611286
2023-12-04,60.79469158803095
2023-12-05,59.91089054001098
2023-12-06,60.457557902055186
2023-12-07,63.42492119033506
2023-12-08,68.031674697775
2023-12-11,69.6241380930599
2023-12-12,68.69567644490206
2023-12-13,68.35246695588071
2023-12-14,69.4309679082542
2023-12-15,69.81739892089325
2023-12-18,66.61917978684944
2023-12-19,65.49637681486004
2023-12-20,64.72900251654187
2023-12-21,63.70429098712875
2023-12-22,62.60531744863784
2023-12-25,61.88469826437497
2023-12-26,61.207774005632196
2023-12-27,62.47334880092935
2023-12-28,59.774613150311005
2023-12-29,60.727548215441054
2024-01-01,62.45044759255409
2024-01-02,62.5143656215648
2024-01-03,61.453154204938635
2024-01-04,63.27691057615209
2024-01-05,63.44347778059668
2024-01-08,63.66443305024849
2024-01-09,63.85950919555465
2024-01-10,63.66786185452126
2024-01-11,67.64526993379765
2024-01-12,69.04569422255041
2024-01-15,64.75597632748274
2024-01-16,66.43433173599759
2024-01-17,66.97912122061106
2024-01-18,65.98081142135324
2024-01-19,67.66517821717959
2024-01-22,70.39220301421763
2024-01-23,72.4078648012814
2024-01-24,75.27581182817609
2024-01-25,75.34763775669276
2024-01-26,71.54017755110556
2024-01-29,70.83501266228456
2024-01-30,72.0794213909021
2024-01-31,69.83218212312143
2024-02-01,74.09705285128291
2024-02-02,70.88321982270911
2024-02-05,71.49140990243343
2024-02-06,69.62613560372054
2024-02-07,73.23045494644809
2024-02-08,75.57441275161528
2024-02-09,75.5089971104477
2024-02-12,78.18037171995363
2024-02-13,76.51699994257004
2024-02-14,78.61417371675616
2024-02-15,76.4546953551189
2024-02-16,74.35939949347534
2024-02-19,75.98510832564247
2024-02-20,73.27582486704742
2024-02-21,71.61080791930226
2024-02-22,70.73854973432557
2024-02-23,70.50868917869494
2024-02-26,67.85180270684418
2024-02-27,67.21478417937271
2024-02-28,71.57732065593581
2024-02-29,74.3808863583488
2024-03-01,74.6344761332677
2024-03-04,72.94690826883289
2024-03-05,74.48852150101433
2024-03-06,77.1056289503573
2024-03-07,78.387823360234
2024-03-08,79.6568427601258
2024-03-11,82.28513300686419
2024-03-12,78.5187001164181
2024-03-13,76.06757662768231
2024-03-14,76.57346254302425
2024-03-15,78.08421856735575
2024-03-18,75.83742024492605
2024-03-19,79.37658872439685
2024-03-20,78.12825606262106
2024-03-21,81.93112072075301
2024-03-22,81.7017590392095
2024-03-25,83.02255825454225
2024-03-26,85.2215198948669
2024-03-27,84.79182252413685
2024-03-28,83.88938082002973
2024-03-29,85.65261450033724
2024-04-01,87.75071779604116
2024-04-02,86.58954852251013
2024-04-03,85.06121730135457
2024-04-04,86.03997563158042
2024-04-05,84.16242194619134
2024-04-08,87.30680676075056
2024-04-09,85.51386288553824
2024-04-10,83.8370107142294
2024-04-11,86.15676496729428
2024-04-12,85.18396310095864
2024-04-15,85.70618311182248
2024-04-16,85.40256696428541
2024-04-17,86.97579617459816
2024-04-18,89.69912393226134
2024-04-19,89.64097278420691
2024-04-22,92.17412919358443
2024-04-23,94.74308397005775
2024-04-24,99.35128342497698
2024-04-25,94.7301084765567
2024-04-26,96.0717474357941
2024-04-29,97.48083937675773
2024-04-30,100.32880418919702
2024-05-01,99.22543309787902
2024-05-02,95.5052633102277
2024-05-03,93.76751141124961
2024-05-06,91.72668378283372
2024-05-07,94.72135316514847
2024-05-08,93.03230299419931
2024-05-09,94.37346078506683
2024-05-10,92.33523388599802
2024-05-13,91.52083567570813
2024-05-14,88.59247989449432
2024-05-15,86.63810970523386
2024-05-16,89.85693978539422
2024-05-17,87.78775272180397
2024-05-20,88.03471648006713
2024-05-21,84.66101907493652
2024-05-22,84.25429357172767
2024-05-23,86.30988371654504
2024-05-24,88.96834724785263
2024-05-27,89.49643030472468
2024-05-28,88.8774388187456
2024-05-29,90.24174961272624
2024-05-30,91.11652712018203
2024-05-31,94.41832116356419
2024-06-03,94.92573170221684
2024-06-04,93.76884435612762
2024-06-05,92.49380617863774
2024-06-06,92.4525268306224
2024-06-07,94.29034380646786
2024-06-10,97.57285320119162
2024-06-11,101.7416987225417
2024-06-12,99.96537077474702
2024-06-13,94.9793958220085
2024-06-14,91.37239778007428
2024-06-17,93.59478611092547
2024-06-18,93.09683702238469
2024-06-19,93.60390443500694
2024-06-20,91.42326209028931
2024-06-21,89.66577848745392
2024-06-24,87.18471851389612
2024-06-25,87.26679586338388
2024-06-26,86.1086012992098
2024-06-27,85.91944106237214
2024-06-28,85.77459737428683
2024-07-01,85.16416018844559
2024-07-02,87.91020089502828
2024-07-03,88.2524159830942
2024-07-04,89.33336745362655
2024-07-05,89.14324882590668
2024-07-08,91.3484962279056
2024-07-09,90.49550013508876
2024-07-10,88.26914241299022
2024-07-11,84.155230444008
2024-07-12,85.26732880059501
2024-07-15,84.92268058841124
2024-07-16,87.47607614329957
2024-07-17,82.0832887080993
2024-07-18,79.68650592559827
2024-07-19,79.48302594873016
2024-07-22,83.95555999389546
2024-07-23,91.34890230745897
2024-07-24,90.98900787944781
2024-07-25,92.59823850511332
2024-07-26,93.4612421284699
2024-07-29,96.05194530156139
2024-07-30,91.86972132140671
2024-07-31,93.36464954510154
2024-08-01,93.20267915374922
2024-08-02,92.1717192670007
2024-08-05,96.65840903132127
2024-08-06,96.66107352432675
2024-08-07,99.71240628187645
2024-08-08,100.31398624538683
2024-08-09,105.60077163009508
2024-08-12,106.82090423345392
2024-08-13,102.20364993451443
2024-08-14,102.29655135413611
2024-08-15,102.4008803306598
2024-08-16,99.58276434076684
2024-08-19,98.85693936870015
2024-08-20,94.88948563065715
2024-08-21,97.5557623765928
2024-08-22,96.22428655875028
2024-08-23,96.51880167127999
2024-08-26,98.50997772303842
2024-08-27,101.48178085351607
2024-08-28,100.29768109568904
2024-08-29,106.57926511563468
2024-08-30,103.94173032337075
2024-09-02,100.35343924036836
2024-09-03,100.70774685545605
2024-09-04,98.49667564023525
2024-09-05,96.06066808815915
2024-09-06,97.73214041288942
2024-09-09,92.36598747383042
2024-09-10,95.7656193417607
2024-09-11,96.83498740680533
2024-09-12,93.82942899730251
2024-09-13,91.69671361001625
2024-09-16,88.7205930104324
2024-09-17,87.75013381993209
2024-09-18,85.74457938990439
2024-09-19,82.95552004240703
2024-09-20,81.53764440653703
2024-09-23,80.18830593853629
2024-09-24,83.15745854380091
2024-09-25,82.31021004096142
2024-09-26,84.38165581450072
2024-09-27,80.68610348155991
2024-09-30,79.85663275610007
2024-10-01,83.2688303749518
2024-10-02,78.99741979521028
2024-10-03,82.17368723781695
2024-10-04,79.3795024317051
2024-10-07,78.1106297990045
2024-10-08,81.75515715433265
2024-10-09,80.63743480094185
2024-10-10,78.21268179502813
2024-10-11,82.2950792518726
2024-10-14,82.58490142755916
2024-10-15,87.13835621805332
2024-10-16,88.64865223939701
2024-10-17,91.64226416464422
2024-10-18,90.93740155851532
2024-10-21,93.92287227033503
2024-10-22,90.42917496105683
2024-10-23,91.83035390732753
2024-10-24,93.73846231021523
2024-10-25,92.66576988967427
2024-10-28,95.10972931729661
2024-10-29,93.61180729655689
2024-10-30,92.7502972520125
2024-10-31,92.30967925805064
2024-11-01,94.78932235680638
2024-11-04,98.25929032223642
2024-11-05,96.05321702177017
2024-11-06,97.4096506841015
2024-11-07,92.81758489033463
2024-11-08,92.46419548466976
2024-11-11,93.74544872954912
2024-11-12,91.79885362974517
2024-11-13,89.89246467040608
2024-11-14,92.73824137418725
2024-11-15,92.46704936349276
2024-11-18,93.15852791681033
2024-11-19,92.0654278829028
2024-11-20,90.21843439551658
2024-11-21,93.2460994926705
2024-11-22,89.86197288032112
2024-11-25,89.49709703751606
2024-11-26,86.80582903300962
2024-11-27,90.57826859851403
2024-11-28,93.18480430179414
2024-11-29,91.10019387719557
2024-12-02,89.43788863426525
2024-12-03,86.17250966682359
2024-12-04,84.21494584348123
2024-12-05,81.11880073247744
2024-12-06,81.83202036335763
2024-12-09,76.54461655159423
2024-12-10,77.47933958689914
2024-12-11,76.80922134257821
2024-12-12,80.47842499751788
2024-12-13,78.39061019349062
2024-12-16,79.14320566040702
2024-12-17,76.19913471610545
2024-12-18,75.2704003379234
2024-12-19,70.98700936413833
2024-12-20,68.70017082836998
2024-12-23,65.96011570629958
2024-12-24,69.02923156457157
2024-12-25,69.26217435468341
2024-12-26,69.46564817485093
2024-12-27,72.20240870525768
2024-12-30,71.97290295648052
2024-12-31,70.44766169531457
