Date,TFC
2023-08-07,599.8164486226138
2023-08-08,595.0583407551493
2023-08-09,580.0766212369083
2023-08-10,591.6055233155017
2023-08-11,584.5651293952687
2023-08-14,592.4881553860847
2023-08-15,593.7504047810907
2023-08-16,576.5951064298273
2023-08-17,571.1769625797068
2023-08-18,570.390892821881
2023-08-21,563.0715096228126
2023-08-22,546.5531977824586
2023-08-23,549.2132028771449
2023-08-24,546.2609028992009
2023-08-25,540.7063978263046
2023-08-28,539.950492528983
2023-08-29,549.5429412670935
2023-08-30,547.2817255125018
2023-08-31,560.4161061546529
2023-09-01,571.4372978603661
2023-09-04,584.1125855333753
2023-09-05,573.1315917919732
2023-09-06,582.8970072345292
2023-09-07,575.1863256156507
2023-09-08,553.2281140024982
2023-09-11,551.2434510176694
2023-09-12,542.2373968358214
2023-09-13,514.103235341795
2023-09-14,506.2882505310721
2023-09-15,514.5457878950349
2023-09-18,511.0376824685517
2023-09-19,513.9922392516513
2023-09-20,514.1857453636015
2023-09-21,518.6597189302042
2023-09-22,515.6366742350151
2023-09-25,495.53455244219407
2023-09-26,492.469860023469
2023-09-27,454.84881971612424
2023-09-28,446.67679180371505
2023-09-29,430.9908277778019
2023-10-02,447.37828043243456
2023-10-03,454.1346989989846
2023-10-04,457.75797853676715
2023-10-05,456.10054157593163
2023-10-06,459.0146037196966
2023-10-09,442.1958488528305
2023-10-10,440.00455098158346
2023-10-11,443.38134353192487
2023-10-12,441.7551712047448
2023-10-13,440.2171583884999
2023-10-16,443.75278125787213
2023-10-17,446.35150121588026
2023-10-18,448.31986347847675
2023-10-19,465.91062317062506
2023-10-20,467.1306973285011
2023-10-23,460.2594015460919
2023-10-24,478.3005542782263
2023-10-25,479.4250916274911
2023-10-26,476.2168081996147
2023-10-27,471.11067097692177
2023-10-30,475.6675056277381
2023-10-31,482.4847790256587
2023-11-01,487.62679647082916
2023-11-02,499.207843202622
2023-11-03,509.1809974913578
2023-11-06,496.4312194195782
2023-11-07,498.1637678372361
2023-11-08,504.6872436882487
2023-11-09,489.5082723383624
2023-11-10,491.1395112404432
2023-11-13,478.06957366402463
2023-11-14,472.3894692579547
2023-11-15,465.1539422369772
2023-11-16,474.50204141740574
2023-11-17,470.39031481441145
2023-11-20,470.6296504809492
2023-11-21,483.184310375207
2023-11-22,497.9660316683832
2023-11-23,506.08652735105545
2023-11-24,489.1924025447161
2023-11-27,480.9948808539437
2023-11-28,487.8783731855385
2023-11-29,490.5819242364466
2023-11-30,483.25614834760285
2023-12-01,481.8435953552121
2023-12-04,496.4067350635704
2023-12-05,523.3212106684282
2023-12-06,522.385110644325
2023-12-07,530.7995437550265
2023-12-08,532.6406219755073
2023-12-11,540.2191831886229
2023-12-12,556.6424347541915
2023-12-13,568.3941921704692
2023-12-14,567.2189595688088
2023-12-15,578.6381168105232
2023-12-18,589.4004486835079
2023-12-19,582.5184885530092
2023-12-20,568.6917148754175
2023-12-21,574.0533486946712
2023-12-22,578.1253868079644
2023-12-25,581.1818328319202
2023-12-26,558.1483730209205
2023-12-27,545.5266105425258
2023-12-28,554.3365899399162
2023-12-29,556.7924543594871
2024-01-01,531.1165786101311
2024-01-02,537.2574407116257
2024-01-03,531.6789014101322
2024-01-04,542.5671381653084
2024-01-05,561.7894328726237
2024-01-08,574.6276823633369
2024-01-09,552.2866317111066
2024-01-10,524.4234194430163
2024-01-11,511.6247880253662
2024-01-12,513.1374446431693
2024-01-15,516.7704424083748
2024-01-16,498.3703114126418
2024-01-17,492.0826993631137
2024-01-18,493.5447807000924
2024-01-19,500.76616166278836
2024-01-22,499.6011908023364
2024-01-23,515.0955979111827
2024-01-24,490.77805915975193
2024-01-25,484.0981471753294
2024-01-26,470.71863913881475
2024-01-29,487.918048977027
2024-01-30,479.74404724760416
2024-01-31,487.49167566699845
2024-02-01,481.9525476503874
2024-02-02,498.0492132904913
2024-02-05,510.66824998624486
2024-02-06,503.7623410778033
2024-02-07,519.8160585106295
2024-02-08,548.3478444948472
2024-02-09,552.4891513682715
2024-02-12,557.7131322541278
2024-02-13,557.3812082787989
2024-02-14,562.2189328479603
2024-02-15,554.8931976254247
2024-02-16,540.6516580747514
2024-02-19,536.5315308957225
2024-02-20,549.2379492874128
2024-02-21,545.0548627455173
2024-02-22,539.6550579249144
2024-02-23,562.6315544111096
2024-02-26,570.0750603499542
2024-02-27,566.9292104741985
2024-02-28,544.1514894054386
2024-02-29,558.5366336581742
2024-03-01,557.5456745540932
2024-03-04,536.0697624096334
2024-03-05,527.9819584790457
2024-03-06,537.6996628062305
2024-03-07,543.6715738053678
2024-03-08,554.8867189696607
2024-03-11,546.3640578398866
2024-03-12,541.6894555599214
2024-03-13,557.5508155714182
2024-03-14,572.6744996027663
2024-03-15,581.6133451473432
2024-03-18,574.3246281868953
2024-03-19,581.8795509513174
2024-03-20,588.0003932190788
2024-03-21,589.81338668151
2024-03-22,584.732543073657
2024-03-25,595.4384564318707
2024-03-26,582.6213359163321
2024-03-27,571.0333438823686
2024-03-28,551.9058513591449
2024-03-29,548.4450836470497
2024-04-01,551.1763434636194
2024-04-02,540.1470111963785
2024-04-03,556.3149725046095
2024-04-04,572.4890183548617
2024-04-05,553.6483154549487
2024-04-08,527.8853594154377
2024-04-09,542.6365057540604
2024-04-10,549.2977604044818
2024-04-11,578.4956931439912
2024-04-12,587.6584801647706
2024-04-15,602.4783283317469
2024-04-16,588.0748004103909
2024-04-17,587.8351333510337
2024-04-18,594.6325779531118
2024-04-19,594.0167002305263
2024-04-22,586.3083990735663
2024-04-23,594.0753126549931
2024-04-24,588.0217574334479
2024-04-25,597.1828205805449
2024-04-26,578.140735497487
2024-04-29,556.3298256519582
2024-04-30,553.8302985836223
2024-05-01,551.6903322761464
2024-05-02,542.5668196645264
2024-05-03,553.3563188978762
2024-05-06,579.9208087901162
2024-05-07,586.4569732114246
2024-05-08,575.792466443916
2024-05-09,568.236600545636
2024-05-10,562.2311247106886
2024-05-13,560.5213141687502
2024-05-14,561.200873625081
2024-05-15,559.5073248761288
2024-05-16,559.8515782568563
2024-05-17,548.4720825730886
2024-05-20,555.0235914431477
2024-05-21,560.9268907896129
2024-05-22,567.4918580217391
2024-05-23,552.91795374583
2024-05-24,566.0387645297292
2024-05-27,574.0411700860622
2024-05-28,586.9809442626927
2024-05-29,580.9080672334768
2024-05-30,562.8124358196462
2024-05-31,535.2072098816452
2024-06-03,521.5883068060999
2024-06-04,516.3641138360476
2024-06-05,528.155308474815
2024-06-06,533.10069339122
2024-06-07,532.8554384132914
2024-06-10,546.0766787938925
2024-06-11,563.5654833657061
2024-06-12,564.330658183076
2024-06-13,573.4815843047631
2024-06-14,569.9821299366333
2024-06-17,557.6224100494007
2024-06-18,562.0422680606193
2024-06-19,568.3948408907603
2024-06-20,581.8857218727717
2024-06-21,588.7626062700352
2024-06-24,581.9685216397181
2024-06-25,582.8900674504705
2024-06-26,592.9862499204379
2024-06-27,602.8262587421942
2024-06-28,591.128875025176
2024-07-01,565.4529292493784
2024-07-02,551.8560659125917
2024-07-03,585.0369467634787
2024-07-04,610.3826960369146
2024-07-05,619.5759821573425
2024-07-08,613.0587573719085
2024-07-09,617.9175327422555
2024-07-10,640.2958928009435
2024-07-11,661.2282659311351
2024-07-12,642.457422695421
2024-07-15,654.5485504177697
2024-07-16,664.539266560496
2024-07-17,659.6777419947335
2024-07-18,660.3602597183078
2024-07-19,653.7340193111471
2024-07-22,661.6797180430798
2024-07-23,654.7333130212186
2024-07-24,678.3363317060796
2024-07-25,695.7194044127978
2024-07-26,687.7068954036583
2024-07-29,709.1609808050421
2024-07-30,722.0394804656811
2024-07-31,722.1706126942105
2024-08-01,745.7299853465124
2024-08-02,764.0057978063579
2024-08-05,752.7923747693432
2024-08-06,738.0259589439347
2024-08-07,728.0971244934193
2024-08-08,739.3909430857731
2024-08-09,739.9523189390073
2024-08-12,743.7675955827661
2024-08-13,757.6578186680485
2024-08-14,750.527952009356
2024-08-15,755.6996532955881
2024-08-16,742.0717834216576
2024-08-19,718.7183622753188
2024-08-20,752.7763284029337
2024-08-21,736.2708532803828
2024-08-22,721.5733679251413
2024-08-23,735.8352538313021
2024-08-26,733.7978690473166
2024-08-27,756.621719426503
2024-08-28,732.8037546463502
2024-08-29,734.9013520888612
2024-08-30,736.7760438431652
2024-09-02,723.33323151213
2024-09-03,734.3687599501578
2024-09-04,729.1469874796122
2024-09-05,699.7030394990649
2024-09-06,705.4048190172127
2024-09-09,705.8698864305594
2024-09-10,723.9311021471242
2024-09-11,731.5085760001925
2024-09-12,739.3314401180421
2024-09-13,732.1710596102619
2024-09-16,734.3467724493596
2024-09-17,710.4920009011821
2024-09-18,679.1951998110828
2024-09-19,662.8311564263832
2024-09-20,628.1177314751218
2024-09-23,628.8497486310732
2024-09-24,625.4931931114385
2024-09-25,620.2028536714467
2024-09-26,636.3423499617787
2024-09-27,675.8320511298782
2024-09-30,650.1723780923887
2024-10-01,613.8674316044873
2024-10-02,631.1490561933329
2024-10-03,646.477703373312
2024-10-04,661.1103578481873
2024-10-07,647.7897765804722
2024-10-08,648.145171174314
2024-10-09,650.8490458447455
2024-10-10,662.0803931506264
2024-10-11,667.002462526063
2024-10-14,664.3344050493012
2024-10-15,665.4148782850289
2024-10-16,678.8702809134819
2024-10-17,706.4800381177922
2024-10-18,697.0556915312443
2024-10-21,679.0605376964911
2024-10-22,674.574173372439
2024-10-23,663.533933229495
2024-10-24,685.9570723635828
2024-10-25,706.9540331255067
2024-10-28,749.9116239485492
2024-10-29,732.7894439766711
2024-10-30,706.4946967645005
2024-10-31,709.7348521749341
2024-11-01,700.552244238671
2024-11-04,677.5785690698391
2024-11-05,682.0132749808873
2024-11-06,676.6545790999119
2024-11-07,679.9204130153302
2024-11-08,644.9649830865912
2024-11-11,648.2947402027771
2024-11-12,670.6871495569168
2024-11-13,658.8323880459267
2024-11-14,660.3427514235442
2024-11-15,636.6536021286871
2024-11-18,656.7202878254399
2024-11-19,687.8414643534076
2024-11-20,697.1979645512147
2024-11-21,730.6886632301445
2024-11-22,707.8884658173897
2024-11-25,720.0892896425785
2024-11-26,725.3903591734978
2024-11-27,733.8763196596007
2024-11-28,736.5358983802627
2024-11-29,746.7731298616245
2024-12-02,769.9517257959991
2024-12-03,787.7317717430108
2024-12-04,805.3894712772764
2024-12-05,793.9226831715545
2024-12-06,795.170402724618
2024-12-09,804.5326979084592
2024-12-10,812.8386116621057
2024-12-11,813.091399005894
2024-12-12,831.7325698831092
2024-12-13,837.5821486134809
2024-12-16,811.7647388583224
2024-12-17,805.8651470847159
2024-12-18,807.5155781038691
2024-12-19,838.6428593414128
2024-12-20,835.6815408678951
2024-12-23,820.6124634747974
2024-12-24,813.0303931105063
2024-12-25,831.3858314022316
2024-12-26,804.6188847183012
2024-12-27,809.0244992062575
2024-12-30,802.7621785436115
2024-12-31,791.5390176307242
