Date,HLT
2023-07-28,66.09014199146303
2023-07-31,68.2000184335247
2023-08-01,67.1298650726339
2023-08-02,69.4991572285478
2023-08-03,71.22068218039557
2023-08-04,72.3300096325693
2023-08-07,75.8146430496968
2023-08-08,75.64007992439245
2023-08-09,75.67071449367386
2023-08-10,76.63180975807104
2023-08-11,75.78721394089723
2023-08-14,74.62941686832895
2023-08-15,74.09875458879887
2023-08-16,77.08915959431
2023-08-17,76.84839195102427
2023-08-18,75.21325609453176
2023-08-21,74.06464665734357
2023-08-22,76.06098824707976
2023-08-23,78.44900093832865
2023-08-24,75.74460800357134
2023-08-25,77.76649121319304
2023-08-28,79.6208097465111
2023-08-29,82.45981074523813
2023-08-30,81.6090815672434
2023-08-31,81.70176034190293
2023-09-01,81.31090576906041
2023-09-04,79.7189889942091
2023-09-05,77.71959293273355
2023-09-06,78.5156912989619
2023-09-07,75.23567810689408
2023-09-08,75.207922489429
2023-09-11,72.9859074049033
2023-09-12,70.10726459565389
2023-09-13,70.89421513320767
2023-09-14,71.99211474875577
2023-09-15,72.12174910172591
2023-09-18,71.3199495597278
2023-09-19,69.8180357057574
2023-09-20,69.13458384596913
2023-09-21,66.15934648611248
2023-09-22,66.70646650852677
2023-09-25,66.25023499112687
2023-09-26,67.18992993856678
2023-09-27,71.36593649026538
2023-09-28,71.58451272783734
2023-09-29,68.64923825231935
2023-10-02,70.56983395157732
2023-10-03,69.2087697250816
2023-10-04,72.16024656483097
2023-10-05,74.33727920085451
2023-10-06,75.69791486421876
2023-10-09,75.82492640218521
2023-10-10,74.73897353285659
2023-10-11,76.59880183692005
2023-10-12,72.42887564469262
2023-10-13,74.14837577853717
2023-10-16,76.7813251412361
2023-10-17,76.52705583667645
2023-10-18,75.19855968327488
2023-10-19,73.13178180041237
2023-10-20,72.49353592560784
2023-10-23,71.73526233482622
2023-10-24,75.9258613229466
2023-10-25,75.74658285324088
2023-10-26,75.39498295474199
2023-10-27,75.1764237373351
2023-10-30,71.46029307031154
2023-10-31,70.63107315011077
2023-11-01,70.98400717156775
2023-11-02,74.36931562035085
2023-11-03,76.1842121700323
2023-11-06,79.39642161126655
2023-11-07,80.65426010544104
2023-11-08,79.0583815978805
2023-11-09,77.60562927888577
2023-11-10,76.62449784299002
2023-11-13,79.3871113035773
2023-11-14,81.17862062152173
2023-11-15,79.35581600329814
2023-11-16,75.49996045632851
2023-11-17,74.38618271033347
2023-11-20,74.90566642354611
2023-11-21,72.31933215621324
2023-11-22,75.52602632761062
2023-11-23,77.49593654814234
2023-11-24,76.28377019601162
2023-11-27,76.94465819546623
2023-11-28,78.18841195793367
2023-11-29,75.10095921629726
2023-11-30,78.15609032857817
2023-12-01,78.3063335601325
2023-12-04,77.02137692043462
2023-12-05,77.53947083273279
2023-12-06,79.09833607263543
2023-12-07,77.59315502911006
2023-12-08,81.71575351351817
2023-12-11,84.23262675129519
2023-12-12,84.09273895049482
2023-12-13,84.18631609781269
2023-12-14,82.58315063098121
2023-12-15,79.39252229155082
2023-12-18,76.06220327070514
2023-12-19,73.58377480044602
2023-12-20,70.34073918359132
2023-12-21,68.64842174014728
2023-12-22,64.44796729155043
2023-12-25,67.65340024246885
2023-12-26,68.77849508231786
2023-12-27,70.52523816360448
2023-12-28,69.37251589188443
2023-12-29,70.00299073328152
2024-01-01,71.32209626371227
2024-01-02,71.38077886376718
2024-01-03,69.92499908587325
2024-01-04,68.78914355710207
2024-01-05,68.39450573671176
2024-01-08,69.51956896213764
2024-01-09,69.69925529711158
2024-01-10,66.44699593974765
2024-01-11,65.4743667428395
2024-01-12,67.12190777962083
2024-01-15,64.06821091314733
2024-01-16,64.88355783040255
2024-01-17,63.84657134869487
2024-01-18,65.85977092420669
2024-01-19,65.59685857570469
2024-01-22,66.16429334328211
2024-01-23,63.23895065828587
2024-01-24,61.11228242184017
2024-01-25,59.10199616950861
2024-01-26,59.696460466478726
2024-01-29,62.096382711049166
2024-01-30,60.21036552343316
2024-01-31,60.2417665082973
2024-02-01,58.07635632002301
2024-02-02,56.29835831610668
2024-02-05,52.63811139779226
2024-02-06,52.77815672239662
2024-02-07,53.392599054456966
2024-02-08,54.73920726394928
2024-02-09,53.70952639099097
2024-02-12,55.37070181492768
2024-02-13,58.08892875241222
2024-02-14,58.67277478476876
2024-02-15,58.55890020135131
2024-02-16,56.80932675073294
2024-02-19,60.272170088053834
2024-02-20,62.40190553085944
2024-02-21,63.22684102025195
2024-02-22,61.67375766854402
2024-02-23,61.45717847757574
2024-02-26,63.95162799845056
2024-02-27,64.60857797398711
2024-02-28,64.9156564778372
2024-02-29,63.36752518842639
2024-03-01,61.62511366682491
2024-03-04,61.31137546090618
2024-03-05,64.26523545394897
2024-03-06,65.6773236440873
2024-03-07,66.4163212933308
2024-03-08,69.13483430218928
2024-03-11,70.9174350426564
2024-03-12,74.76482793429429
2024-03-13,77.10781921446006
2024-03-14,74.10373130689399
2024-03-15,78.47720125918734
2024-03-18,80.1002286582023
2024-03-19,79.44963689635284
2024-03-20,76.59534640536029
2024-03-21,72.91722046698375
2024-03-22,71.36356661118658
2024-03-25,73.05552443014625
2024-03-26,71.7638756870537
2024-03-27,73.27580181324788
2024-03-28,73.2003714877929
2024-03-29,71.78770745942577
2024-04-01,71.72497377953952
2024-04-02,70.24166488674986
2024-04-03,70.90116474986593
2024-04-04,71.63712846440816
2024-04-05,73.84426574888165
2024-04-08,73.8100740880182
2024-04-09,74.54254172093069
2024-04-10,75.56767195098467
2024-04-11,80.68190803750022
2024-04-12,78.04781810229895
2024-04-15,84.33696880112366
2024-04-16,82.60207625819605
2024-04-17,86.86643007694879
2024-04-18,88.57570014227322
2024-04-19,92.06449473745046
2024-04-22,94.43788420575622
2024-04-23,92.53906565920654
2024-04-24,92.57025226642607
2024-04-25,94.96858273062172
2024-04-26,97.36091674315672
2024-04-29,97.21430267697995
2024-04-30,102.8086238612978
2024-05-01,101.5593569334783
2024-05-02,102.67818558608029
2024-05-03,105.14762876923267
2024-05-06,102.9417266966063
2024-05-07,104.49641186015516
2024-05-08,107.07885063588344
2024-05-09,104.99175036029477
2024-05-10,97.95179112309482
2024-05-13,92.37232072216689
2024-05-14,92.08654254026914
2024-05-15,91.77686259066347
2024-05-16,94.78716678227508
2024-05-17,95.71855498317649
2024-05-20,95.31326297399177
2024-05-21,102.2305922612292
2024-05-22,97.14259833372454
2024-05-23,98.79223081225608
2024-05-24,95.83533950743119
2024-05-27,94.6400692813288
2024-05-28,93.79545645415874
2024-05-29,94.36868528023602
2024-05-30,96.46286668250393
2024-05-31,95.22031775669693
2024-06-03,96.20550211046711
2024-06-04,92.52102786819478
2024-06-05,90.97657848491778
2024-06-06,93.05415212992783
2024-06-07,91.88029507994816
2024-06-10,93.03272731680441
2024-06-11,91.64050261618296
2024-06-12,86.80169938968852
2024-06-13,82.03280495216323
2024-06-14,80.59124580666582
2024-06-17,78.19156828586404
2024-06-18,74.69169675586255
2024-06-19,76.78273484835037
2024-06-20,78.22150642295298
2024-06-21,77.02638016467507
2024-06-24,75.7763730482868
2024-06-25,72.6872263681521
2024-06-26,72.58292390623791
2024-06-27,71.62900740836602
2024-06-28,71.06177278064797
2024-07-01,68.46072801012166
2024-07-02,69.35103092221154
2024-07-03,68.46954320168092
2024-07-04,66.07934240712851
2024-07-05,64.41986464523566
2024-07-08,66.31556031002413
2024-07-09,65.30200042695085
2024-07-10,64.03327892690159
2024-07-11,64.45520843441692
2024-07-12,63.176414405620434
2024-07-15,61.04224741818593
2024-07-16,62.34062398599105
2024-07-17,63.184190190379205
2024-07-18,63.34480783621881
2024-07-19,64.83896246893812
2024-07-22,63.90900619610066
2024-07-23,65.71457909550863
2024-07-24,65.02875188698974
2024-07-25,65.99475355622204
2024-07-26,64.2939017359833
2024-07-29,63.93320357237593
2024-07-30,65.1615746022432
2024-07-31,64.685898020178
2024-08-01,66.73903234620765
2024-08-02,66.20499950140356
2024-08-05,67.52126655755312
2024-08-06,64.85546428601825
2024-08-07,66.60824742287348
2024-08-08,70.02654718184918
2024-08-09,67.70517249954075
2024-08-12,69.98252391369374
2024-08-13,69.44057368437718
2024-08-14,70.45618241069813
2024-08-15,70.48923184882516
2024-08-16,72.75493971702497
2024-08-19,72.61263639939304
2024-08-20,70.4477606408537
2024-08-21,70.63473876352714
2024-08-22,68.5147492796736
2024-08-23,68.82425780332397
2024-08-26,67.0295467694583
2024-08-27,69.44165710222231
2024-08-28,71.55104384777574
2024-08-29,71.70703018412003
2024-08-30,70.01932794122456
2024-09-02,71.71558284488724
2024-09-03,71.45417523431443
2024-09-04,70.96312178409435
2024-09-05,69.29572399429088
2024-09-06,68.85929787137223
2024-09-09,66.77449080462685
2024-09-10,67.49963105525168
2024-09-11,69.00757501785007
2024-09-12,68.22300198814084
2024-09-13,67.87167439684013
2024-09-16,67.86866607961444
2024-09-17,71.45437737556944
2024-09-18,67.67955826060559
2024-09-19,65.34293983563025
2024-09-20,66.62537075178179
2024-09-23,66.87488728937336
2024-09-24,63.91680999240742
2024-09-25,63.34353010579497
2024-09-26,63.173323012398996
2024-09-27,59.14303806686036
2024-09-30,61.22651154966922
2024-10-01,60.957722711862004
2024-10-02,58.483041377028215
2024-10-03,61.4896423051933
2024-10-04,59.459556386095414
2024-10-07,60.55728650003883
2024-10-08,62.764327166573274
2024-10-09,64.44714533710518
2024-10-10,64.2820904582134
2024-10-11,63.36163317397102
2024-10-14,67.22842310012274
2024-10-15,68.32809499316072
2024-10-16,66.85323551292244
2024-10-17,67.06280931900429
2024-10-18,68.19419427994102
2024-10-21,70.16774100733623
2024-10-22,70.60674715409468
2024-10-23,70.16651548472207
2024-10-24,72.19423968706735
2024-10-25,74.94562498217594
2024-10-28,72.23800030129429
2024-10-29,72.87643925824229
2024-10-30,72.03608661600954
2024-10-31,71.54982408743174
2024-11-01,70.86046323244743
2024-11-04,71.28131226378538
2024-11-05,75.66360568846193
2024-11-06,77.13854830276641
2024-11-07,76.05983639507481
2024-11-08,76.2606442680396
2024-11-11,74.44489390300265
2024-11-12,71.81341533486926
2024-11-13,72.39807487861398
2024-11-14,71.8432584721056
2024-11-15,71.57934188584268
2024-11-18,71.62579541647351
2024-11-19,68.21882091612606
2024-11-20,67.83831314833135
2024-11-21,70.48208776301352
2024-11-22,70.0789624006859
2024-11-25,67.86135489380312
2024-11-26,70.92839721464846
2024-11-27,69.20221588433542
2024-11-28,68.45714595074936
2024-11-29,72.71883997676062
2024-12-02,71.62309332912687
2024-12-03,71.48382924482782
2024-12-04,71.41942924918737
2024-12-05,70.95019573850644
2024-12-06,74.17587000338233
2024-12-09,72.87786989486214
2024-12-10,72.88717400496003
2024-12-11,67.2816137794129
2024-12-12,66.26102794160762
2024-12-13,64.94634383249526
2024-12-16,66.74923546940647
2024-12-17,67.04162454199597
2024-12-18,70.77837931512916
2024-12-19,72.17807387376664
2024-12-20,74.12839954250778
2024-12-23,75.31459063524359
2024-12-24,74.78845108006497
2024-12-25,74.86268065328838
2024-12-26,77.797388918973
2024-12-27,77.40285533758404
2024-12-30,78.73759570582408
2024-12-31,76.09495259770402
