Date,PG
2023-08-01,100.28087019978615
2023-08-02,100.52075624780761
2023-08-03,98.81798842889681
2023-08-04,97.26268844788314
2023-08-07,100.60023088653628
2023-08-08,100.39289153386812
2023-08-09,95.92381812543533
2023-08-10,98.31581402480577
2023-08-11,98.01270736015506
2023-08-14,95.22788193780772
2023-08-15,99.54613321626502
2023-08-16,97.9501941724458
2023-08-17,101.82917226686762
2023-08-18,103.4130184658087
2023-08-21,103.3502523904298
2023-08-22,106.47457094851738
2023-08-23,101.81530193762893
2023-08-24,96.36642310091912
2023-08-25,102.71295251273835
2023-08-28,99.99299569123706
2023-08-29,103.01323037579574
2023-08-30,107.9603903656622
2023-08-31,113.94825182790444
2023-09-01,116.65899321687665
2023-09-04,116.08182613323662
2023-09-05,117.93242729928302
2023-09-06,119.95851767255577
2023-09-07,123.56126784153922
2023-09-08,118.46268783069287
2023-09-11,118.71623909122462
2023-09-12,118.7418450366387
2023-09-13,118.63479203790611
2023-09-14,117.24866155824387
2023-09-15,116.43361536955945
2023-09-18,115.3249805542575
2023-09-19,111.12083643437799
2023-09-20,110.41943791231928
2023-09-21,108.09131882383353
2023-09-22,110.77672695300677
2023-09-25,105.7471755608873
2023-09-26,108.04557993000557
2023-09-27,114.81396209581601
2023-09-28,117.9863374639246
2023-09-29,117.16019064672038
2023-10-02,117.0027805830187
2023-10-03,117.51726046361478
2023-10-04,119.71513048987411
2023-10-05,120.19601206005039
2023-10-06,120.3184528265585
2023-10-09,121.37101558613435
2023-10-10,120.82145791267298
2023-10-11,117.54020783510036
2023-10-12,116.73925084652429
2023-10-13,116.1651227213701
2023-10-16,109.14636349639098
2023-10-17,107.26734702725041
2023-10-18,109.93344447871192
2023-10-19,116.2323482428248
2023-10-20,119.57430775261734
2023-10-23,121.76850130089377
2023-10-24,126.19797140371446
2023-10-25,124.41839520943502
2023-10-26,125.96699887636579
2023-10-27,119.49016885126035
2023-10-30,117.56701437261376
2023-10-31,121.12432856471266
2023-11-01,122.20023220652187
2023-11-02,119.63169110678024
2023-11-03,114.68821830718404
2023-11-06,117.79326720556541
2023-11-07,114.32148091394843
2023-11-08,109.36206089632262
2023-11-09,108.16898770602505
2023-11-10,105.31595287607782
2023-11-13,102.44954943634092
2023-11-14,101.91829655897638
2023-11-15,103.22756168641412
2023-11-16,105.38822647591053
2023-11-17,106.84599135871677
2023-11-20,107.37774236704425
2023-11-21,105.87689670067125
2023-11-22,105.82580724140092
2023-11-23,103.32002654456501
2023-11-24,102.87705713512668
2023-11-27,100.96015768269532
2023-11-28,98.98892127650548
2023-11-29,100.93618444154315
2023-11-30,101.35695501951501
2023-12-01,101.62229008313857
2023-12-04,104.25431374496492
2023-12-05,110.92118571337836
2023-12-06,108.744778258498
2023-12-07,107.23690919765008
2023-12-08,107.13850264630713
2023-12-11,103.04472213368123
2023-12-12,105.8147716059204
2023-12-13,103.427451595085
2023-12-14,103.15659107111723
2023-12-15,105.71668749601807
2023-12-18,105.47300757904348
2023-12-19,107.96118215584018
2023-12-20,111.79012442811762
2023-12-21,117.99018414718495
2023-12-22,117.72769022721957
2023-12-25,120.06140515027292
2023-12-26,119.15999323970325
2023-12-27,118.30379219967514
2023-12-28,114.5231555399971
2023-12-29,122.21139690374814
2024-01-01,124.9049783556494
2024-01-02,128.1488126551868
2024-01-03,136.64161530051143
2024-01-04,137.85903799707415
2024-01-05,145.75683745192404
2024-01-08,148.1813004206621
2024-01-09,137.3928077506094
2024-01-10,136.3756379010379
2024-01-11,131.26652398692246
2024-01-12,132.09235027895426
2024-01-15,133.83926695846273
2024-01-16,127.08740168988545
2024-01-17,128.68243313588184
2024-01-18,126.79960843071869
2024-01-19,129.9487697897298
2024-01-22,128.4376618279179
2024-01-23,125.60731189832818
2024-01-24,120.32929496361268
2024-01-25,122.55278793616938
2024-01-26,127.19384060074005
2024-01-29,125.26055513558472
2024-01-30,121.97311665616145
2024-01-31,125.6561157158953
2024-02-01,124.79248187157249
2024-02-02,128.68961521830923
2024-02-05,129.3555678781323
2024-02-06,127.11664920088197
2024-02-07,127.58262226135662
2024-02-08,127.57208273428165
2024-02-09,126.52080388093907
2024-02-12,128.043404714804
2024-02-13,130.73305299739226
2024-02-14,127.9271928513565
2024-02-15,126.3754819279206
2024-02-16,126.29823150767109
2024-02-19,124.66766687647606
2024-02-20,123.53826344057715
2024-02-21,118.72172343837173
2024-02-22,115.79921446430114
2024-02-23,113.34236733468177
2024-02-26,114.2643623391708
2024-02-27,121.07649592278655
2024-02-28,119.02937134433417
2024-02-29,121.87850241335147
2024-03-01,116.10711248697385
2024-03-04,121.04308775835885
2024-03-05,122.00594448725569
2024-03-06,126.48963754838998
2024-03-07,121.75103238425274
2024-03-08,126.35553341191088
2024-03-11,131.89413409220498
2024-03-12,132.32529662236718
2024-03-13,129.32881307724168
2024-03-14,126.29032773792837
2024-03-15,132.6744682588979
2024-03-18,135.37241254883105
2024-03-19,138.9791681255585
2024-03-20,138.52406586096885
2024-03-21,133.96365184323088
2024-03-22,134.65500596613094
2024-03-25,139.05728909604744
2024-03-26,139.84862148671317
2024-03-27,135.62196409121904
2024-03-28,139.00275509438634
2024-03-29,141.31520891323612
2024-04-01,137.74728006279565
2024-04-02,136.50484451785377
2024-04-03,130.1037242013195
2024-04-04,124.21334796795576
2024-04-05,122.3361217086217
2024-04-08,123.63165791073116
2024-04-09,126.81189976259172
2024-04-10,120.8610709368941
2024-04-11,122.70715725449236
2024-04-12,128.64460007970646
2024-04-15,127.79281173272545
2024-04-16,131.72854869479028
2024-04-17,135.94934836889058
2024-04-18,132.3119688611992
2024-04-19,137.21847764804485
2024-04-22,133.1685994595035
2024-04-23,132.82407875266028
2024-04-24,134.8310885882018
2024-04-25,136.82882004651435
2024-04-26,134.7214109892582
2024-04-29,132.9445074872309
2024-04-30,129.29442074126194
2024-05-01,130.3656441142664
2024-05-02,135.87330669948506
2024-05-03,141.00255030229854
2024-05-06,144.97696254757207
2024-05-07,147.9639499284659
2024-05-08,148.02996576451835
2024-05-09,143.59002379803795
2024-05-10,140.1020243045442
2024-05-13,141.57602480017871
2024-05-14,142.66392068916468
2024-05-15,141.40664367478922
2024-05-16,138.11262932033236
2024-05-17,132.26315173380289
2024-05-20,136.85797809950833
2024-05-21,131.25607475504492
2024-05-22,138.4598061843514
2024-05-23,142.84292848985135
2024-05-24,143.51440463746974
2024-05-27,148.92925896968873
2024-05-28,149.55528690906465
2024-05-29,150.72902469825635
2024-05-30,151.17882515831297
2024-05-31,142.09220589448455
2024-06-03,136.42412611348146
2024-06-04,135.15058245763223
2024-06-05,134.16921818720755
2024-06-06,135.15762178664397
2024-06-07,135.7129921386712
2024-06-10,138.22748877745573
2024-06-11,135.11457293639447
2024-06-12,132.694219682524
2024-06-13,132.70123848209036
2024-06-14,135.87353323938422
2024-06-17,137.94057191748337
2024-06-18,136.57682602377815
2024-06-19,141.728867436382
2024-06-20,139.1974265711656
2024-06-21,140.4442737537614
2024-06-24,140.5973944860553
2024-06-25,144.71344540129465
2024-06-26,138.4334089077098
2024-06-27,133.86162486994664
2024-06-28,140.06958386976092
2024-07-01,145.9682665995711
2024-07-02,155.21651696692993
2024-07-03,148.6838975229119
2024-07-04,151.76793087742962
2024-07-05,156.77999238240056
2024-07-08,157.2864305585422
2024-07-09,150.95169082352078
2024-07-10,156.9423712186995
2024-07-11,162.36446708598555
2024-07-12,164.57730745163607
2024-07-15,164.54370768200621
2024-07-16,162.56261150407386
2024-07-17,160.36182957805013
2024-07-18,163.16503470049997
2024-07-19,160.45772073540977
2024-07-22,159.3041351675464
2024-07-23,163.74100635824925
2024-07-24,165.97437201254692
2024-07-25,166.59425109062147
2024-07-26,158.63064276870276
2024-07-29,157.39944545150186
2024-07-30,157.88338164028482
2024-07-31,163.46715468841967
2024-08-01,164.7814542123479
2024-08-02,167.96585074706834
2024-08-05,173.80986556035376
2024-08-06,172.5196423467759
2024-08-07,173.36361580425847
2024-08-08,169.99309981546833
2024-08-09,154.0817892458079
2024-08-12,151.75033504592804
2024-08-13,153.22149360678213
2024-08-14,157.31338816930597
2024-08-15,156.07190235279646
2024-08-16,149.18703709915795
2024-08-19,147.41402730906694
2024-08-20,144.09260644228146
2024-08-21,151.06867515553944
2024-08-22,150.12523878213383
2024-08-23,150.72930654650784
2024-08-26,145.9713547206879
2024-08-27,145.21790003994363
2024-08-28,142.9120849099444
2024-08-29,147.16979492776562
2024-08-30,145.91151685090682
2024-09-02,151.21725192975236
2024-09-03,145.16117368494182
2024-09-04,149.59247506034643
2024-09-05,151.29920408638725
2024-09-06,151.0387626786131
2024-09-09,150.3188764151954
2024-09-10,145.44445752853525
2024-09-11,138.7247018156802
2024-09-12,141.84810147691834
2024-09-13,143.0976721397557
2024-09-16,147.44938961078364
2024-09-17,145.4132408232256
2024-09-18,146.53414511205517
2024-09-19,144.3329531420253
2024-09-20,141.5986103704309
2024-09-23,137.2271472134736
2024-09-24,144.70366495231897
2024-09-25,142.22961940612382
2024-09-26,148.8950431054792
2024-09-27,153.97308817634425
2024-09-30,157.75052087950522
2024-10-01,153.37470471008575
2024-10-02,143.83681557295623
2024-10-03,149.384206063764
2024-10-04,141.61766896581997
2024-10-07,141.29727297854487
2024-10-08,143.24880525417967
2024-10-09,144.8517292685648
2024-10-10,142.97904690732537
2024-10-11,138.00718588343415
2024-10-14,131.4945030911549
2024-10-15,129.81201340467248
2024-10-16,128.55759759189127
2024-10-17,130.10424838252314
2024-10-18,134.5325373685189
2024-10-21,133.9574543131566
2024-10-22,126.22975869150685
2024-10-23,126.05076471231209
2024-10-24,127.24048009429357
2024-10-25,128.68180649191757
2024-10-28,133.6032605036872
2024-10-29,133.24774436238496
2024-10-30,133.58100800003564
2024-10-31,134.5987595509691
2024-11-01,130.68800711737924
2024-11-04,126.23658581947784
2024-11-05,122.57106984440962
2024-11-06,123.37654683102409
2024-11-07,126.81790662753927
2024-11-08,130.6819127669428
2024-11-11,131.21801991564308
2024-11-12,134.72610164101516
2024-11-13,131.4185795694848
2024-11-14,127.42713934302274
2024-11-15,125.95811673568348
2024-11-18,122.75260582753093
2024-11-19,115.37830291467432
2024-11-20,109.65319209559291
2024-11-21,105.67797870783306
2024-11-22,106.61652528418261
2024-11-25,109.66237218494082
2024-11-26,112.5504406547261
2024-11-27,109.67617946872458
2024-11-28,109.27686653757146
2024-11-29,104.22109350339606
2024-12-02,103.4383778040331
2024-12-03,103.59203420153221
2024-12-04,104.66880458529377
2024-12-05,104.49915908951438
2024-12-06,103.99504642167847
2024-12-09,104.60699320223931
2024-12-10,103.25152693539292
2024-12-11,100.38455811135125
2024-12-12,105.70854889093751
2024-12-13,106.00996782691135
2024-12-16,107.08389498912645
2024-12-17,107.41592284948024
2024-12-18,105.12543478558288
2024-12-19,105.75685222182072
2024-12-20,102.53173815695918
2024-12-23,101.05470044951626
2024-12-24,97.72345766380155
2024-12-25,97.77078926466385
2024-12-26,94.62274151397231
2024-12-27,97.49081377751284
2024-12-30,98.74391424586787
2024-12-31,98.13439767529721
