Date,APD
2023-07-18,1459.1739785368668
2023-07-19,1447.1588037966726
2023-07-20,1515.1800153115842
2023-07-21,1489.420021964508
2023-07-24,1489.004346550173
2023-07-25,1496.6523377950277
2023-07-26,1506.2972737355567
2023-07-27,1484.4800812079122
2023-07-28,1460.3782892312122
2023-07-31,1488.638455084728
2023-08-01,1503.1553999524801
2023-08-02,1542.0892095168747
2023-08-03,1555.1278841451312
2023-08-04,1504.8859000933926
2023-08-07,1510.6218153334062
2023-08-08,1526.3410564269122
2023-08-09,1525.7391647730417
2023-08-10,1457.431516135497
2023-08-11,1421.2607441043513
2023-08-14,1388.25078800753
2023-08-15,1363.6455665348635
2023-08-16,1340.8295539096557
2023-08-17,1359.2969574261906
2023-08-18,1355.5594602523322
2023-08-21,1327.6369528812197
2023-08-22,1386.8042208803674
2023-08-23,1376.08763586838
2023-08-24,1365.3435392023657
2023-08-25,1330.5432613684052
2023-08-28,1330.8364557257848
2023-08-29,1317.910312603318
2023-08-30,1282.699046483205
2023-08-31,1289.1340794168696
2023-09-01,1273.4813331593814
2023-09-04,1256.8603390513204
2023-09-05,1296.116999252834
2023-09-06,1302.1907953203106
2023-09-07,1294.6916126844883
2023-09-08,1307.345696509077
2023-09-11,1330.7553367076182
2023-09-12,1339.0807990663282
2023-09-13,1374.528211510538
2023-09-14,1359.4647266347363
2023-09-15,1293.0389323339746
2023-09-18,1293.8445953255462
2023-09-19,1255.2802711564864
2023-09-20,1255.2594499003794
2023-09-21,1270.9659471656312
2023-09-22,1337.5467059668028
2023-09-25,1366.3727890403047
2023-09-26,1372.0539216807492
2023-09-27,1330.8621488787958
2023-09-28,1345.5098626527026
2023-09-29,1401.4621434814983
2023-10-02,1362.7929096327491
2023-10-03,1346.9691577760789
2023-10-04,1345.3259481846508
2023-10-05,1396.5497716099171
2023-10-06,1388.0591343291176
2023-10-09,1392.7466804489777
2023-10-10,1405.695580606175
2023-10-11,1411.0368068050007
2023-10-12,1412.9534478584717
2023-10-13,1429.4258860561179
2023-10-16,1433.7298391478735
2023-10-17,1483.6240154694385
2023-10-18,1514.367911057053
2023-10-19,1563.9265176901786
2023-10-20,1573.63838451935
2023-10-23,1567.6994939124463
2023-10-24,1540.5549336899144
2023-10-25,1523.4005512124882
2023-10-26,1472.4934828623486
2023-10-27,1464.8264334114087
2023-10-30,1417.4108381258777
2023-10-31,1409.400094565932
2023-11-01,1418.1654355304934
2023-11-02,1431.4904939013063
2023-11-03,1448.791943852808
2023-11-06,1418.588259963716
2023-11-07,1398.1795424687407
2023-11-08,1368.5188928004693
2023-11-09,1331.5142827634686
2023-11-10,1381.9878958880606
2023-11-13,1386.700081656237
2023-11-14,1356.207359043509
2023-11-15,1379.2108329821663
2023-11-16,1338.0278561613975
2023-11-17,1324.238217357786
2023-11-20,1369.9177374207445
2023-11-21,1359.7407485584695
2023-11-22,1381.8471111695196
2023-11-23,1427.1101433447693
2023-11-24,1433.6141004333367
2023-11-27,1442.0670573960372
2023-11-28,1445.5022486995003
2023-11-29,1407.8027198929012
2023-11-30,1411.2843505719345
2023-12-01,1403.376799799077
2023-12-04,1469.2637575336125
2023-12-05,1454.9626802256903
2023-12-06,1459.4026739521962
2023-12-07,1482.1883797762134
2023-12-08,1480.4095142514732
2023-12-11,1448.6184632678794
2023-12-12,1423.2512919514816
2023-12-13,1390.0210227890143
2023-12-14,1410.8096400784966
2023-12-15,1387.7639639002462
2023-12-18,1385.5395324661324
2023-12-19,1366.2506220655596
2023-12-20,1386.1236545789423
2023-12-21,1412.4884343829146
2023-12-22,1435.5637723264372
2023-12-25,1464.7445263981924
2023-12-26,1438.967605009919
2023-12-27,1466.7121558317483
2023-12-28,1448.0656053308342
2023-12-29,1431.626502672039
2024-01-01,1448.7961237557056
2024-01-02,1481.9731158300988
2024-01-03,1500.084141350851
2024-01-04,1501.8049485530432
2024-01-05,1476.9319586124755
2024-01-08,1528.1884007502836
2024-01-09,1531.6592351667082
2024-01-10,1481.0382985798342
2024-01-11,1462.8009030827138
2024-01-12,1485.2996534962979
2024-01-15,1506.6899039656048
2024-01-16,1510.769372596102
2024-01-17,1498.214017171461
2024-01-18,1506.5362766937194
2024-01-19,1464.7520882478275
2024-01-22,1461.986605189512
2024-01-23,1505.7729864663022
2024-01-24,1510.7174386077077
2024-01-25,1502.3783223459936
2024-01-26,1495.800553589807
2024-01-29,1449.5743009570242
2024-01-30,1478.7391103388172
2024-01-31,1482.5968243325563
2024-02-01,1459.7801934422166
2024-02-02,1428.499183385826
2024-02-05,1448.342545915516
2024-02-06,1438.164619147878
2024-02-07,1465.5541738072102
2024-02-08,1456.2087007874684
2024-02-09,1461.1408933344683
2024-02-12,1442.7250962494425
2024-02-13,1394.429986343512
2024-02-14,1416.2638841047794
2024-02-15,1452.5484232054896
2024-02-16,1425.2965078223092
2024-02-19,1400.278123421722
2024-02-20,1372.1295360226165
2024-02-21,1333.4149284268349
2024-02-22,1359.010266165895
2024-02-23,1333.0384671907962
2024-02-26,1368.1379952733
2024-02-27,1365.8851019768567
2024-02-28,1401.4674302814456
2024-02-29,1347.9316801003288
2024-03-01,1297.8349939220036
2024-03-04,1313.2871916487925
2024-03-05,1304.0358027227971
2024-03-06,1278.3207069034906
2024-03-07,1307.8433867767837
2024-03-08,1302.9497750466408
2024-03-11,1358.9976326058368
2024-03-12,1373.140660589396
2024-03-13,1375.1322383125384
2024-03-14,1414.2505555041587
2024-03-15,1463.1233805446907
2024-03-18,1445.115279965205
2024-03-19,1457.838180905513
2024-03-20,1428.1569664561086
2024-03-21,1442.85013632502
2024-03-22,1427.5367340406403
2024-03-25,1441.779132063457
2024-03-26,1445.0973928975084
2024-03-27,1429.9799270777287
2024-03-28,1509.0302058899636
2024-03-29,1571.1446942503221
2024-04-01,1577.4571317430223
2024-04-02,1581.9280317618507
2024-04-03,1558.6830482098794
2024-04-04,1555.405694740488
2024-04-05,1599.6738667230645
2024-04-08,1579.5225857941416
2024-04-09,1579.9976901805187
2024-04-10,1556.0909343758974
2024-04-11,1596.7348434437909
2024-04-12,1651.5074196814996
2024-04-15,1586.238929739149
2024-04-16,1588.9070728504232
2024-04-17,1605.6767050032804
2024-04-18,1566.4561478437352
2024-04-19,1513.3773367222589
2024-04-22,1531.2453933151476
2024-04-23,1533.452622310032
2024-04-24,1576.885396394219
2024-04-25,1550.5869441234763
2024-04-26,1552.8871481857577
2024-04-29,1520.523357697968
2024-04-30,1528.903820287846
2024-05-01,1511.451488217472
2024-05-02,1532.4674251068013
2024-05-03,1502.0726309543265
2024-05-06,1470.404345506457
2024-05-07,1521.8491397093276
2024-05-08,1551.095343643747
2024-05-09,1503.2420567250085
2024-05-10,1472.809185756767
2024-05-13,1472.2267757457669
2024-05-14,1432.4069817171471
2024-05-15,1427.1411700458589
2024-05-16,1401.7885640803747
2024-05-17,1368.6800318332953
2024-05-20,1370.3740508529106
2024-05-21,1389.169985120973
2024-05-22,1403.5103042090004
2024-05-23,1324.0450182760248
2024-05-24,1347.836627641172
2024-05-27,1353.6833266362428
2024-05-28,1354.9708430440255
2024-05-29,1347.9520514273288
2024-05-30,1328.919448480705
2024-05-31,1357.5627929796033
2024-06-03,1375.7770672948052
2024-06-04,1419.4612123722468
2024-06-05,1443.4671453841133
2024-06-06,1414.1384309954271
2024-06-07,1419.6473652854318
2024-06-10,1402.0079265577233
2024-06-11,1365.5444425113096
2024-06-12,1347.1319529566454
2024-06-13,1314.0207226107636
2024-06-14,1315.7448273887846
2024-06-17,1273.5999931944475
2024-06-18,1299.324131085108
2024-06-19,1287.2736894417133
2024-06-20,1297.4569568366883
2024-06-21,1288.0357358714905
2024-06-24,1268.9411110643302
2024-06-25,1252.9680770940665
2024-06-26,1225.078605162732
2024-06-27,1236.355772930546
2024-06-28,1265.6368067694248
2024-07-01,1278.2142657939269
2024-07-02,1289.129967935477
2024-07-03,1299.53923433958
2024-07-04,1291.8105993376782
2024-07-05,1287.9408965060597
2024-07-08,1232.5081134670856
2024-07-09,1225.3870538860094
2024-07-10,1221.671102936759
2024-07-11,1253.9078528997863
2024-07-12,1222.3614382463948
2024-07-15,1217.2244556647088
2024-07-16,1192.4059520155479
2024-07-17,1188.5685361621502
2024-07-18,1145.498430441092
2024-07-19,1176.230490308894
2024-07-22,1206.9395029228915
2024-07-23,1254.5750910370255
2024-07-24,1274.6003589452055
2024-07-25,1289.3980098645693
2024-07-26,1321.734628426887
2024-07-29,1336.4020925250727
2024-07-30,1311.6281732512812
2024-07-31,1325.9270837826516
2024-08-01,1320.6743109682584
2024-08-02,1327.6623124096056
2024-08-05,1321.0843915504583
2024-08-06,1244.9639499459065
2024-08-07,1208.948907107504
2024-08-08,1232.5750919293878
2024-08-09,1287.930659323801
2024-08-12,1275.9274963762646
2024-08-13,1279.6975467427053
2024-08-14,1244.5118380604843
2024-08-15,1272.6091776015714
2024-08-16,1231.6418773365592
2024-08-19,1226.0719991687192
2024-08-20,1225.792418966011
2024-08-21,1230.1371604236208
2024-08-22,1222.1090159161356
2024-08-23,1267.2166980262282
2024-08-26,1246.1611748746109
2024-08-27,1269.6873113801594
2024-08-28,1268.8653508822758
2024-08-29,1287.567514212532
2024-08-30,1248.6456669438692
2024-09-02,1284.238114819998
2024-09-03,1248.2341861880716
2024-09-04,1251.0087491214897
2024-09-05,1289.705456471005
2024-09-06,1274.465034059249
2024-09-09,1237.6398345640525
2024-09-10,1218.8491771446133
2024-09-11,1209.166667780124
2024-09-12,1178.8220441840347
2024-09-13,1183.6616950900152
2024-09-16,1202.6793992926239
2024-09-17,1213.5583930499577
2024-09-18,1228.887198852811
2024-09-19,1201.599535286583
2024-09-20,1181.1524859465585
2024-09-23,1224.0248889970349
2024-09-24,1222.5714699709986
2024-09-25,1192.095830145502
2024-09-26,1157.0708241830039
2024-09-27,1170.609337638264
2024-09-30,1190.743449211346
2024-10-01,1201.1230986089583
2024-10-02,1202.7911414257248
2024-10-03,1175.5018373624332
2024-10-04,1190.6909015987076
2024-10-07,1170.5064414677288
2024-10-08,1221.2772004163282
2024-10-09,1176.0018120142875
2024-10-10,1143.750177492999
2024-10-11,1167.06830524338
2024-10-14,1205.5971959875023
2024-10-15,1187.7279408524655
2024-10-16,1171.6049420677862
2024-10-17,1152.6795790205867
2024-10-18,1169.0105770061969
2024-10-21,1191.1697463809842
2024-10-22,1141.435076357203
2024-10-23,1114.682740872357
2024-10-24,1155.7405288960638
2024-10-25,1193.945539463752
2024-10-28,1161.8968666885817
2024-10-29,1168.3108334139067
2024-10-30,1186.3076843270323
2024-10-31,1198.430900035887
2024-11-01,1197.035692549909
2024-11-04,1195.5921739153437
2024-11-05,1182.2952946377889
2024-11-06,1188.6170582321931
2024-11-07,1168.4139554274293
2024-11-08,1150.248916933624
2024-11-11,1094.3275321847088
2024-11-12,1056.4287944948398
2024-11-13,1090.999097523301
2024-11-14,1132.441120711739
2024-11-15,1124.9375524454158
2024-11-18,1104.1100010890652
2024-11-19,1094.5702637340232
2024-11-20,1081.7575861058936
2024-11-21,1107.4898816683367
2024-11-22,1119.678676235761
2024-11-25,1106.2079771827907
2024-11-26,1099.5189171068926
2024-11-27,1117.8614919875706
2024-11-28,1096.829056731063
2024-11-29,1087.2513355135166
2024-12-02,1078.5717971635795
2024-12-03,1079.7710050144503
2024-12-04,1093.8921742272953
2024-12-05,1048.4865849042278
2024-12-06,1035.1677225601945
2024-12-09,1033.7673336853993
2024-12-10,1045.0194018244606
2024-12-11,1066.6711817065964
2024-12-12,1116.7758217562005
2024-12-13,1116.3751059479357
2024-12-16,1133.292301994461
2024-12-17,1172.9079114840024
2024-12-18,1193.072077325706
2024-12-19,1205.0362911567606
2024-12-20,1230.0119465467858
2024-12-23,1197.984398381738
2024-12-24,1205.1317399818022
2024-12-25,1160.5998324219454
2024-12-26,1135.579435385463
2024-12-27,1135.183125042194
2024-12-30,1174.7749179344248
2024-12-31,1165.9120298636954
