Date,TMO
2023-08-03,708.0823005801985
2023-08-04,699.8980532190913
2023-08-07,713.0909210405983
2023-08-08,713.3400334921082
2023-08-09,723.1202203048435
2023-08-10,704.074884397314
2023-08-11,712.0873597512324
2023-08-14,733.3684555469409
2023-08-15,710.2188807886108
2023-08-16,712.6417240897181
2023-08-17,710.8081897564301
2023-08-18,734.3923674324385
2023-08-21,738.4132658021082
2023-08-22,709.9119015872376
2023-08-23,706.8861788187618
2023-08-24,700.9430660862529
2023-08-25,698.1316667356384
2023-08-28,705.2323565127441
2023-08-29,717.9796737424815
2023-08-30,705.0576550476906
2023-08-31,696.597068986827
2023-09-01,681.1884153732781
2023-09-04,675.7379499746085
2023-09-05,683.7511914936008
2023-09-06,707.4730682453215
2023-09-07,696.1474455981163
2023-09-08,722.0354724526009
2023-09-11,713.6083831924739
2023-09-12,696.0226050824248
2023-09-13,696.9505775786139
2023-09-14,652.0256141207307
2023-09-15,659.3057293536249
2023-09-18,652.6971294105825
2023-09-19,663.3896466163852
2023-09-20,676.3807550292693
2023-09-21,682.3608162697979
2023-09-22,678.3820425595458
2023-09-25,703.0960465285898
2023-09-26,705.2649737785079
2023-09-27,728.913761874875
2023-09-28,725.8124464953548
2023-09-29,749.8501748401452
2023-10-02,744.0847067044433
2023-10-03,781.4996404494894
2023-10-04,782.9286387885405
2023-10-05,789.0886493485755
2023-10-06,762.4550189786247
2023-10-09,765.1960414030073
2023-10-10,787.1434329947813
2023-10-11,777.2820183389839
2023-10-12,792.7876467079274
2023-10-13,781.2911469948066
2023-10-16,828.5631200231527
2023-10-17,829.4317431424133
2023-10-18,855.3299150894434
2023-10-19,885.9655191436232
2023-10-20,891.8970475445104
2023-10-23,887.8003109104269
2023-10-24,890.5090128282728
2023-10-25,862.1798712063877
2023-10-26,875.5348362160503
2023-10-27,856.824256849697
2023-10-30,848.7290996385475
2023-10-31,863.9562652980164
2023-11-01,872.989389605205
2023-11-02,878.7314128850057
2023-11-03,854.2659653001477
2023-11-06,865.9115770485686
2023-11-07,838.6689448601147
2023-11-08,825.4085636017528
2023-11-09,779.0717536599033
2023-11-10,777.7042535800468
2023-11-13,795.2025712328411
2023-11-14,784.418723233386
2023-11-15,782.9525814245
2023-11-16,785.4186103293977
2023-11-17,783.737360401338
2023-11-20,772.1643111259804
2023-11-21,788.049289808685
2023-11-22,797.2252685026409
2023-11-23,796.4940399900091
2023-11-24,811.0043407790613
2023-11-27,778.9647048060156
2023-11-28,766.0487041067101
2023-11-29,779.0671740082634
2023-11-30,776.6939555819102
2023-12-01,762.840694642344
2023-12-04,754.4105173478955
2023-12-05,746.5325323958826
2023-12-06,762.6288019416281
2023-12-07,743.5912432348504
2023-12-08,754.2373169050321
2023-12-11,757.1344487147485
2023-12-12,757.8278656229237
2023-12-13,760.8680970805798
2023-12-14,757.3282403674374
2023-12-15,738.4825844389321
2023-12-18,733.4488850595226
2023-12-19,724.40329915572
2023-12-20,730.0147899293273
2023-12-21,730.3396522730515
2023-12-22,697.5393012577205
2023-12-25,699.582488836468
2023-12-26,673.0873909576461
2023-12-27,669.4244378555401
2023-12-28,669.7182222494275
2023-12-29,654.8833199788953
2024-01-01,660.1019790859382
2024-01-02,663.8249070595448
2024-01-03,662.0985041113053
2024-01-04,654.7704813307238
2024-01-05,642.7498951207983
2024-01-08,646.3937270638894
2024-01-09,642.4927692645608
2024-01-10,652.7358659999907
2024-01-11,668.7575096006175
2024-01-12,644.8111033955341
2024-01-15,651.4065834383491
2024-01-16,639.689651335106
2024-01-17,609.3839836848796
2024-01-18,591.7125218185301
2024-01-19,568.2018841748998
2024-01-22,565.3920009748224
2024-01-23,560.1704978516601
2024-01-24,586.1930134126438
2024-01-25,558.4702381033345
2024-01-26,560.2703484863537
2024-01-29,547.4410565283816
2024-01-30,525.9994744428818
2024-01-31,520.4215296354475
2024-02-01,521.7486222970258
2024-02-02,531.3929128683251
2024-02-05,530.8004971088174
2024-02-06,547.6424709255538
2024-02-07,567.2535043523121
2024-02-08,590.9346167162898
2024-02-09,572.6037899326149
2024-02-12,562.2612925127726
2024-02-13,559.9969711508284
2024-02-14,580.8123750576501
2024-02-15,584.4411055166512
2024-02-16,556.8567388635507
2024-02-19,557.5927198715952
2024-02-20,560.0813063470159
2024-02-21,563.7588457066063
2024-02-22,560.3034104646066
2024-02-23,563.7661375772058
2024-02-26,558.3697613298602
2024-02-27,568.762358143693
2024-02-28,567.4849216119292
2024-02-29,560.777903911576
2024-03-01,550.8777452530502
2024-03-04,564.1118323041253
2024-03-05,545.6174788136938
2024-03-06,537.728695882445
2024-03-07,529.7765352635507
2024-03-08,523.2470228968914
2024-03-11,524.7912728041796
2024-03-12,517.4947771268296
2024-03-13,531.5893571272202
2024-03-14,542.6542615076747
2024-03-15,535.3648340561521
2024-03-18,552.3873839417944
2024-03-19,547.3303658292646
2024-03-20,538.4700269574381
2024-03-21,516.3745039830931
2024-03-22,502.36541320508934
2024-03-25,523.5344862094365
2024-03-26,511.87756343530526
2024-03-27,521.2962137925751
2024-03-28,516.2253162784946
2024-03-29,522.69566783247
2024-04-01,520.1361907519097
2024-04-02,513.5876046343383
2024-04-03,498.4181001066412
2024-04-04,486.78840101650286
2024-04-05,490.37602856016775
2024-04-08,487.1045207122463
2024-04-09,504.64000965745015
2024-04-10,478.639487993755
2024-04-11,477.015103568701
2024-04-12,475.5683372039399
2024-04-15,487.04490608140713
2024-04-16,460.44418336131673
2024-04-17,472.55623207784413
2024-04-18,482.0502435559351
2024-04-19,474.5994195572334
2024-04-22,468.4564664730268
2024-04-23,494.0393048746145
2024-04-24,483.6826596439346
2024-04-25,478.9080437337665
2024-04-26,464.22657821081214
2024-04-29,462.92494231348246
2024-04-30,459.09183048886337
2024-05-01,457.01387531015945
2024-05-02,455.2963250739808
2024-05-03,463.6347670363934
2024-05-06,463.62928858859794
2024-05-07,450.5433223962826
2024-05-08,474.69717613390856
2024-05-09,481.89737620585635
2024-05-10,478.0390684846149
2024-05-13,487.0645392393329
2024-05-14,472.0059181040527
2024-05-15,481.38378905296423
2024-05-16,484.14609315121874
2024-05-17,488.9092449882667
2024-05-20,495.8675029224957
2024-05-21,501.22046518941335
2024-05-22,489.41469399695814
2024-05-23,488.6756156197869
2024-05-24,488.2847345888438
2024-05-27,484.9820138783077
2024-05-28,476.49549144812454
2024-05-29,468.06566024714783
2024-05-30,464.77744402538144
2024-05-31,465.6967346290567
2024-06-03,459.49978070969433
2024-06-04,469.50099295912406
2024-06-05,468.6542276462458
2024-06-06,476.68058275459487
2024-06-07,464.9057752103654
2024-06-10,460.75865597774117
2024-06-11,452.0489631477765
2024-06-12,433.6826985997344
2024-06-13,433.5072342977352
2024-06-14,426.7669841579061
2024-06-17,422.91378556369153
2024-06-18,432.55418624530984
2024-06-19,443.0247540787475
2024-06-20,458.4312444207778
2024-06-21,461.96448281292083
2024-06-24,459.20862789656167
2024-06-25,452.20402019755824
2024-06-26,469.17562914165416
2024-06-27,466.39168028298866
2024-06-28,459.68472789544023
2024-07-01,462.33406014299965
2024-07-02,462.405088593743
2024-07-03,483.22817364764137
2024-07-04,496.66053621090595
2024-07-05,497.4011706063624
2024-07-08,485.07920960474655
2024-07-09,487.1199010395461
2024-07-10,475.7200611152243
2024-07-11,468.94052739657684
2024-07-12,465.78777109652617
2024-07-15,469.8569379814133
2024-07-16,465.23528990587977
2024-07-17,480.651125091583
2024-07-18,503.97699970345644
2024-07-19,488.87809695558644
2024-07-22,466.1606508649823
2024-07-23,463.08145261735746
2024-07-24,471.5044394442124
2024-07-25,477.5257023394345
2024-07-26,483.1276428972759
2024-07-29,484.3801574889859
2024-07-30,470.64003635036664
2024-07-31,469.9975669706457
2024-08-01,487.5141152362038
2024-08-02,495.466038290938
2024-08-05,516.0690294216613
2024-08-06,496.95228563388696
2024-08-07,492.0718150196966
2024-08-08,468.6123132808322
2024-08-09,485.03447791245185
2024-08-12,480.7281945222853
2024-08-13,481.3815120928038
2024-08-14,490.175539476776
2024-08-15,490.1553402255575
2024-08-16,491.8945563479743
2024-08-19,479.652959873097
2024-08-20,487.9581134760899
2024-08-21,489.1759447003991
2024-08-22,482.2538974579272
2024-08-23,492.73122366774254
2024-08-26,492.6497448652112
2024-08-27,495.03569971356063
2024-08-28,502.3454474129734
2024-08-29,491.66610043744095
2024-08-30,503.91641599458484
2024-09-02,500.64556864152314
2024-09-03,499.0603636951662
2024-09-04,508.25047360632993
2024-09-05,501.12400419595053
2024-09-06,492.8571042387451
2024-09-09,495.01655907032523
2024-09-10,490.53249672781624
2024-09-11,491.2342033945857
2024-09-12,488.15688601423864
2024-09-13,498.6579566745822
2024-09-16,488.21217191167375
2024-09-17,486.71213218205975
2024-09-18,491.6832460032491
2024-09-19,501.54210528259205
2024-09-20,520.0176566914839
2024-09-23,534.7342274941888
2024-09-24,535.453626386387
2024-09-25,522.6142900625036
2024-09-26,516.1637369795878
2024-09-27,505.153204843708
2024-09-30,494.9559116132111
2024-10-01,495.9365803073165
2024-10-02,491.82556793964966
2024-10-03,486.8619337480384
2024-10-04,500.7136699729314
2024-10-07,512.599523383783
2024-10-08,529.4288892693481
2024-10-09,536.9679016461281
2024-10-10,534.3569018657046
2024-10-11,531.9323353254682
2024-10-14,522.5742684420118
2024-10-15,512.9380025017009
2024-10-16,530.9304066014062
2024-10-17,533.7509735040742
2024-10-18,525.2156355102456
2024-10-21,524.301997472075
2024-10-22,518.4580523842297
2024-10-23,530.3037962201756
2024-10-24,539.5716130832028
2024-10-25,523.6204877419871
2024-10-28,521.0224770944869
2024-10-29,525.5423815377936
2024-10-30,521.5357130615666
2024-10-31,528.5489765743763
2024-11-01,510.11453728355747
2024-11-04,473.0929542219947
2024-11-05,475.77604824617407
2024-11-06,476.6725732139919
2024-11-07,464.3473464423376
2024-11-08,456.53547868024026
2024-11-11,464.2897094755354
2024-11-12,463.1480901590025
2024-11-13,467.58848406827093
2024-11-14,456.22964992607837
2024-11-15,447.81152999785434
2024-11-18,446.62291979852483
2024-11-19,448.1597365111654
2024-11-20,440.9781514678344
2024-11-21,431.9407802443825
2024-11-22,442.1557932296459
2024-11-25,442.66897429204136
2024-11-26,454.80728963591946
2024-11-27,456.562147130776
2024-11-28,443.18470713759984
2024-11-29,451.1618973618596
2024-12-02,456.6215445322176
2024-12-03,443.486908284257
2024-12-04,446.8920152410938
2024-12-05,439.6264750519949
2024-12-06,427.9265561303911
2024-12-09,422.72245564961196
2024-12-10,421.77359820395543
2024-12-11,419.6891987969725
2024-12-12,405.49374071388115
2024-12-13,402.42144836725856
2024-12-16,405.3223294509174
2024-12-17,407.80082143767856
2024-12-18,395.65859222835985
2024-12-19,392.9219738992828
2024-12-20,400.89858101703595
2024-12-23,413.5538049372457
2024-12-24,406.54312688264565
2024-12-25,387.66304892684946
2024-12-26,396.3879407055362
2024-12-27,402.55407476314457
2024-12-30,408.11414869828195
2024-12-31,406.8573257761912
