Date,XOM
2023-08-03,285.84337462710795
2023-08-04,286.0901702502327
2023-08-07,289.74633267100603
2023-08-08,286.4547774563009
2023-08-09,285.48616628585876
2023-08-10,286.8615238005394
2023-08-11,290.07326455297203
2023-08-14,284.83564911418335
2023-08-15,282.3616698723886
2023-08-16,279.76812629074055
2023-08-17,282.36689462627396
2023-08-18,283.023983943234
2023-08-21,281.131970144117
2023-08-22,280.5292698277357
2023-08-23,282.9672657862289
2023-08-24,279.36753501993076
2023-08-25,281.07749003557683
2023-08-28,277.6375893618993
2023-08-29,281.1040211218043
2023-08-30,285.70890310723604
2023-08-31,288.6039397282844
2023-09-01,290.04507496101274
2023-09-04,288.89099077257157
2023-09-05,289.5116916027724
2023-09-06,291.50207809514797
2023-09-07,289.5273975526644
2023-09-08,290.42410599702004
2023-09-11,290.5766442755688
2023-09-12,293.77029031421887
2023-09-13,290.96336666939135
2023-09-14,294.71036383545436
2023-09-15,289.2223405055872
2023-09-18,287.2034526901553
2023-09-19,286.6001955425191
2023-09-20,288.79386181554247
2023-09-21,287.7851201822922
2023-09-22,291.29092793033703
2023-09-25,285.0025708484296
2023-09-26,283.73536429904624
2023-09-27,281.2648911938439
2023-09-28,285.7565768988995
2023-09-29,287.18942163021353
2023-10-02,290.2320456554144
2023-10-03,288.2762889848678
2023-10-04,288.96482406924633
2023-10-05,285.3020716451479
2023-10-06,289.68174452817703
2023-10-09,291.6108704099117
2023-10-10,292.76863509342155
2023-10-11,286.60063331076543
2023-10-12,285.1829001049195
2023-10-13,282.5681524293965
2023-10-16,287.87903499835596
2023-10-17,287.5619866871344
2023-10-18,289.64141807269647
2023-10-19,291.7303259521159
2023-10-20,291.8776628246159
2023-10-23,291.4372722883742
2023-10-24,290.27783440619845
2023-10-25,289.4481493695174
2023-10-26,294.91413167297463
2023-10-27,294.9310765185421
2023-10-30,294.4978904717832
2023-10-31,297.6130094515266
2023-11-01,303.3079892636793
2023-11-02,296.48050071550705
2023-11-03,290.1485881416618
2023-11-06,287.3571115397793
2023-11-07,292.0639973951429
2023-11-08,291.0633724819776
2023-11-09,292.24870544728077
2023-11-10,297.3960597486138
2023-11-13,295.2078645321017
2023-11-14,295.769322171718
2023-11-15,300.91064164492076
2023-11-16,298.05139635599295
2023-11-17,302.84760908229674
2023-11-20,302.1695794896643
2023-11-21,309.7775386591308
2023-11-22,310.3112511340383
2023-11-23,308.9084764643577
2023-11-24,310.6636746419224
2023-11-27,313.4161120088781
2023-11-28,313.9716776274781
2023-11-29,319.1085227134561
2023-11-30,323.95511982638334
2023-12-01,324.1673171823091
2023-12-04,324.54180837702546
2023-12-05,326.124030136335
2023-12-06,329.1801806655694
2023-12-07,333.64234619919466
2023-12-08,338.7650099983146
2023-12-11,330.4588122369221
2023-12-12,329.47220038746605
2023-12-13,322.60167664091927
2023-12-14,324.6425321204863
2023-12-15,316.6035116406586
2023-12-18,312.02252746297705
2023-12-19,307.3517363433058
2023-12-20,311.5741089018253
2023-12-21,307.7172021104867
2023-12-22,302.3577320718129
2023-12-25,302.0687694664565
2023-12-26,302.70044643194683
2023-12-27,294.26188721792465
2023-12-28,297.5540069052691
2023-12-29,301.3142032668157
2024-01-01,304.0010505006304
2024-01-02,309.58589233050674
2024-01-03,305.06823300551963
2024-01-04,303.03053638081417
2024-01-05,308.913915935011
2024-01-08,309.069657931481
2024-01-09,311.06129868189953
2024-01-10,318.2083555626795
2024-01-11,319.042993556713
2024-01-12,320.1836762559384
2024-01-15,318.2905929521051
2024-01-16,326.55309174412713
2024-01-17,330.19828574273043
2024-01-18,331.11004283573965
2024-01-19,338.40721391142
2024-01-22,330.8933822088022
2024-01-23,324.9258060353495
2024-01-24,330.38839028363986
2024-01-25,330.70641936243516
2024-01-26,326.1422580468254
2024-01-29,330.59946508169355
2024-01-30,329.1564163945505
2024-01-31,328.1317529154995
2024-02-01,332.7709717542697
2024-02-02,327.59323843037924
2024-02-05,328.16389269616764
2024-02-06,335.5193197037989
2024-02-07,331.4223631347715
2024-02-08,334.35192214750197
2024-02-09,331.60145651176964
2024-02-12,323.9130289632458
2024-02-13,322.7480159848968
2024-02-14,323.5772886100025
2024-02-15,319.9105807056506
2024-02-16,320.5600080657482
2024-02-19,320.014763741457
2024-02-20,323.7667990107748
2024-02-21,322.43218404699496
2024-02-22,317.4474450109411
2024-02-23,318.5756503887354
2024-02-26,320.00388008341275
2024-02-27,313.38223278349074
2024-02-28,312.48316370765673
2024-02-29,316.384626855464
2024-03-01,319.38855108631776
2024-03-04,320.4268149211965
2024-03-05,323.32689984611767
2024-03-06,317.20201666243224
2024-03-07,310.7425381545214
2024-03-08,306.9357074793231
2024-03-11,315.3311960831499
2024-03-12,317.99957939857427
2024-03-13,318.4442276419563
2024-03-14,319.7378568036819
2024-03-15,319.6507644106359
2024-03-18,314.26964480380497
2024-03-19,312.05499827019355
2024-03-20,320.9511751279099
2024-03-21,317.5098106382664
2024-03-22,324.29103449437923
2024-03-25,321.66055284537924
2024-03-26,321.85814028368617
2024-03-27,319.4768774976721
2024-03-28,317.58030210983225
2024-03-29,320.19740527594337
2024-04-01,318.7805529414958
2024-04-02,315.54701993943894
2024-04-03,310.44544663435363
2024-04-04,305.5285445934086
2024-04-05,302.63493871719584
2024-04-08,303.32642353253755
2024-04-09,302.34045345554034
2024-04-10,303.86850179450767
2024-04-11,299.9832319851365
2024-04-12,307.71469593085124
2024-04-15,314.8776540632894
2024-04-16,311.1572645526265
2024-04-17,308.23819963231944
2024-04-18,308.9952158575033
2024-04-19,311.098035324854
2024-04-22,316.4515918054308
2024-04-23,320.99039883222997
2024-04-24,322.60155162428487
2024-04-25,324.21525609533984
2024-04-26,321.4148450984758
2024-04-29,322.07950379836007
2024-04-30,326.4820522913118
2024-05-01,324.102811767101
2024-05-02,326.98909090257985
2024-05-03,326.15249008590035
2024-05-06,317.1315707588804
2024-05-07,313.1950648100927
2024-05-08,307.5579965831633
2024-05-09,310.416634984436
2024-05-10,304.58051522722843
2024-05-13,307.69508916163863
2024-05-14,309.258451752334
2024-05-15,298.2677080113282
2024-05-16,297.06624130649084
2024-05-17,297.226869594918
2024-05-20,293.86246429525085
2024-05-21,285.8188021235856
2024-05-22,283.43555107358776
2024-05-23,281.71295706437513
2024-05-24,281.5617689500267
2024-05-27,285.588761496549
2024-05-28,285.37827878575723
2024-05-29,290.5773039510219
2024-05-30,284.30634350881456
2024-05-31,289.9007728331243
2024-06-03,291.2706190852074
2024-06-04,287.646089502694
2024-06-05,288.8369755644808
2024-06-06,291.7522171343382
2024-06-07,290.8170228880237
2024-06-10,289.96146259825946
2024-06-11,291.13459168713797
2024-06-12,293.81292386171776
2024-06-13,298.70280545240223
2024-06-14,295.52813250904126
2024-06-17,292.0385528588438
2024-06-18,291.98722840727845
2024-06-19,291.3838630180607
2024-06-20,291.66138215081315
2024-06-21,299.3465420839567
2024-06-24,297.6308244636295
2024-06-25,294.2727189904119
2024-06-26,294.4304904315977
2024-06-27,291.94045356242503
2024-06-28,292.17860234184974
2024-07-01,295.00739179158836
2024-07-02,294.75544799538983
2024-07-03,293.8532866001841
2024-07-04,298.8609238751005
2024-07-05,296.8169029298499
2024-07-08,294.7712120332827
2024-07-09,295.5563847286529
2024-07-10,296.05350072881134
2024-07-11,292.2485722396915
2024-07-12,289.4043702179741
2024-07-15,291.7036401174431
2024-07-16,285.02283852802987
2024-07-17,287.2909804591388
2024-07-18,288.1397912803531
2024-07-19,291.92758184275135
2024-07-22,299.9687481710638
2024-07-23,294.0117910595284
2024-07-24,288.1764440496372
2024-07-25,289.78932462501757
2024-07-26,286.86005587851747
2024-07-29,277.7349114753115
2024-07-30,277.48751845521934
2024-07-31,274.8935198699281
2024-08-01,272.32531929382975
2024-08-02,275.6711910823124
2024-08-05,273.01839732260635
2024-08-06,277.08221620458295
2024-08-07,282.66125737105114
2024-08-08,282.85430577940485
2024-08-09,280.62208668146104
2024-08-12,277.66020876553756
2024-08-13,278.2974055506411
2024-08-14,283.0484409681985
2024-08-15,280.16529301556034
2024-08-16,278.1375296132236
2024-08-19,283.3503051338959
2024-08-20,286.60634125116025
2024-08-21,281.47770976992064
2024-08-22,285.9088315774209
2024-08-23,291.2119325668956
2024-08-26,291.9627505889292
2024-08-27,296.21296232443456
2024-08-28,295.29215375653126
2024-08-29,292.6885871782158
2024-08-30,295.4937567617458
2024-09-02,298.6137005758534
2024-09-03,300.04427274880914
2024-09-04,296.4270659301101
2024-09-05,296.35915659768193
2024-09-06,288.141058499484
2024-09-09,289.76627441196
2024-09-10,291.18636805179165
2024-09-11,290.55341106610587
2024-09-12,290.57131470286134
2024-09-13,292.220269450377
2024-09-16,288.37179636582647
2024-09-17,285.8280342150556
2024-09-18,287.2860110685386
2024-09-19,288.7487558733949
2024-09-20,292.70869645491604
2024-09-23,289.61916946414044
2024-09-24,289.82526822863423
2024-09-25,288.53978153026407
2024-09-26,285.96736294565045
2024-09-27,280.81292624976186
2024-09-30,280.9747268038408
2024-10-01,282.2936736921337
2024-10-02,280.5048729777322
2024-10-03,278.36300547106384
2024-10-04,288.2561258880021
2024-10-07,285.7662371999784
2024-10-08,283.14486404849026
2024-10-09,280.7153660608019
2024-10-10,276.36461174161155
2024-10-11,283.19465112765977
2024-10-14,284.00274938735106
2024-10-15,290.34305161025117
2024-10-16,288.69039635363765
2024-10-17,289.82908304845085
2024-10-18,287.14256261188797
2024-10-21,280.1771863155293
2024-10-22,280.5217766445727
2024-10-23,279.2135140801624
2024-10-24,286.79512205788444
2024-10-25,281.9337526991679
2024-10-28,270.54525247264945
2024-10-29,268.0210321782926
2024-10-30,268.9940801433251
2024-10-31,268.49835430467334
2024-11-01,267.70509106156527
2024-11-04,262.7755136062112
2024-11-05,263.4656605743476
2024-11-06,266.4800471293505
2024-11-07,267.4617891571271
2024-11-08,267.8392927724215
2024-11-11,265.17285057459435
2024-11-12,271.4856119302086
2024-11-13,271.5845341509915
2024-11-14,271.76224386955494
2024-11-15,271.7914589076866
2024-11-18,268.4762491893925
2024-11-19,265.21134476817264
2024-11-20,263.9768964306353
2024-11-21,262.487466713448
2024-11-22,264.60636521953796
2024-11-25,263.96361867229064
2024-11-26,259.70572719243415
2024-11-27,261.05864440700975
2024-11-28,261.2600163755888
2024-11-29,261.21347753946566
2024-12-02,263.656979844027
2024-12-03,260.95743579165924
2024-12-04,262.7480603422955
2024-12-05,261.7307338318644
2024-12-06,262.164094719255
2024-12-09,264.09769010820065
2024-12-10,266.2557222031242
2024-12-11,266.7871440247555
2024-12-12,262.7465221895406
2024-12-13,265.73444431945046
2024-12-16,267.1162617067376
2024-12-17,270.7311531531245
2024-12-18,271.58900022799475
2024-12-19,274.26679976301665
2024-12-20,275.66391613465976
2024-12-23,277.11268339707124
2024-12-24,277.32983296874977
2024-12-25,272.3640229692434
2024-12-26,270.8211007690152
2024-12-27,269.4711767375399
2024-12-30,271.1403664794748
2024-12-31,267.9185998336954
