Date,ANET
2023-07-31,123.45785785631438
2023-08-01,126.72885846636954
2023-08-02,124.43583904448974
2023-08-03,122.61996816189396
2023-08-04,125.81269753764872
2023-08-07,125.89052055778104
2023-08-08,125.49653402926221
2023-08-09,125.4513073318177
2023-08-10,121.22050421391761
2023-08-11,118.86587031523904
2023-08-14,118.16868230731178
2023-08-15,122.5275238761155
2023-08-16,122.94617734847336
2023-08-17,121.90943873799502
2023-08-18,121.1549112859077
2023-08-21,123.26519579064913
2023-08-22,122.20523304446543
2023-08-23,120.4756379883378
2023-08-24,121.01734960601769
2023-08-25,120.05296928798553
2023-08-28,123.70647847620107
2023-08-29,126.03470304341509
2023-08-30,128.10846760501747
2023-08-31,127.37298348918476
2023-09-01,130.0271016663452
2023-09-04,136.44885148738922
2023-09-05,135.2845211351053
2023-09-06,134.28776770113785
2023-09-07,133.52026112466794
2023-09-08,136.65598561004603
2023-09-11,137.75073682150813
2023-09-12,139.46860070922972
2023-09-13,132.61531982217713
2023-09-14,136.36529092326782
2023-09-15,136.65216504397668
2023-09-18,132.3449135784034
2023-09-19,130.8006919359507
2023-09-20,127.95528585316336
2023-09-21,125.46958598798517
2023-09-22,124.60529214618411
2023-09-25,122.69445727166615
2023-09-26,122.22191992181592
2023-09-27,123.83420993387564
2023-09-28,121.82866147298324
2023-09-29,121.95696916460466
2023-10-02,123.46368533073054
2023-10-03,124.64540790539631
2023-10-04,124.87406066679539
2023-10-05,125.53352235616003
2023-10-06,123.88938859315257
2023-10-09,120.70647801178445
2023-10-10,123.52938902655279
2023-10-11,123.24764670977419
2023-10-12,124.14526821372415
2023-10-13,125.96507658354756
2023-10-16,122.65018414994236
2023-10-17,123.5141087142774
2023-10-18,121.23271269719183
2023-10-19,120.54230995235167
2023-10-20,121.72649686039048
2023-10-23,114.58867398057
2023-10-24,115.03125520616697
2023-10-25,114.34483839691308
2023-10-26,113.2187070389534
2023-10-27,116.07931202685387
2023-10-30,114.60296222983524
2023-10-31,111.9254710736071
2023-11-01,113.41399319695873
2023-11-02,112.15781150788808
2023-11-03,114.00885530693265
2023-11-06,112.53951291184886
2023-11-07,114.9008928413398
2023-11-08,116.95876011284896
2023-11-09,117.39837553893744
2023-11-10,112.25966222793936
2023-11-13,112.74521390676242
2023-11-14,113.7860622887038
2023-11-15,114.15273690751147
2023-11-16,112.66478536778415
2023-11-17,109.73473322460569
2023-11-20,111.92876767800684
2023-11-21,112.34392203189529
2023-11-22,112.89260701592633
2023-11-23,113.43671961284603
2023-11-24,115.1667047042879
2023-11-27,111.05135041801881
2023-11-28,110.04403952953353
2023-11-29,109.93317439550994
2023-11-30,105.09621256314816
2023-12-01,105.89347982280407
2023-12-04,109.12030963211515
2023-12-05,108.96288594273047
2023-12-06,109.77660540001715
2023-12-07,109.24983371450568
2023-12-08,108.03435005274268
2023-12-11,106.17886326463517
2023-12-12,107.2147257709212
2023-12-13,106.06175583099882
2023-12-14,107.4888238406834
2023-12-15,110.18528730536461
2023-12-18,111.50000400192907
2023-12-19,110.924849271777
2023-12-20,110.86881012411973
2023-12-21,112.60055437180625
2023-12-22,113.47965946455095
2023-12-25,112.92043992362112
2023-12-26,114.3908038990538
2023-12-27,110.2848496976253
2023-12-28,111.64057605419775
2023-12-29,111.71117797204734
2024-01-01,117.84461905791409
2024-01-02,121.25254694555782
2024-01-03,120.1714560139864
2024-01-04,120.59002517816349
2024-01-05,119.21831508340114
2024-01-08,118.51827407849983
2024-01-09,119.55912370746397
2024-01-10,121.5229425758237
2024-01-11,122.43306108390239
2024-01-12,118.16090822876443
2024-01-15,120.70191271717906
2024-01-16,121.89260087987807
2024-01-17,119.05308409295016
2024-01-18,119.35064793046766
2024-01-19,122.71014115691011
2024-01-22,126.36751949257005
2024-01-23,124.8704014541622
2024-01-24,122.99493374304475
2024-01-25,118.51761870514747
2024-01-26,115.06777837546184
2024-01-29,114.08914774834648
2024-01-30,115.73275719796123
2024-01-31,113.46946626599704
2024-02-01,115.7752358401728
2024-02-02,115.57637290014839
2024-02-05,117.01395232256417
2024-02-06,117.49999447463483
2024-02-07,114.19496507329198
2024-02-08,115.8448103067966
2024-02-09,114.9200580867135
2024-02-12,117.50409554265389
2024-02-13,116.48933692035718
2024-02-14,117.86163559926835
2024-02-15,120.0978735315633
2024-02-16,120.80404364675726
2024-02-19,119.27707795996672
2024-02-20,119.03607484458911
2024-02-21,117.09509017243911
2024-02-22,117.9871759709033
2024-02-23,117.234209353417
2024-02-26,117.53588405031759
2024-02-27,115.76582632756849
2024-02-28,114.37203285967895
2024-02-29,112.0961369627127
2024-03-01,110.40349696420378
2024-03-04,111.32214656573306
2024-03-05,108.37981268110357
2024-03-06,105.73104621156416
2024-03-07,103.36081024298272
2024-03-08,99.13744983142792
2024-03-11,93.19294880742949
2024-03-12,93.18036536223947
2024-03-13,96.75778022279748
2024-03-14,94.94950211959276
2024-03-15,94.74213511074954
2024-03-18,98.17154350080975
2024-03-19,98.12904753011898
2024-03-20,98.15677437613974
2024-03-21,96.99556225319567
2024-03-22,97.91469514441145
2024-03-25,96.870307441796
2024-03-26,94.04569203426743
2024-03-27,94.00243422042264
2024-03-28,93.69461303686904
2024-03-29,95.13450360198378
2024-04-01,93.89903958288593
2024-04-02,94.87396492239624
2024-04-03,94.1340187919633
2024-04-04,92.27115815910379
2024-04-05,92.83637662190002
2024-04-08,95.02307381836249
2024-04-09,95.65754444324095
2024-04-10,95.38567176731178
2024-04-11,98.12757710120954
2024-04-12,97.96197131582139
2024-04-15,97.1321795273137
2024-04-16,93.57466688420664
2024-04-17,94.14573098886387
2024-04-18,89.61682202870914
2024-04-19,89.33611001360023
2024-04-22,88.57675974428072
2024-04-23,86.53136058625046
2024-04-24,87.02558909146885
2024-04-25,86.73300142382712
2024-04-26,90.16417993007234
2024-04-29,87.0336871039042
2024-04-30,89.45310780208985
2024-05-01,89.40461635953588
2024-05-02,89.55128244979502
2024-05-03,88.43789205085507
2024-05-06,87.63100142663144
2024-05-07,89.46577194372317
2024-05-08,89.51270846189581
2024-05-09,90.25907383648574
2024-05-10,90.693358737515
2024-05-13,89.36766716208939
2024-05-14,92.28950596102204
2024-05-15,94.48537936002879
2024-05-16,96.21331634276399
2024-05-17,101.3440617252068
2024-05-20,101.86974205001405
2024-05-21,101.60393990523713
2024-05-22,103.69162644944149
2024-05-23,104.57107318005102
2024-05-24,103.2069966832813
2024-05-27,103.30259158173229
2024-05-28,103.69013673478985
2024-05-29,103.03937172684564
2024-05-30,102.33939898833086
2024-05-31,102.96235697775495
2024-06-03,102.85926494467336
2024-06-04,100.64128931755532
2024-06-05,102.31523325177609
2024-06-06,106.06181946462995
2024-06-07,106.78657956564732
2024-06-10,106.18418325386793
2024-06-11,106.07026392585327
2024-06-12,105.0168025407025
2024-06-13,107.13787906156269
2024-06-14,106.83688806109635
2024-06-17,109.24319928967186
2024-06-18,109.5017832770027
2024-06-19,107.91048217952132
2024-06-20,102.92041230544977
2024-06-21,101.33488211761757
2024-06-24,98.29489054204141
2024-06-25,98.41510834231713
2024-06-26,97.80056370299923
2024-06-27,96.58746440960596
2024-06-28,94.9560003716017
2024-07-01,93.43501696172478
2024-07-02,91.34730035128908
2024-07-03,90.74911648146764
2024-07-04,89.28616980202558
2024-07-05,90.1009717525858
2024-07-08,88.47529482035056
2024-07-09,87.33978622713776
2024-07-10,86.32999460487527
2024-07-11,85.11739989474184
2024-07-12,88.76039055729252
2024-07-15,87.73929974228005
2024-07-16,88.01428392283992
2024-07-17,86.24690803174468
2024-07-18,83.24464891625469
2024-07-19,82.98511488793045
2024-07-22,80.41479321189215
2024-07-23,78.77231786509232
2024-07-24,79.94811727575153
2024-07-25,78.26921634077664
2024-07-26,78.63120960185756
2024-07-29,79.29753622628871
2024-07-30,78.25065729715608
2024-07-31,76.20780659240323
2024-08-01,76.33392877216434
2024-08-02,74.28830763243805
2024-08-05,74.82676181846053
2024-08-06,74.32506298594006
2024-08-07,74.37205859382496
2024-08-08,74.81806761459907
2024-08-09,74.67739395021685
2024-08-12,74.59955655376798
2024-08-13,73.56470546504801
2024-08-14,71.71170277809519
2024-08-15,72.96434883022914
2024-08-16,71.69259736073255
2024-08-19,70.91422797139558
2024-08-20,74.41534838610555
2024-08-21,75.21503027166251
2024-08-22,74.92147576515286
2024-08-23,72.89935569648733
2024-08-26,71.87439280817757
2024-08-27,71.84492270938883
2024-08-28,73.33128567749
2024-08-29,72.99621085185088
2024-08-30,73.07772793382142
2024-09-02,74.65883990304872
2024-09-03,74.07969665627307
2024-09-04,75.51744996171934
2024-09-05,71.87347743174226
2024-09-06,71.8972576824621
2024-09-09,70.37967841761903
2024-09-10,71.60736975780586
2024-09-11,71.52338752814579
2024-09-12,72.65738408680605
2024-09-13,73.08090457238498
2024-09-16,72.0625974667569
2024-09-17,70.7680573409976
2024-09-18,71.45997691402351
2024-09-19,71.16975288829364
2024-09-20,73.60099572630158
2024-09-23,73.46884489227051
2024-09-24,73.79842812576236
2024-09-25,72.84876858076711
2024-09-26,72.60023072275663
2024-09-27,70.35026413862245
2024-09-30,66.7990850006051
2024-10-01,67.7848104266916
2024-10-02,67.23407309787595
2024-10-03,67.47719227591965
2024-10-04,66.33437100516542
2024-10-07,66.26050036193622
2024-10-08,64.11868003354692
2024-10-09,62.85678242367193
2024-10-10,62.61498907108886
2024-10-11,63.93845824004798
2024-10-14,62.84275669595476
2024-10-15,63.9888719462226
2024-10-16,65.48899871999299
2024-10-17,64.75326139468721
2024-10-18,65.17679448230525
2024-10-21,65.30437995211683
2024-10-22,65.66657485628824
2024-10-23,65.7671817861613
2024-10-24,64.63911806331411
2024-10-25,64.11846468879114
2024-10-28,63.68816957586004
2024-10-29,65.87341594641876
2024-10-30,66.23845346301324
2024-10-31,64.19623168140413
2024-11-01,65.22508882988905
2024-11-04,66.41439426483714
2024-11-05,65.71298657136099
2024-11-06,65.37635257533199
2024-11-07,66.42153981445375
2024-11-08,65.75553202666964
2024-11-11,68.1274846122274
2024-11-12,68.7341678754959
2024-11-13,70.40311649933959
2024-11-14,69.9387263068122
2024-11-15,70.8748497789363
2024-11-18,70.933744626182
2024-11-19,70.48735178208068
2024-11-20,68.89422713901224
2024-11-21,68.78179497899633
2024-11-22,68.88290747664274
2024-11-25,70.59669402923801
2024-11-26,69.47303091899752
2024-11-27,69.49000715157496
2024-11-28,69.29170482001057
2024-11-29,70.33211150476865
2024-12-02,70.5842591233627
2024-12-03,69.77104555220821
2024-12-04,69.37031699378494
2024-12-05,69.20308610780394
2024-12-06,67.79539975225714
2024-12-09,66.11494602779469
2024-12-10,63.77024339449936
2024-12-11,62.706818300541165
2024-12-12,63.99088694352593
2024-12-13,64.74707038841483
2024-12-16,66.42963086726034
2024-12-17,66.26914756120283
2024-12-18,68.14735083179387
2024-12-19,68.00167748365291
2024-12-20,67.15811208018306
2024-12-23,66.2163013315653
2024-12-24,65.71501107535846
2024-12-25,64.81289807842647
2024-12-26,65.74224888569208
2024-12-27,66.36530612881756
2024-12-30,64.71742417101517
2024-12-31,63.39731306011631
