Date,MAR
2023-07-31,130.55846563901855
2023-08-01,131.93837413335115
2023-08-02,126.59367800109878
2023-08-03,124.556912659828
2023-08-04,124.83542085283095
2023-08-07,131.47355025011854
2023-08-08,130.70824476488693
2023-08-09,130.07828589436363
2023-08-10,128.0578053907446
2023-08-11,125.25838181077366
2023-08-14,126.02698696914588
2023-08-15,125.95591704179697
2023-08-16,123.62873445452277
2023-08-17,121.38289851230161
2023-08-18,118.93378530354006
2023-08-21,118.63904961934948
2023-08-22,116.60719134201725
2023-08-23,118.91555002567148
2023-08-24,116.49798810402359
2023-08-25,118.1744360835278
2023-08-28,116.38618916007167
2023-08-29,120.57312491697543
2023-08-30,125.13328542205122
2023-08-31,127.9072202636692
2023-09-01,127.76679665226342
2023-09-04,127.15838043116553
2023-09-05,124.47135626503515
2023-09-06,123.77879396292988
2023-09-07,123.92753551619823
2023-09-08,125.2562240834937
2023-09-11,126.98935674756902
2023-09-12,123.14961952083371
2023-09-13,120.82437994574079
2023-09-14,117.60153947279237
2023-09-15,116.25305123761603
2023-09-18,117.4728715983593
2023-09-19,115.06752663030316
2023-09-20,109.44592520955061
2023-09-21,107.24914845684616
2023-09-22,106.55172588531559
2023-09-25,105.40701577997481
2023-09-26,105.59249294944688
2023-09-27,102.00447195171745
2023-09-28,101.47735189725336
2023-09-29,102.7504332485759
2023-10-02,101.00156206515638
2023-10-03,101.13465101585773
2023-10-04,103.15286465877567
2023-10-05,102.63243338792647
2023-10-06,103.69240356689642
2023-10-09,103.15618533625036
2023-10-10,103.57735937282662
2023-10-11,105.73602391297447
2023-10-12,105.5657267868669
2023-10-13,103.97735270798916
2023-10-16,105.03444668030619
2023-10-17,102.76600688227937
2023-10-18,104.65020779676978
2023-10-19,107.05820098994178
2023-10-20,108.4062680201326
2023-10-23,111.90758510235015
2023-10-24,110.92627655607248
2023-10-25,109.54173046546167
2023-10-26,110.46280464985502
2023-10-27,108.76875847784764
2023-10-30,111.14205337690296
2023-10-31,114.39442215437892
2023-11-01,113.65612973356878
2023-11-02,113.70519954688974
2023-11-03,108.95767545706043
2023-11-06,111.12776854936958
2023-11-07,108.09922760879348
2023-11-08,109.01818746840024
2023-11-09,110.075096716534
2023-11-10,108.70626237841624
2023-11-13,110.3483200142278
2023-11-14,109.24785426977121
2023-11-15,108.7109544940246
2023-11-16,108.80205352416687
2023-11-17,110.15219237078259
2023-11-20,111.87308145488402
2023-11-21,113.37737494145249
2023-11-22,116.61773842795846
2023-11-23,114.3780298689143
2023-11-24,114.34015964364738
2023-11-27,116.1599419987014
2023-11-28,116.21826101956206
2023-11-29,117.69798872553811
2023-11-30,118.16441797436657
2023-12-01,116.20970949804078
2023-12-04,116.13233160350707
2023-12-05,116.48662548917453
2023-12-06,116.68901932331926
2023-12-07,117.55489147276108
2023-12-08,121.12240204355089
2023-12-11,118.89456640045042
2023-12-12,119.65557608726975
2023-12-13,114.75972321726333
2023-12-14,115.1337545274106
2023-12-15,114.41254734319348
2023-12-18,110.41206559873709
2023-12-19,111.15061021954568
2023-12-20,118.31879032907868
2023-12-21,121.73283833229951
2023-12-22,122.03833364338402
2023-12-25,125.41308273059218
2023-12-26,121.44973311992332
2023-12-27,120.6672954400618
2023-12-28,118.15006223208282
2023-12-29,118.79223742057093
2024-01-01,119.99569725637281
2024-01-02,120.07346061685294
2024-01-03,120.89199184686002
2024-01-04,122.98553692676
2024-01-05,119.4517569159731
2024-01-08,118.69832652943929
2024-01-09,120.99932371685466
2024-01-10,118.84100894659167
2024-01-11,121.80241384992516
2024-01-12,119.58939680110129
2024-01-15,122.01942730175601
2024-01-16,124.74861529422898
2024-01-17,121.18276987492334
2024-01-18,122.56057108028374
2024-01-19,124.76392950218354
2024-01-22,124.88639511791463
2024-01-23,125.00541925589691
2024-01-24,123.7592166878203
2024-01-25,126.48790137048056
2024-01-26,123.69445714988495
2024-01-29,124.19700633747571
2024-01-30,124.1664037040491
2024-01-31,122.1995455628049
2024-02-01,123.96456808782104
2024-02-02,123.39702072796538
2024-02-05,124.0433017871426
2024-02-06,123.33662111938376
2024-02-07,118.17280065982709
2024-02-08,118.87160250080001
2024-02-09,118.44811760480053
2024-02-12,118.64320564879101
2024-02-13,120.19293658536886
2024-02-14,121.72431250949252
2024-02-15,121.1711405438871
2024-02-16,122.8347192904667
2024-02-19,125.33468461664246
2024-02-20,124.47964604620375
2024-02-21,120.60334567569713
2024-02-22,120.89101744585739
2024-02-23,120.8250362764025
2024-02-26,117.52298303330862
2024-02-27,114.60838123907675
2024-02-28,114.58635008733617
2024-02-29,115.62772839640655
2024-03-01,113.21729518593582
2024-03-04,112.97066133239892
2024-03-05,115.4414678778643
2024-03-06,115.79616626402334
2024-03-07,114.1575969072148
2024-03-08,110.13735026252567
2024-03-11,109.96758528629867
2024-03-12,108.2541309421977
2024-03-13,110.12097039169626
2024-03-14,109.26852601576566
2024-03-15,108.95930955830521
2024-03-18,114.39597376088184
2024-03-19,113.31059521982489
2024-03-20,111.29877881193654
2024-03-21,112.86880797661
2024-03-22,114.17735306978656
2024-03-25,116.21365244267245
2024-03-26,114.85357801830412
2024-03-27,115.04663969525153
2024-03-28,115.61108116880614
2024-03-29,115.34563606138187
2024-04-01,116.26687728357226
2024-04-02,118.76242883321568
2024-04-03,116.70593429719334
2024-04-04,117.70184454735359
2024-04-05,120.95343329085614
2024-04-08,119.27580114502183
2024-04-09,120.96114154798512
2024-04-10,115.38572906661892
2024-04-11,115.3300333054009
2024-04-12,115.01575214215624
2024-04-15,112.47790889539222
2024-04-16,113.01169062070834
2024-04-17,112.99559060172649
2024-04-18,109.80504757161756
2024-04-19,111.79988934117515
2024-04-22,115.18001410107196
2024-04-23,112.48373336315875
2024-04-24,113.71707663773132
2024-04-25,113.57260971674533
2024-04-26,114.56057326063248
2024-04-29,112.19905754321155
2024-04-30,111.09154162618233
2024-05-01,112.48617773428954
2024-05-02,112.00054709927193
2024-05-03,113.6825848022779
2024-05-06,118.36884324919608
2024-05-07,118.53692891099378
2024-05-08,118.78509527525352
2024-05-09,116.9401792747703
2024-05-10,118.51656980617996
2024-05-13,117.97332754034709
2024-05-14,117.34423646959979
2024-05-15,117.6796690633085
2024-05-16,118.539259275455
2024-05-17,119.79505132995104
2024-05-20,118.67417293359432
2024-05-21,116.72150209169503
2024-05-22,114.29518348875017
2024-05-23,112.87285263819054
2024-05-24,113.64911864508296
2024-05-27,110.59646861505334
2024-05-28,108.65521774831991
2024-05-29,108.67076968170333
2024-05-30,108.77549078778742
2024-05-31,109.04061004718378
2024-06-03,113.12187953774509
2024-06-04,115.97102742617953
2024-06-05,117.97096922199333
2024-06-06,117.40471994944474
2024-06-07,119.81678844077057
2024-06-10,118.66127188499206
2024-06-11,121.06832634042938
2024-06-12,121.98121095977193
2024-06-13,123.11861356241081
2024-06-14,124.06658842611131
2024-06-17,120.87426406179945
2024-06-18,123.8780463728732
2024-06-19,124.73497236489948
2024-06-20,123.8972052976222
2024-06-21,127.22597117208595
2024-06-24,130.10630039210042
2024-06-25,130.72622209542374
2024-06-26,129.44592994478606
2024-06-27,133.26423984025809
2024-06-28,130.99120954967995
2024-07-01,131.80229032948264
2024-07-02,128.72205371194997
2024-07-03,128.52917407181766
2024-07-04,124.89471170891782
2024-07-05,124.11224302507827
2024-07-08,124.88322961097228
2024-07-09,125.72103751327133
2024-07-10,125.28159427499224
2024-07-11,128.23919397763595
2024-07-12,129.04539736924127
2024-07-15,132.12415005738885
2024-07-16,131.04439138387488
2024-07-17,128.4781480261827
2024-07-18,128.3841607511745
2024-07-19,131.29551449449895
2024-07-22,134.85702173553406
2024-07-23,135.8196436088012
2024-07-24,134.37283690824
2024-07-25,134.4236810363657
2024-07-26,136.79895182924463
2024-07-29,140.7798814508744
2024-07-30,139.26518613081578
2024-07-31,138.32466920338146
2024-08-01,139.3721814218847
2024-08-02,139.55099093253114
2024-08-05,135.79665293158016
2024-08-06,135.626129227973
2024-08-07,139.21918040091816
2024-08-08,140.40345095490824
2024-08-09,137.3470142067349
2024-08-12,133.0088136823492
2024-08-13,138.26279254052534
2024-08-14,142.8631225438367
2024-08-15,140.2118721930638
2024-08-16,145.02256066538177
2024-08-19,144.19938348568365
2024-08-20,142.10850013561523
2024-08-21,142.63601810156308
2024-08-22,141.48214015858304
2024-08-23,143.65356984371022
2024-08-26,143.9941200419665
2024-08-27,147.6706520508368
2024-08-28,147.763839794059
2024-08-29,146.61703259372416
2024-08-30,150.07362551839816
2024-09-02,147.980920966262
2024-09-03,148.3888435950481
2024-09-04,147.8425116000536
2024-09-05,149.55094240694478
2024-09-06,149.91346703256153
2024-09-09,149.20487220817947
2024-09-10,150.8297626469582
2024-09-11,149.1198165899966
2024-09-12,145.70474612558888
2024-09-13,142.23542203044997
2024-09-16,144.22904165698793
2024-09-17,141.95989115260684
2024-09-18,142.9774618749325
2024-09-19,141.47002038764435
2024-09-20,143.25611817882228
2024-09-23,148.43040044122583
2024-09-24,144.81053976357487
2024-09-25,142.77071915507776
2024-09-26,141.8371830715722
2024-09-27,138.91080508184606
2024-09-30,137.3444707181656
2024-10-01,134.18332498461274
2024-10-02,134.87703679198015
2024-10-03,131.207272323694
2024-10-04,123.73006060295644
2024-10-07,127.66506602498933
2024-10-08,126.09665928171422
2024-10-09,125.72006035182568
2024-10-10,126.08652756050721
2024-10-11,126.40548350974883
2024-10-14,122.84751572680422
2024-10-15,122.55171413827452
2024-10-16,118.75502942955522
2024-10-17,121.19714296118771
2024-10-18,120.37688620129471
2024-10-21,120.37320660428752
2024-10-22,117.15576852915055
2024-10-23,120.5453753672626
2024-10-24,119.61113165367551
2024-10-25,119.51399889449748
2024-10-28,116.33520698835017
2024-10-29,115.20247775750433
2024-10-30,114.9657780397774
2024-10-31,119.25927214339333
2024-11-01,119.0216317270147
2024-11-04,119.12319032899288
2024-11-05,118.76246051103462
2024-11-06,115.97268224035126
2024-11-07,119.76186010409066
2024-11-08,118.70652134870913
2024-11-11,119.51896954980025
2024-11-12,118.62573758963329
2024-11-13,117.07452556079849
2024-11-14,119.75090797908408
2024-11-15,119.39716078150617
2024-11-18,123.51014928629067
2024-11-19,125.7317465906514
2024-11-20,126.53512840065503
2024-11-21,129.9741531085568
2024-11-22,134.7734779573645
2024-11-25,131.03880027752544
2024-11-26,129.4735432492197
2024-11-27,130.95285314735517
2024-11-28,131.88793967613182
2024-11-29,133.07291076603514
2024-12-02,140.32375114967456
2024-12-03,138.57009727169225
2024-12-04,132.46040009779873
2024-12-05,136.9469157575229
2024-12-06,136.04501062583375
2024-12-09,133.41092509283806
2024-12-10,135.95599956235128
2024-12-11,133.6278603700086
2024-12-12,129.7416419609833
2024-12-13,129.570902255494
2024-12-16,129.45843767572498
2024-12-17,131.555560108739
2024-12-18,129.94827983492036
2024-12-19,129.38722730767887
2024-12-20,128.00241060838655
2024-12-23,126.60512568540099
2024-12-24,128.10826950730595
2024-12-25,131.4796966453528
2024-12-26,133.4943754663263
2024-12-27,136.25315866844105
2024-12-30,133.42107136471506
2024-12-31,136.8818632641129
