Date,ECL
2023-08-01,1386.6338131283915
2023-08-02,1471.7390168392453
2023-08-03,1470.9101950569643
2023-08-04,1409.9002470127848
2023-08-07,1432.5721811503881
2023-08-08,1452.1724593211252
2023-08-09,1456.9573378251016
2023-08-10,1451.6716046922218
2023-08-11,1474.4569899285223
2023-08-14,1506.2209251349454
2023-08-15,1546.6117328255207
2023-08-16,1489.1358103828409
2023-08-17,1451.5454874120073
2023-08-18,1509.3157523594978
2023-08-21,1536.672862549106
2023-08-22,1487.223276788048
2023-08-23,1522.1552105916642
2023-08-24,1558.132745020913
2023-08-25,1515.8367980866055
2023-08-28,1543.3671212163822
2023-08-29,1582.4379781408095
2023-08-30,1572.771994849569
2023-08-31,1637.5399878718338
2023-09-01,1660.0735383067629
2023-09-04,1730.4454140519122
2023-09-05,1705.9006148210071
2023-09-06,1668.6169868279637
2023-09-07,1712.292360583046
2023-09-08,1722.4444052934973
2023-09-11,1794.5172793789272
2023-09-12,1817.8085781655207
2023-09-13,1820.2834385326337
2023-09-14,1770.0389925389386
2023-09-15,1809.6296869011442
2023-09-18,1799.043889542343
2023-09-19,1832.028087035555
2023-09-20,1831.527152204994
2023-09-21,1948.214938816685
2023-09-22,2037.6202940580308
2023-09-25,1941.2989863393836
2023-09-26,1923.7472398363968
2023-09-27,1929.0155240525755
2023-09-28,1922.0966908183657
2023-09-29,1831.6352586742807
2023-10-02,1850.0936080878478
2023-10-03,1830.429060332454
2023-10-04,1843.878833946734
2023-10-05,1870.690361723637
2023-10-06,1813.217950726372
2023-10-09,1800.043804715869
2023-10-10,1857.3579459623545
2023-10-11,1867.632470724816
2023-10-12,1839.0126983286737
2023-10-13,1869.1929540163567
2023-10-16,1876.2975942930677
2023-10-17,1864.0804744915974
2023-10-18,1834.929196399394
2023-10-19,1864.7852239183553
2023-10-20,1904.3583261182716
2023-10-23,1946.7077603059663
2023-10-24,1914.0976734393275
2023-10-25,1780.6680625078181
2023-10-26,1873.4353574724512
2023-10-27,1862.155130851863
2023-10-30,1780.820304584191
2023-10-31,1813.5021685200932
2023-11-01,1842.48796051091
2023-11-02,1885.7927393757939
2023-11-03,1895.7653316115668
2023-11-06,1919.1283361762155
2023-11-07,1965.2465831066177
2023-11-08,1929.316373840225
2023-11-09,1914.0753351924427
2023-11-10,1844.5808030457001
2023-11-13,1803.5693720288373
2023-11-14,1770.6293387152439
2023-11-15,1756.49906945227
2023-11-16,1761.3448586874556
2023-11-17,1793.8514785919226
2023-11-20,1778.165530089867
2023-11-21,1792.7656269958677
2023-11-22,1853.8109336463508
2023-11-23,1846.5418380292235
2023-11-24,1847.7540669332136
2023-11-27,1921.0652819332595
2023-11-28,1893.0687256547542
2023-11-29,1813.678338069043
2023-11-30,1765.9297273829009
2023-12-01,1815.0548897249098
2023-12-04,1814.8775909401218
2023-12-05,1720.948396378253
2023-12-06,1716.9221628378862
2023-12-07,1715.3025675373278
2023-12-08,1701.9581587801968
2023-12-11,1706.6735709603315
2023-12-12,1667.1258875593182
2023-12-13,1685.1164686573054
2023-12-14,1717.4771916211535
2023-12-15,1736.1371517654416
2023-12-18,1755.705679982072
2023-12-19,1736.5907531740781
2023-12-20,1707.5906326649292
2023-12-21,1627.2979606062158
2023-12-22,1626.0350989621306
2023-12-25,1564.5675806425197
2023-12-26,1678.4644930342604
2023-12-27,1652.881968251721
2023-12-28,1656.2979691377732
2023-12-29,1708.4257105965175
2024-01-01,1686.3758129208175
2024-01-02,1706.2184526469346
2024-01-03,1719.2815734947383
2024-01-04,1731.9719126133236
2024-01-05,1761.070476197252
2024-01-08,1699.7456199401609
2024-01-09,1665.8915830645876
2024-01-10,1605.683965750482
2024-01-11,1560.135788813934
2024-01-12,1602.7647050151313
2024-01-15,1599.4244422256997
2024-01-16,1653.5380695031008
2024-01-17,1630.4832215724757
2024-01-18,1693.299062956873
2024-01-19,1686.3724025520246
2024-01-22,1657.8254849563766
2024-01-23,1641.857466280381
2024-01-24,1667.2472257124534
2024-01-25,1689.9069880636255
2024-01-26,1626.9870468542981
2024-01-29,1576.8380598589251
2024-01-30,1535.734064800032
2024-01-31,1551.327680445323
2024-02-01,1607.6484806511407
2024-02-02,1634.2869328128684
2024-02-05,1580.751624825279
2024-02-06,1575.6290051277974
2024-02-07,1583.8853995849763
2024-02-08,1616.203439987617
2024-02-09,1643.8702003424507
2024-02-12,1590.9659527740691
2024-02-13,1553.838785500466
2024-02-14,1627.0145377944932
2024-02-15,1637.7095185809937
2024-02-16,1708.0988503558767
2024-02-19,1677.1502042763962
2024-02-20,1649.8778651590508
2024-02-21,1595.5355556070235
2024-02-22,1616.496988834767
2024-02-23,1657.9793981718713
2024-02-26,1706.3112187213724
2024-02-27,1653.415832478836
2024-02-28,1678.614073420852
2024-02-29,1712.7126727596124
2024-03-01,1746.0690656680977
2024-03-04,1750.4003921938497
2024-03-05,1808.242240291739
2024-03-06,1807.3413336454194
2024-03-07,1848.8060650448729
2024-03-08,1918.8123222045188
2024-03-11,1937.488007780528
2024-03-12,2042.1415433697962
2024-03-13,2116.596435816864
2024-03-14,2118.469894802566
2024-03-15,2132.250502928603
2024-03-18,2193.7775935034483
2024-03-19,2210.941286645339
2024-03-20,2225.883160300274
2024-03-21,2266.0106906568285
2024-03-22,2253.315293623054
2024-03-25,2179.5754434249206
2024-03-26,2253.8384736330054
2024-03-27,2237.1208482895063
2024-03-28,2182.7301803937676
2024-03-29,2259.645664947829
2024-04-01,2355.9708298569703
2024-04-02,2441.073381593486
2024-04-03,2395.77048449953
2024-04-04,2478.3392482184945
2024-04-05,2605.8060725892155
2024-04-08,2525.9800385050044
2024-04-09,2572.003017994732
2024-04-10,2514.6535380062523
2024-04-11,2558.117307387216
2024-04-12,2692.485657034486
2024-04-15,2709.4612590914267
2024-04-16,2692.5480782113023
2024-04-17,2757.159192581657
2024-04-18,2663.3466790840266
2024-04-19,2712.5192178136385
2024-04-22,2667.8206367601915
2024-04-23,2634.261068089222
2024-04-24,2589.927536391448
2024-04-25,2611.9892513904792
2024-04-26,2523.5316284450837
2024-04-29,2529.40791780633
2024-04-30,2629.555615279699
2024-05-01,2544.222063748488
2024-05-02,2631.3356334945843
2024-05-03,2660.3746504945116
2024-05-06,2685.3703984361277
2024-05-07,2724.170691478863
2024-05-08,2585.703743605748
2024-05-09,2494.71734834989
2024-05-10,2495.333353579676
2024-05-13,2511.4825442947417
2024-05-14,2411.447001583861
2024-05-15,2445.8807242737857
2024-05-16,2498.7152168560474
2024-05-17,2526.1221867110876
2024-05-20,2596.8791605919796
2024-05-21,2538.572897115367
2024-05-22,2538.9335004902
2024-05-23,2593.761518877662
2024-05-24,2566.689405636058
2024-05-27,2694.3784346925354
2024-05-28,2865.517932661957
2024-05-29,2902.9084396996836
2024-05-30,2867.2059586867963
2024-05-31,2770.4967996928726
2024-06-03,2865.276392307107
2024-06-04,2850.091249206838
2024-06-05,2779.1477764778137
2024-06-06,2769.375986938532
2024-06-07,2768.688107256366
2024-06-10,2780.362393532391
2024-06-11,2746.3228740546087
2024-06-12,2722.160556444053
2024-06-13,2730.142381244399
2024-06-14,2681.6746426119425
2024-06-17,2656.0461213205263
2024-06-18,2522.894635882233
2024-06-19,2518.8404244405983
2024-06-20,2627.2169834851934
2024-06-21,2613.8134510831896
2024-06-24,2653.181778806953
2024-06-25,2596.063473809674
2024-06-26,2564.2095929771144
2024-06-27,2528.327885574612
2024-06-28,2591.0584023419883
2024-07-01,2683.7963258524856
2024-07-02,2716.680090847333
2024-07-03,2734.397878741182
2024-07-04,2781.0648672351144
2024-07-05,2726.892429160468
2024-07-08,2760.329140277495
2024-07-09,2756.9881914722678
2024-07-10,2809.8804947572216
2024-07-11,2773.735588575753
2024-07-12,2672.1418272541346
2024-07-15,2739.137898870031
2024-07-16,2717.7937398983804
2024-07-17,2729.136450042037
2024-07-18,2666.8609424105475
2024-07-19,2671.33381035881
2024-07-22,2777.5984823348917
2024-07-23,2784.172353255511
2024-07-24,2796.1151323762383
2024-07-25,2693.53741648566
2024-07-26,2704.861954673368
2024-07-29,2678.3665160650457
2024-07-30,2656.494828071865
2024-07-31,2689.932854279531
2024-08-01,2594.5747077159385
2024-08-02,2578.325888488979
2024-08-05,2612.3971565867123
2024-08-06,2751.162246445801
2024-08-07,2681.253641756037
2024-08-08,2782.326727456548
2024-08-09,2692.700242042996
2024-08-12,2649.3074683426676
2024-08-13,2527.6045867194844
2024-08-14,2630.172356787237
2024-08-15,2709.057524083494
2024-08-16,2692.1467316994544
2024-08-19,2654.6657614034166
2024-08-20,2607.3709929050706
2024-08-21,2633.3695329723687
2024-08-22,2582.9399295140215
2024-08-23,2607.5903285554987
2024-08-26,2571.53334310191
2024-08-27,2621.995394009671
2024-08-28,2610.105311984021
2024-08-29,2576.124108654878
2024-08-30,2418.31825176861
2024-09-02,2431.1132904078795
2024-09-03,2434.514097919687
2024-09-04,2393.211801254712
2024-09-05,2314.5163401186173
2024-09-06,2243.7608761972947
2024-09-09,2289.9551134667995
2024-09-10,2198.010437587997
2024-09-11,2144.2231860969873
2024-09-12,2121.728481700564
2024-09-13,2170.046305659169
2024-09-16,2208.125605385054
2024-09-17,2303.863264714546
2024-09-18,2286.5351945114453
2024-09-19,2361.224019437741
2024-09-20,2227.5715336243907
2024-09-23,2343.7943818609237
2024-09-24,2332.1642384901593
2024-09-25,2309.057043648195
2024-09-26,2268.6684925220966
2024-09-27,2318.7505437416435
2024-09-30,2237.6945735971026
2024-10-01,2220.0462411781973
2024-10-02,2221.6479216478174
2024-10-03,2243.4674962813533
2024-10-04,2276.1523018448447
2024-10-07,2318.013296251937
2024-10-08,2419.8235056184335
2024-10-09,2457.389105978533
2024-10-10,2549.6088205744595
2024-10-11,2584.0235434253823
2024-10-14,2546.398933130271
2024-10-15,2584.9151394149067
2024-10-16,2585.9620615578933
2024-10-17,2476.0442691852195
2024-10-18,2400.1457216821955
2024-10-21,2411.1169928705463
2024-10-22,2371.1701472228706
2024-10-23,2431.732533238654
2024-10-24,2399.908969418507
2024-10-25,2421.245881726862
2024-10-28,2370.125585687016
2024-10-29,2323.15868582495
2024-10-30,2329.0890097969527
2024-10-31,2264.3699500531784
2024-11-01,2266.7153907377874
2024-11-04,2321.087811123565
2024-11-05,2310.613135879674
2024-11-06,2277.160148805636
2024-11-07,2251.7083821883607
2024-11-08,2276.6333750207195
2024-11-11,2152.7583903681566
2024-11-12,2167.759137851966
2024-11-13,2162.7973508009986
2024-11-14,2181.613477360849
2024-11-15,2183.378338068036
2024-11-18,2264.494425092295
2024-11-19,2237.8082635042524
2024-11-20,2252.4506650278954
2024-11-21,2270.226199672798
2024-11-22,2280.3549954057603
2024-11-25,2276.6219295786887
2024-11-26,2218.2349787531184
2024-11-27,2187.99925273814
2024-11-28,2205.6320625390554
2024-11-29,2255.9881589121755
2024-12-02,2105.5794778879554
2024-12-03,2287.236298716882
2024-12-04,2291.045108593177
2024-12-05,2237.8637324380315
2024-12-06,2294.2926369429283
2024-12-09,2403.9104250921987
2024-12-10,2356.0587245541506
2024-12-11,2342.381075170071
2024-12-12,2379.044475529474
2024-12-13,2412.442389174591
2024-12-16,2339.5466738815267
2024-12-17,2428.8339667099604
2024-12-18,2432.4370995007325
2024-12-19,2343.571901883319
2024-12-20,2275.2787311579978
2024-12-23,2248.649402826793
2024-12-24,2200.563878761419
2024-12-25,2141.7696877701624
2024-12-26,2250.7521773659755
2024-12-27,2253.1039699401513
2024-12-30,2279.5206912031226
2024-12-31,2373.9107290332126
