Date,DAL
2023-07-28,47.99182376436402
2023-07-31,47.15399269812916
2023-08-01,46.92242490749568
2023-08-02,46.61968662266877
2023-08-03,46.65928539519607
2023-08-04,44.76237877120453
2023-08-07,43.3419682536283
2023-08-08,44.292440255634105
2023-08-09,43.98529352956983
2023-08-10,43.91093543999904
2023-08-11,44.427388203342865
2023-08-14,43.20852982718902
2023-08-15,42.89746721888272
2023-08-16,43.4932552268688
2023-08-17,43.40072375130267
2023-08-18,43.675985650190476
2023-08-21,42.35655610731629
2023-08-22,43.47172899556553
2023-08-23,43.72013792065966
2023-08-24,42.69797689098638
2023-08-25,41.59187273667068
2023-08-28,41.27386780440533
2023-08-29,43.497987708078504
2023-08-30,42.36344217237951
2023-08-31,42.73566938381857
2023-09-01,43.22431313651279
2023-09-04,42.6870482382405
2023-09-05,41.65663614320766
2023-09-06,40.180905341346055
2023-09-07,39.48166447365091
2023-09-08,38.164158169231904
2023-09-11,39.19791133035027
2023-09-12,39.08938406541952
2023-09-13,39.91955089650969
2023-09-14,39.76351222818818
2023-09-15,39.90057525551483
2023-09-18,40.74690478076471
2023-09-19,40.54612367900919
2023-09-20,40.7464213970804
2023-09-21,40.83372928358298
2023-09-22,41.05884251769727
2023-09-25,41.55153541955897
2023-09-26,41.64853398709933
2023-09-27,41.771544516140075
2023-09-28,41.7992496364609
2023-09-29,42.221773960045304
2023-10-02,42.593591795454074
2023-10-03,42.88905700163058
2023-10-04,43.10041533275358
2023-10-05,42.58529577816827
2023-10-06,42.30437927884622
2023-10-09,42.509214209240675
2023-10-10,42.9036700688595
2023-10-11,43.11013754912459
2023-10-12,42.394220651420255
2023-10-13,42.53514131798315
2023-10-16,43.23016636608053
2023-10-17,42.84986002363375
2023-10-18,42.91313603686766
2023-10-19,43.25982900302569
2023-10-20,42.10781773148527
2023-10-23,41.93441213378213
2023-10-24,43.06085652877506
2023-10-25,42.40345679595927
2023-10-26,41.67903258496111
2023-10-27,41.26326932287427
2023-10-30,41.755206507065466
2023-10-31,41.05392726733835
2023-11-01,41.203961688720725
2023-11-02,41.11042130007484
2023-11-03,41.87147066533668
2023-11-06,41.41883187343087
2023-11-07,42.16601688799228
2023-11-08,42.373571609845335
2023-11-09,42.989301993187524
2023-11-10,43.4236005696865
2023-11-13,42.66966832385649
2023-11-14,44.84110125589494
2023-11-15,45.277401608071656
2023-11-16,44.95726977506668
2023-11-17,45.77547836350729
2023-11-20,45.818582696943515
2023-11-21,45.50009388509288
2023-11-22,45.4525794736161
2023-11-23,44.05709876046495
2023-11-24,44.642241759909346
2023-11-27,45.0835635672028
2023-11-28,44.790894329856904
2023-11-29,44.341159522314946
2023-11-30,43.82037635592331
2023-12-01,43.20420517383917
2023-12-04,43.28418317447361
2023-12-05,43.08695451620664
2023-12-06,43.11426490432265
2023-12-07,42.429852182635535
2023-12-08,44.105039248203084
2023-12-11,43.59398813391541
2023-12-12,44.30489365004965
2023-12-13,43.707340931205415
2023-12-14,43.126230314806435
2023-12-15,44.40191702723161
2023-12-18,45.39930335472114
2023-12-19,45.640731399776435
2023-12-20,44.469309773566245
2023-12-21,43.12320358378979
2023-12-22,44.49549518613179
2023-12-25,44.65480610293436
2023-12-26,44.38677937995994
2023-12-27,43.83807567846773
2023-12-28,43.143780395309136
2023-12-29,43.89121866200132
2024-01-01,44.44110761787504
2024-01-02,44.69183286062446
2024-01-03,44.686395447809424
2024-01-04,44.93140366687209
2024-01-05,45.145775447588214
2024-01-08,45.618190199888794
2024-01-09,45.75049985679876
2024-01-10,44.95583300914214
2024-01-11,45.021683690194415
2024-01-12,44.70179835628648
2024-01-15,45.6054522042106
2024-01-16,44.87222571947214
2024-01-17,44.35938364946566
2024-01-18,44.64425142501922
2024-01-19,44.932023726941416
2024-01-22,46.15142484332751
2024-01-23,45.76493007284996
2024-01-24,46.42896913047207
2024-01-25,45.53681710759701
2024-01-26,45.77987391757407
2024-01-29,46.36312762410662
2024-01-30,46.92554401922481
2024-01-31,46.53212693804885
2024-02-01,46.09196129872686
2024-02-02,45.91151434267085
2024-02-05,45.063238699645545
2024-02-06,45.423173924689365
2024-02-07,45.46829030580526
2024-02-08,43.656435813260316
2024-02-09,43.294296711201326
2024-02-12,42.65515525349806
2024-02-13,42.39161508631281
2024-02-14,42.34740580967824
2024-02-15,42.53357351831065
2024-02-16,43.44311387878532
2024-02-19,43.94414991614956
2024-02-20,44.97230384440708
2024-02-21,46.19493263041251
2024-02-22,46.20743373125594
2024-02-23,46.60706235382163
2024-02-26,46.56116382304054
2024-02-27,46.785272018129724
2024-02-28,46.7076614147544
2024-02-29,45.19210264905683
2024-03-01,45.53084664312344
2024-03-04,43.97386018944424
2024-03-05,46.30228009612239
2024-03-06,46.61427286380516
2024-03-07,46.131582821520574
2024-03-08,45.78206360804804
2024-03-11,46.32789359234795
2024-03-12,46.78394538161808
2024-03-13,45.848130561328986
2024-03-14,47.383396740319014
2024-03-15,47.494535512134
2024-03-18,48.26187310685297
2024-03-19,49.928803184534836
2024-03-20,48.44786128643838
2024-03-21,48.31629990149673
2024-03-22,48.147286279743184
2024-03-25,48.09912028036305
2024-03-26,48.77902554591575
2024-03-27,48.000998324151205
2024-03-28,48.73938244697302
2024-03-29,49.8166887730867
2024-04-01,50.07626029885639
2024-04-02,50.8236389571192
2024-04-03,50.58685173668115
2024-04-04,49.45993722896646
2024-04-05,50.57231978911885
2024-04-08,50.58498696665571
2024-04-09,50.82791129799186
2024-04-10,50.851281947894826
2024-04-11,51.95439595076357
2024-04-12,52.02706893903235
2024-04-15,52.26861204361037
2024-04-16,53.43044039723057
2024-04-17,54.57035849538622
2024-04-18,53.85100671374594
2024-04-19,51.884273295711175
2024-04-22,51.555284175006314
2024-04-23,52.58220082203483
2024-04-24,52.814254161916125
2024-04-25,53.618531225010614
2024-04-26,52.69363678197704
2024-04-29,51.50192160109373
2024-04-30,50.852970347349846
2024-05-01,51.747933794060714
2024-05-02,50.69861076115984
2024-05-03,51.81782861382393
2024-05-06,52.32229162865765
2024-05-07,51.65075345017022
2024-05-08,52.07151957959251
2024-05-09,52.040328928288744
2024-05-10,52.57284538285963
2024-05-13,53.926311218824914
2024-05-14,55.780267011102865
2024-05-15,55.90783098819464
2024-05-16,55.52237492417082
2024-05-17,54.62174020285126
2024-05-20,54.69617118506753
2024-05-21,54.212657220931696
2024-05-22,52.373584105639814
2024-05-23,50.95030924540084
2024-05-24,51.256459521126985
2024-05-27,51.06784442055006
2024-05-28,51.28899439768319
2024-05-29,52.980916106068825
2024-05-30,53.01477066572803
2024-05-31,52.91346756402929
2024-06-03,51.534205898444576
2024-06-04,51.554455987032
2024-06-05,50.02124376152316
2024-06-06,51.0852142542482
2024-06-07,50.664715546668575
2024-06-10,51.84300775013624
2024-06-11,51.51101020667566
2024-06-12,50.270920204162266
2024-06-13,50.96987709475269
2024-06-14,49.01007021149917
2024-06-17,50.386208809877814
2024-06-18,50.144881045555906
2024-06-19,50.12833384691264
2024-06-20,49.17920047234297
2024-06-21,51.28136280533523
2024-06-24,50.83833690008218
2024-06-25,51.05902752503079
2024-06-26,52.16120012943289
2024-06-27,51.59385574087584
2024-06-28,51.42874212573376
2024-07-01,51.431481865786694
2024-07-02,52.59643769450853
2024-07-03,52.53970061767193
2024-07-04,52.51003966396688
2024-07-05,51.79839052293424
2024-07-08,52.71387251114106
2024-07-09,50.32749661961256
2024-07-10,50.9432615539548
2024-07-11,52.82993006605882
2024-07-12,52.46337702910755
2024-07-15,51.88618109469604
2024-07-16,52.441739017883954
2024-07-17,52.74283499198968
2024-07-18,53.56627832880819
2024-07-19,52.87170744930922
2024-07-22,53.2876568258124
2024-07-23,53.97302526433237
2024-07-24,52.340125649846975
2024-07-25,51.784611406632926
2024-07-26,50.36597048771885
2024-07-29,50.84960898508577
2024-07-30,50.53311036522261
2024-07-31,51.612225654076646
2024-08-01,52.96099814525257
2024-08-02,52.81090756953423
2024-08-05,52.114932155695286
2024-08-06,52.8535685016479
2024-08-07,52.93460082227912
2024-08-08,53.63669266494231
2024-08-09,53.655633704348105
2024-08-12,51.69098469370635
2024-08-13,51.473154762778286
2024-08-14,51.232382683027595
2024-08-15,51.42106439511445
2024-08-16,50.65018009842014
2024-08-19,49.235852565550886
2024-08-20,49.44140103835416
2024-08-21,49.477340595977644
2024-08-22,49.22243507570663
2024-08-23,49.404737176848364
2024-08-26,49.44579396464115
2024-08-27,51.05911253461449
2024-08-28,49.455131734718606
2024-08-29,48.473956296806335
2024-08-30,49.367706648948904
2024-09-02,48.073681261957226
2024-09-03,47.24171891029167
2024-09-04,47.37771664495723
2024-09-05,48.03927402445093
2024-09-06,48.76097764281939
2024-09-09,49.39776367184619
2024-09-10,48.15907340785965
2024-09-11,49.42098845083527
2024-09-12,51.028252124325235
2024-09-13,49.14800249539093
2024-09-16,48.27780408672667
2024-09-17,50.48687165831717
2024-09-18,49.51643233033502
2024-09-19,49.7983184217005
2024-09-20,48.89453366187912
2024-09-23,49.92712284328048
2024-09-24,50.94778746465941
2024-09-25,50.5215929611266
2024-09-26,50.416508353604435
2024-09-27,50.86807487644882
2024-09-30,50.73060197598457
2024-10-01,51.61614547478127
2024-10-02,53.19926215038919
2024-10-03,54.346230323275535
2024-10-04,53.51402598360694
2024-10-07,52.90857202494992
2024-10-08,52.7701847876935
2024-10-09,51.64734980574025
2024-10-10,50.97664497708442
2024-10-11,49.15537044732326
2024-10-14,50.036560381638424
2024-10-15,49.88264493870721
2024-10-16,49.04538244488869
2024-10-17,48.96542551117628
2024-10-18,48.88869820039137
2024-10-21,48.24852834130388
2024-10-22,48.517759738251236
2024-10-23,47.936706485240585
2024-10-24,47.1006507932118
2024-10-25,45.57104417123986
2024-10-28,45.66410500521103
2024-10-29,45.90066323896476
2024-10-30,45.578306969440796
2024-10-31,45.446287333101395
2024-11-01,44.489214363257986
2024-11-04,43.92020169097787
2024-11-05,44.02890182513848
2024-11-06,43.11793845748477
2024-11-07,41.58087126901515
2024-11-08,41.81751151297956
2024-11-11,41.87303176644242
2024-11-12,43.27539040650392
2024-11-13,42.83441911023797
2024-11-14,41.685349835910245
2024-11-15,42.29061971393411
2024-11-18,43.1438494776432
2024-11-19,45.1906108624864
2024-11-20,45.306583353518455
2024-11-21,44.833483778402176
2024-11-22,45.88592093623737
2024-11-25,47.759288991116286
2024-11-26,47.66188618502066
2024-11-27,47.807004378109575
2024-11-28,47.60714710961133
2024-11-29,47.36827635220869
2024-12-02,47.59850272698757
2024-12-03,47.07244249157413
2024-12-04,48.26503438079112
2024-12-05,48.53716472417393
2024-12-06,47.66859282816557
2024-12-09,46.70742642228329
2024-12-10,46.56140558430607
2024-12-11,46.64714752480734
2024-12-12,47.51488082746279
2024-12-13,46.530046856633575
2024-12-16,46.69620052292545
2024-12-17,46.22239103626341
2024-12-18,45.4995395901138
2024-12-19,45.54138013357218
2024-12-20,45.42242377281269
2024-12-23,45.91308278056689
2024-12-24,43.94199860938945
2024-12-25,42.72445129042365
2024-12-26,41.32538745713233
2024-12-27,42.40429187166177
2024-12-30,42.05843964518457
2024-12-31,40.2662005569239
